Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:16,00:16,RE 3360,Eberswalde Hbf (an 01:04),
00:16,00:16,RE 3366,Eberswalde Hbf (an 01:04),3
04:49,04:49,RE 62040,Elsterwerda (an 06:29),1
05:10,05:10,RE 62003,Wittenberge (an 06:56),4
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),1
05:36,05:36,RB 21814,Berlin Hbf (an 05:39),4
05:36,05:36,RE 3504,Stralsund Hbf (an 08:51),4
05:46,05:46,RE 62000,Elsterwerda (an 07:15),1
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),3
06:12,06:12,RE 62005,Wismar (an 09:37),4
06:16 (+2),06:18,RE 3342,Schwedt(Oder) (an 07:55),3
06:36,06:36,RE 4352,Rostock Hbf (an 09:23),4
06:43 (+1),06:44,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:47,06:47,RE 3147,Berlin-Spandau (an 07:04),
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
06:50,06:50,RB 18503,Berlin Hbf (an 06:53),4
07:10,07:10,RE 62007,Wittenberge (an 08:56),4
07:12 (+4),07:16,RE 3146,Falkenberg(Elster) (an 08:44),2
07:15 (+1),07:16,RE 3304,Stralsund Hbf (an 10:44),3
07:35,07:35,RE 3343,Luckenwalde (an 08:27),1
07:36,07:36,RE 3506,Stralsund Hbf (an 10:51),4
07:46 (+2),07:48,RE 62004,Elsterwerda (an 09:14),1
07:48 (+5),07:53,RE 3169,Stendal Hbf (an 09:13),3
07:50,07:50,RB 18505,Berlin Hbf (an 07:52),4
08:10 (+2),08:12,RE 3166,Jüterbog (an 08:54),2
08:11,08:11,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:13 (+15),08:28,RE 62009,Wismar (an 11:37),4
08:16 (+5),08:21,RE 3344,Schwedt(Oder) (an 09:55),3
08:36,08:36,RE 4354,Rostock Hbf (an 11:23),4
08:43 (+4),08:47,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47 (+1),08:48,RE 3149,Rathenow (an 09:54),3
08:48 (+2),08:50,RE 62006,Elsterwerda (an 10:31),1
08:50,08:50,RB 18507,Berlin Hbf (an 08:53),4
09:05,09:05,RB 21842,Berlin Hbf (an 09:08),4
09:10 (+1),09:11,RE 62011,Wittenberge (an 10:56),4
09:11,09:11,RB 18506,Lübbenau(Spreewald) (an 10:14),1
09:12 (+1),09:13,RE 3148,Falkenberg(Elster) (an 10:44),2
09:15 (+1),09:16,RE 3306,Stralsund Hbf (an 12:44),3
09:35,09:35,RE 3345,Luckenwalde (an 10:27),1
09:36,09:36,RE 3508,Stralsund Hbf (an 12:51),4
09:46,09:46,RE 62008,Baruth(Mark) (an 10:36),1
09:48,09:48,RE 3171,Stendal Hbf (an 11:13),3
10:10,10:10,RE 3168,Jüterbog (an 10:54),2
10:11,10:11,RB 18508,Lübbenau(Spreewald) (an 11:15),1
10:12 (+1),10:13,RE 62013,Wismar (an 13:37),4
10:16 (+2),10:18,RE 3346,Schwedt(Oder) (an 11:55),3
10:21,10:21,RB 21852,Berlin Hbf (an 10:24),4
10:36,10:36,RE 4356,Rostock Hbf (an 13:23),4
10:41,10:41,RB 21859,Flughafen BER (an 11:00),1
10:43 (+3),10:46,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47,10:47,RE 3151,Berlin-Spandau (an 11:04),
10:48 (+1),10:49,RE 62010,Elsterwerda (an 12:31),1
10:56,10:56,RB 21861,Flughafen BER (an 11:14),1
11:10 (+5),11:15,RE 62015,Wittenberge (an 12:56),4
11:11,11:11,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:12,11:12,RE 3150,Falkenberg(Elster) (an 12:44),2
11:15 (+5),11:20,RE 3308,Stralsund Hbf (an 14:44),3
11:20,11:20,RB 21860,Berlin Hbf (an 11:23),4
11:26,11:26,RB 21865,Flughafen BER (an 11:45),1
11:35,11:35,RE 3347,Luckenwalde (an 12:27),1
11:36,11:36,RE 3510,Stralsund Hbf (an 14:51),4
11:41,11:41,RB 21867,Flughafen BER (an 12:00),1
11:46 (+2),11:48,RE 62012,Baruth(Mark) (an 12:35),1
11:50,11:50,RB 18513,Berlin Hbf (an 11:55),4
11:50,11:50,RE 3173,Stendal Hbf (an 13:13),3
