Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73749,Erkner (an 00:31),1
00:21,00:21,RE 3745,Bad Belzig (an 01:31),2
00:21,00:21,RE 75445,Lubolz (an 23:18),
00:22,00:22,RE 73797,Berlin Ostbahnhof (an 00:25),1
00:43,00:43,RE 3141,Berlin-Charlottenburg (an 01:00),2
00:48,00:48,RE 73796,Brandenburg Hbf (an 01:54),
00:58,00:58,RB 21968,Berlin Hbf (an 01:04),
01:00,01:00,RE 3140,Cottbus Hbf (an 02:40),1
01:11,01:11,RE 3742,Berlin Ostkreuz (an 01:20),1
01:29,01:29,RE 73791,Erkner (an 01:53),1
01:43,01:43,RE 73752,Brandenburg Hbf (an 02:51),
01:49,01:49,RB 21800,Berlin Hbf (an 01:54),
02:23,02:23,RE 3701,Bad Belzig (an 03:33),2
02:23,02:23,RE 3703,Berlin-Wannsee (an 02:48),
02:49,02:49,RB 21802,Berlin-Charlottenburg (an 03:04),2
03:00,03:00,RE 73754,Magdeburg Hbf (an 05:08),2
03:05,03:05,RB 21803,Flughafen BER (an 03:33),1
03:35,03:35,RB 21805,Flughafen BER (an 04:03),1
04:08,04:08,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:17,04:17,RE 73751,Frankfurt(Oder) (an 05:29),
04:27,04:27,RE 2,Dresden Hbf (an 18:33),
04:27,04:27,RE 3101,Berlin-Spandau (an 04:53),
04:32,04:32,RE 1,Mannheim Hbf (an 08:21),
04:32,04:32,RE 73756,Brandenburg Hbf (an 05:33),2
04:37,04:37,RE 73801,Frankfurt(Oder) (an 05:36),
04:38,04:38,RB 21806,Berlin Hbf (an 04:44),
04:56,04:56,RE 73716,Magdeburg Hbf (an 06:50),2
04:56,04:56,RE 94716,Brandenburg Hbf (an 05:57),
05:08,05:08,RE 3707,Dessau Hbf (an 06:53),2
05:16,05:16,RE 73758,Brandenburg Hbf (an 06:19),2
05:16,05:16,RE 93759,Brandenburg Hbf (an 06:19),
05:29,05:29,RE 3103,Hennigsdorf(b Berlin) (an 06:23),2
05:33,05:33,RE 3102,Cottbus Hbf (an 06:56),1
05:52,05:52,RE 3704,Senftenberg (an 07:41),1
05:54,05:54,RE 73718,Magdeburg Hbf (an 07:50),2
06:08,06:08,RE 3709,Berlin-Wannsee (an 06:34),
06:16,06:16,RE 73760,Brandenburg Hbf (an 07:19),2
06:29,06:29,RE 3105,Hennigsdorf(b Berlin) (an 07:23),2
06:33,06:33,RE 3104,Cottbus Hbf (an 07:57),1
06:34,06:34,RE 73804,Brandenburg Hbf (an 07:33),
06:43,06:43,RE 73755,Erkner (an 07:10),1
06:53,06:53,RE 3706,Lübben(Spreewald) (an 07:56),1
06:54,06:54,RE 73720,Magdeburg Hbf (an 08:50),2
07:06,07:06,RE 73715,Erkner (an 07:31),1
07:08,07:08,RE 3711,Dessau Hbf (an 08:53),2
07:16,07:16,RE 73762,Brandenburg Hbf (an 08:23),2
07:29,07:29,RE 3107,Hennigsdorf(b Berlin) (an 08:23),2
07:33,07:33,RE 3106,Cottbus Hbf (an 08:56),1
07:34,07:34,RE 73806,Brandenburg Hbf (an 08:33),
07:44,07:44,RB 18146,Potsdam Hbf (an 08:19),
07:53,07:53,RE 3708,Senftenberg (an 09:41),1
07:54,07:54,RE 33682,Magdeburg Hbf (an 09:50),
07:54,07:54,RE 73722,Magdeburg Hbf (an 09:50),2
08:06,08:06,RE 73717,Erkner (an 08:31),1
08:08,08:08,RE 3713,Dessau Hbf (an 09:53),2
08:16,08:16,RE 73764,Brandenburg Hbf (an 09:19),
08:29,08:29,RE 3109,Hennigsdorf(b Berlin) (an 09:23),2
08:33,08:33,RE 3108,Cottbus Hbf (an 09:55),1
08:34,08:34,RE 73808,Brandenburg Hbf (an 09:33),
08:43,08:43,RE 73759,Erkner (an 09:14),1
08:53,08:53,RE 3710,Senftenberg (an 10:41),1
08:54,08:54,RE 33684,Magdeburg Hbf (an 10:50),
08:54,08:54,RE 73724,Magdeburg Hbf (an 10:50),
09:08,09:08,RE 3715,Dessau Hbf (an 10:53),2
09:16,09:16,RE 73766,Brandenburg Hbf (an 10:19),2
09:29,09:29,RE 3111,Hennigsdorf(b Berlin) (an 10:23),2
09:33,09:33,RE 3110,Cottbus Hbf (an 10:55),1
09:34,09:34,RB 73810,Brandenburg Hbf (an 10:33),
09:43,09:43,RE 73761,Erkner (an 10:10),1
09:53,09:53,RE 3712,Senftenberg (an 11:41),1
09:54,09:54,RE 33686,Brandenburg Hbf (an 10:57),
09:54,09:54,RE 73726,Magdeburg Hbf (an 11:50),2
10:06,10:06,RE 73721,Erkner (an 10:31),1
10:08,10:08,RE 3717,Dessau Hbf (an 11:53),2
10:16,10:16,RE 73768,Brandenburg Hbf (an 11:19),2
10:29,10:29,RE 3113,Hennigsdorf(b Berlin) (an 11:23),2
10:33,10:33,RE 3112,Cottbus Hbf (an 11:55),1
10:53,10:53,RE 3714,Senftenberg (an 12:41),1
10:54,10:54,RE 33688,Magdeburg Hbf (an 12:50),
10:54,10:54,RE 73728,Magdeburg Hbf (an 12:50),2
11:08,11:08,RE 3719,Dessau Hbf (an 12:53),2
11:16,11:16,RE 73770,Brandenburg Hbf (an 12:19),
11:29,11:29,RE 3115,Hennigsdorf(b Berlin) (an 12:23),2
11:33,11:33,RE 3114,Cottbus Hbf (an 12:55),1
11:53,11:53,RE 3716,Senftenberg (an 13:41),1
11:54,11:54,RE 33690,Brandenburg Hbf (an 12:57),
11:54,11:54,RE 73730,Magdeburg Hbf (an 13:50),2
12:06,12:06,RE 73725,Erkner (an 12:31),1
12:08,12:08,RE 3721,Dessau Hbf (an 13:53),2
12:16,12:16,RE 73772,Brandenburg Hbf (an 13:19),2
12:29,12:29,RE 3117,Hennigsdorf(b Berlin) (an 13:23),2
12:33,12:33,RE 3116,Cottbus Hbf (an 13:55),1
12:43,12:43,RE 73767,Erkner (an 13:10),1
12:53,12:53,RE 3718,Senftenberg (an 14:41),1
12:54,12:54,RE 33692,Magdeburg Hbf (an 14:50),
12:54,12:54,RE 73732,Magdeburg Hbf (an 14:50),2
13:06,13:06,RE 73727,Erkner (an 13:31),1
13:08,13:08,RE 3723,Dessau Hbf (an 14:53),2
13:16,13:16,RE 73774,Brandenburg Hbf (an 14:19),2
13:29,13:29,RE 3119,Hennigsdorf(b Berlin) (an 14:23),2
13:33,13:33,RE 3118,Cottbus Hbf (an 14:55),1
13:43,13:43,RE 73769,Erkner (an 14:10),1
13:53,13:53,RE 3720,Senftenberg (an 15:41),1
13:54,13:54,RE 73734,Magdeburg Hbf (an 15:50),2
14:06,14:06,RE 73729,Erkner (an 14:31),1
14:08,14:08,RE 3725,Dessau Hbf (an 15:53),2
14:16,14:16,RE 73776,Brandenburg Hbf (an 15:19),2
14:29,14:29,RE 3121,Hennigsdorf(b Berlin) (an 15:23),2
