Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:23,00:23,RE 60912,Berlin Hbf (an 00:36),
00:23,00:23,RE 62038,Berlin Hbf (an 00:36),
00:30,00:30,ICE 947,Berlin Ostbahnhof (an 00:53),6
00:36,00:36,ICE 901,Berlin Ostbahnhof (an 00:57),5
01:38 (+5),01:43,RB 62087,Berlin Hbf (an 01:49),5
01:41 (+3),01:44,ICE 1707,Berlin Ostbahnhof (an 01:40),6
02:36 (+1),02:37,RB 62089,Berlin Hbf (an 02:47),5
03:33,03:33,RB 62091,Berlin Hbf (an 03:44),5
04:35,04:35,RE 62040,Elsterwerda (an 06:29),5
04:37,04:37,RE 62047,Elstal (an 04:49),3
04:48 (+4),04:52,ICE 1706,Hamburg Hbf (an 07:11),4
05:22,05:22,RE 62000,Baruth(Mark) (an 06:36),5
05:30 (+1),05:31,RB 18243,Werder(Havel) (an 06:17),4
05:40,05:40,RE 62003,Elstal (an 05:53),3
05:45 (+3),05:48,ICE 946,Köln Hbf (an 10:35),3
05:54,05:54,RE 3164,Jüterbog (an 06:54),6
05:56,05:56,RE 3103,Hennigsdorf(b Berlin) (an 06:23),3
05:57,05:57,ICE 608,Hamburg Hbf (an 08:15),4
06:01,06:01,RB 62051,Berlin Südkreuz (an 06:21),6
06:06,06:06,RE 3167,Stendal Hbf (an 07:13),4
06:07,06:07,RE 3104,Cottbus Hbf (an 07:57),6
06:11 (+2),06:13,ICE 240,Amsterdam Centraal (an 11:59),3
06:22,06:22,RE 62002,Elsterwerda (an 08:31),5
06:30,06:30,ICE 1272,Berlin Ostbahnhof (an 07:02),6
06:37,06:37,RE 62005,Elstal (an 06:49),3
06:48,06:48,ICE 1604,Berlin Gesundbrunnen (an 10:31),
06:48,06:48,ICE 1704,Hamburg Hbf (an 09:18),3
06:54,06:54,RE 3146,Falkenberg(Elster) (an 08:44),6
06:56 (+3),06:59,RE 3105,Hennigsdorf(b Berlin) (an 07:23),3
07:01,07:01,RB 62053,Berlin Südkreuz (an 07:21),6
07:06,07:06,RE 3147,Rathenow (an 07:52),4
