Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:10,00:10,RE 3360,Eberswalde Hbf (an 01:04),
00:17 (+21),00:38,ICE 1500,Berlin Gesundbrunnen (an 00:33),7
00:24 (+22),00:46,ICE 592,Berlin Hbf (an 00:30),6
00:31,00:31,RB 21966,Berlin Hbf (an 00:39),8
00:39,00:39,ICE 1540,Bielefeld Hbf (an 04:00),
00:45,00:45,RB 21968,Berlin Hbf (an 00:53),8
00:51,00:51,RE 3363,Jüterbog (an 01:41),4
01:01,01:01,RB 21967,Naumburg(Saale)Hbf (an 12:50),3
01:36,01:36,RB 21800,Berlin Hbf (an 01:44),8
02:01,02:01,RB 21969,Flughafen BER (an 02:14),3
02:36,02:36,RB 21802,Berlin Hbf (an 02:43),8
03:16,03:16,RB 21803,Flughafen BER (an 03:29),3
04:18 (+1),04:19,ICE 646,Düsseldorf Hbf (an 09:12),7
04:25,04:25,ICE 277,Chur (an 14:22),6
04:54,04:54,RE 62040,Elsterwerda (an 06:29),3
05:06,05:06,RE 62003,Wittenberge (an 06:56),8
05:10 (+3),05:13,RE 3302,Stralsund Hbf (an 08:45),6
05:20,05:20,ICE 608,Hamburg-Altona (an 07:41),7
05:26 (+1),05:27,ICE 946,Düsseldorf Hbf (an 10:08),6
05:26 (+1),05:27,ICE 956,Köln Hbf (an 10:22),6
05:31,05:31,RB 21814,Berlin Hbf (an 05:39),
05:34 (+1),05:35,RE 3504,Stralsund Hbf (an 08:51),4
05:35,05:35,ICE 593,München Hbf (an 13:15),5
05:42 (+1),05:43,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),
05:45,05:45,RB 18501,Berlin Hbf (an 05:53),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:51,05:51,RE 62000,Elsterwerda (an 07:15),3
05:58 (+1),05:59,ICE 808,Hamburg-Altona (an 08:22),6
06:00,06:00,RE 21818,Berlin Hbf (an 06:08),
06:05 Ausfall,--:--,ICE 240,Amsterdam Centraal (an 11:59),7
06:07 (+1),06:08,RE 62005,Wismar (an 09:37),8
06:12,06:12,RE 3342,Angermünde (an 07:23),
06:15,06:15,RB 21820,Berlin Hbf (an 06:23),
06:19 (+3),06:22,RJ 251,Villach Hbf (an 18:27),4
06:19 (+3),06:22,RJX 251,Villach Hbf (an 18:27),4
06:20 (+3),06:23,ICE 279,Interlaken Ost (an 15:59),6
06:34 (+1),06:35,RE 4352,Rostock Hbf (an 09:23),4
06:35 (+1),06:36,ICE 503,München Hbf (an 11:07),5
06:42 (+3),06:45,ICE 1003,München Hbf (an 10:45),5
06:43,06:43,RE 3147,Berlin-Spandau (an 07:04),
06:49,06:49,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:52 (+1),06:53,ICE 654,Köln Hbf (an 11:14),6
06:54,06:54,RE 62002,Elsterwerda (an 08:31),3
07:00,07:00,RE 21826,Berlin Hbf (an 07:08),8
07:06 (+4),07:10,RE 62007,Wittenberge (an 08:56),8
07:10 (+1),07:11,RE 3304,Stralsund Hbf (an 10:44),6
07:13,07:13,ICE 2828,Westerland(Sylt) (an 17:03),5
07:13,07:13,ICE 750,Erfurt Hbf (an 08:48),
07:15,07:15,RB 21828,Berlin Hbf (an 07:23),
07:17 (+3),07:20,RE 3146,Falkenberg(Elster) (an 08:44),4
07:24 (+9),07:33,ICE 2826,Eisenach Hbf (an 14:46),
07:24 (+1),07:25,ICE 606,Hamburg-Altona (an 09:40),6
07:31,07:31,RB 21830,Berlin Hbf (an 07:39),
07:34 (+1),07:35,RE 3506,St. Gallen(CH) (an 23:34),4
07:35 (+1),07:36,ICE 2845,München Hbf (an 15:14),5
07:35 (+1),07:36,ICE 595,München Hbf (an 15:14),5
07:37 (+5),07:42,EC 171,Praha hl.n. (an 11:25),3
07:37 (+5),07:42,RJ 171,Praha hl.n. (an 11:25),3
07:39,07:39,EN 40476,Berlin Hbf (an 07:46),7
07:39,07:39,NJ 456,Berlin Hbf (an 07:46),7
07:42 (+1),07:43,ICE 1503,München Hbf (an 11:43),5
07:43,07:43,RE 3169,Stendal Hbf (an 09:13),6
07:45,07:45,RB 18505,Berlin Hbf (an 07:52),8
07:46 (+9),07:55,RE 3343,Lutherstadt Wittenberg Hbf (an 09:06),4
07:51 (+1),07:52,RE 62004,Elsterwerda (an 09:14),3
07:57 (+27),08:24,FLX 1332,Hamburg Hbf (an 10:21),7
08:00,08:00,ICE 698,Berlin Gesundbrunnen (an 08:14),6
08:00,08:00,RB 21834,Berlin Hbf (an 08:09),
08:06 Ausfall,--:--,ICE 148,Amsterdam Centraal (an 14:01),7
08:07 (+2),08:09,RE 62009,Wismar (an 11:37),8
08:12,08:12,RE 3344,Angermünde (an 09:23),
08:15,08:15,RE 21836,Berlin Hbf (an 08:22),
08:16,08:16,RB 18504,Flughafen BER (an 08:28),3
08:23,08:23,RJ 870,Hamburg-Altona (an 10:40),8
08:27,08:27,DRF 1322,Köln Hbf (an 13:42),7
08:27 (+4),08:31,FLX 1322,Köln Hbf (an 13:41),7
08:31,08:31,RB 21838,Berlin Hbf (an 08:39),
08:34 (+3),08:37,RE 4354,Rostock Hbf (an 11:23),4
08:35 (+1),08:36,ICE 505,München Hbf (an 13:08),5
08:42 (+25),09:07,ICE 1005,München Hbf (an 12:46),5
08:43,08:43,RE 3149,Berlin-Spandau (an 09:04),
08:45,08:45,RB 18507,Berlin Hbf (an 08:53),
08:49,08:49,ICE 936,Ostseebad Binz (an 12:29),6
08:49,08:49,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),4
08:52,08:52,ICE 2818,Köln Hbf (an 13:15),
08:52 (+1),08:53,ICE 652,Köln Hbf (an 13:15),7
08:54,08:54,RE 62006,Elsterwerda (an 10:31),3
09:00,09:00,RB 21842,Berlin Hbf (an 09:08),
09:06 (+1),09:07,RE 62011,Wittenberge (an 10:56),8
09:10,09:10,RE 3,Ulm Hbf (an 23:40),
09:10 (+1),09:11,RE 3306,Stralsund Hbf (an 12:44),6
09:13 (+1),09:14,ICE 837,Frankfurt(Main)Hbf (an 12:56),5
09:15,09:15,RE 21844,Berlin Hbf (an 09:23),
09:24 (+6),09:30,ICE 604,Hamburg-Altona (an 11:40),6
09:29,09:29,ICE 1104,Berlin Gesundbrunnen (an 09:43),7
09:31,09:31,RB 21846,Berlin Hbf (an 09:39),
09:34,09:34,RE 3508,Stralsund Hbf (an 12:51),
09:35,09:35,ICE 2837,München Hbf (an 17:16),
09:35 (+1),09:36,ICE 597,München Hbf (an 17:16),5
09:37 (+16),09:53,EC 173,Praha hl.n. (an 13:25),3
09:37 (+16),09:53,RJ 173,Praha hl.n. (an 13:25),3
09:42 (+3),09:45,ICE 1505,München Hbf (an 13:43),5
09:44 (+18),10:02,RE 3171,Stendal Hbf (an 11:13),
09:45,09:45,RB 18509,Berlin Hbf (an 09:53),
09:45,09:45,RE 18506,Berlin Hbf (an 09:53),
09:46,09:46,RE 3345,Lutherstadt Wittenberg Hbf (an 11:06),
09:51,09:51,RE 62008,Baruth(Mark) (an 10:36),3
09:55,09:55,FLX 1234,Hamburg Hbf (an 12:21),7
10:00,10:00,RB 21850,Berlin Hbf (an 10:08),
10:01 (+2),10:03,ICE 91,Nürnberg Hbf (an 13:30),5
10:04 (+6),10:10,FLX 1337,Basel Bad Bf (an 17:12),4
10:06 Ausfall,--:--,ICE 146,Amsterdam Centraal (an 15:59),7
10:07,10:07,RE 62013,Wismar (an 13:37),8
10:12,10:12,RE 3346,Angermünde (an 11:23),
10:15,10:15,RB 21852,Berlin Hbf (an 10:24),8
10:16,10:16,RB 18508,Flughafen BER (an 10:28),3
10:17 (+79),11:36,ICE 1604,Berlin Gesundbrunnen (an 10:31),7
10:17 (+3),10:20,ICE 1714,Köln Hbf (an 18:25),
10:23 (+4),10:27,RJ 384,København H (an 17:38),8
10:24 (+15),10:39,ICE 696,Berlin Gesundbrunnen (an 10:43),6
10:31,10:31,RB 21854,Berlin Hbf (an 10:39),
10:34 (+5),10:39,RE 4356,Rostock Hbf (an 13:23),
10:35 (+3),10:38,ICE 507,München Hbf (an 15:08),5
10:43 (+46),11:29,ICE 1007,München Hbf (an 14:46),5
10:43,10:43,RE 3151,Berlin-Spandau (an 11:04),
10:45,10:45,RB 18511,Berlin Hbf (an 10:52),
10:45,10:45,RE 18508,Berlin Hbf (an 10:52),
10:48 (+6),10:54,ICE 2810,Ostseebad Binz (an 14:29),6
10:48 (+5),10:53,ICE 934,Ostseebad Binz (an 14:29),6
10:49,10:49,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),4
10:52 (+28),11:20,ICE 650,Köln Hbf (an 15:15),7
