Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:00,00:00,RB 21962,Berlin Hbf (an 00:08),
00:08,00:08,RB 62086,Berlin Hbf (an 00:15),
00:12,00:12,RE 3360,Berlin Gesundbrunnen (an 00:26),
00:12,00:12,RE 3366,Bernau(b Berlin) (an 01:29),
00:15,00:15,RB 21964,Berlin Hbf (an 00:23),
00:17 (+25),00:42,ICE 1500,Berlin Gesundbrunnen (an 00:33),7
00:24,00:24,ICE 2816,Berlin Hbf (an 00:30),6
00:24,00:24,ICE 592,Berlin Hbf (an 00:30),6
00:31,00:31,RB 21966,Berlin Hbf (an 00:39),8
00:45,00:45,RB 21968,Düsseldorf Hbf (an 19:30),8
00:51,00:51,RE 3363,Jüterbog (an 01:41),4
01:01,01:01,RB 21967,Naumburg(Saale)Hbf (an 12:50),3
01:36,01:36,RB 21800,Berlin Hbf (an 01:44),8
04:18 (+1),04:19,ICE 646,Düsseldorf Hbf (an 09:03),7
04:25,04:25,ICE 277,Zürich HB (an 13:00),6
04:54,04:54,RE 62040,Elsterwerda (an 06:29),3
04:54,04:54,RE 62052,Elsterwerda (an 06:29),
05:06,05:06,RE 62003,Wittenberge (an 06:56),8
05:10,05:10,RE 3302,Stralsund Hbf (an 08:45),6
05:15,05:15,RE 21812,Berlin Hbf (an 05:23),
05:17,05:17,RE 3144,Falkenberg(Elster) (an 06:44),4
05:20,05:20,ICE 608,Hamburg-Altona (an 07:41),7
05:26 (+1),05:27,ICE 946,Düsseldorf Hbf (an 10:00),6
05:26 (+1),05:27,ICE 956,Köln Hbf (an 10:22),6
05:31,05:31,RB 21814,Berlin Hbf (an 05:39),
05:31,05:31,RB 21817,Flughafen BER (an 05:45),3
05:34,05:34,RE 3504,Stralsund Hbf (an 08:51),
05:34,05:34,RE 5,Emmerich (an 23:16),
05:35 (+1),05:36,ICE 593,München Hbf (an 13:15),5
05:42 (+1),05:43,ICE 1501,München Hbf (an 09:41),5
05:44,05:44,RE 3167,Stendal Hbf (an 07:13),7
05:45,05:45,RB 18501,Berlin Hbf (an 05:53),
05:45,05:45,RE 18501,Berlin Hbf (an 05:53),
05:46,05:46,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),4
05:51 (+1),05:52,RE 62000,Elsterwerda (an 07:15),3
05:58,05:58,ICE 2820,Hamburg-Altona (an 08:22),
05:58,05:58,ICE 808,Hamburg-Altona (an 08:22),6
06:00,06:00,RE 21818,Berlin Hbf (an 06:08),
06:05 Ausfall,--:--,ICE 240,Amsterdam Centraal (an 11:59),7
06:07 (+2),06:09,RE 62005,Wismar (an 09:37),8
06:12 (+1),06:13,RE 3342,Angermünde (an 07:23),
06:15,06:15,RB 21820,Berlin Hbf (an 06:23),
