Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:01,00:01,FEX,Berlin Gesundbrunnen (an 22:19),
00:06,00:06,RE 94749,Frankfurt(Oder) (an 01:18),1
00:10,00:10,RB 21962,Berlin-Charlottenburg (an 00:26),2
00:15,00:15,RE 1,Brandenburg Hbf (an 18:36),
00:15,00:15,RE 73826,Berlin Hbf (an 00:21),
00:21,00:21,RE 3745,Bad Belzig (an 01:31),2
00:21,00:21,RE 7,Karlsruhe Hbf (an 23:25),
00:48,00:48,RB 94796,Potsdam Hbf (an 01:22),
00:48,00:48,RE 91367,Potsdam Hbf (an 01:22),
00:57,00:57,RE 3141,Berlin Hbf (an 01:02),
00:58,00:58,RB 21968,Berlin Hbf (an 01:04),
01:11,01:11,RE 3742,Berlin Ostkreuz (an 01:20),1
01:43,01:43,RE 73752,Berlin Hbf (an 01:48),
02:49,02:49,RB 21802,Berlin Zoologischer Garten (an 03:00),
04:08,04:08,RE 3705,Dessau Hbf (an 05:53),2
04:17,04:17,RE 73751,Frankfurt(Oder) (an 05:29),
04:27,04:27,RE 2,Duisburg Hbf (an 23:33),
04:37,04:37,RE 73801,Frankfurt(Oder) (an 05:36),
04:53,04:53,RE 3702,Senftenberg (an 06:41),1
04:56,04:56,RE 94716,Berlin-Wannsee (an 05:21),2
05:08,05:08,RE 3707,Dessau Hbf (an 06:53),2
05:16,05:16,RE 93759,Potsdam Hbf (an 05:51),
05:16,05:16,RE 94758,Potsdam Hbf (an 05:51),
05:22,05:22,RB 94753,Frankfurt(Oder) (an 06:35),
05:22,05:22,RE 93754,Frankfurt(Oder) (an 06:35),
05:29,05:29,RE 3103,Berlin-Spandau (an 05:54),
05:52,05:52,RE 3704,Senftenberg (an 07:41),1
05:54,05:54,RE 93719,Berlin Hbf (an 05:59),
05:54,05:54,RE 94718,Berlin-Wannsee (an 06:20),2
06:06,06:06,RE 94713,Frankfurt(Oder) (an 07:18),1
06:08,06:08,RE 3709,Dessau Hbf (an 07:53),2
06:16,06:16,RE 94760,Potsdam Hbf (an 06:51),2
06:29,06:29,RE 3105,Hennigsdorf(b Berlin) (an 07:23),2
06:33,06:33,RE 3104,Cottbus Hbf (an 07:57),1
06:43,06:43,RE 94755,Frankfurt(Oder) (an 07:47),
06:53,06:53,RE 3706,Senftenberg (an 08:41),1
06:54,06:54,RE 94720,Berlin-Wannsee (an 07:20),2
07:06,07:06,RE 94715,Frankfurt(Oder) (an 08:20),1
07:08,07:08,RE 3711,Dessau Hbf (an 08:53),2
07:16,07:16,RE 94762,Potsdam Hbf (an 07:51),
07:29,07:29,RE 3107,Berlin-Spandau (an 07:54),
07:44,07:44,RB 18146,Potsdam Griebnitzsee (an 08:15),2
07:53,07:53,RE 3708,Senftenberg (an 09:41),1
07:54,07:54,RE 94722,Berlin-Wannsee (an 08:20),
08:06,08:06,RE 94717,Frankfurt(Oder) (an 09:18),1
08:08 (+2),08:10,RE 3713,Dessau Hbf (an 09:53),2
08:16,08:16,RB 94764,Potsdam Hbf (an 08:51),
08:16,08:16,RE 94764,Potsdam Hbf (an 08:51),
08:29,08:29,RE 3109,Hennigsdorf(b Berlin) (an 09:23),2
08:33,08:33,RE 3108,Cottbus Hbf (an 09:55),1
08:43,08:43,RE 94759,Frankfurt(Oder) (an 09:43),
08:44,08:44,RB 18148,Potsdam Griebnitzsee (an 09:15),2
08:53 (+1),08:54,RE 3710,Senftenberg (an 10:41),1
08:54,08:54,RE 94724,Berlin-Wannsee (an 09:20),
09:06,09:06,RE 94719,Frankfurt(Oder) (an 10:18),1
09:08 (+15),09:23,RE 3715,Dessau Hbf (an 10:53),2
09:16,09:16,RE 94766,Potsdam Hbf (an 09:51),
09:17,09:17,RB 18147,Berlin Ostbahnhof (an 09:21),1
09:29 (+11),09:40,RE 3111,Hennigsdorf(b Berlin) (an 10:23),2
09:33,09:33,RE 3110,Cottbus Hbf (an 10:55),1
09:44,09:44,RB 18150,Potsdam Griebnitzsee (an 10:15),2
09:53 (+1),09:54,RE 3712,Senftenberg (an 11:41),1
09:54,09:54,RE 94726,Berlin-Wannsee (an 10:20),
10:06,10:06,RE 94721,Frankfurt(Oder) (an 11:18),1
10:08 (+4),10:12,RE 3717,Dessau Hbf (an 11:53),2
10:16,10:16,RE 94768,Potsdam Hbf (an 10:51),2
10:17,10:17,RB 18149,Berlin Ostbahnhof (an 10:21),1
10:29,10:29,RE 3113,Berlin-Spandau (an 10:54),
10:53 (+1),10:54,RE 3714,Senftenberg (an 12:41),1
10:54,10:54,RE 94728,Berlin-Wannsee (an 11:20),2
