Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
04:17,04:17,RB 18301,Rangsdorf (an 05:00),
04:47,04:47,RB 18300,Eberswalde Hbf (an 05:27),15
04:53,04:53,RB 61101,Oranienburg (an 05:21),
05:05,05:05,RE 56301,Schwerin Hbf (an 07:48),
05:41,05:41,RB 18203,Ludwigsfelde (an 06:24),22
05:42,05:42,RE 3504,Stralsund Hbf (an 08:51),
05:47,05:47,RB 18302,Eberswalde Hbf (an 06:27),16
05:47,05:47,RB 24,Eberswalde Hbf (an 06:27),
06:17,06:17,RB 18305,Blankenfelde(Teltow-Fläming) (an 06:51),22
06:35,06:35,RE 3105,Hennigsdorf(b Berlin) (an 07:23),
06:36,06:36,RB 34919,Hamburg Hbf (an 14:04),
06:36,06:36,RE 4352,Rostock Hbf (an 09:26),
06:36,06:36,RE 5,Salzburg Hbf (an 23:45),
06:41,06:41,RB 18205,Ludwigsfelde (an 07:24),22
06:47,06:47,RB 18304,Eberswalde Hbf (an 07:27),15
06:54,06:54,RB 92883,Oranienburg (an 07:22),
06:54,06:54,RE 56303,Schwerin Hbf (an 09:48),
06:59,06:59,ICE 938,Stralsund Hbf (an 09:40),
07:17,07:17,RB 18307,Blankenfelde(Teltow-Fläming) (an 07:51),22
07:35,07:35,RE 3107,Hennigsdorf(b Berlin) (an 08:23),
07:41,07:41,RB 18207,Birkengrund (an 08:20),
07:43,07:43,RE 3506,St. Gallen(CH) (an 23:34),
07:47,07:47,RB 18306,Eberswalde Hbf (an 08:27),16
08:17,08:17,RB 18309,Blankenfelde(Teltow-Fläming) (an 08:51),22
08:35,08:35,RE 3109,Hennigsdorf(b Berlin) (an 09:23),
08:41,08:41,RB 18209,Ludwigsfelde (an 09:24),22
08:43,08:43,RE 34921,Rostock Hbf (an 11:24),
08:43,08:43,RE 4354,Rostock Hbf (an 11:24),
08:45,08:45,RB 61188,Berlin Ostkreuz (an 08:48),17
08:47,08:47,RB 18308,Eberswalde Hbf (an 09:27),16
08:54,08:54,RE 56305,Schwerin Hbf (an 11:48),
09:17,09:17,RB 18311,Blankenfelde(Teltow-Fläming) (an 09:51),22
09:35,09:35,RE 3111,Hennigsdorf(b Berlin) (an 10:23),
09:41,09:41,RB 18211,Birkengrund (an 10:20),
09:47,09:47,RB 18310,Eberswalde Hbf (an 10:27),16
09:50,09:50,RE 34984,Stralsund Hbf (an 12:51),
09:50,09:50,RE 3508,Stralsund Hbf (an 12:51),
10:17,10:17,RB 18313,Blankenfelde(Teltow-Fläming) (an 10:51),22
10:35,10:35,RE 3113,Hennigsdorf(b Berlin) (an 11:23),
10:36,10:36,RE 34923,Rostock Hbf (an 13:23),
10:36,10:36,RE 4356,Rostock Hbf (an 13:23),20
10:41,10:41,RB 18213,Birkengrund (an 11:20),
10:47,10:47,RB 18312,Eberswalde Hbf (an 11:27),16
10:54,10:54,RE 56307,Schwerin Hbf (an 13:48),17
11:17,11:17,RB 18315,Blankenfelde(Teltow-Fläming) (an 11:51),22
