Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:04,00:04,RE 3138,Lübbenau(Spreewald) (an 01:16),
00:05,00:05,FEX,Untergrombach (an 15:56),
00:05,00:05,RB 21962,Berlin Hbf (an 00:16),
00:11,00:11,RE 73826,Berlin Hbf (an 00:21),
00:11,00:11,RE 94749,Eisenhüttenstadt (an 01:41),
00:17,00:17,RE 3745,Berlin Hbf (an 00:27),
00:17,00:17,RE 7,Münster(Westf)Hbf (an 22:22),
00:43,00:43,RB 94796,Berlin Hbf (an 00:53),
00:43,00:43,RE 91367,Potsdam Hbf (an 01:22),
00:52 (+22),01:14,RE 3141,Berlin-Charlottenburg (an 01:11),6
00:53 (+2),00:55,RB 21968,Berlin Hbf (an 01:04),
01:04,01:04,RE 3140,Cottbus Hbf (an 02:53),1
01:16 (+2),01:18,RE 3742,Berlin Ostkreuz (an 01:20),2
01:34,01:34,RE 93994,Frankfurt(Oder) (an 02:38),
01:34,01:34,RE 94791,Frankfurt(Oder) (an 02:38),
01:38,01:38,RB 94752,Berlin Hbf (an 01:48),
01:38,01:38,RE 73752,Berlin-Wannsee (an 02:10),
01:44,01:44,RB 21800,Berlin Hbf (an 01:54),
01:55,01:55,RB 21969,Naumburg(Saale)Hbf (an 13:50),3
02:18,02:18,RE 3701,Berlin Hbf (an 02:29),
02:18,02:18,RE 3703,Berlin-Wannsee (an 02:48),
02:44,02:44,RB 21802,Berlin Hbf (an 02:54),
02:49,02:49,RB 94793,Frankfurt(Oder) (an 03:55),
02:49,02:49,RE 94793,Frankfurt(Oder) (an 03:55),
04:23,04:23,RE 94751,Frankfurt(Oder) (an 05:29),
04:28,04:28,RE 1,Gotha (an 21:29),
04:28,04:28,RE 94756,Berlin Zoologischer Garten (an 04:44),
04:33,04:33,RE 21806,Berlin Zoologischer Garten (an 04:49),7
04:41,04:41,RE 73801,Frankfurt(Oder) (an 05:36),2
04:51 (+1),04:52,RE 94716,Berlin-Wannsee (an 05:21),
05:04 (+1),05:05,RE 3707,Berlin-Wannsee (an 05:34),7
05:08 (+7),05:15,ICE 946,Köln Hbf (an 10:35),6
05:12,05:12,RE 93759,Potsdam Hbf (an 05:51),
05:12,05:12,RE 94758,Potsdam Hbf (an 05:51),
05:25,05:25,RE 3103,Berlin-Spandau (an 05:54),7
05:28,05:28,RB 94753,Frankfurt(Oder) (an 06:35),
05:28,05:28,RE 93754,Frankfurt(Oder) (an 06:35),
05:38,05:38,RE 3102,Cottbus Hbf (an 06:56),1
05:49,05:49,RE 94718,Berlin-Wannsee (an 06:20),
05:56,05:56,ICE 240,Amsterdam Centraal (an 11:59),
05:57,05:57,RE 3704,Lübbenau(Spreewald) (an 07:03),1
06:11,06:11,RE 94713,Frankfurt(Oder) (an 07:18),
06:12 (+2),06:14,RE 94760,Potsdam Hbf (an 06:51),
06:21,06:21,ICE 644,Köln Hbf (an 11:32),6
06:25 (+1),06:26,RE 3105,Berlin-Spandau (an 06:54),
06:31 (+1),06:32,IC 2432,Norddeich Mole (an 14:20),6
06:38,06:38,RE 3104,Cottbus Hbf (an 07:57),1
06:42 (+1),06:43,ICE 1548,Köln Hbf (an 12:16),3
06:48,06:48,RE 94755,Frankfurt(Oder) (an 07:47),
06:49,06:49,RE 94720,Berlin-Wannsee (an 07:20),
07:04 (+2),07:06,RE 3711,Dessau Hbf (an 08:53),7
07:06 (+2),07:08,ICE 2595,Frankfurt(Main)Hbf (an 12:26),
07:11,07:11,RE 94715,Frankfurt(Oder) (an 08:18),
07:12 (+2),07:14,RE 94762,Potsdam Hbf (an 07:51),
07:19 (+1),07:20,ICE 944,Köln Hbf (an 12:33),6
07:25 (+1),07:26,RE 3107,Berlin-Spandau (an 07:54),7
07:38,07:38,RE 3106,Cottbus Hbf (an 08:56),1
07:46 (+144),10:10,IC 60409,Berlin Hbf (an 07:53),6
07:46 (+144),10:10,NJ 409,Berlin Hbf (an 07:53),
07:48,07:48,RE 94757,Frankfurt(Oder) (an 08:43),
07:49,07:49,RE 94722,Berlin-Wannsee (an 08:20),
07:56,07:56,ICE 148,Amsterdam Centraal (an 14:01),
07:58,07:58,RE 3708,Lübbenau(Spreewald) (an 09:03),
08:00,08:00,EC 43,Warszawa Wschodnia (an 13:15),1
08:00 (+1),08:01,ICE 642,Köln Hbf (an 13:34),6
08:04,08:04,RE 3713,Berlin-Wannsee (an 08:34),
08:11,08:11,RE 93718,Frankfurt(Oder) (an 09:18),
08:11,08:11,RE 94717,Frankfurt(Oder) (an 09:18),
08:12,08:12,RB 94764,Potsdam Hbf (an 08:51),
08:12,08:12,RE 94764,Potsdam Hbf (an 08:51),
08:25,08:25,RE 3109,Hennigsdorf(b Berlin) (an 09:23),7
08:38,08:38,RE 3108,Cottbus Hbf (an 09:55),1
08:48,08:48,RE 94759,Frankfurt(Oder) (an 09:43),
