Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05 (+9),00:14,RB 62086,Baruth(Mark) (ab 23:19),8
00:10 (+4),00:14,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),7
00:13,00:13,RB 21964,Flughafen BER (ab 00:01),8
00:22 (+3),00:25,ICE 592,München Hbf (ab 16:45),6
00:28,00:28,ICE 700,München Hbf (ab 19:09),6
00:29,00:29,RB 21966,Flughafen BER (ab 00:16),8
00:47,00:47,ICE 1500,München Hbf (ab 20:21),7
00:47,00:47,RE 3,Wüstenfelde (ab 00:19),
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),4
00:53,00:53,RB 56816,Schwerin Hbf (ab 22:14),
00:53,00:53,RE 93036,Schwerin Hbf (ab 22:14),
00:59,00:59,FEX,Berlin Ostkreuz (ab 00:00),
00:59,00:59,RB 21967,Berlin Hbf (ab 00:52),3
01:51,01:51,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),6
04:40,04:40,RE 3369,Eberswalde Hbf (ab 04:03),5
04:53,04:53,RE 62040,Wustermark (ab 04:16),3
04:58,04:58,RE 21810,Flughafen BER (ab 04:46),8
05:08,05:08,RE 3302,Herzberg(Elster) (ab 03:51),6
05:14,05:14,FEX,Berlin Potsdamer Platz (ab 16:26),
05:15,05:15,RE 3144,Rathenow (ab 04:09),4
05:15,05:15,RE 4,Berlin Hbf (ab 04:54),
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),4
05:23,05:23,RE 5,Grafing (ab 00:15),
05:32,05:32,ICE 2839,Berlin Gesundbrunnen (ab 05:16),5
05:32 (+7),05:39,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3,Salem (ab 10:59),
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40 (+4),05:44,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:43,05:43,RE 18501,Cottbus Hbf (ab 04:24),8
05:49 (+2),05:51,RE 62000,Elstal (ab 05:07),3
05:56,05:56,ICE 701,Berlin Hbf (ab 05:52),5
05:58,05:58,RE 21818,Flughafen BER (ab 05:46),8
06:00 (+19),06:19,ICE 1541,Köln Hbf (ab 23:27),4
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:06,06:06,RB 18500,Berlin Hbf (ab 05:58),3
06:09 (+1),06:10,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 21820,Flughafen BER (ab 06:01),8
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),5
06:21 (+6),06:27,RB 62051,Wustermark (ab 05:39),5
06:23,06:23,RE 3503,Neubrandenburg (ab 04:27),4
06:24 (+2),06:26,ICE 904,München-Pasing (ab 23:21),6
06:29,06:29,RB 21822,Flughafen BER (ab 06:16),8
06:29,06:29,RE 21822,Flughafen BER (ab 06:16),8
06:33,06:33,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40 (+1),06:41,ICE 1003,Berlin Hbf (ab 06:36),5
06:41 (+1),06:42,RE 3147,Herzberg(Elster) (ab 05:25),6
06:43 (+2),06:45,RB 18503,Cottbus Hbf (ab 05:23),8
06:43,06:43,RE 18503,Cottbus Hbf (ab 05:23),8
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
06:51,06:51,RE 62002,Elstal (ab 06:07),3
06:58,06:58,RE 21826,Flughafen BER (ab 06:46),8
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:08,07:08,RB 18502,Berlin Hbf (ab 07:00),3
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:13 (+35),07:48,IC 60409,Zürich HB (ab 19:59),7
07:13 (+35),07:48,NJ 409,Zürich HB (ab 19:59),7
07:13 (+11),07:24,RE 21828,Flughafen BER (ab 07:01),8
07:15 (+1),07:16,RE 3146,Rathenow (ab 06:09),4
07:21,07:21,RB 62053,Wustermark (ab 06:39),5
07:22,07:22,ICE 606,Erfurt Hbf (ab 05:25),6
07:23,07:23,RE 4353,Rostock Hbf (ab 04:34),4
07:24,07:24,IC 2274,Dresden Hbf (ab 05:35),
07:29,07:29,RE 21830,Flughafen BER (ab 07:16),8
07:32 (+19),07:51,ICE 595,Berlin Hbf (ab 07:27),5
07:34 (+2),07:36,EN 40476,Budapest-Nyugati (ab 19:30),8
