Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:12,00:12,RB 62086,Berlin Hbf (an 00:15),4
00:16,00:16,RE 3360,Bernau(b Berlin) (an 00:44),
00:20,00:20,RB 21964,Berlin Hbf (an 00:23),4
00:34,00:34,RE 3366,Eberswalde Hbf (an 01:22),3
00:36,00:36,RB 21966,Berlin Hbf (an 00:39),4
00:43,00:43,RE 3363,Jüterbog (an 01:41),2
00:56,00:56,RB 21967,Weimar (an 12:16),1
04:42,04:42,RB 62094,Berlin-Spandau (an 04:59),
04:50,04:50,RE 62040,Elsterwerda (an 06:29),
05:05,05:05,RE 56301,Schwerin Hbf (an 07:48),
05:10,05:10,RE 62003,Elstal (an 05:53),4
05:12,05:12,RE 3144,Falkenberg(Elster) (an 06:44),2
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:17,05:17,RE 4351,Berlin Südkreuz (an 05:23),2
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),1
05:41,05:41,RE 3504,Stralsund Hbf (an 08:51),3
05:42,05:42,RB 62050,Wustermark (an 06:19),4
05:46,05:46,RE 62000,Elsterwerda (an 07:15),
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
05:50,05:50,RB 18501,Berlin Hbf (an 05:52),4
06:10,06:10,RE 3164,Ludwigsfelde (an 06:28),
06:11,06:11,RB 18500,Lübbenau(Spreewald) (an 07:17),1
06:12,06:12,RE 62005,Berlin-Spandau (an 06:35),
06:16,06:16,RE 3342,Angermünde (an 07:23),
06:18,06:18,RE 3503,Berlin Südkreuz (an 06:23),2
06:41,06:41,RE 4352,Rostock Hbf (an 09:26),3
06:42,06:42,RB 62052,Berlin-Spandau (an 06:59),
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:47,06:47,RE 3147,Schorndorf (an 12:09),
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
07:10,07:10,RE 62007,Berlin-Spandau (an 07:39),
07:11,07:11,RB 18502,Lübbenau(Spreewald) (an 08:15),1
07:12,07:12,RE 3146,Ludwigsfelde (an 07:30),
07:15,07:15,RE 3304,Stralsund Hbf (an 10:44),3
07:17,07:17,RE 4353,Berlin Südkreuz (an 07:23),2
07:35,07:35,RE 3343,Ludwigsfelde (an 08:07),
07:40,07:40,RE 3506,Stralsund Hbf (an 10:51),3
07:43,07:43,RB 62054,Berlin-Spandau (an 07:59),
07:46,07:46,RE 62004,Elsterwerda (an 09:14),1
07:49,07:49,RE 3169,Stendal Hbf (an 09:30),3
08:10,08:10,RE 3166,Ludwigsfelde (an 08:28),
08:11,08:11,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:12,08:12,RE 62009,Berlin-Spandau (an 08:35),
08:16,08:16,RE 3344,Angermünde (an 09:23),
08:19,08:19,RE 3505,Berlin Südkreuz (an 08:24),2
08:41 (+1),08:42,RE 4354,Rostock Hbf (an 11:24),3
08:42,08:42,RB 62056,Berlin-Spandau (an 08:59),
08:43,08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47,08:47,RE 3149,Schorndorf (an 12:39),
08:48,08:48,RE 62006,Elsterwerda (an 10:31),1
09:10,09:10,RE 62011,Elstal (an 09:55),4
09:11,09:11,RB 18506,Lübbenau(Spreewald) (an 10:15),1
09:11,09:11,RE 20,Cottbus Hbf (an 22:43),
09:12,09:12,RE 3148,Ludwigsfelde (an 09:30),
09:15,09:15,RE 3306,Stralsund Hbf (an 12:44),3
09:18,09:18,RE 4355,Berlin Südkreuz (an 09:24),2
09:35,09:35,RE 3345,Ludwigsfelde (an 10:07),
09:41,09:41,RE 3508,Stralsund Hbf (an 12:51),
09:42,09:42,RB 62058,Berlin-Spandau (an 09:59),
09:48,09:48,RE 3171,Stendal Hbf (an 11:30),
10:10,10:10,RE 3168,Jüterbog (an 10:54),2
10:11,10:11,RB 18508,Lübbenau(Spreewald) (an 11:15),1
10:12,10:12,RE 62013,Elstal (an 10:49),4
10:16,10:16,RE 3346,Schwedt(Oder) (an 11:55),3
10:17,10:17,RE 3507,Berlin Südkreuz (an 10:24),2
10:41,10:41,RE 4356,Rostock Hbf (an 13:23),3
10:42,10:42,RB 62060,Wustermark (an 11:18),4
10:43,10:43,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47,10:47,RE 3151,Schorndorf (an 13:09),3
10:48,10:48,RE 62010,Elsterwerda (an 12:31),1
10:50,10:50,RB 18511,Berlin Hbf (an 10:53),4
10:56,10:56,RB 21861,Flughafen BER (an 11:14),1
11:05,11:05,RB 21858,Berlin Hbf (an 11:08),4
11:10,11:10,RE 62015,Elstal (an 11:53),4
11:11,11:11,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:12,11:12,RE 3150,Herzberg(Elster) (an 12:31),2
11:15,11:15,RE 3308,Stralsund Hbf (an 14:44),3
11:17,11:17,RB 62061,Berlin Südkreuz (an 11:21),1
11:17 (+37),11:54,RE 4357,Berlin Südkreuz (an 11:23),2
11:35,11:35,RE 3347,Luckenwalde (an 12:27),1
11:41,11:41,RE 3510,Stralsund Hbf (an 14:51),3
11:43,11:43,RB 62062,Berlin-Spandau (an 11:59),
11:50,11:50,RB 18513,Berlin Hbf (an 11:53),4
11:50,11:50,RE 3173,Stendal Hbf (an 13:30),
12:10,12:10,RE 3170,Jüterbog (an 12:54),2
