Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:11,00:11,RB 62086,Baruth(Mark) (ab 23:19),4
00:15,00:15,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),3
00:42,00:42,RE 3363,Berlin Hbf (ab 00:40),2
04:49,04:49,RE 3369,Eberswalde Hbf (ab 04:03),2
05:14,05:14,RE 3302,Falkenberg(Elster) (ab 03:40),3
05:34,05:34,RE 3341,Schwedt(Oder) (ab 04:04),1
05:39,05:39,RE 3504,Berlin Südkreuz (ab 05:34),3
05:41,05:41,RB 62050,Berlin Südkreuz (ab 05:38),4
05:45,05:45,RE 62000,Elstal (ab 05:07),1
05:47,05:47,RE 3167,Jüterbog (ab 05:02),3
05:49,05:49,RB 18501,Cottbus Hbf (ab 04:24),4
06:09,06:09,RE 3164,Stendal Hbf (ab 04:48),2
06:11,06:11,RE 62005,Baruth(Mark) (ab 05:20),4
06:16,06:16,RB 62051,Wustermark (ab 05:39),1
06:39,06:39,RE 4352,Berlin Südkreuz (ab 06:34),3
06:47,06:47,RE 62002,Elstal (ab 06:07),1
07:09,07:09,RE 62007,Elsterwerda (ab 05:29),4
07:39,07:39,RE 3506,Berlin Südkreuz (ab 07:34),3
07:45,07:45,RE 62004,Elstal (ab 07:07),1
08:11,08:11,RE 62009,Baruth(Mark) (ab 07:20),4
08:18,08:18,RE 3505,Stralsund Hbf (ab 05:02),2
08:47,08:47,RE 62006,Elstal (ab 08:07),1
09:17,09:17,RE 4355,Rostock Hbf (ab 06:36),2
09:34 (+1),09:35,RE 3345,Schwedt(Oder) (ab 08:04),1
09:35 (+4),09:39,RB 21846,Flughafen BER (ab 09:16),
09:39,09:39,RE 3508,Berlin Südkreuz (ab 09:34),3
09:41,09:41,RB 62058,Berlin Südkreuz (ab 09:38),4
09:45,09:45,RE 62008,Elstal (ab 09:07),1
09:47,09:47,RE 3171,Jüterbog (ab 09:02),3
09:49,09:49,RB 18509,Lübbenau(Spreewald) (ab 08:44),4
10:04,10:04,RB 21850,Flughafen BER (ab 09:46),4
10:09 (+2),10:11,RE 3168,Stendal Hbf (ab 08:47),2
10:10,10:10,RB 18508,Berlin Hbf (ab 10:07),1
10:11,10:11,RE 62013,Baruth(Mark) (ab 09:20),4
10:15,10:15,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),3
10:16,10:16,RB 62059,Wustermark (ab 09:39),1
10:16,10:16,RE 3507,Stralsund Hbf (ab 07:02),2
10:20,10:20,RB 21852,Flughafen BER (ab 10:01),4
10:25,10:25,RB 21857,Berlin Hbf (ab 10:22),1
10:35,10:35,RB 21854,Flughafen BER (ab 10:16),4
10:39,10:39,RE 4356,Berlin Südkreuz (ab 10:34),3
10:40,10:40,RB 21859,Berlin Hbf (ab 10:37),1
10:41,10:41,RB 62060,Berlin Südkreuz (ab 10:38),4
10:42,10:42,RE 3305,Stralsund Hbf (ab 07:10),2
