Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:16,00:16,RB 93366,Eberswalde Hbf (an 01:04),
00:16,00:16,RE 3,Oberhausen Hbf (an 23:42),
00:16,00:16,RE 3366,Eberswalde Hbf (an 01:04),3
04:49,04:49,RE 62040,Elsterwerda (an 06:36),
05:10,05:10,RE 62003,Wittenberge (an 06:56),4
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:35,05:35,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),1
05:41,05:41,RE 3504,Berlin Gesundbrunnen (an 05:51),
05:41,05:41,RE 5,Göppingen (an 23:49),
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
05:50,05:50,RB 18501,Berlin Hbf (an 05:53),4
05:50,05:50,RE 62000,Elsterwerda (an 07:18),
06:11,06:11,RB 18500,Lübbenau(Spreewald) (an 07:16),1
06:11,06:11,RE 20,Cottbus Hbf (an 22:48),
06:12,06:12,RE 62005,Wismar (an 09:37),4
06:16,06:16,RE 3342,Angermünde (an 07:23),
06:41,06:41,RE 4352,Rostock Hbf (an 09:23),3
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:48,06:48,RE 62002,Elsterwerda (an 08:31),1
06:50,06:50,RB 18503,Berlin Hbf (an 06:53),4
07:10,07:10,RE 62007,Wittenberge (an 08:56),4
07:11,07:11,RB 18502,Lübbenau(Spreewald) (an 08:14),1
07:15 (+14),07:29,RE 3304,Stralsund Hbf (an 10:44),3
07:40,07:40,RE 3506,Neustrelitz Hbf (an 08:59),
07:46,07:46,RE 62004,Elsterwerda (an 09:14),1
07:48,07:48,RE 3169,Stendal Hbf (an 09:13),
07:50,07:50,RB 18505,Berlin Hbf (an 07:52),4
08:11,08:11,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:13 (+2),08:15,RE 62009,Wismar (an 11:37),4
08:16 (+5),08:21,RE 3344,Schwedt(Oder) (an 09:55),3
08:41,08:41,RE 4354,Rostock Hbf (an 11:23),
08:43,08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47,08:47,RE 3149,Berlin-Spandau (an 09:04),
08:48,08:48,RE 62006,Elsterwerda (an 10:31),1
09:10,09:10,RE 62011,Wittenberge (an 10:56),4
09:11,09:11,RB 18506,Lübbenau(Spreewald) (an 10:14),
09:15 (+2),09:17,RE 3306,Stralsund Hbf (an 12:44),3
09:35,09:35,RE 3345,Luckenwalde (an 10:27),1
09:41,09:41,RE 3508,Neustrelitz Hbf (an 10:59),
09:46,09:46,RE 62008,Baruth(Mark) (an 10:36),1
09:48,09:48,RE 3171,Stendal Hbf (an 11:13),
10:11,10:11,RB 18508,Lübbenau(Spreewald) (an 11:15),
10:12 (+4),10:16,RE 62013,Wismar (an 13:37),4
10:16 (+4),10:20,RE 3346,Schwedt(Oder) (an 11:55),3
10:17,10:17,RE 3507,Berlin Südkreuz (an 10:24),2
10:41 (+6),10:47,RE 4356,Rostock Hbf (an 13:23),3
10:43,10:43,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:48,10:48,RE 62010,Elsterwerda (an 12:31),1
11:10 (+1),11:11,RE 62015,Wittenberge (an 12:56),4
11:11,11:11,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:12 (+2),11:14,RE 3150,Falkenberg(Elster) (an 12:44),2
11:15 (+4),11:19,RE 3308,Stralsund Hbf (an 14:44),3
11:17 (+5),11:22,RE 4357,Berlin Südkreuz (an 11:23),2
11:20 (+1),11:21,RB 21860,Berlin Hbf (an 11:23),4
11:26,11:26,RB 21865,Flughafen BER (an 11:45),1
11:35 (+3),11:38,RE 3347,Luckenwalde (an 12:27),1
11:41,11:41,RB 21867,Flughafen BER (an 12:00),1
11:41,11:41,RE 3510,Grimmen (an 14:29),3
11:46 (+1),11:47,RE 62012,Baruth(Mark) (an 12:35),1
11:50,11:50,RB 18513,Berlin Hbf (an 11:55),4
11:50,11:50,RE 3173,Stendal Hbf (an 13:13),3
11:56,11:56,RB 21869,Flughafen BER (an 12:14),1
12:05,12:05,RB 21866,Berlin Hbf (an 12:08),4
12:10,12:10,RE 3170,Jüterbog (an 12:54),2
12:11,12:11,RB 18512,Lübbenau(Spreewald) (an 13:15),
12:14 (+1),12:15,RE 62017,Wismar (an 15:37),4
12:16 (+3),12:19,RE 3348,Schwedt(Oder) (an 13:55),3
12:17 (+3),12:20,RE 3509,Berlin Südkreuz (an 12:23),2
12:36,12:36,RB 21870,Berlin Hbf (an 12:39),4
12:41 (+1),12:42,RE 4358,Rostock Hbf (an 15:23),3
12:43 (+2),12:45,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2
12:47 (+1),12:48,RE 3153,Rathenow (an 13:54),3
12:48 (+3),12:51,RE 62014,Elsterwerda (an 14:31),1
12:50,12:50,RB 18515,Berlin Hbf (an 12:53),4
13:05,13:05,RB 21874,Berlin Hbf (an 13:08),4
13:10 (+5),13:15,RE 62019,Wittenberge (an 14:56),4
13:11,13:11,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:12 (+6),13:18,RE 3152,Falkenberg(Elster) (an 14:44),2
13:15 (+6),13:21,RE 3310,Stralsund Hbf (an 16:44),3
13:17 (+8),13:25,RE 4359,Berlin Südkreuz (an 13:23),2
13:20,13:20,RB 21876,Berlin Hbf (an 13:23),4
13:35,13:35,RE 3349,Luckenwalde (an 14:27),1
13:36,13:36,RB 21878,Berlin Hbf (an 13:39),4
13:41 (+3),13:44,RE 3512,Grimmen (an 16:29),3
13:46 (+11),13:57,RE 62016,Elsterwerda (an 15:14),1
13:48,13:48,RE 3175,Stendal Hbf (an 15:13),3
13:50,13:50,RB 18517,Berlin Hbf (an 13:53),4
14:10,14:10,RE 3172,Jüterbog (an 14:54),2
14:11,14:11,RB 18516,Lübbenau(Spreewald) (an 15:15),1
14:14 (+1),14:15,RE 62021,Wismar (an 17:37),4
14:16,14:16,RE 3350,Angermünde (an 15:23),
14:17 (+15),14:32,RE 3511,Berlin Südkreuz (an 14:23),2
14:41 (+4),14:45,RE 4360,Rostock Hbf (an 17:23),3
14:43 (+3),14:46,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2
14:47,14:47,RE 3155,Berlin-Spandau (an 15:04),
14:48,14:48,RB 62018,Elsterwerda (an 16:31),
14:48,14:48,RE 62018,Elsterwerda (an 16:31),
14:50,14:50,RB 18519,Berlin Hbf (an 14:53),4
15:10,15:10,RE 62023,Wittenberge (an 16:56),4
15:11,15:11,RB 18518,Lübbenau(Spreewald) (an 16:15),1
15:12,15:12,RE 3154,Berlin-Lichterfelde Ost (an 15:21),
15:15 (+2),15:17,RE 3312,Stralsund Hbf (an 18:44),3
15:17 (+10),15:27,RE 4361,Berlin Südkreuz (an 15:23),2
15:35,15:35,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),
15:41 (+2),15:43,RE 3514,Grimmen (an 18:29),3
15:46 (+2),15:48,RE 62020,Elsterwerda (an 17:15),1
15:48,15:48,RE 3177,Stendal Hbf (an 17:13),
15:50,15:50,RB 18521,Berlin Hbf (an 15:53),4
16:10,16:10,RE 3174,Berlin-Lichterfelde Ost (an 16:19),
16:11,16:11,RB 18520,Lübbenau(Spreewald) (an 17:15),1
16:15 (+1),16:16,RE 62025,Wismar (an 19:37),4
16:16,16:16,RE 3352,Angermünde (an 17:23),
16:41 (+5),16:46,RE 4362,Rostock Hbf (an 19:23),3
16:43 (+4),16:47,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2
16:47,16:47,RE 3157,Berlin-Spandau (an 17:04),
16:48 (+2),16:50,RE 62022,Elsterwerda (an 18:31),1
16:50,16:50,RB 18523,Berlin Hbf (an 16:53),4
17:11,17:11,RB 18522,Lübbenau(Spreewald) (an 18:15),1
17:11,17:11,RE 62027,Wittenberge (an 18:56),
17:12,17:12,RE 3156,Berlin-Lichterfelde Ost (an 17:21),
17:15 (+1),17:16,RE 3314,Stralsund Hbf (an 20:44),3
17:17 Ausfall,--:--,RE 4363,Berlin Südkreuz (an 17:23),2
17:35 (+7),17:42,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),1
17:41 Ausfall,--:--,RE 3516,Grimmen (an 20:29),3
17:46 (+3),17:49,RE 62024,Elsterwerda (an 19:15),1
17:49,17:49,RE 26117,Stendal Hbf (an 19:13),
17:49,17:49,RE 3179,Stendal Hbf (an 19:13),3
18:10,18:10,RE 3176,Berlin-Lichterfelde Ost (an 18:19),
18:11,18:11,RB 18524,Lübbenau(Spreewald) (an 19:15),1
18:14 (+6),18:20,RE 62029,Wismar (an 21:37),4
18:16,18:16,RE 10237,Münster(Westf)Hbf (an 23:35),3
18:16 (+9),18:25,RE 3354,Schwedt(Oder) (an 19:55),3
18:17 Ausfall,--:--,RE 3515,Berlin Südkreuz (an 18:23),2
18:41 Ausfall,--:--,RE 4364,Rostock Hbf (an 21:23),3
18:43 (+3),18:46,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2
18:47,18:47,RE 3159,Berlin-Spandau (an 19:04),
18:48 (+3),18:51,RE 62026,Elsterwerda (an 20:31),1
19:10 (+2),19:12,RE 62031,Wittenberge (an 20:56),4
19:11,19:11,RB 18526,Cottbus Hbf (an 20:47),1
19:12,19:12,RE 3158,Berlin-Lichterfelde Ost (an 19:21),
19:15 (+1),19:16,RE 3316,Stralsund Hbf (an 22:49),3
19:17 Ausfall,--:--,RE 4365,Berlin Südkreuz (an 19:23),2
19:35 (+41),20:16,RE 3355,Luckenwalde (an 20:27),1
19:36,19:36,RB 21926,Berlin Hbf (an 19:39),4
19:41,19:41,RE 21931,Flughafen BER (an 20:00),1
19:41 Ausfall,--:--,RE 3518,Grimmen (an 22:29),3
19:46 (+1),19:47,RE 62028,Baruth(Mark) (an 20:35),1
19:48 (+3),19:51,RE 3181,Stendal Hbf (an 21:06),3
19:54,19:54,RE 21933,Flughafen BER (an 20:14),1
20:05,20:05,RB 21930,Berlin Hbf (an 20:08),4
20:10 (+5),20:15,RE 3178,Berlin-Lichterfelde Ost (an 20:19),
20:11,20:11,RB 18528,Cottbus Hbf (an 21:48),1
20:14 (+23),20:37,RE 62033,Schwerin Hbf (an 23:21),4
20:16 (+2),20:18,RE 3356,Schwedt(Oder) (an 21:55),3
20:17 (+29),20:46,RE 3517,Berlin Südkreuz (an 20:22),1
20:20,20:20,RB 21932,Berlin Hbf (an 20:23),4
20:36,20:36,RB 21934,Berlin Hbf (an 20:39),4
20:41,20:41,RB 21939,Flughafen BER (an 21:00),1
20:41 (+27),21:08,RE 4366,Rostock Hbf (an 23:23),3
20:43 (+1),20:44,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2
20:47,20:47,RE 3161,Rathenow (an 21:48),3
20:48,20:48,RE 62030,Elsterwerda (an 22:31),
20:50,20:50,RB 18531,Berlin Hbf (an 20:53),4
20:56,20:56,RB 18530,Cottbus Hbf (an 22:48),1
21:10 (+8),21:18,RE 62035,Neustadt(Dosse) (an 22:24),4
21:12,21:12,RE 3160,Jüterbog (an 21:56),2
21:15,21:15,RE 3318,Pasewalk (an 23:19),3
21:17,21:17,RE 4367,Berlin Südkreuz (an 21:23),2
21:35,21:35,RE 3357,Berlin Südkreuz (an 21:39),1
21:41,21:41,RE 3520,Fürstenberg(Havel) (an 22:46),
21:46,21:46,RE 62032,Berlin Südkreuz (an 21:49),1
21:53,21:53,RE 3183,Berlin Gesundbrunnen (an 22:02),
21:53,21:53,RE 93183,Berlin Gesundbrunnen (an 22:02),
21:58,21:58,RE 62037,Wittenberge (an 23:46),
21:58,21:58,RE 8,Kassel-Wilhelmshöhe (an 20:55),
22:16,22:16,RB 93358,Britz (an 23:11),
22:17 (+17),22:34,RE 3519,Berlin Südkreuz (an 22:23),2
22:41 (+7),22:48,RE 4368,Rostock Hbf (an 01:21),
22:43,22:43,RE 93317,Teltow (an 22:58),2
23:03,23:03,RE 3185,Berlin Gesundbrunnen (an 23:11),
