Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:14 (+6),00:20,RE 3521,Berlin Hbf (an 00:18),6
00:24,00:24,RE 3319,Eberswalde Hbf (an 23:51),6
00:29,00:29,RE 3360,Schwedt(Oder) (an 01:55),10
00:29 (+1),00:30,RE 3366,Eberswalde Hbf (an 01:04),10
01:23,01:23,RB 3642,Neuruppin West (an 02:30),9
02:15,02:15,RE 3362,Eberswalde Hbf (an 02:48),9
04:41,04:41,RE 3369,Berlin Südkreuz (an 04:53),6
05:14,05:14,RB 18243,Berlin-Spandau (an 05:28),
05:16,05:16,RB 56801,Schwerin Hbf (an 07:48),
05:16,05:16,RE 56801,Schwerin Hbf (an 07:48),
05:24,05:24,RE 3,Basel Bad Bf (an 23:17),
05:24 (+1),05:25,RE 3341,Berlin Südkreuz (an 05:39),
05:26 (+1),05:27,ICE 1501,München Hbf (an 09:41),7
05:26,05:26,ICE 2821,Karlsruhe Hbf (an 11:23),
05:32,05:32,RE 3302,Stralsund Hbf (an 08:45),9
05:32,05:32,RE 3340,Stralsund Hbf (an 08:45),9
05:41,05:41,ICE 279,Interlaken Ost (an 15:59),7
05:54,05:54,RE 3504,Stralsund Hbf (an 08:51),10
06:06,06:06,RE 3503,Sargans (an 22:24),
06:18,06:18,ICE 2523,Leipzig Hbf (an 07:45),7
06:24,06:24,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),6
06:32,06:32,RE 3342,Schwedt(Oder) (an 07:55),10
06:54,06:54,RE 4352,Rostock Hbf (an 09:21),
07:04,07:04,ICE 938,Ostseebad Binz (an 10:33),9
07:06,07:06,RE 4353,Berlin Südkreuz (an 07:23),
07:11 (+4),07:15,IC 2432,Norddeich Mole (an 14:20),7
07:14,07:14,RB 18247,Berlin-Spandau (an 07:28),
07:16,07:16,RB 56803,Schwerin Hbf (an 09:48),10
07:16,07:16,RE 56803,Schwerin Hbf (an 09:48),
07:24,07:24,RE 3343,Luckenwalde (an 08:27),6
07:26 (+4),07:30,ICE 1503,München Hbf (an 11:43),7
07:33,07:33,RE 3304,Stralsund Hbf (an 10:44),9
07:41,07:41,ICE 371,Basel SBB (an 15:48),7
07:44,07:44,IC 2274,Rostock Hbf (an 09:37),
07:54,07:54,RE 3506,St. Gallen(CH) (an 23:34),
08:06,08:06,RE 3505,Sargans (an 23:24),6
08:17 (+1),08:18,IC 2173,Dresden-Neustadt (an 11:11),6
08:23 (+4),08:27,IC 2474,Ostseebad Binz (an 11:59),10
08:24,08:24,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),6
08:26 (+32),08:58,ICE 1005,München Hbf (an 12:46),7
08:31,08:31,ICE 1702,Hamburg Hbf (an 11:12),
08:31,08:31,ICE 2462,Hamburg Hbf (an 11:12),
08:31,08:31,ICE 2562,Hamburg Hbf (an 11:12),
08:31,08:31,ICE 2834,Hamburg Hbf (an 11:12),
08:32,08:32,RE 3344,Schwedt(Oder) (an 09:55),9
08:54,08:54,RE 4354,Rostock Hbf (an 11:21),10
09:03 (+2),09:05,ICE 936,Ostseebad Binz (an 12:29),8
09:06,09:06,RE 4355,Berlin Südkreuz (an 09:23),
09:14,09:14,RB 18251,Berlin-Spandau (an 09:27),
09:16,09:16,RB 56805,Schwerin Hbf (an 11:48),
09:16,09:16,RE 56805,Schwerin Hbf (an 11:48),
09:24,09:24,RE 3345,Luckenwalde (an 10:27),6
09:26 (+2),09:28,ICE 1505,München Hbf (an 13:43),7
09:32,09:32,RE 3306,Stralsund Hbf (an 12:44),9
09:41,09:41,ICE 373,Zürich HB (an 19:00),
09:44 (+21),10:05,IC 2272,Rostock Hbf (an 11:37),9
09:54,09:54,RE 3508,Stralsund Hbf (an 12:51),9
10:04,10:04,RB 55796,Eberswalde Hbf (an 10:31),
10:06,10:06,RE 3507,Berlin Südkreuz (an 10:24),6
10:15,10:15,RB 18253,Werder(Havel) (an 11:17),5
10:16,10:16,RE 18492,Neustrelitz Hbf (an 11:24),
10:17,10:17,IC 2175,Dresden Hbf (an 12:30),
10:24 (+1),10:25,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),6
10:28,10:28,ICE 1007,München Hbf (an 14:45),7
10:28,10:28,ICE 2841,München Hbf (an 14:45),7
10:32 (+2),10:34,RE 3346,Schwedt(Oder) (an 11:55),9
10:38,10:38,ICE 1700,Hamburg Hbf (an 13:12),
10:38,10:38,ICE 2560,Hamburg Hbf (an 13:12),
10:54,10:54,RE 4356,Rostock Hbf (an 13:21),10
10:59 (+1),11:00,ICE 839,Berlin Südkreuz (an 11:12),6
11:03,11:03,ICE 934,Ostseebad Binz (an 14:29),8
11:06 (+4),11:10,RE 4357,Berlin Südkreuz (an 11:23),6
11:14,11:14,RB 18255,Werder(Havel) (an 12:17),5
11:16,11:16,RB 56807,Schwerin Hbf (an 13:48),9
11:16,11:16,RE 56807,Schwerin Hbf (an 13:48),
11:24 (+1),11:25,RE 3347,Luckenwalde (an 12:27),6
11:26 (+5),11:31,ICE 1507,München Hbf (an 15:43),7
11:32 (+2),11:34,RE 3308,Stralsund Hbf (an 14:44),9
11:44 (+7),11:51,IC 2270,Rostock Hbf (an 13:37),9
11:54,11:54,RE 3510,Stralsund Hbf (an 14:51),9
12:06 (+3),12:09,RE 3509,Berlin Südkreuz (an 12:23),6
12:15,12:15,RB 18257,Werder(Havel) (an 13:17),5
12:17,12:17,IC 2177,Dresden Hbf (an 14:30),6
12:21,12:21,ICE 1908,Hamburg Hbf (an 15:12),
12:21,12:21,ICE 2578,Hamburg Hbf (an 15:12),
12:24 (+1),12:25,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),6
12:26,12:26,ICE 1009,München Hbf (an 16:45),7
12:32,12:32,RE 3348,Schwedt(Oder) (an 13:55),9
12:43,12:43,ICE 1978,Warnemünde (an 15:02),10
12:54 (+1),12:55,RE 4358,Rostock Hbf (an 15:21),10
12:55,12:55,ICE 691,München Hbf (an 21:15),
13:03,13:03,ICE 2812,Ostseebad Binz (an 16:41),
13:03,13:03,ICE 932,Ostseebad Binz (an 16:41),8
13:06 (+3),13:09,RE 4359,Berlin Südkreuz (an 13:23),6
13:14,13:14,RB 18259,Werder(Havel) (an 14:17),5
13:16,13:16,RB 56809,Schwerin Hbf (an 15:48),9
13:16,13:16,RE 56809,Schwerin Hbf (an 15:48),
13:24 (+1),13:25,RE 3349,Luckenwalde (an 14:27),6
13:26 (+1),13:27,ICE 1509,München Hbf (an 17:43),7
13:32 (+2),13:34,RE 3310,Stralsund Hbf (an 16:44),9
13:41,13:41,ICE 377,Brig (an 00:43),
13:45,13:45,IC 2178,Rostock Hbf (an 15:35),9
13:54,13:54,RE 3512,Stralsund Hbf (an 16:51),9
14:06 (+25),14:31,RE 3511,Berlin Südkreuz (an 14:23),6
14:15,14:15,RB 18261,Werder(Havel) (an 15:17),5
14:17 (+7),14:24,IC 2179,Dresden Hbf (an 16:30),6
14:21,14:21,ICE 1906,Hamburg Hbf (an 17:12),
14:21,14:21,ICE 2576,Hamburg Hbf (an 17:12),
14:24 (+4),14:28,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),6
14:26,14:26,ICE 1101,München Hbf (an 18:43),7
14:32 (+2),14:34,RE 3350,Schwedt(Oder) (an 15:55),9
14:54 (+11),15:05,RE 4360,Rostock Hbf (an 17:21),10
15:04,15:04,ICE 930,Ostseebad Binz (an 18:40),7
15:06 (+2),15:08,RE 4361,Berlin Südkreuz (an 15:23),6
15:14,15:14,RB 18263,Berlin-Spandau (an 15:28),
15:16,15:16,RB 56811,Schwerin Hbf (an 17:48),9
15:16,15:16,RE 56811,Schwerin Hbf (an 17:48),
15:23,15:23,RE 3624,Perleberg (an 17:51),9
15:24 (+1),15:25,RE 3351,Luckenwalde (an 16:27),6
15:26 (+23),15:49,ICE 1601,München Hbf (an 19:43),7
15:32,15:32,RE 3312,Stralsund Hbf (an 18:44),9
15:44 (+3),15:47,IC 2176,Rostock Hbf (an 17:37),9
15:44 (+3),15:47,IC 2828,Rostock Hbf (an 17:37),9
15:54,15:54,RE 3514,Stralsund Hbf (an 18:51),10
16:01,16:01,ICE 1163,Nürnberg Hbf (an 18:55),7
16:06 (+1),16:07,RE 3513,Berlin Südkreuz (an 16:24),6
16:17,16:17,IC 2271,Dresden Hbf (an 18:47),6
16:24,16:24,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),6
16:26 (+7),16:33,ICE 1103,München Hbf (an 20:46),7
16:32,16:32,RE 3352,Schwedt(Oder) (an 17:55),9
16:38,16:38,ICE 1904,Hamburg-Altona (an 19:24),
