Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02 (+1),00:03,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:03,00:03,FEX,Berlin Potsdamer Platz (ab 18:56),
00:03 (+21),00:24,RB 21962,Flughafen BER (ab 23:42),
00:09,00:09,RE 94749,Potsdam Hbf (ab 23:32),3
00:15,00:15,RE 3745,Senftenberg (ab 22:26),7
00:15,00:15,RE 7,Großräschen (ab 07:26),
00:23 (+2),00:25,ICE 2833,Hamburg-Altona (ab 21:26),1
00:23 (+2),00:25,ICE 901,Hamburg-Altona (ab 21:26),1
00:48 (+6),00:54,RE 3141,Cottbus Hbf (ab 23:03),6
00:51,00:51,RB 21968,Flughafen BER (ab 00:30),7
00:53 (+23),01:16,ICE 947,Köln Hbf (ab 19:27),3
01:02,01:02,RE 3140,Berlin-Charlottenburg (ab 00:42),1
01:14 (+1),01:15,RE 3742,Dessau Hbf (ab 23:23),2
01:33,01:33,RE 93994,Potsdam Hbf (ab 00:53),
01:33,01:33,RE 94791,Potsdam Hbf (ab 00:53),
01:40 (+3),01:43,ICE 1707,Hamburg-Altona (ab 22:34),2
01:40,01:40,ICE 2901,Hamburg-Altona (ab 22:34),
01:40 (+3),01:43,ICE 2909,Hamburg-Altona (ab 22:34),2
01:42 (+2),01:44,RB 21800,Flughafen BER (ab 01:22),
01:53,01:53,RB 21969,Berlin-Charlottenburg (ab 01:33),
02:16,02:16,RE 3701,Berlin Ostkreuz (ab 02:13),7
02:42,02:42,RB 21802,Flughafen BER (ab 02:22),
02:48,02:48,RB 94793,Berlin-Wannsee (ab 02:18),
02:48,02:48,RE 94793,Berlin-Wannsee (ab 02:18),1
02:57,02:57,ICE 647,Köln Hbf (ab 21:26),2
03:08,03:08,RB 21803,Berlin-Charlottenburg (ab 02:48),
04:21,04:21,RE 94751,Potsdam Hbf (ab 03:44),
04:40 (+11),04:51,RE 73801,Berlin-Charlottenburg (ab 04:20),2
04:49,04:49,RE 94716,Frankfurt(Oder) (ab 03:38),7
05:02 (+2),05:04,RE 3707,Lübbenau(Spreewald) (ab 03:53),7
05:10,05:10,RE 93759,Frankfurt(Oder) (ab 04:15),
05:10,05:10,RE 94758,Frankfurt(Oder) (ab 04:15),7
05:23 Ausfall,--:--,RE 3103,Cottbus Hbf (ab 04:00),7
05:36,05:36,RE 3102,Berlin-Charlottenburg (ab 05:15),1
05:55,05:55,RE 3704,Bad Belzig (ab 04:41),1
06:05,06:05,EC 430,Przemysl Glowny (ab 18:49),7
06:23,06:23,RE 3105,Cottbus Hbf (ab 04:57),7
06:27,06:27,ES 453,Bruxelles Midi (ab 19:22),2
06:36,06:36,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:47,06:47,RE 94720,Frankfurt(Oder) (ab 05:42),6
07:02,07:02,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),3
07:02,07:02,RE 3711,Senftenberg (ab 05:11),7
07:09,07:09,RE 94715,Berlin-Wannsee (ab 06:39),1
07:23,07:23,RE 3107,Cottbus Hbf (ab 06:07),7
07:36,07:36,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:56,07:56,RE 3708,Bad Belzig (ab 06:41),2
08:09 (+1),08:10,RE 94717,Berlin-Wannsee (ab 07:39),1
08:09,08:09,RE 94764,Frankfurt(Oder) (ab 07:11),7
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:03),7
08:28 (+33),09:01,ICE 851,Hannover Hbf (ab 05:46),2
08:36,08:36,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:46,08:46,RE 94759,Potsdam Hbf (ab 08:10),1
08:47,08:47,RE 94724,Frankfurt(Oder) (ab 07:41),7
08:56,08:56,RE 3710,Dessau Hbf (ab 07:05),2
09:02,09:02,RE 3715,Senftenberg (ab 07:14),7
09:03 (+9),09:12,ICE 841,Hannover Hbf (ab 06:32),
09:09,09:09,RE 93720,Berlin-Wannsee (ab 08:39),
09:09,09:09,RE 94719,Berlin-Wannsee (ab 08:39),
09:10,09:10,RE 94766,Frankfurt(Oder) (ab 08:11),
09:23,09:23,RE 3111,Cottbus Hbf (ab 08:04),7
09:36,09:36,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:41,09:41,ICE 541,Köln Hbf (ab 04:25),2
09:46,09:46,RB 94761,Potsdam Hbf (ab 09:10),
09:46,09:46,RE 94761,Potsdam Hbf (ab 09:10),
09:47,09:47,RE 94726,Frankfurt(Oder) (ab 08:38),
09:51,09:51,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),
09:56,09:56,RE 3712,Bad Belzig (ab 08:41),2
09:56,09:56,RE 94012,Bad Belzig (ab 08:41),
10:02,10:02,RE 3717,Senftenberg (ab 08:14),7
10:06,10:06,EC 248,Warszawa Wschodnia (ab 04:49),7
10:09,10:09,RE 93722,Berlin-Wannsee (ab 09:39),
10:09,10:09,RE 94721,Berlin-Wannsee (ab 09:39),1
10:09,10:09,RE 94768,Frankfurt(Oder) (ab 09:08),7
10:23,10:23,RE 3113,Cottbus Hbf (ab 09:03),6
10:34 (+4),10:38,ICE 843,Köln Hbf (ab 05:26),2
10:36,10:36,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:46,10:46,RE 94763,Potsdam Hbf (ab 10:10),
10:47,10:47,RE 94728,Frankfurt(Oder) (ab 09:38),7
10:49 (+5),10:54,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),3
10:56,10:56,RE 3714,Dessau Hbf (ab 09:05),2
11:01,11:01,EC 54,Krakow Glowny (ab 04:07),6
11:02,11:02,RE 3719,Senftenberg (ab 09:14),7
11:09,11:09,RE 93724,Berlin-Wannsee (ab 10:39),
11:09,11:09,RE 94770,Frankfurt(Oder) (ab 10:07),
11:23,11:23,RE 3115,Cottbus Hbf (ab 10:03),7
11:36,11:36,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
11:37 (+2),11:39,ICE 543,Köln Hbf (ab 06:25),2
11:46 (+7),11:53,RE 94765,Potsdam Hbf (ab 11:10),
11:47,11:47,RE 94730,Frankfurt(Oder) (ab 10:38),
11:50,11:50,DRF 1324,Leipzig Hbf (ab 09:50),6
11:50 (+2),11:52,FLX 1324,Leipzig Hbf (ab 09:50),6
11:50,11:50,ICE 378,Karlsruhe Hbf (ab 05:59),3
11:56 (+2),11:58,RE 3716,Dessau Hbf (ab 10:05),2
12:02,12:02,RE 3721,Senftenberg (ab 10:14),7
12:06,12:06,EC 246,Warszawa Wschodnia (ab 06:49),7
12:09,12:09,RB 94772,Frankfurt(Oder) (ab 11:07),
12:09,12:09,RE 93726,Berlin-Wannsee (ab 11:39),
12:09,12:09,RE 94725,Berlin-Wannsee (ab 11:39),1
12:09,12:09,RE 94772,Frankfurt(Oder) (ab 11:07),
12:13 (+2),12:15,ICE 141,Amsterdam Centraal (ab 05:46),2
12:16,12:16,ICE 1138,Frankfurt(M) Flughafen Regionalbf (ab 07:41),3
12:23,12:23,RE 3117,Cottbus Hbf (ab 11:03),7
12:36,12:36,RE 3116,Hennigsdorf(b Berlin) (ab 11:35),1
12:41,12:41,ICE 845,Köln Hbf (ab 07:26),3
12:42 (+9),12:51,ICE 994,Stuttgart Hbf (ab 06:36),2
12:46,12:46,RE 62112,Potsdam Hbf (ab 12:10),
12:46,12:46,RE 94767,Potsdam Hbf (ab 12:10),1
12:47,12:47,RE 94732,Frankfurt(Oder) (ab 11:38),7
12:56 (+19),13:15,RE 3718,Dessau Hbf (ab 11:05),3
13:02,13:02,RE 3723,Senftenberg (ab 11:14),7
13:06,13:06,EC 230,Gdynia Glowna (ab 07:15),6
13:06,13:06,IC 2035,Norddeich (ab 05:39),2
13:09,13:09,RE 93728,Berlin-Wannsee (ab 12:39),
13:09,13:09,RE 94727,Berlin-Wannsee (ab 12:39),
13:09,13:09,RE 94774,Frankfurt(Oder) (ab 12:07),
13:23 Ausfall,--:--,RE 3119,Cottbus Hbf (ab 12:03),7
13:36 Ausfall,--:--,RE 3118,Hennigsdorf(b Berlin) (ab 12:35),1
13:40,13:40,ICE 545,Köln Hbf (ab 08:25),2
13:46,13:46,RE 94769,Potsdam Hbf (ab 13:10),1
13:47,13:47,RE 94734,Frankfurt(Oder) (ab 12:38),7
13:50,13:50,ICE 376,Basel SBB (ab 06:16),3
13:56,13:56,RE 3720,Dessau Hbf (ab 12:05),2
14:02,14:02,RE 3725,Senftenberg (ab 12:14),7
14:05,14:05,DRF 1321,Köln Hbf (ab 08:14),2
14:05,14:05,FLX 1321,Köln Hbf (ab 08:14),2
14:06,14:06,EC 48,Warszawa Wschodnia (ab 08:49),7
14:09,14:09,RE 73835,Frankfurt(Oder) (ab 13:07),
14:09,14:09,RE 93730,Berlin-Wannsee (ab 13:39),
14:09,14:09,RE 94729,Berlin-Wannsee (ab 13:39),1
14:09,14:09,RE 94776,Frankfurt(Oder) (ab 13:07),7
14:23,14:23,RE 3121,Cottbus Hbf (ab 13:03),7
14:36 Ausfall,--:--,RE 3120,Hennigsdorf(b Berlin) (ab 13:35),1
14:39 (+24),15:03,ICE 847,Köln Hbf (ab 09:27),2
14:46 (+1),14:47,RE 94771,Potsdam Hbf (ab 14:10),1
14:47,14:47,RE 94736,Frankfurt(Oder) (ab 13:38),7
14:49 (+19),15:08,ICE 992,Fulda (ab 11:15),3
14:56,14:56,RE 3722,Dessau Hbf (ab 13:05),2
15:01 (+25),15:26,EC 56,Przemysl Glowny (ab 05:15),6
15:02 (+3),15:05,RE 3727,Senftenberg (ab 13:14),7
15:09,15:09,RE 93732,Berlin-Wannsee (ab 14:39),
15:09 (+1),15:10,RE 94731,Berlin-Wannsee (ab 14:39),1
15:09,15:09,RE 94778,Frankfurt(Oder) (ab 14:07),7
15:23 (+1),15:24,RE 3123,Cottbus Hbf (ab 14:03),7
15:36 Ausfall,--:--,RE 3122,Hennigsdorf(b Berlin) (ab 14:35),1
15:40 (+11),15:51,ICE 547,Köln Hbf (ab 10:24),2
