Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:23,00:23,RE 60912,Berlin Gesundbrunnen (an 00:35),
00:30 (+56),01:26,ICE 947,Berlin Ostbahnhof (an 00:41),6
01:14 (+1),01:15,ICE 1707,Berlin Ostbahnhof (an 01:40),6
01:38 (+1),01:39,RB 62087,Berlin Hbf (an 01:49),5
02:22 (+18),02:40,ICE 647,Berlin Ostbahnhof (an 02:57),5
02:36,02:36,RB 62089,Berlin Hbf (an 02:47),5
03:33,03:33,RB 62091,Berlin Hbf (an 03:44),5
04:24,04:24,ICE 646,Köln Hbf (an 09:33),4
04:35,04:35,RE 62040,Elsterwerda (an 06:29),5
04:48,04:48,ICE 1706,Hamburg Hbf (an 07:11),4
05:22,05:22,RE 62000,Baruth(Mark) (an 06:36),5
05:45 (+3),05:48,ICE 946,Köln Hbf (an 10:35),3
05:54 (+2),05:56,RE 3164,Jüterbog (an 06:54),6
05:57 (+1),05:58,ICE 608,Hamburg Hbf (an 08:15),4
06:01 (+1),06:02,RB 62051,Berlin Südkreuz (an 06:21),6
06:06 (+2),06:08,RE 3167,Stendal Hbf (an 07:13),4
06:07 (+2),06:09,RE 3104,Cottbus Hbf (an 07:57),6
06:11 (+1),06:12,ICE 240,Amsterdam Centraal (an 11:59),3
06:22 (+2),06:24,RE 62002,Elsterwerda (an 08:31),5
06:30,06:30,ICE 1272,Berlin Ostbahnhof (an 07:02),6
06:37 (+11),06:48,RE 62005,Elstal (an 06:49),3
06:48,06:48,ICE 1604,Berlin Gesundbrunnen (an 10:31),
06:48,06:48,ICE 1704,Hamburg Hbf (an 09:18),3
06:48 (+2),06:50,ICE 2810,Celle (an 14:27),3
06:54,06:54,RE 3146,Falkenberg(Elster) (an 08:44),6
07:01,07:01,RB 62053,Berlin Südkreuz (an 07:21),6
07:06 (+2),07:08,RE 3147,Rathenow (an 07:52),4
07:07 (+1),07:08,RE 3106,Cottbus Hbf (an 08:56),6
07:17,07:17,ICE 1605,München Hbf (an 23:43),
07:17,07:17,ICE 1705,Berlin Hbf (an 07:34),6
07:17,07:17,ICE 2465,Berlin Hbf (an 07:34),6
07:22 (+2),07:24,RE 62004,Baruth(Mark) (an 08:36),5
07:30 (+5),07:35,RB 18244,Berlin Gesundbrunnen (an 07:48),5
07:41,07:41,RE 62007,Elstal (an 07:53),3
07:46 (+4),07:50,ICE 944,Köln Hbf (an 12:33),4
07:49,07:49,ICE 606,Hamburg-Altona (an 10:24),4
07:54 (+1),07:55,RE 3166,Jüterbog (an 08:54),6
07:59 (+1),08:00,ICE 851,Berlin Ostbahnhof (an 08:28),5
08:01,08:01,RB 62055,Berlin Südkreuz (an 08:21),6
08:06 (+17),08:23,RE 3169,Stendal Hbf (an 09:30),4
08:07,08:07,RE 3108,Cottbus Hbf (an 09:55),6
08:08,08:08,ICE 2525,Leipzig Hbf (an 09:46),
08:10 (+2),08:12,ICE 148,Amsterdam Centraal (an 14:01),3
08:21,08:21,DRF 1320,Köln Hbf (an 13:41),3
08:21 (+1),08:22,FLX 1320,Köln Hbf (an 13:41),3
08:22 (+1),08:23,RE 62006,Elsterwerda (an 10:31),5
08:37,08:37,RE 62009,Elstal (an 08:49),3
08:42 (+2),08:44,ICE 1702,Hamburg Hbf (an 11:12),3
08:42,08:42,ICE 2462,Hamburg Hbf (an 11:12),3
08:54 (+2),08:56,RE 3148,Berlin Südkreuz (an 09:15),6
09:01,09:01,RB 62057,Berlin Südkreuz (an 09:21),6
09:06 (+2),09:08,ICE 541,Berlin Ostbahnhof (an 09:41),5
09:06,09:06,RE 3149,Rathenow (an 09:54),4
09:07,09:07,RE 3110,Cottbus Hbf (an 10:55),6
09:17,09:17,ICE 1901,Berlin Hbf (an 09:34),6
09:22 (+1),09:23,RE 62008,Baruth(Mark) (an 10:36),5
09:25,09:25,ICE 2804,Berlin Ostbahnhof (an 09:51),6
09:25,09:25,ICE 676,Berlin Ostbahnhof (an 09:51),6
09:28,09:28,RB 18248,Berlin Gesundbrunnen (an 09:40),5
09:43,09:43,RE 62011,Elstal (an 09:55),3
09:46 (+3),09:49,ICE 942,Köln Hbf (an 14:32),4
09:47,09:47,ICE 741,Berlin Hbf (an 10:01),6
09:49,09:49,ICE 2534,Hamburg-Altona (an 12:26),
09:54,09:54,RE 3168,Berlin Südkreuz (an 10:13),6
10:00,10:00,RB 62059,Berlin Südkreuz (an 10:22),6
10:05 (+1),10:06,RE 3112,Cottbus Hbf (an 11:55),6
10:06,10:06,RE 3171,Stendal Hbf (an 11:30),4
10:08,10:08,ICE 2527,Leipzig Hbf (an 11:45),
10:11 (+2),10:13,ICE 146,Amsterdam Centraal (an 16:01),3
10:19,10:19,RE 62010,Elsterwerda (an 12:31),6
10:28,10:28,RB 18250,Berlin Gesundbrunnen (an 10:40),5
10:37,10:37,RE 62013,Elstal (an 10:49),3
10:49,10:49,ICE 1700,Hamburg Hbf (an 13:12),3
10:54,10:54,RE 3150,Berlin Südkreuz (an 11:15),6
11:01,11:01,RB 62061,Berlin Südkreuz (an 11:21),6
11:06 (+6),11:12,ICE 543,Berlin Ostbahnhof (an 11:40),5
11:07,11:07,RE 3114,Cottbus Hbf (an 12:55),6
11:17 (+1),11:18,ICE 1903,Berlin Hbf (an 11:33),6
11:22,11:22,RE 62012,Baruth(Mark) (an 12:36),5
11:28,11:28,RB 18252,Berlin Gesundbrunnen (an 11:40),5
11:30,11:30,RB 18255,Werder(Havel) (an 12:17),4
11:40 (+58),12:38,FLX 1239,Stuttgart Hbf (an 18:24),6
11:43,11:43,RE 62015,Elstal (an 11:53),3
11:45 (+1),11:46,ICE 141,Berlin Ostbahnhof (an 12:13),6
11:49 (+1),11:50,ICE 2532,Hamburg-Altona (an 14:24),
11:52 (+1),11:53,ICE 940,Köln Hbf (an 16:33),4
11:54,11:54,RE 3170,Jüterbog (an 12:54),6
11:56 (+2),11:58,RE 3115,Hennigsdorf(b Berlin) (an 12:23),3
12:01 (+1),12:02,RB 62063,Berlin Südkreuz (an 12:21),6
12:06 (+1),12:07,RE 3173,Stendal Hbf (an 13:30),4
12:07,12:07,RE 3116,Cottbus Hbf (an 13:55),6
12:08 (+33),12:41,ICE 2529,Leipzig Hbf (an 13:45),
12:08 (+33),12:41,ICE 2829,Leipzig Hbf (an 13:45),
12:11 (+9),12:20,ICE 144,Amsterdam Centraal (an 18:00),3
12:21,12:21,DRF 1324,Köln Hbf (an 17:43),3
12:21 (+23),12:44,FLX 1324,Köln Hbf (an 17:43),4
12:21 (+1),12:22,RE 62014,Elsterwerda (an 14:31),5
12:28,12:28,RB 18254,Berlin Gesundbrunnen (an 12:40),5
12:37 (+1),12:38,RE 62017,Elstal (an 12:49),3
12:40 (+8),12:48,ICE 1908,Hamburg Hbf (an 15:12),4
12:54 (+6),13:00,RE 3152,Berlin Südkreuz (an 13:15),6
12:56,12:56,RE 3117,Hennigsdorf(b Berlin) (an 13:23),3
13:01,13:01,RB 62065,Berlin Südkreuz (an 13:21),6
13:07 (+2),13:09,RE 3118,Cottbus Hbf (an 14:55),6
13:12 (+54),14:06,ICE 545,Berlin Ostbahnhof (an 13:40),5
13:17 (+1),13:18,ICE 1905,Berlin Hbf (an 13:34),6
13:17 (+2),13:19,ICE 2839,Wien Franz-Josefs-Bahnhof (an 14:56),6
13:22 (+11),13:33,RE 62016,Baruth(Mark) (an 14:36),5
13:28,13:28,RB 18256,Berlin Gesundbrunnen (an 13:40),5
13:33 (+2),13:35,ICE 143,Berlin Ostbahnhof (an 14:02),6
13:36,13:36,DRF 1321,Berlin Ostbahnhof (an 14:05),6
13:36,13:36,FLX 1321,Berlin Ostbahnhof (an 14:05),5
13:43 (+5),13:48,ICE 848,Köln Hbf (an 18:33),4
13:43,13:43,RE 62019,Elstal (an 14:00),3
13:49 (+4),13:53,ICE 2530,Hamburg-Altona (an 16:23),
13:54,13:54,RE 3172,Berlin Südkreuz (an 14:13),6
14:01 (+2),14:03,RB 62067,Berlin Südkreuz (an 14:21),6
14:06 (+1),14:07,RE 3175,Stendal Hbf (an 15:30),4
14:07 (+3),14:10,RE 3120,Cottbus Hbf (an 15:55),6
14:08 (+34),14:42,ICE 2531,Leipzig Hbf (an 15:45),
14:11 (+2),14:13,ICE 142,Amsterdam Centraal (an 20:01),3
14:19,14:19,RB 62018,Elsterwerda (an 16:28),5
14:19,14:19,RE 62018,Elsterwerda (an 16:28),5
14:28,14:28,RB 18258,Berlin Gesundbrunnen (an 14:40),5
14:37,14:37,RE 62021,Elstal (an 14:49),3
14:40 (+2),14:42,ICE 1906,Hamburg Hbf (an 17:12),4
14:40 (+2),14:42,ICE 2816,Hamburg Hbf (an 17:12),4
14:54,14:54,RE 3154,Falkenberg(Elster) (an 16:45),6
14:56,14:56,RE 3121,Hennigsdorf(b Berlin) (an 15:23),3
15:01,15:01,RB 62069,Berlin Südkreuz (an 15:21),6
15:03,15:03,RB 62068,Wustermark (an 15:18),3
