Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05 (+4),00:09,RE 3182,Stendal Hbf (ab 22:50),3
00:05,00:05,RE 92082,Stendal Hbf (ab 22:50),
00:08,00:08,RB 21962,Flughafen BER (ab 23:46),
00:10,00:10,RE 3521,Stralsund Hbf (ab 21:06),
00:15,00:15,RB 10,Berlin Südkreuz (ab 00:08),
00:15,00:15,RB 62086,Berlin Südkreuz (ab 00:08),
00:19,00:19,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),6
00:19,00:19,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),6
00:21 (+35),00:56,ICE 947,Düsseldorf Hbf (ab 19:50),2
00:21 (+35),00:56,ICE 957,Köln Hbf (ab 19:36),2
00:22 (+22),00:44,ICE 1500,München Hbf (ab 20:21),5
00:23,00:23,FEX,Flughafen BER (ab 00:01),
00:23,00:23,RB 21964,Flughafen BER (ab 00:01),
00:30 (+23),00:53,ICE 2824,Frankfurt(Main)Süd (ab 14:46),7
00:30 (+23),00:53,ICE 592,München Hbf (ab 16:45),7
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),4
00:36,00:36,RE 62038,Wismar (ab 21:21),2
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),
00:53,00:53,RB 21968,Flughafen BER (ab 00:31),
00:58 (+36),01:34,ICE 657,Köln Hbf (ab 20:45),3
01:33,01:33,RE 3361,Schwedt(Oder) (ab 00:10),5
01:44,01:44,RB 21800,Flughafen BER (ab 01:22),
01:49,01:49,RB 62087,Nauen (ab 01:13),
02:00,02:00,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
02:43,02:43,RB 21802,Flughafen BER (ab 02:22),
02:47,02:47,RB 62089,Nauen (ab 02:11),
03:44,03:44,RB 62091,Nauen (ab 03:08),
04:23,04:23,RB 21806,Flughafen BER (ab 04:01),
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),4
04:40,04:40,RE 62040,Nauen (ab 04:03),
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
04:53,04:53,RB 21808,Flughafen BER (ab 04:31),
05:08,05:08,RE 21810,Flughafen BER (ab 04:46),
05:18 (+2),05:20,RE 3302,Falkenberg(Elster) (ab 03:40),5
05:21 (+1),05:22,ICE 593,Berlin Gesundbrunnen (ab 05:16),4
05:23,05:23,RE 21812,Flughafen BER (ab 05:01),
05:25,05:25,ICE 608,Berlin Südkreuz (ab 05:20),6
05:29 (+1),05:30,RE 3341,Schwedt(Oder) (ab 04:04),2
05:31 (+1),05:32,ICE 946,Berlin Südkreuz (ab 05:26),7
05:31 (+1),05:32,ICE 956,Berlin Südkreuz (ab 05:26),7
05:32 (+15),05:47,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:33 (+30),06:03,ICE 1541,Köln Hbf (ab 23:27),3
05:33 (+31),06:04,ICE 2887,Wampersdorf (ab 21:02),4
05:36 (+1),05:37,RE 62000,Wittenberge (ab 04:02),2
05:39,05:39,RB 21814,Flughafen BER (ab 05:16),8
05:43 (+1),05:44,RE 3504,Berlin Südkreuz (ab 05:34),6
05:52,05:52,RE 3167,Jüterbog (ab 05:02),7
05:53,05:53,RB 18501,Cottbus Hbf (ab 04:24),8
05:53,05:53,RE 18501,Cottbus Hbf (ab 04:24),
06:05,06:05,ICE 808,Berlin Südkreuz (ab 05:58),7
06:05,06:05,RE 3164,Stendal Hbf (ab 04:48),
06:05,06:05,RE 4,Geilenkirchen (ab 00:14),
06:08,06:08,RE 21818,Flughafen BER (ab 05:46),
06:10 (+1),06:11,ICE 240,Berlin Südkreuz (ab 06:05),6
06:11,06:11,RE 3503,Neubrandenburg (ab 04:27),4
06:15,06:15,RE 62005,Baruth(Mark) (ab 05:20),7
06:18 (+4),06:22,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22,06:22,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:23,06:23,RB 21820,Flughafen BER (ab 06:01),
06:25,06:25,ICE 279,Berlin Südkreuz (ab 06:20),7
06:29,06:29,RE 3301,Angermünde (ab 05:32),2 A - D
06:30 (+5),06:35,ICE 904,München Hbf (ab 23:12),5
06:32 (+3),06:35,ICE 1003,Berlin Gesundbrunnen (ab 06:26),4
06:35,06:35,RE 62002,Wittenberge (ab 05:05),2 D - G
06:39,06:39,RB 21822,Flughafen BER (ab 06:16),8
06:43,06:43,RE 4352,Berlin Südkreuz (ab 06:34),5
06:50,06:50,RE 3147,Falkenberg(Elster) (ab 05:14),7
06:53,06:53,RB 18503,Cottbus Hbf (ab 05:23),8
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),
07:00,07:00,ICE 654,Berlin Südkreuz (ab 06:52),7
07:06,07:06,RE 3146,Rathenow (ab 06:09),2
07:06,07:06,RE 62154,Rathenow (ab 06:09),
07:08,07:08,RE 21826,Flughafen BER (ab 06:46),8
07:11,07:11,RE 4353,Neustrelitz Hbf (ab 06:00),4
07:13,07:13,RE 62007,Elsterwerda (ab 05:29),5
