Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+44),00:44,ICE 2917,Hamburg-Altona (ab 21:36),
00:00 (+44),00:44,ICE 809,Hamburg-Altona (ab 21:36),4
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),
00:06 (+22),00:28,ICE 276,Brig (ab 13:45),5
00:10,00:10,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),
00:10,00:10,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),
00:13,00:13,RB 21964,Flughafen BER (ab 00:01),8
00:15,00:15,ICE 1500,München Hbf (ab 20:21),7
00:22 (+30),00:52,ICE 592,München Hbf (ab 16:45),6
00:29,00:29,RB 21966,Flughafen BER (ab 00:16),8
00:37 (+34),01:11,ICE 947,Düsseldorf Hbf (ab 19:45),5
00:37 (+34),01:11,ICE 957,Köln Hbf (ab 19:46),5
00:43,00:43,RB 21968,Flughafen BER (ab 00:31),8
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),
00:59,00:59,RB 21967,Berlin Hbf (ab 00:52),3
01:34,01:34,RB 21800,Flughafen BER (ab 01:22),8
01:34 (+13),01:47,RJ 479,Hamburg-Altona (ab 22:35),
01:59,01:59,RB 21969,Berlin Hbf (ab 01:52),3
04:57,04:57,RJ 478,Praha hl.n. (ab 00:33),7
05:08,05:08,RE 3302,Falkenberg(Elster) (ab 03:40),6
05:32 (+1),05:33,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:40 (+3),05:43,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:43,05:43,RB 18501,Cottbus Hbf (ab 04:24),8
05:56 (+2),05:58,ICE 701,Berlin Hbf (ab 05:52),5
06:05,06:05,RE 62005,Elsterwerda (ab 04:29),8
06:09,06:09,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13,06:13,RE 3164,Stendal Hbf (ab 04:48),5
06:14,06:14,RB 18500,Berlin Hbf (ab 06:07),3
06:24,06:24,ICE 904,München Hbf (ab 23:12),
06:33 (+2),06:35,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40 (+6),06:46,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41 (+1),06:42,RE 3147,Falkenberg(Elster) (ab 05:14),6
06:43,06:43,RB 18503,Cottbus Hbf (ab 05:23),8
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
06:51,06:51,RE 62002,Wittenberge (ab 05:05),3
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:08,07:08,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:14,07:14,RB 18502,Berlin Hbf (ab 07:07),3
07:15,07:15,RE 3146,Stendal Hbf (ab 05:48),
07:22,07:22,ICE 606,Erfurt Hbf (ab 05:25),6
07:29,07:29,RE 21833,Neustrelitz Hbf (ab 06:00),
07:32,07:32,ICE 595,Berlin Hbf (ab 07:27),5
07:33 (+23),07:56,EN 40476,Budapest-Nyugati (ab 19:30),7
07:33,07:33,nj 456,Graz Hbf (ab 19:21),7
07:33 (+23),07:56,NJ 456,Graz Hbf (ab 19:21),7
07:35 (+5),07:40,RJ 387,Hamburg-Altona (ab 05:18),3
07:39,07:39,RE 3343,Schwedt(Oder) (ab 06:04),4
07:40 (+7),07:47,ICE 1503,Berlin Gesundbrunnen (ab 07:26),5
07:42,07:42,RE 3169,Jüterbog (ab 07:02),6
07:43,07:43,RB 18505,Cottbus Hbf (ab 06:12),8
07:49 (+4),07:53,RE 62004,Wismar (ab 04:26),3
07:54,07:54,IC 60409,Zürich HB (ab 19:59),7
07:54,07:54,NJ 409,Zürich HB (ab 19:59),7
07:58,07:58,ICE 698,München Hbf (ab 22:20),6
08:02 (+25),08:27,FLX 1235,Berlin Hbf (ab 07:57),4
08:05,08:05,RE 62009,Elsterwerda (ab 06:40),8
08:09,08:09,RE 3344,Halle(Saale)Hbf (ab 05:46),6
08:13,08:13,RE 3166,Stendal Hbf (ab 06:47),5
08:14,08:14,RB 18504,Berlin Hbf (ab 08:07),3
08:20 (+3),08:23,RJ 870,Dresden Hbf (ab 06:42),8
08:23,08:23,ICE 806,Leipzig Hbf (ab 07:16),
08:29,08:29,RB 21841,Stralsund Hbf (ab 05:02),
08:29,08:29,RE 4354,Flughafen BER (ab 08:16),8
08:33 (+4),08:37,ICE 505,Hamburg-Altona (ab 06:17),5
08:40 (+5),08:45,ICE 1005,Berlin Gesundbrunnen (ab 08:26),5
08:41,08:41,RE 3149,Falkenberg(Elster) (ab 07:18),6
08:43,08:43,RB 18507,Lübbenau(Spreewald) (ab 07:44),8
08:46,08:46,ICE 936,Eisenach Hbf (ab 06:37),6
08:49,08:49,RE 3303,Stralsund Hbf (ab 05:10),4
08:51,08:51,RE 62006,Wittenberge (ab 07:05),3
