Abfahrt,Zugnr.,nach (Ankunft),Gleis
00:16 (+4),RE 3366,Angermünde (an 01:26),3
00:43,RE 3,Lindau-Reutin (an 23:25),
00:43,RE 3363,Halle(Saale)Hbf (an 03:12),
01:57,RE 3362,Bernau(b Berlin) (an 02:27),
04:50,RE 3369,Berlin Südkreuz (an 04:53),2
04:50,RE 62040,Doberlug-Kirchhain (an 06:14),
05:05 (+3),RB 56801,Schwerin Hbf (an 07:48),3
05:10,RE 62003,Elstal (an 05:53),4
05:12,RE 3144,Falkenberg(Elster) (an 06:44),2
05:15 (+1),RE 3302,Stralsund Hbf (an 08:45),3
05:15,RE 3340,Stralsund Hbf (an 08:45),
05:17,RE 4351,Berlin Südkreuz (an 05:23),2
05:35 Ausfall,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),1
05:41 (+1),RE 3504,Stralsund Hbf (an 08:51),3
05:42,RB 62050,Berlin-Spandau (an 05:59),
05:46,RE 62000,Elsterwerda (an 07:15),
05:48,RE 3167,Stendal Hbf (an 07:13),3
05:50,RB 18501,Berlin Hbf (an 05:53),4
06:03,RB 18500,Lübbenau(Spreewald) (an 07:18),
06:10,RE 3164,Jüterbog (an 06:54),2
06:12,RE 62005,Berlin-Spandau (an 06:35),
06:16,RE 3342,Schwedt(Oder) (an 07:55),3
06:17,RB 62051,Rangsdorf (an 06:38),1
06:18 Ausfall,RE 3503,Sargans (an 22:24),2
06:41,RE 4352,Rostock Hbf (an 09:21),
06:42,RB 62052,Berlin-Spandau (an 06:59),
06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2
06:47,RE 3147,Rathenow (an 07:52),3
06:48,RE 62002,Elsterwerda (an 08:31),1
06:50,RB 18503,Berlin Hbf (an 06:53),4
07:04,RB 18502,Lübbenau(Spreewald) (an 08:15),
07:04,RE 20,Cottbus Hbf (an 22:48),
07:10,RE 62007,Elstal (an 07:53),4
07:12,RE 3146,Falkenberg(Elster) (an 08:44),2
07:15,RE 3304,Stralsund Hbf (an 10:44),3
07:17,RE 4353,Berlin Südkreuz (an 07:23),2
07:35,RE 3343,Luckenwalde (an 08:27),1
07:40,RE 3506,St. Gallen(CH) (an 23:34),3
07:43,RB 62054,Berlin-Spandau (an 07:59),
07:46,RE 62004,Elsterwerda (an 09:14),
07:49,RE 3169,Stendal Hbf (an 09:30),3
07:50,RB 18505,Berlin Hbf (an 07:53),4
08:04,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:10,RE 3166,Jüterbog (an 08:54),2
08:12,RE 62009,Berlin-Spandau (an 08:35),
