Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:25,00:25,RE 75445,Berlin-Wannsee (an 00:47),
00:51,00:51,RE 73796,Magdeburg Hbf (an 02:48),
00:55,00:55,RE 3140,Cottbus Hbf (an 02:40),1
01:02,01:02,RB 21968,Berlin-Charlottenburg (an 01:13),4
01:07,01:07,RE 3742,Berlin Ostkreuz (an 01:20),1
01:46,01:46,RB 21969,Flughafen BER (an 02:15),
01:46,01:46,RE 73752,Brandenburg Hbf (an 02:51),3
02:27,02:27,RE 3701,Berlin-Wannsee (an 02:48),
02:27,02:27,RE 3703,Berlin-Wannsee (an 02:48),
03:03,03:03,RE 73754,Kirchmöser (an 04:15),
03:31,03:31,RB 21805,Flughafen BER (an 04:03),1
04:08,04:08,RB 21809,Flughafen BER (an 04:45),
04:12,04:12,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:14,04:14,RE 73751,Berlin Ostbahnhof (an 04:21),
04:26,04:26,RB 21811,Flughafen BER (an 05:00),
04:31,04:31,RE 3101,Berlin-Spandau (an 04:53),
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),
04:35,04:35,RE 73756,Berlin-Wannsee (an 04:57),
04:42,04:42,RB 21813,Flughafen BER (an 05:14),1
04:49,04:49,RE 3702,Lübbenau(Spreewald) (an 06:03),
04:59,04:59,RE 73716,Magdeburg Hbf (an 06:50),3
05:12,05:12,RE 3707,Dessau Hbf (an 06:53),3
05:13,05:13,RB 21817,Flughafen BER (an 05:45),1
05:19,05:19,RE 73753,Frankfurt(Oder) (an 06:35),1
05:20,05:20,RE 73758,Brandenburg Hbf (an 06:19),3
05:29,05:29,RE 2,München Hbf (an 22:19),
05:29,05:29,RE 3102,Cottbus Hbf (an 06:56),1
05:33,05:33,RE 3103,Berlin-Spandau (an 05:54),
05:57,05:57,RE 1,Karlsruhe Hbf (an 21:52),
05:57,05:57,RE 73718,Magdeburg Hbf (an 07:50),3
06:12,06:12,RE 3709,Berlin-Wannsee (an 06:34),
06:20,06:20,RE 73760,Brandenburg Hbf (an 07:19),
06:29,06:29,RE 3104,Cottbus Hbf (an 07:57),1
06:33,06:33,RE 3105,Berlin-Spandau (an 06:54),
06:37,06:37,RE 73804,Brandenburg Hbf (an 07:33),4
06:40,06:40,RE 73755,Frankfurt(Oder) (an 07:47),1
06:49,06:49,RE 3706,Senftenberg (an 08:41),1
06:57,06:57,RE 73720,Magdeburg Hbf (an 08:50),3
07:02,07:02,RE 73715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 3711,Dessau Hbf (an 08:53),3
07:18,07:18,RE 73805,Berlin Ostbahnhof (an 07:24),1
07:20,07:20,RE 33680,Brandenburg Hbf (an 08:23),
07:20,07:20,RE 73762,Brandenburg Hbf (an 08:23),3
07:29 (+7),07:36,RE 3106,Cottbus Hbf (an 08:56),1
07:33,07:33,RE 3107,Hennigsdorf(b Berlin) (an 08:23),3
07:37,07:37,RE 73806,Brandenburg Hbf (an 08:33),4
07:40,07:40,RE 73757,Frankfurt(Oder) (an 08:43),1
07:48,07:48,RB 18146,Potsdam Hbf (an 08:19),3
07:49,07:49,RE 3708,Senftenberg (an 09:41),1
07:57,07:57,RE 73722,Magdeburg Hbf (an 09:50),4
08:02,08:02,RE 73717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 3713,Dessau Hbf (an 09:53),4
08:13,08:13,RB 18145,Berlin Ostbahnhof (an 08:21),1
08:18,08:18,RE 73807,Berlin Ostbahnhof (an 08:24),1
08:20,08:20,RE 73764,Brandenburg Hbf (an 09:19),4
08:29,08:29,RE 3108,Cottbus Hbf (an 09:55),1
08:33,08:33,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:37,08:37,RE 73808,Brandenburg Hbf (an 09:33),
08:40,08:40,RE 73759,Frankfurt(Oder) (an 09:43),1
08:48,08:48,RB 18148,Berlin-Wannsee (an 09:10),
08:57,08:57,RE 73724,Magdeburg Hbf (an 10:50),4
09:02,09:02,RE 73719,Frankfurt(Oder) (an 10:18),1
