Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:03,00:03,RE 3366,Berlin Hbf (an 00:16),4
00:56,00:56,RE 3363,Jüterbog (an 01:41),3
05:03,05:03,RE 3302,Stralsund Hbf (an 08:45),4
05:37,05:37,RE 3167,Stendal Hbf (an 07:13),
06:05,06:05,RE 3342,Angermünde (an 07:23),
06:37 (+1),06:38,RE 3147,Rathenow (an 07:52),4
06:54 (+2),06:56,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),3
07:03 (+1),07:04,RE 3304,Stralsund Hbf (an 10:44),4
07:22,07:22,RE 3146,Falkenberg(Elster) (an 08:44),3
07:37,07:37,RE 3169,Stendal Hbf (an 09:13),4
07:51 (+1),07:52,RE 3343,Lutherstadt Wittenberg Hbf (an 09:06),3
08:05 (+3),08:08,RE 3344,Schwedt(Oder) (an 09:55),4
08:20,08:20,RE 3166,Jüterbog (an 08:54),3
08:37,08:37,RE 3149,Rathenow (an 09:54),4
08:54 (+5),08:59,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),3
09:03,09:03,RE 3306,Stralsund Hbf (an 12:44),4
09:22,09:22,RE 3148,Falkenberg(Elster) (an 10:44),3
09:37,09:37,RE 3171,Stendal Hbf (an 11:13),
10:05 (+1),10:06,RE 3346,Schwedt(Oder) (an 11:55),4
10:37,10:37,RE 3151,Rathenow (an 11:54),4
10:54 (+5),10:59,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),3
11:03 (+7),11:10,RE 3308,Stralsund Hbf (an 14:44),4
11:22,11:22,RE 3150,Falkenberg(Elster) (an 12:44),3
11:51 (+7),11:58,RE 3347,Lutherstadt Wittenberg Hbf (an 13:06),3
12:06 (+10),12:16,RE 3348,Schwedt(Oder) (an 13:55),4
12:20,12:20,RE 3170,Jüterbog (an 12:54),3
12:37,12:37,RE 3153,Rathenow (an 13:54),4
12:54 (+4),12:58,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),3
13:03 (+1),13:04,RE 3310,Stralsund Hbf (an 16:44),4
13:22 (+6),13:28,RE 3152,Falkenberg(Elster) (an 14:44),3
13:37,13:37,RE 3175,Stendal Hbf (an 15:13),4
13:51 (+1),13:52,RE 3349,Lutherstadt Wittenberg Hbf (an 15:06),3
14:05,14:05,RE 3350,Angermünde (an 15:23),
14:37,14:37,RE 3155,Berlin-Spandau (an 15:04),
14:54,14:54,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),3
15:03 (+3),15:06,RE 3312,Stralsund Hbf (an 18:44),4
15:37,15:37,RE 3177,Stendal Hbf (an 17:13),
15:51,15:51,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),3
16:05 (+1),16:06,RE 3352,Schwedt(Oder) (an 17:55),4
16:37 (+9),16:46,RE 3157,Rathenow (an 17:54),4
16:54 (+4),16:58,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),3
17:03 (+3),17:06,RE 3314,Stralsund Hbf (an 20:44),4
17:22 (+4),17:26,RE 3156,Falkenberg(Elster) (an 18:49),3
17:37,17:37,RE 26117,Stendal Hbf (an 19:13),
17:37,17:37,RE 3179,Stendal Hbf (an 19:13),4
17:51 (+5),17:56,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),3
18:05 (+1),18:06,RE 3354,Schwedt(Oder) (an 19:55),4
18:20,18:20,RE 3176,Jüterbog (an 18:54),3
18:37,18:37,RE 3159,Berlin-Spandau (an 19:04),
18:54,18:54,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),3
19:03 (+17),19:20,RE 3316,Angermünde (an 20:22),4
19:37,19:37,RE 3181,Stendal Hbf (an 21:06),
19:51 (+1),19:52,RE 3355,Lutherstadt Wittenberg Hbf (an 21:06),3
20:05 (+4),20:09,RE 3356,Schwedt(Oder) (an 21:55),4
20:20,20:20,RE 3178,Jüterbog (an 20:54),3
20:37,20:37,RE 3161,Rathenow (an 21:48),4
20:53 (+3),20:56,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),3
21:03,21:03,RE 3,Ulm Hbf (an 23:40),
21:03 (+11),21:14,RE 3318,Pasewalk (an 23:19),4
21:38 (+5),21:43,RE 3183,Stendal Hbf (an 23:13),4
21:48,21:48,RE 3357,Jüterbog (an 22:30),3
22:05,22:05,RE 3358,Angermünde (an 23:27),
22:48,22:48,RE 3185,Stendal Hbf (an 00:18),4
22:54,22:54,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),3
23:49,23:49,RE 3359,Jüterbog (an 00:35),3
