Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:01,00:01,RB 61138,Templin Stadt (ab 22:33),
00:03 (+2),00:05,RE 3138,Berlin Ostbahnhof (ab 00:04),1
00:04,00:04,RE 73826,Frankfurt(Oder) (ab 23:07),
00:35,00:35,RE 93341,Cottbus Hbf (ab 23:03),
00:36,00:36,RB 94796,Frankfurt(Oder) (ab 23:32),
01:20,01:20,RE 3742,Dessau Hbf (ab 23:23),
01:31,01:31,RE 73752,Frankfurt(Oder) (ab 00:29),2
01:36,01:36,RE 94791,Potsdam Hbf (ab 00:53),
04:20,04:20,RB 18301,Eberswalde Hbf (ab 03:35),13
04:25 (+10),04:35,RE 73751,Berlin Zoologischer Garten (ab 04:04),
04:39,04:39,RB 18300,Wünsdorf-Waldstadt (ab 03:43),14
04:43,04:43,RB 61180,Werneuchen (ab 04:04),
04:44,04:44,RE 94716,Frankfurt(Oder) (ab 03:38),2
04:56,04:56,RE 3707,Calau(Nl) (ab 03:32),2
05:18,05:18,RE 3103,Cottbus Hbf (ab 04:00),2
06:05,06:05,RE 94760,Frankfurt(Oder) (ab 05:08),2
06:14,06:14,RE 94713,Berlin-Wannsee (ab 05:39),1
06:40,06:40,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:42,06:42,RE 94720,Frankfurt(Oder) (ab 05:42),2
06:44,06:44,RB 18205,Berlin-Lichtenberg (ab 06:41),13
06:57,06:57,RE 3711,Senftenberg (ab 05:11),2
07:00,07:00,RE 3706,Dessau Hbf (ab 05:05),1
07:14,07:14,RE 94715,Berlin-Wannsee (ab 06:39),1
07:16,07:16,RB 18204,Ludwigsfelde (ab 06:38),14
07:18,07:18,RE 3107,Cottbus Hbf (ab 06:07),2
07:20,07:20,RB 18307,Eberswalde Hbf (ab 06:35),13
07:40,07:40,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:56,07:56,RE 3713,Senftenberg (ab 06:14),2
08:00,08:00,RE 3708,Dessau Hbf (ab 06:05),1
08:14,08:14,RE 94717,Berlin-Wannsee (ab 07:39),1
08:18,08:18,RE 3109,Cottbus Hbf (ab 07:03),2
08:20,08:20,RB 18309,Eberswalde Hbf (ab 07:35),13
08:40,08:40,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:51,08:51,RE 94759,Potsdam Hbf (ab 08:10),1
08:56,08:56,RE 3715,Senftenberg (ab 07:14),2
09:00,09:00,RE 3710,Dessau Hbf (ab 07:05),1
09:14,09:14,RE 94719,Berlin-Wannsee (ab 08:39),1
09:18,09:18,RE 3111,Cottbus Hbf (ab 08:04),2
09:20,09:20,RB 18311,Eberswalde Hbf (ab 08:35),13
09:40,09:40,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
