Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:00 (+3),00:03,ICE 2609,Hamburg Hbf (ab 21:51),
00:00 (+3),00:03,ICE 809,Hamburg Hbf (ab 21:51),4
00:05,00:05,RB 62086,Baruth(Mark) (ab 23:19),
00:10,00:10,RE 3360,Teltow (ab 00:00),
00:10,00:10,RE 3366,Teltow (ab 00:00),
00:13,00:13,FEX,Berlin Potsdamer Platz (ab 01:56),
00:13,00:13,RB 21964,Ludwigsfelde (ab 23:32),
00:15 (+16),00:31,ICE 1500,Nürnberg Hbf (ab 21:36),
00:22,00:22,ICE 592,München Hbf (ab 16:45),6
00:29 (+3),00:32,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:47,00:47,RE 3,Moosburg (Oberbayern) (ab 00:00),
00:47,00:47,RE 3363,Berlin Hbf (ab 00:40),
00:59,00:59,RB 21967,Berlin Hbf (ab 00:52),
01:05 (+17),01:22,RJ 2579,Hamburg-Harburg (ab 22:48),
01:05 (+16),01:21,RJ 479,Hamburg-Harburg (ab 22:48),3
01:34,01:34,RB 21800,Flughafen BER (ab 01:22),8
01:59 (+1),02:00,RB 21969,Berlin Hbf (ab 01:52),
02:34,02:34,RB 21802,Flughafen BER (ab 02:22),8
03:14,03:14,RB 21803,Berlin Hbf (ab 03:07),
03:44,03:44,RB 21805,Berlin Hbf (ab 03:37),
04:29,04:29,RB 21809,Berlin Hbf (ab 04:22),
04:44,04:44,RB 21811,Berlin Hbf (ab 04:37),
04:52,04:52,RE 62040,Nauen (ab 04:03),3
04:55 (+56),05:51,RJ 2578,Praha hl.n. (ab 00:33),
04:55 (+57),05:52,RJ 478,Praha hl.n. (ab 00:33),7
04:58,04:58,RB 10645,Grevenbroich (ab 00:03),8
04:59,04:59,RB 21813,Eberswalde Hbf (ab 04:03),
05:04 (+3),05:07,RE 62003,Baruth(Mark) (ab 04:19),8
05:08 (+1),05:09,RE 3302,Jüterbog (ab 04:22),6
05:15 (+3),05:18,RE 3144,Rathenow (ab 04:09),4
05:23,05:23,RE 4351,Neustrelitz Hbf (ab 03:49),4
05:29,05:29,RB 21814,Flughafen BER (ab 05:16),8
05:29,05:29,RB 21817,Berlin Hbf (ab 05:22),
05:32,05:32,ICE 593,Berlin Gesundbrunnen (ab 05:16),5
05:39,05:39,RE 3341,Schwedt(Oder) (ab 04:04),4
05:40,05:40,ICE 1501,Berlin Gesundbrunnen (ab 05:26),5
05:42,05:42,RE 3167,Jüterbog (ab 05:02),7
05:43 (+1),05:44,RB 18501,Cottbus Hbf (ab 04:24),8
05:43,05:43,RE 18501,Cottbus Hbf (ab 04:24),
05:49,05:49,RE 62000,Wittenberge (ab 04:05),3
06:05 (+3),06:08,RE 62005,Elsterwerda (ab 04:29),8
06:09 (+2),06:11,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:13 (+1),06:14,RE 3164,Stendal Hbf (ab 04:48),5
06:13,06:13,RE 4,Berlin Jungfernheide (ab 05:00),
06:14,06:14,RB 18500,Berlin Hbf (ab 06:07),3
06:23,06:23,RE 3503,Neubrandenburg (ab 04:27),4
06:24 (+3),06:27,ICE 904,München Hbf (ab 23:12),6
06:29,06:29,RB 21825,Berlin Hbf (ab 06:22),
06:33,06:33,ICE 503,Berlin Gesundbrunnen (ab 06:16),5
06:40,06:40,ICE 1003,Berlin Gesundbrunnen (ab 06:26),5
06:41,06:41,RE 3147,Falkenberg(Elster) (ab 05:14),
06:43,06:43,RB 18503,Cottbus Hbf (ab 05:23),8
06:43,06:43,RE 18503,Cottbus Hbf (ab 05:23),
06:47,06:47,RE 3301,Pasewalk (ab 04:44),4
06:51,06:51,RE 62002,Wittenberge (ab 05:05),3
07:04,07:04,RE 62007,Elsterwerda (ab 05:29),8
07:08 (+3),07:11,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:10,07:10,ICE 750,Berlin Gesundbrunnen (ab 06:56),5
07:13,07:13,IC 60409,Zürich HB (ab 19:59),7
07:13,07:13,NJ 409,Zürich HB (ab 19:59),7
07:14 (+1),07:15,RB 18502,Berlin Hbf (ab 07:07),3
07:15 (+5),07:20,RE 3146,Stendal Hbf (ab 05:48),
07:22,07:22,ICE 606,Erfurt Hbf (ab 05:25),6
07:23,07:23,RE 4353,Rostock Hbf (ab 04:34),4
07:29,07:29,RE 21833,Berlin Hbf (ab 07:22),
07:32 (+13),07:45,ICE 2585,Hamburg Hbf (ab 05:34),5
07:32 (+13),07:45,ICE 595,Hamburg Hbf (ab 05:34),5
