Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:05,00:05,RE 3366,Berlin Hbf (an 00:19),4
05:37,05:37,RE 3167,Berlin-Spandau (an 06:04),
05:37,05:37,RE 4,Karlsruhe Hbf (an 21:53),
05:51,05:51,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),3
06:05,06:05,RE 3342,Berlin Hbf (an 06:18),4
06:20 (+1),06:21,RE 3164,Jüterbog (an 06:54),3
06:37 (+1),06:38,RE 3147,Rathenow (an 07:52),4
06:54,06:54,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),3
07:03,07:03,RE 3304,Berlin Hbf (an 07:18),4
07:22,07:22,RE 3146,Falkenberg(Elster) (an 08:44),3
07:37,07:37,RE 3169,Stendal Hbf (an 09:30),4
07:51,07:51,RE 3343,Birkengrund (an 08:03),
08:05,08:05,RE 3344,Berlin Hbf (an 08:19),4
08:20,08:20,RE 3166,Jüterbog (an 08:54),3
08:37,08:37,RE 3149,Rathenow (an 09:54),4
08:54,08:54,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),
09:03,09:03,RE 3306,Berlin Hbf (an 09:18),4
09:22,09:22,RE 3148,Falkenberg(Elster) (an 10:44),3
09:37,09:37,RE 3171,Stendal Hbf (an 11:30),4
09:51,09:51,RE 3345,Birkengrund (an 10:03),
10:05,10:05,RE 3346,Berlin Hbf (an 10:19),4
10:20,10:20,RE 3168,Jüterbog (an 10:54),3
10:37,10:37,RE 3151,Rathenow (an 11:54),4
10:54,10:54,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),3
11:03,11:03,RE 3308,Berlin Hbf (an 11:18),4
11:22,11:22,RE 3150,Falkenberg(Elster) (an 12:44),3
11:51,11:51,RE 3347,Birkengrund (an 12:03),
12:06,12:06,RE 3348,Berlin Hbf (an 12:19),
12:37,12:37,RE 3153,Berlin-Spandau (an 13:04),
12:54,12:54,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),
12:54,12:54,RE 3536,Lutherstadt Wittenberg Hbf (an 14:07),
13:37,13:37,RE 3175,Stendal Hbf (an 15:30),4
14:37,14:37,RE 3155,Rathenow (an 15:54),4
14:54,14:54,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),3
15:03,15:03,RE 3312,Berlin Hbf (an 15:18),4
15:22,15:22,RE 3154,Falkenberg(Elster) (an 16:45),3
15:37,15:37,RE 3177,Stendal Hbf (an 17:30),4
15:51,15:51,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),3
16:05,16:05,RE 3352,Berlin Hbf (an 16:19),4
16:19,16:19,RE 3174,Jüterbog (an 16:55),3
16:37,16:37,RE 3157,Rathenow (an 17:54),4
17:03,17:03,RE 3314,Berlin Hbf (an 17:18),
17:22,17:22,RE 3156,Falkenberg(Elster) (an 18:49),3
17:37,17:37,RE 26117,Stendal Hbf (an 19:30),
17:37,17:37,RE 3179,Stendal Hbf (an 19:30),4
17:51,17:51,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),
18:05,18:05,RE 3354,Berlin Hbf (an 18:19),
18:20,18:20,RE 3176,Jüterbog (an 18:54),3
18:37 (+9),18:46,RE 3159,Rathenow (an 19:49),4
18:54,18:54,RE 3,Stralsund Hbf (an 22:49),
18:54 (+1),18:55,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),3
19:03,19:03,RE 3316,Berlin Hbf (an 19:19),4
19:22,19:22,RE 3158,Falkenberg(Elster) (an 20:44),3
19:37 (+3),19:40,RE 3181,Stendal Hbf (an 21:13),4
19:51,19:51,RE 3355,Luckenwalde (an 20:27),3
20:05,20:05,RE 3356,Berlin Hbf (an 20:19),4
20:20,20:20,RE 3178,Jüterbog (an 20:54),3
20:37,20:37,RE 3161,Rathenow (an 21:48),4
20:53,20:53,RE 3315,Jüterbog (an 21:36),3
21:03,21:03,RE 3318,Berlin Hbf (an 21:18),4
21:38,21:38,RE 3183,Stendal Hbf (an 23:13),4
21:48,21:48,RE 3357,Teltow (an 21:52),3
22:05,22:05,RE 3358,Berlin Hbf (an 22:18),4
22:48,22:48,RE 3185,Stendal Hbf (an 00:18),4
22:54,22:54,RE 3317,Teltow (an 22:58),3
23:49,23:49,RE 3359,Teltow (an 23:53),3
