Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:12,00:12,RB 62086,Wustermark (an 00:51),4
00:16,00:16,RE 3360,Eberswalde Hbf (an 01:04),
00:16,00:16,RE 3366,Eberswalde Hbf (an 01:04),
00:43,00:43,RE 3,Erfurt Hbf (an 21:07),
00:43,00:43,RE 3363,Halle(Saale)Hbf (an 03:12),
01:57,01:57,RE 3362,Eberswalde Hbf (an 02:48),
04:50,04:50,RE 62040,Elsterwerda (an 06:29),
05:05,05:05,RE 56301,Schwerin Hbf (an 07:48),
05:15,05:15,RE 3302,Stralsund Hbf (an 08:45),3
05:35,05:35,RE 3341,Luckenwalde (an 06:27),1
05:41,05:41,RE 3504,Stralsund Hbf (an 08:51),3
05:42,05:42,RB 62050,Berlin-Spandau (an 05:59),
05:48,05:48,RE 3167,Stendal Hbf (an 07:13),
05:50,05:50,RB 18501,Berlin Hbf (an 05:52),4
06:11,06:11,RB 18500,Lübbenau(Spreewald) (an 07:17),1
06:12,06:12,RE 62005,Berlin-Spandau (an 06:35),
06:16,06:16,RE 3342,Schwedt(Oder) (an 07:55),3
06:18,06:18,RE 3503,Sargans (an 22:24),2
06:41,06:41,RE 4352,Rostock Hbf (an 09:26),3
06:42,06:42,RB 62052,Berlin-Spandau (an 06:59),
06:43,06:43,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:47,06:47,RE 3147,Berlin-Spandau (an 07:04),
06:48,06:48,RE 62002,Elsterwerda (an 08:31),
06:50,06:50,RB 18503,Berlin Hbf (an 06:53),4
07:10,07:10,RE 62007,Berlin-Spandau (an 07:39),
07:11,07:11,RB 18502,Lübbenau(Spreewald) (an 08:15),1
07:11,07:11,RE 20,Cottbus Hbf (an 22:43),
07:15,07:15,RE 3304,Stralsund Hbf (an 10:44),3
07:35,07:35,RE 3343,Luckenwalde (an 08:27),1
07:40,07:40,RE 3506,St. Gallen(CH) (an 23:34),3
07:43,07:43,RB 62054,Berlin-Spandau (an 07:59),
07:49,07:49,RE 3169,Stendal Hbf (an 09:30),
07:50,07:50,RB 18505,Berlin Hbf (an 07:53),4
08:11,08:11,RB 18504,Lübbenau(Spreewald) (an 09:15),1
08:12,08:12,RE 62009,Berlin-Spandau (an 08:35),
08:16,08:16,RE 3344,Schwedt(Oder) (an 09:55),3
08:19,08:19,RE 3505,Sargans (an 23:24),2
08:41,08:41,RE 4354,Rostock Hbf (an 11:24),3
08:42,08:42,RB 62056,Berlin-Spandau (an 08:59),
08:43,08:43,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2
08:47,08:47,RE 3149,Berlin-Spandau (an 09:04),
08:48,08:48,RE 62006,Elsterwerda (an 10:31),
08:50,08:50,RB 18507,Berlin Hbf (an 08:53),4
09:10,09:10,RE 62011,Berlin-Spandau (an 09:41),
09:11,09:11,RB 18506,Lübbenau(Spreewald) (an 10:15),1
09:15,09:15,RE 3306,Stralsund Hbf (an 12:44),3
09:18,09:18,RE 4355,Berlin Südkreuz (an 09:24),2
09:41,09:41,RE 3508,Stralsund Hbf (an 12:51),3
09:42,09:42,RB 62058,Berlin-Spandau (an 09:59),
09:48,09:48,RE 3171,Stendal Hbf (an 11:30),
10:11,10:11,RB 18508,Lübbenau(Spreewald) (an 11:15),1
10:12,10:12,RE 62013,Elstal (an 10:49),4
10:16,10:16,RE 3346,Schwedt(Oder) (an 11:55),3
10:17,10:17,RB 62059,Berlin Südkreuz (an 10:21),1
10:17,10:17,RE 3507,Berlin Südkreuz (an 10:24),2
10:21,10:21,RB 21852,Berlin Hbf (an 10:24),4
10:26,10:26,RB 21857,Flughafen BER (an 10:45),1
10:36,10:36,RB 21854,Berlin Hbf (an 10:39),4
10:41,10:41,RB 21859,Flughafen BER (an 11:00),1
10:41,10:41,RE 4356,Rostock Hbf (an 13:23),3
10:42,10:42,RB 62060,Wustermark (an 11:18),4
10:43,10:43,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47,10:47,RE 3151,Rathenow (an 11:54),3
10:48,10:48,RE 62010,Elsterwerda (an 12:31),1
10:50,10:50,RB 18511,Berlin Hbf (an 10:53),4
10:56,10:56,RB 21861,Flughafen BER (an 11:14),1
11:05,11:05,RB 21858,Berlin Hbf (an 11:08),4
11:10,11:10,RE 62015,Elstal (an 11:53),4
11:11,11:11,RB 18510,Lübben(Spreewald) (an 12:06),
11:12,11:12,RE 3150,Falkenberg(Elster) (an 12:44),2
11:15,11:15,RE 3308,Stralsund Hbf (an 14:44),3
11:17,11:17,RB 62061,Berlin Südkreuz (an 11:21),1
