Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:56,00:56,RE 3363,Lutherstadt Wittenberg Hbf (an 01:57),
01:48,01:48,RE 3362,Berlin Gesundbrunnen (an 02:14),
05:03,05:03,RE 3,Erfurt Hbf (an 21:07),
05:03,05:03,RE 3302,Pasewalk (an 07:15),4
05:37,05:37,RE 3167,Stendal Hbf (an 07:13),4
06:05,06:05,RE 3342,Bernau(b Berlin) (an 06:44),
06:37,06:37,RE 3147,Berlin-Spandau (an 07:04),
06:54 (+5),06:59,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),3
07:03,07:03,RE 3304,Pasewalk (an 09:15),4
07:37,07:37,RE 3169,Stendal Hbf (an 09:13),
07:51,07:51,RE 3343,Luckenwalde (an 08:27),3
08:37,08:37,RE 3149,Berlin-Spandau (an 09:04),
08:54 (+1),08:55,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),3
09:03,09:03,RE 3306,Pasewalk (an 11:15),4
09:37,09:37,RE 3171,Stendal Hbf (an 11:13),
10:05,10:05,RE 3346,Angermünde (an 11:23),
10:37,10:37,RE 3151,Berlin-Spandau (an 11:04),
11:03,11:03,RE 3308,Pasewalk (an 13:15),
12:06 (+1),12:07,RE 3348,Angermünde (an 13:23),
12:20 (+3),12:23,RE 3170,Jüterbog (an 12:54),3
12:37 (+11),12:48,RE 3153,Rathenow (an 13:54),4
12:54 (+4),12:58,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),3
13:03 (+9),13:12,RE 3310,Pasewalk (an 15:15),4
13:22 (+1),13:23,RE 3152,Falkenberg(Elster) (an 14:44),3
13:37 (+5),13:42,RE 3175,Stendal Hbf (an 15:13),4
13:51,13:51,RE 3349,Luckenwalde (an 14:27),3
14:05 (+4),14:09,RE 3350,Schwedt(Oder) (an 15:55),4
14:20 (+25),14:45,RE 3172,Jüterbog (an 14:54),3
14:37 (+4),14:41,RE 3155,Rathenow (an 15:54),4
14:54,14:54,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),3
15:03 (+2),15:05,RE 3312,Pasewalk (an 17:15),4
15:22 (+6),15:28,RE 3154,Falkenberg(Elster) (an 16:45),3
15:37,15:37,RE 3177,Stendal Hbf (an 17:13),4
15:51,15:51,RE 3351,Luckenwalde (an 16:27),3
16:05,16:05,RE 3352,Schwedt(Oder) (an 17:55),4
16:37,16:37,RE 3157,Berlin-Spandau (an 17:04),
16:54 (+3),16:57,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),3
17:03,17:03,RE 3314,Pasewalk (an 19:15),4
17:37,17:37,RE 26117,Stendal Hbf (an 19:13),
17:37,17:37,RE 3179,Berlin-Spandau (an 18:04),
17:51,17:51,RE 3353,Luckenwalde (an 18:27),3
18:05,18:05,RE 3354,Schwedt(Oder) (an 19:55),4
18:37,18:37,RE 3159,Berlin-Spandau (an 19:04),
18:54 (+3),18:57,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),3
19:03 (+3),19:06,RE 3316,Pasewalk (an 21:19),4
19:37,19:37,RE 3181,Stendal Hbf (an 21:06),4
19:51,19:51,RE 3355,Luckenwalde (an 20:27),3
20:05 (+1),20:06,RE 3356,Schwedt(Oder) (an 21:55),4
20:37,20:37,RE 3161,Berlin-Spandau (an 21:04),
20:53 (+5),20:58,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),3
21:03,21:03,RE 3318,Pasewalk (an 23:19),4
21:37,21:37,RE 3183,Stendal Hbf (an 23:13),4
21:48,21:48,RE 3357,Jüterbog (an 22:30),3
22:48,22:48,RE 3185,Stendal Hbf (an 00:18),4
