Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05 (+7),00:12,RE 3182,Stendal Hbf (ab 22:50),3
00:08 (+14),00:22,ICE 500,München Hbf (ab 18:46),6
00:13 (+28),00:41,ICE 901,Hamburg-Altona (ab 21:26),12
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),
00:16,00:16,FEX,Berlin Potsdamer Platz (ab 23:41),
00:21 (+13),00:34,RE 73826,Frankfurt(Oder) (ab 23:07),14
00:26 (+17),00:43,ICE 947,Köln Hbf (ab 19:27),11
00:27 Ausfall,--:--,RE 3745,Senftenberg (ab 22:26),14
00:27,00:27,RE 93459,Königs Wusterhausen (ab 23:51),14
00:44,00:44,ICE 1000,München Hbf (ab 19:18),5
00:49,00:49,RE 3141,Cottbus Hbf (ab 23:03),13
00:50,00:50,RE 3140,Berlin-Charlottenburg (ab 00:42),11
00:58,00:58,ICE 592,München Hbf (ab 16:45),7
01:29 (+19),01:48,ICE 1707,Hamburg-Altona (ab 22:34),
01:32,01:32,ICE 700,München Hbf (ab 19:09),5
01:47,01:47,ICE 1500,München Hbf (ab 20:21),
02:18 (+42),03:00,ICE 647,Köln Hbf (ab 21:26),12
02:54,02:54,RB 21802,Flughafen BER (ab 02:22),
03:05,03:05,RE 73754,Berlin Ostkreuz (ab 02:51),
03:27,03:27,RB 21805,Berlin-Charlottenburg (ab 03:18),
03:44,03:44,RB 62091,Wustermark (ab 03:15),7
04:20 (+3),04:23,ICE 646,Berlin Ostbahnhof (ab 04:09),14
04:35,04:35,ICE 1706,Berlin Südkreuz (ab 04:29),8
04:37,04:37,RE 1,Saarburg(Bz Trier) (ab 00:10),
04:53,04:53,RB 21808,Flughafen BER (ab 04:31),
05:01,05:01,RE 73716,Frankfurt(Oder)-Rosengarten (ab 03:43),
05:01,05:01,RE 94716,Frankfurt(Oder) (ab 03:38),
05:08,05:08,RE 21810,Flughafen BER (ab 04:46),
05:13 (+1),05:14,RE 3707,Lübbenau(Spreewald) (ab 03:53),
05:14,05:14,RE 73753,Brandenburg Hbf (ab 04:17),
05:18 (+35),05:53,RE 3302,Teltow (ab 04:59),
05:21 (+1),05:22,ICE 593,Berlin Gesundbrunnen (ab 05:16),4
05:22,05:22,RE 73758,Frankfurt(Oder) (ab 04:15),
05:23,05:23,RE 21812,Flughafen BER (ab 05:01),
05:24,05:24,RE 3102,Berlin-Charlottenburg (ab 05:15),11
05:25,05:25,ICE 946,Berlin Ostbahnhof (ab 05:15),14
05:32,05:32,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:35 (+38),06:13,ICE 1541,Köln Hbf (ab 23:27),11
05:35 (+38),06:13,ICE 2903,Köln Hbf (ab 23:27),
05:35,05:35,RE 3103,Cottbus Hbf (ab 04:00),14
05:35,05:35,RE 62000,Elstal (ab 05:07),
05:36,05:36,ICE 2818,Berlin Südkreuz (ab 05:31),
05:36,05:36,ICE 608,Berlin Südkreuz (ab 05:31),5
05:39,05:39,RB 21814,Flughafen BER (ab 05:16),
05:43 (+15),05:58,RE 3704,Bad Belzig (ab 04:41),
05:45,05:45,RB 62050,Berlin Südkreuz (ab 05:38),
05:51 (+1),05:52,ICE 9590,Berlin Gesundbrunnen (ab 05:47),4
05:52,05:52,RE 3167,Teltow (ab 05:34),
05:57 (+10),06:07,RE 73713,Magdeburg Hbf (ab 04:12),
05:59,05:59,RE 73718,Frankfurt(Oder) (ab 04:39),
06:05,06:05,RE 3164,Stendal Hbf (ab 04:48),
06:07 (+1),06:08,ICE 240,Berlin Ostbahnhof (ab 06:00),14
06:08,06:08,RE 21818,Flughafen BER (ab 05:46),
06:12,06:12,RB 62051,Wustermark (ab 05:39),
06:14 (+77),07:31,EC 430,Przemysl Glowny (ab 18:49),13
06:15,06:15,RE 62005,Baruth(Mark) (ab 05:20),
06:18,06:18,ES 453,Bruxelles Midi (ab 19:22),11
06:18,06:18,RE 3342,Jüterbog (ab 05:19),
06:22,06:22,ICE 2835,Berlin Gesundbrunnen (ab 06:16),3
06:22 (+1),06:23,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:22 (+8),06:30,RE 73760,Frankfurt(Oder) (ab 05:08),13
06:23,06:23,RB 21820,Flughafen BER (ab 06:01),
06:24,06:24,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),12
06:25,06:25,ICE 279,Berlin Ostbahnhof (ab 06:15),14
06:32,06:32,ICE 1604,München Hbf (ab 06:19),6
06:35,06:35,RE 3105,Cottbus Hbf (ab 04:57),
06:35,06:35,RE 73755,Brandenburg Hbf (ab 05:44),12
06:38,06:38,RB 21822,Flughafen BER (ab 06:16),
06:39,06:39,RE 62002,Elstal (ab 06:07),
06:42,06:42,ICE 644,Berlin Ostbahnhof (ab 06:32),14
06:44 (+2),06:46,RE 3706,Dessau Hbf (ab 05:05),11
06:45,06:45,RB 62052,Berlin Südkreuz (ab 06:38),7
06:48,06:48,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),12
06:50 (+1),06:51,RE 3147,Falkenberg(Elster) (ab 05:14),7
06:57 (+11),07:08,RE 73715,Magdeburg Hbf (ab 05:01),11
06:59,06:59,RE 73720,Frankfurt(Oder) (ab 05:42),14
07:06,07:06,ICE 1548,Berlin Ostbahnhof (ab 06:55),14
07:06 (+2),07:08,RE 3146,Rathenow (ab 06:09),2
07:07 (+3),07:10,IC 2274,Dresden Hbf (ab 05:35),5
07:08,07:08,RE 21826,Flughafen BER (ab 06:46),8
07:12,07:12,RB 62053,Wustermark (ab 06:39),1
07:13 (+2),07:15,RE 3711,Senftenberg (ab 05:11),13
07:13,07:13,RE 62007,Elsterwerda (ab 05:29),7
07:16,07:16,ICE 795,Berlin Ostbahnhof (ab 07:06),14
07:18 (+7),07:25,RE 3304,Luckenwalde (ab 06:35),6
07:22 (+5),07:27,IC 60409,Zürich HB (ab 19:59),5
07:22 (+5),07:27,NJ 409,Zürich HB (ab 19:59),5
07:22,07:22,RE 73762,Frankfurt(Oder) (ab 06:11),13
07:23,07:23,RB 21828,Flughafen BER (ab 07:01),
07:24,07:24,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),12
07:24 (+9),07:33,RJ 387,Hamburg-Altona (ab 04:36),3
07:28 (+1),07:29,IC 2432,Cottbus Hbf (ab 06:01),13
07:29 (+6),07:35,ICE 2822,Leipzig Hbf (ab 06:12),6
07:29 (+6),07:35,ICE 606,Leipzig Hbf (ab 06:12),6
07:32,07:32,ICE 1503,Berlin Gesundbrunnen (ab 07:26),4
07:35 Ausfall,--:--,RE 3107,Cottbus Hbf (ab 06:07),14
07:35,07:35,RE 73757,Brandenburg Hbf (ab 06:44),12
07:38,07:38,RB 21830,Flughafen BER (ab 07:16),
07:39,07:39,RE 62004,Elstal (ab 07:07),2
07:41 (+81),09:02,EN 40476,Budapest-Nyugati (ab 19:30),5
07:41 (+81),09:02,NJ 456,Graz Hbf (ab 19:21),5
07:42 (+1),07:43,ICE 944,Berlin Ostbahnhof (ab 07:32),14
07:44 (+1),07:45,RE 3708,Bad Belzig (ab 06:41),11
07:46 (+1),07:47,ICE 703,Berlin Gesundbrunnen (ab 07:41),3
07:46,07:46,RB 10,Kaub (ab 06:23),
07:46,07:46,RB 62054,Berlin Südkreuz (ab 07:39),7
07:52,07:52,RE 3169,Jüterbog (ab 07:02),7
07:53,07:53,DRF 1332,Berlin Ostbahnhof (ab 07:46),14
07:53 (+94),09:27,FLX 1332,Berlin Ostbahnhof (ab 07:46),13
07:56 (+1),07:57,ICE 1137,Berlin Südkreuz (ab 07:49),
07:56,07:56,ICE 2457,Berlin Südkreuz (ab 07:49),7
07:57,07:57,RE 73717,Magdeburg Hbf (ab 06:12),11
07:59,07:59,RE 73722,Frankfurt(Oder) (ab 06:42),13
07:59,07:59,RE 94722,Frankfurt(Oder) (ab 06:42),
08:03 (+1),08:04,ICE 148,Berlin Ostbahnhof (ab 07:56),14
08:05,08:05,RE 3166,Stendal Hbf (ab 06:47),2
08:09 (+7),08:16,IC 2474,Magdeburg Hbf (ab 06:40),4
08:09,08:09,RB 21834,Flughafen BER (ab 07:46),
08:12,08:12,RB 62055,Wustermark (ab 07:39),1
08:13 (+1),08:14,RE 3713,Berlin Ostbahnhof (ab 08:04),13
08:15,08:15,RE 62009,Baruth(Mark) (ab 07:20),7
08:17,08:17,ICE 851,Hannover Hbf (ab 06:09),11
08:19,08:19,RE 3344,Halle(Saale)Hbf (ab 05:46),6
08:21 (+6),08:27,ICE 505,Hamburg-Altona (ab 05:34),3
08:22,08:22,RE 73764,Frankfurt(Oder) (ab 07:11),14
08:23,08:23,RE 21836,Flughafen BER (ab 08:01),8
08:24,08:24,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),12
08:27,08:27,ICE 371,Berlin Ostbahnhof (ab 08:17),13
08:28 Ausfall,--:--,RJ 870,Dresden Hbf (ab 06:42),6
08:32,08:32,ICE 1005,Berlin Gesundbrunnen (ab 08:26),4
08:34,08:34,DRF 1320,Dresden Hbf (ab 06:53),7
08:34,08:34,FLX 1320,Dresden Hbf (ab 06:53),7
08:35,08:35,D 10301,Stockholm Central (ab 16:25),3
08:35,08:35,D 301,Malmö Central (ab 21:55),3
08:35 Ausfall,--:--,RE 3109,Cottbus Hbf (ab 07:01),14
08:35,08:35,RE 73759,Brandenburg Hbf (ab 07:44),12
08:38,08:38,RB 21838,Flughafen BER (ab 08:16),
08:39,08:39,RE 62006,Elstal (ab 08:07),2 D - G
08:40,08:40,EN 345,Stockholm Central (ab 17:28),-
08:42,08:42,IC 2173,Rostock Hbf (ab 06:20),4
08:42,08:42,ICE 642,Berlin Ostbahnhof (ab 08:32),14
08:44,08:44,RE 3710,Dessau Hbf (ab 07:05),11
08:45,08:45,RB 62056,Berlin Südkreuz (ab 08:38),7
08:51,08:51,ICE 841,Hannover Hbf (ab 06:50),
08:52,08:52,RE 3149,Falkenberg(Elster) (ab 07:18),
08:57 (+5),09:02,RE 73719,Magdeburg Hbf (ab 07:12),12
08:59 (+1),09:00,RE 73724,Frankfurt(Oder) (ab 07:41),
09:06,09:06,RE 3148,Rathenow (ab 08:05),
09:07 (+11),09:18,IC 2272,Chemnitz Hbf (ab 06:26),5
09:08 (+3),09:11,ICE 1052,Berlin Ostbahnhof (ab 08:55),13
09:08,09:08,RB 21842,Flughafen BER (ab 08:46),
09:12,09:12,RB 62057,Wustermark (ab 08:39),
09:13,09:13,RE 3715,Berlin Ostbahnhof (ab 09:04),
09:13,09:13,RE 62011,Elsterwerda (ab 07:29),
09:16 (+4),09:20,ICE 541,Köln Hbf (ab 04:25),12
09:16,09:16,ICE 797,Berlin Ostbahnhof (ab 09:08),
09:18,09:18,RE 3306,Luckenwalde (ab 08:35),
09:22,09:22,RE 73766,Frankfurt(Oder) (ab 08:11),
09:23,09:23,RE 21844,Flughafen BER (ab 09:01),
09:24,09:24,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),11
09:27 (+63),10:30,SJ 345,Stockholm Central (ab 17:28),
09:29 (+20),09:49,ICE 2802,Kassel-Wilhelmshöhe (ab 06:45),
09:29 (+1),09:30,ICE 604,Nürnberg Hbf (ab 05:37),6
09:29 (+20),09:49,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),
09:33,09:33,ICE 1505,Berlin Gesundbrunnen (ab 09:27),4
09:34,09:34,ICE 1901,Hamburg-Altona (ab 06:35),3
09:35,09:35,RE 3111,Cottbus Hbf (ab 08:02),
09:35,09:35,RE 73761,Brandenburg Hbf (ab 08:44),12
09:38,09:38,RB 21846,Flughafen BER (ab 09:16),
09:38,09:38,RE 62008,Elstal (ab 09:07),
09:42,09:42,ICE 942,Berlin Ostbahnhof (ab 09:32),14
09:44 (+20),10:04,FLX 1237,Hamburg Hbf (ab 07:11),4
09:44,09:44,RE 3712,Bad Belzig (ab 08:41),12
09:45,09:45,RB 62058,Berlin Südkreuz (ab 09:38),
09:51 (+22),10:13,ICE 741,Münster(Westf)Hbf (ab 06:24),12
09:52,09:52,RE 3171,Jüterbog (ab 09:02),
09:55,09:55,ICE 1073,Berlin Südkreuz (ab 09:50),6
09:57,09:57,RE 73721,Magdeburg Hbf (ab 08:12),11
09:59,09:59,RE 73726,Frankfurt(Oder) (ab 08:38),
10:00,10:00,DRF 1234,Leipzig Hbf (ab 08:45),5
10:00 (+7),10:07,FLX 1234,Leipzig Hbf (ab 08:45),5
10:03,10:03,ICE 146,Berlin Ostbahnhof (ab 09:56),14
10:05 (+7),10:12,ICE 804,Nürnberg Hbf (ab 07:04),
10:05 (+19),10:24,RE 3168,Stendal Hbf (ab 08:47),
10:08 (+3),10:11,RB 21850,Flughafen BER (ab 09:46),
10:12,10:12,RB 62059,Wustermark (ab 09:39),
10:13 (+10),10:23,RE 3717,Senftenberg (ab 08:14),
10:14,10:14,RE 62013,Baruth(Mark) (ab 09:20),
10:16 (+30),10:46,ICE 843,Köln Hbf (ab 05:26),11
10:17 (+8),10:25,EC 248,Warszawa Wschodnia (ab 04:49),13
10:19,10:19,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),
10:22 (+6),10:28,ICE 507,Kiel Hbf (ab 06:16),3
10:22,10:22,RE 73768,Frankfurt(Oder) (ab 09:08),
10:24,10:24,RB 21852,Flughafen BER (ab 10:01),
10:24 (+10),10:34,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),12
10:27 (+4),10:31,ICE 373,Berlin Ostbahnhof (ab 10:17),14
10:29 (+10),10:39,RJ 384,Praha HL. N st (ab 06:31),5
10:29 (+10),10:39,RJ 394,Praha hl.n. (ab 06:31),
10:32,10:32,ICE 1007,Berlin Gesundbrunnen (ab 10:28),4
10:35,10:35,RE 3113,Cottbus Hbf (ab 09:03),13
10:35 (+3),10:38,RE 73763,Brandenburg Hbf (ab 09:44),12
10:36,10:36,RE 62010,Elstal (ab 10:05),
10:38 (+6),10:44,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),11
10:39,10:39,RB 21854,Flughafen BER (ab 10:16),
10:42 Ausfall,--:--,ICE 1543,Köln Hbf (ab 05:43),3
10:42,10:42,ICE 640,Berlin Ostbahnhof (ab 10:32),14
10:44 (+4),10:48,RE 3714,Dessau Hbf (ab 09:05),12
