Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 73794,Potsdam Hbf (an 00:23),
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),
00:57,00:57,RE 3742,Berlin Ostbahnhof (an 01:14),
01:58,01:58,RE 92753,Berlin-Wannsee (an 02:10),
02:31,02:31,RE 3143,Berlin Ostbahnhof (an 02:48),
02:36,02:36,RE 3703,Berlin-Wannsee (an 02:48),
04:45,04:45,RE 1,Göttingen (an 15:51),
05:04,05:04,FEX,Berlin Ostbahnhof (an 02:42),
05:04,05:04,RB 21817,Flughafen BER (an 05:45),2
05:09,05:09,RE 73716,Magdeburg Hbf (an 06:50),3
05:09,05:09,RE 73753,Erkner (an 05:48),2
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21,05:21,RE 3707,Dessau Hbf (an 06:53),3
05:30,05:30,RE 73758,Brandenburg Hbf (an 06:19),4
05:33 (+2),05:35,ICE 946,Köln Hbf (an 10:35),3
05:39,05:39,RE 3704,Senftenberg (an 07:41),2
05:39,05:39,RE 95111,Lübbenau(Spreewald) (an 07:03),
05:44,05:44,RE 92303,Berlin-Spandau (an 05:54),
05:52,05:52,RE 73713,Berlin Ostbahnhof (an 06:09),
06:08,06:08,RE 73718,Magdeburg Hbf (an 07:50),4
06:19,06:19,RE 3104,Cottbus Hbf (an 07:57),
06:30,06:30,RE 73755,Erkner (an 07:10),2
06:30,06:30,RE 73760,Brandenburg Hbf (an 07:19),4
06:36,06:36,ICE 279,Interlaken Ost (an 15:59),3
06:39,06:39,RE 3706,Berlin Ostbahnhof (an 06:56),2
06:44 (+1),06:45,ICE 1272,Berlin Ostbahnhof (an 07:02),1
06:44,06:44,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
06:52,06:52,RE 73715,Erkner (an 07:31),2
07:08,07:08,RE 73720,Magdeburg Hbf (an 08:50),4
07:08,07:08,RE 92078,Berlin-Wannsee (an 07:20),
07:21,07:21,RE 3711,Dessau Hbf (an 08:53),4
07:30,07:30,RE 73757,Erkner (an 08:11),2
07:30,07:30,RE 73762,Brandenburg Hbf (an 08:23),4
07:30,07:30,RE 75851,Berlin-Wannsee (an 07:41),
07:39,07:39,RE 3708,Senftenberg (an 09:41),2
07:39,07:39,RE 94008,Lübbenau(Spreewald) (an 09:03),
07:44,07:44,RE 3107,Hennigsdorf(b Berlin) (an 08:23),4
07:52,07:52,RE 73717,Berlin Ostbahnhof (an 08:09),
08:08,08:08,RE 33682,Magdeburg Hbf (an 09:50),
08:08,08:08,RE 73722,Magdeburg Hbf (an 09:50),3
08:13 (+1),08:14,ICE 851,Berlin Ostbahnhof (an 08:28),1
08:19,08:19,RE 3108,Cottbus Hbf (an 09:55),1
08:21,08:21,RE 3713,Berlin-Wannsee (an 08:34),
08:30,08:30,RE 73759,Erkner (an 09:14),2
08:30,08:30,RE 73764,Brandenburg Hbf (an 09:19),4
08:30,08:30,RE 75853,Berlin-Wannsee (an 08:41),
08:39,08:39,RE 3710,Senftenberg (an 10:41),2
08:44,08:44,RE 3109,Berlin-Spandau (an 08:54),
08:52,08:52,RE 73719,Erkner (an 09:31),2
09:08,09:08,RE 33684,Brandenburg Hbf (an 09:57),
09:08,09:08,RE 73724,Magdeburg Hbf (an 10:50),3
09:19,09:19,RE 3110,Cottbus Hbf (an 10:55),1
09:21,09:21,RE 3715,Dessau Hbf (an 10:53),3
09:30,09:30,RE 73761,Erkner (an 10:10),2
09:30,09:30,RE 73766,Brandenburg Hbf (an 10:19),4
09:30,09:30,RE 75855,Brandenburg Hbf (an 10:19),
09:39,09:39,RE 3712,Senftenberg (an 11:41),1
09:39,09:39,RE 94012,Lübbenau(Spreewald) (an 11:03),
09:44,09:44,RE 3111,Hennigsdorf(b Berlin) (an 10:23),4
09:52,09:52,RE 73721,Erkner (an 10:31),2
09:55,09:55,RE 73850,Brandenburg Hbf (an 10:37),
10:08,10:08,RE 33686,Brandenburg Hbf (an 10:57),
10:08,10:08,RE 73726,Magdeburg Hbf (an 11:50),4
10:19,10:19,RE 3112,Cottbus Hbf (an 11:55),1
10:21,10:21,RE 3717,Dessau Hbf (an 11:53),3
10:30,10:30,RE 73763,Erkner (an 11:10),2
10:30,10:30,RE 73768,Brandenburg Hbf (an 11:19),4
10:30,10:30,RE 75857,Brandenburg Hbf (an 11:19),
10:39,10:39,RE 3714,Lübbenau(Spreewald) (an 12:03),2
10:44,10:44,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:52,10:52,RE 73723,Erkner (an 11:31),2
10:56,10:56,RE 73852,Brandenburg Hbf (an 11:37),3
11:08,11:08,RE 33688,Magdeburg Hbf (an 12:50),
11:08,11:08,RE 73728,Magdeburg Hbf (an 12:50),4
11:19,11:19,RE 3114,Antwerpen Centraal (an 16:04),1
11:21,11:21,RE 3719,Dessau Hbf (an 12:53),3
11:30,11:30,RE 73765,Erkner (an 12:10),2
11:30,11:30,RE 73770,Brandenburg Hbf (an 12:19),4
11:39,11:39,RE 3716,Senftenberg (an 13:41),2
11:44,11:44,RE 3115,Antwerpen Centraal (an 16:56),
11:52,11:52,RE 73725,Erkner (an 12:31),2
11:56,11:56,RE 73854,Potsdam Hbf (an 12:14),
12:08,12:08,RE 33690,Magdeburg Hbf (an 13:50),
12:08,12:08,RE 73730,Magdeburg Hbf (an 13:50),
12:19,12:19,RE 3116,Cottbus Hbf (an 13:55),1
12:21,12:21,RE 3721,Dessau Hbf (an 13:53),3
12:30 (+5),12:35,RE 73767,Erkner (an 13:10),2
12:30,12:30,RE 73772,Brandenburg Hbf (an 13:19),4
12:39,12:39,RE 3718,Senftenberg (an 14:41),2
12:44,12:44,RE 3117,Berlin-Spandau (an 12:54),
12:47,12:47,IC 2035,Berlin Ostbahnhof (an 13:06),2
12:52 (+5),12:57,RE 73727,Erkner (an 13:31),2
12:55,12:55,RB 73856,Brandenburg Hbf (an 13:37),4
12:55,12:55,RE 73856,Brandenburg Hbf (an 13:37),
13:08,13:08,RE 33692,Magdeburg Hbf (an 14:50),
13:08,13:08,RE 73732,Magdeburg Hbf (an 14:50),4
13:21,13:21,RE 3723,Dessau Hbf (an 14:53),3
13:30,13:30,RE 73769,Berlin Ostbahnhof (an 13:46),
13:30,13:30,RE 73774,Brandenburg Hbf (an 14:19),
13:39,13:39,RE 3720,Senftenberg (an 15:41),2
13:44,13:44,RE 3119,Berlin-Spandau (an 13:54),
13:52,13:52,RE 73729,Berlin Ostbahnhof (an 14:09),
14:08,14:08,RE 73734,Magdeburg Hbf (an 15:50),4
14:08,14:08,RE 92654,Potsdam Hbf (an 14:29),
14:19,14:19,RE 3120,Cottbus Hbf (an 15:55),
14:21,14:21,RE 3725,Dessau Hbf (an 15:53),3
14:30,14:30,RE 28086,Berlin Ostbahnhof (an 14:46),
14:30,14:30,RE 73776,Brandenburg Hbf (an 15:19),
14:39,14:39,RE 3722,Senftenberg (an 16:41),2
14:44,14:44,RE 3121,Hennigsdorf(b Berlin) (an 15:23),4
14:52,14:52,RE 73731,Berlin Ostbahnhof (an 15:09),
15:08,15:08,RE 33696,Brandenburg Hbf (an 15:57),
15:08,15:08,RE 73736,Magdeburg Hbf (an 16:50),3
15:21,15:21,RE 3727,Dessau Hbf (an 16:53),3
15:30,15:30,RE 28967,Berlin Ostbahnhof (an 15:46),
15:30,15:30,RE 73773,Erkner (an 16:10),2
15:30,15:30,RE 73778,Brandenburg Hbf (an 16:23),4
15:39 (+2),15:41,IC 2034,Norddeich Mole (an 22:14),3
15:39,15:39,RE 3724,Senftenberg (an 17:41),2
15:44,15:44,RE 3123,Hennigsdorf(b Berlin) (an 16:23),4
15:52,15:52,RE 73733,Erkner (an 16:31),2
16:08,16:08,RE 73738,Magdeburg Hbf (an 17:50),4
16:19,16:19,RE 3124,Cottbus Hbf (an 17:55),1
16:21,16:21,RE 3729,Dessau Hbf (an 17:53),4
16:30,16:30,RE 17454,Berlin Ostbahnhof (an 16:46),
16:30,16:30,RE 73775,Berlin Ostbahnhof (an 16:46),2
16:30,16:30,RE 73780,Brandenburg Hbf (an 17:19),4
16:30,16:30,RE 75859,Brandenburg Hbf (an 17:19),
16:39,16:39,RE 3726,Senftenberg (an 18:41),2
16:44,16:44,RE 3125,Hennigsdorf(b Berlin) (an 17:23),4
16:52,16:52,RE 73735,Berlin Ostbahnhof (an 17:09),2
17:08,17:08,RE 73740,Magdeburg Hbf (an 18:50),4
17:08,17:08,RE 73817,Berlin Ostbahnhof (an 17:23),
17:08,17:08,RE 73853,Berlin Ostbahnhof (an 17:23),2
17:19,17:19,RE 3126,Cottbus Hbf (an 18:55),1
17:21,17:21,RE 3731,Dessau Hbf (an 18:53),4
17:30,17:30,RE 73777,Berlin Ostbahnhof (an 17:46),2
17:30,17:30,RE 73782,Brandenburg Hbf (an 18:24),4
17:30,17:30,RE 75861,Brandenburg Hbf (an 18:24),
17:39,17:39,RE 3728,Senftenberg (an 19:41),2
17:44,17:44,RE 3127,Hennigsdorf(b Berlin) (an 18:23),4
17:52,17:52,RE 73737,Berlin Ostbahnhof (an 18:09),
18:08,18:08,RE 73742,Magdeburg Hbf (an 19:50),
18:08,18:08,RE 73819,Berlin Ostbahnhof (an 18:23),
18:08,18:08,RE 73857,Berlin Ostbahnhof (an 18:23),
18:08,18:08,RE 92135,Brandenburg Hbf (an 18:57),
18:19,18:19,RE 3128,Cottbus Hbf (an 19:55),1
18:21,18:21,RE 3733,Dessau Hbf (an 19:53),3
18:30,18:30,RE 73779,Berlin Ostbahnhof (an 18:46),
18:30,18:30,RE 73784,Brandenburg Hbf (an 19:19),
18:30,18:30,RE 75863,Brandenburg Hbf (an 19:19),
18:39,18:39,RE 3730,Senftenberg (an 20:41),2
18:44 (+2),18:46,IC 2431,Berlin Ostbahnhof (an 19:00),1
18:44,18:44,RE 3129,Berlin-Spandau (an 18:54),
18:52,18:52,RE 73739,Berlin Ostbahnhof (an 19:09),
18:58 (+1),18:59,ICE 1549,Berlin Ostbahnhof (an 19:13),1
19:08,19:08,RE 73744,Magdeburg Hbf (an 20:50),4
19:08,19:08,RE 73865,Berlin Ostbahnhof (an 19:23),
19:08,19:08,RE 92137,Brandenburg Hbf (an 19:57),
19:19,19:19,RE 3130,Cottbus Hbf (an 20:55),1
19:21,19:21,RE 3735,Dessau Hbf (an 20:53),3
19:30,19:30,RE 73781,Erkner (an 20:10),3
19:30,19:30,RE 73786,Potsdam Hbf (an 19:51),
19:30,19:30,RE 75865,Brandenburg Hbf (an 20:19),
19:39,19:39,RE 3732,Senftenberg (an 21:41),2
19:44,19:44,RE 3131,Hennigsdorf(b Berlin) (an 20:23),4
19:52,19:52,RE 73741,Erkner (an 20:31),2
20:08,20:08,RB 73859,Berlin Ostbahnhof (an 20:23),2
20:08,20:08,RE 73746,Magdeburg Hbf (an 21:50),4
20:08,20:08,RE 92139,Brandenburg Hbf (an 20:57),
20:19,20:19,RE 2,Cottbus Hbf (an 21:55),
20:21,20:21,RE 3737,Dessau Hbf (an 21:53),3
20:30,20:30,RE 73783,Erkner (an 21:10),2
20:30,20:30,RE 73788,Brandenburg Hbf (an 21:21),4
20:35 (+22),20:57,ICE 794,Berlin Ostbahnhof (an 20:49),1
20:44,20:44,RE 3133,Hennigsdorf(b Berlin) (an 21:23),3
20:52,20:52,RE 73743,Erkner (an 21:31),2
21:00 (+8),21:08,ICE 1055,Berlin Ostbahnhof (an 21:15),2
21:08,21:08,RE 73748,Magdeburg Hbf (an 22:50),4
21:08,21:08,RE 92141,Brandenburg Hbf (an 21:57),
21:15,21:15,ICE 643,Berlin Ostbahnhof (an 21:29),1
21:19,21:19,RE 3134,Cottbus Hbf (an 22:55),1
21:21,21:21,RE 3739,Dessau Hbf (an 22:53),3
21:30,21:30,RE 73785,Erkner (an 22:10),2
21:35 (+33),22:08,ICE 278,Berlin Ostbahnhof (an 21:51),1
21:44,21:44,RE 3135,Hennigsdorf(b Berlin) (an 22:25),4
21:52,21:52,ICE 840,Hannover Hbf (an 00:09),3
21:52,21:52,RE 73745,Erkner (an 22:32),2
22:02,22:02,RE 73790,Magdeburg Hbf (an 23:55),4
22:02,22:02,RE 92183,Brandenburg Hbf (an 22:55),
22:24,22:24,RE 3741,Bad Belzig (an 23:19),4
22:24,22:24,RE 7,Augsburg Hbf (an 23:25),
22:25,22:25,RE 3137,Hennigsdorf(b Berlin) (an 22:48),
22:27,22:27,ICE 945,Berlin Ostbahnhof (an 22:39),1
22:35,22:35,ICE 792,Berlin Ostbahnhof (an 22:49),1
22:47,22:47,RE 3136,Cottbus Hbf (an 00:40),
22:52,22:52,RE 73747,Erkner (an 23:31),2
23:02,23:02,RE 73792,Magdeburg Hbf (an 00:48),4
23:02,23:02,RE 91393,Berlin-Wannsee (an 23:14),
23:21,23:21,RE 3743,Berlin-Wannsee (an 23:34),
23:25 (+10),23:35,ICE 645,Berlin Ostbahnhof (an 23:41),2
23:29 (+10),23:39,ICE 276,Berlin Ostbahnhof (an 23:47),1
23:39,23:39,RE 3740,Berlin Ostbahnhof (an 23:56),
23:44,23:44,RE 3139,Berlin-Charlottenburg (an 23:46),4
23:46,23:46,RE 3138,Cottbus Hbf (an 01:40),1
23:52,23:52,RE 73749,Berlin Ostbahnhof (an 00:09),
23:57 (+2),23:59,ICE 1540,Köln Hbf (an 06:12),3
