Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:22,00:22,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RE 3360,Teltow (ab 00:00),
00:33,00:33,ICE 1500,München Hbf (ab 20:21),
00:44,00:44,RE 3141,Cottbus Hbf (ab 23:03),
01:03,01:03,RE 3742,Dessau Hbf (ab 23:23),
01:26 (+11),01:37,RE 3361,Schwedt(Oder) (ab 00:04),
04:22,04:22,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),6
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:19,05:19,RE 3102,Nauen (ab 04:39),10
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),
05:27,05:27,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:33,05:33,RE 92303,Cottbus Hbf (ab 04:00),
05:36,05:36,RE 3103,Cottbus Hbf (ab 04:00),
05:46,05:46,RE 3377,Angermünde (ab 04:55),
05:51,05:51,RE 3504,Flughafen BER (ab 05:16),
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),
06:22,06:22,RE 3301,Pasewalk (ab 04:44),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),7
06:37 (+3),06:40,ICE 904,München Hbf (ab 23:12),
06:51,06:51,RE 4352,Flughafen BER (ab 06:16),10
06:58,06:58,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),10
07:03,07:03,RE 5,Bad Hersfeld (ab 15:24),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3,Nechlin (ab 13:43),
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:38,07:38,RE 3107,Cottbus Hbf (ab 06:03),7
07:51,07:51,RE 3506,Flughafen BER (ab 07:16),
08:03,08:03,RE 3505,Stralsund Hbf (ab 05:02),
08:14,08:14,ICE 698,München Hbf (ab 22:20),8
08:26,08:26,RE 3303,Stralsund Hbf (ab 05:10),6
08:27,08:27,RE 3344,Halle(Saale)Hbf (ab 05:46),8
08:36,08:36,RE 3109,Cottbus Hbf (ab 07:04),7
08:51 (+3),08:54,RE 4354,Flughafen BER (ab 08:16),10
09:02 (+5),09:07,ICE 936,Eisenach Hbf (ab 06:37),7
09:03 (+8),09:11,RE 4355,Rostock Hbf (ab 06:34),6
09:28,09:28,RE 3306,Luckenwalde (ab 08:35),9
09:31 (+13),09:44,ICE 1104,München Hbf (ab 05:17),8
09:36 (+2),09:38,RE 3111,Cottbus Hbf (ab 08:04),7
09:51,09:51,RE 3508,Flughafen BER (ab 09:16),
10:02,10:02,RE 3507,Stralsund Hbf (ab 07:02),6
