Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:04,00:04,RB 21962,Flughafen BER (ab 23:46),4
00:11,00:11,RB 62086,Baruth(Mark) (ab 23:19),4
00:15,00:15,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),3
00:42,00:42,RE 3363,Berlin Hbf (ab 00:40),2
05:09,05:09,RE 62003,Baruth(Mark) (ab 04:19),4
05:11,05:11,RE 3144,Rathenow (ab 04:09),2
05:14,05:14,RE 3302,Jüterbog (ab 04:22),3
05:34,05:34,RE 3341,Schwedt(Oder) (ab 04:04),1
05:45,05:45,RE 62000,Wittenberge (ab 04:05),1
05:47,05:47,RE 3167,Jüterbog (ab 05:02),3
05:49,05:49,RB 18501,Cottbus Hbf (ab 04:24),4
06:10,06:10,RB 18500,Berlin Hbf (ab 06:07),1
06:11,06:11,RE 62005,Elsterwerda (ab 04:29),4
06:15,06:15,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),3
06:42,06:42,RE 3301,Pasewalk (ab 04:44),2
06:46,06:46,RE 3147,Falkenberg(Elster) (ab 05:14),3
06:47,06:47,RE 62002,Wittenberge (ab 05:05),1
06:49,06:49,RB 18503,Cottbus Hbf (ab 05:23),4
07:09 (+1),07:10,RE 62007,Elsterwerda (ab 05:29),4
07:10,07:10,RB 18502,Berlin Hbf (ab 07:07),1
07:11,07:11,RE 3146,Stendal Hbf (ab 05:48),2
07:14 (+1),07:15,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),3
07:34,07:34,RE 3343,Schwedt(Oder) (ab 06:04),1
07:39 (+2),07:41,RE 3506,Berlin Südkreuz (ab 07:34),3
07:45 (+1),07:46,RE 62004,Wismar (ab 04:26),1
07:47,07:47,RE 3169,Jüterbog (ab 07:02),3
08:09,08:09,RE 3166,Stendal Hbf (ab 06:47),2
08:10,08:10,RB 18504,Berlin Hbf (ab 08:07),1
08:12 (+13),08:25,RE 62009,Elsterwerda (ab 06:40),4
08:39,08:39,RE 4354,Berlin Südkreuz (ab 08:34),3
08:42 (+3),08:45,RE 3303,Stralsund Hbf (ab 05:10),2
08:46,08:46,RE 3149,Falkenberg(Elster) (ab 07:18),3
08:47 (+1),08:48,RE 62006,Wittenberge (ab 07:05),1
08:49,08:49,RB 18507,Lübbenau(Spreewald) (ab 07:44),4
09:04,09:04,RB 21842,Flughafen BER (ab 08:46),4
09:09 (+1),09:10,RE 62011,Elsterwerda (ab 07:29),4
09:10,09:10,RB 18506,Berlin Hbf (ab 09:04),1
09:11 (+1),09:12,RE 3148,Rathenow (ab 08:05),2
09:14 (+13),09:27,RE 3306,Luckenwalde (ab 08:35),3
09:17 (+1),09:18,RE 4355,Rostock Hbf (ab 06:34),2
09:34,09:34,RE 3345,Schwedt(Oder) (ab 08:04),1
09:45,09:45,RE 62008,Wismar (ab 06:21),1
09:47,09:47,RE 3171,Jüterbog (ab 09:02),3
09:49,09:49,RB 18509,Lübbenau(Spreewald) (ab 08:44),4
10:09,10:09,RE 3168,Stendal Hbf (ab 08:47),2
10:10,10:10,RB 18508,Berlin Hbf (ab 10:07),1
10:11 (+1),10:12,RE 62013,Elsterwerda (ab 08:40),4
10:15 (+5),10:20,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),3
10:16 (+5),10:21,RE 3507,Stralsund Hbf (ab 07:02),2
10:35,10:35,RB 21854,Flughafen BER (ab 10:16),4
10:39,10:39,RE 4356,Berlin Südkreuz (ab 10:34),3
10:42 (+2),10:44,RE 3305,Stralsund Hbf (ab 07:10),2
10:46,10:46,RE 3151,Falkenberg(Elster) (ab 09:18),3
10:47,10:47,RE 62010,Wittenberge (ab 09:05),1
10:49,10:49,RB 18511,Lübbenau(Spreewald) (ab 09:44),4
11:07,11:07,RB 18510,Berlin Hbf (ab 11:04),1
11:09 (+2),11:11,RE 62015,Elsterwerda (ab 09:29),4
11:11,11:11,RE 3150,Rathenow (ab 10:02),2
11:14 (+3),11:17,RE 3308,Luckenwalde (ab 10:35),3
11:16 (+3),11:19,RE 4357,Rostock Hbf (ab 08:34),2
11:19,11:19,RB 21860,Flughafen BER (ab 11:01),4
11:34,11:34,RE 3347,Schwedt(Oder) (ab 10:04),1
11:39,11:39,RE 3510,Berlin Südkreuz (ab 11:34),3
11:44 (+4),11:48,RE 62012,Wismar (ab 08:21),1
11:49,11:49,RB 18513,Lübbenau(Spreewald) (ab 10:44),4
11:49,11:49,RE 3173,Jüterbog (ab 11:02),3
12:04,12:04,RB 21866,Flughafen BER (ab 11:46),4
12:09,12:09,RE 3170,Stendal Hbf (ab 10:47),2
12:10,12:10,RB 18512,Berlin Hbf (ab 12:07),1
12:11 (+4),12:15,RE 62017,Baruth(Mark) (ab 11:21),4
12:15 (+3),12:18,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),3
12:16 (+5),12:21,RE 3509,Stralsund Hbf (ab 09:02),2
12:39,12:39,RE 4358,Berlin Südkreuz (ab 12:34),3
12:42,12:42,RE 3307,Stralsund Hbf (ab 09:10),2
12:46,12:46,RE 3153,Falkenberg(Elster) (ab 11:18),3
12:47,12:47,RE 62014,Wittenberge (ab 11:05),1
12:49,12:49,RB 18515,Lübbenau(Spreewald) (ab 11:44),4
13:09 (+3),13:12,RE 62019,Elsterwerda (ab 11:29),4
13:10,13:10,RB 18514,Berlin Hbf (ab 13:04),1
13:11,13:11,RE 3152,Rathenow (ab 12:02),2
13:14 (+3),13:17,RE 3310,Luckenwalde (ab 12:35),3
13:16,13:16,RE 4359,Rostock Hbf (ab 10:34),2
13:34,13:34,RE 3349,Schwedt(Oder) (ab 12:04),1
13:39 Ausfall,--:--,RE 3512,Berlin Südkreuz (ab 13:34),3
13:45 (+1),13:46,RE 62016,Wismar (ab 10:21),1
13:47,13:47,RE 3175,Jüterbog (ab 13:02),3
13:49,13:49,RB 18517,Lübbenau(Spreewald) (ab 12:44),4
14:09,14:09,RE 3172,Stendal Hbf (ab 12:47),2
14:10,14:10,RB 18516,Berlin Hbf (ab 14:07),1
14:13,14:13,RE 62021,Baruth(Mark) (ab 13:20),4
14:15 (+2),14:17,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:16,14:16,RE 3511,Stralsund Hbf (ab 11:02),2
14:39,14:39,RE 4360,Berlin Südkreuz (ab 14:34),3
14:42 (+3),14:45,RE 3309,Stralsund Hbf (ab 11:10),2
14:46,14:46,RE 3155,Falkenberg(Elster) (ab 13:18),3
14:47 (+1),14:48,RB 62018,Wittenberge (ab 13:05),1
14:49,14:49,RB 18519,Lübbenau(Spreewald) (ab 13:44),4
15:09,15:09,RE 62023,Elsterwerda (ab 13:29),4
15:10,15:10,RB 18518,Berlin Hbf (ab 15:04),1
15:11 (+5),15:16,RE 3154,Rathenow (ab 14:02),2
15:14,15:14,RE 3312,Luckenwalde (ab 14:35),3
15:16 (+3),15:19,RE 4361,Rostock Hbf (ab 12:34),2
15:34,15:34,RE 3351,Schwedt(Oder) (ab 14:04),1
15:39,15:39,RE 3514,Berlin Südkreuz (ab 15:34),3
15:45,15:45,RE 62020,Wismar (ab 12:21),1
15:47,15:47,RE 3177,Jüterbog (ab 15:02),3
15:49,15:49,RB 18521,Lübbenau(Spreewald) (ab 14:45),4
16:09,16:09,RE 3174,Stendal Hbf (ab 14:47),2
16:10,16:10,RB 18520,Berlin Hbf (ab 16:07),1
16:14,16:14,RE 62025,Elsterwerda (ab 14:41),4
16:15 (+5),16:20,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),3
16:18,16:18,RE 3513,Stralsund Hbf (ab 13:02),2
16:25,16:25,RB 21905,Berlin Hbf (ab 16:22),1
16:35 (+2),16:37,RB 21902,Flughafen BER (ab 16:16),4
16:39,16:39,RE 4362,Berlin Südkreuz (ab 16:34),3
16:40,16:40,RE 21907,Berlin Hbf (ab 16:37),1
16:42 (+1),16:43,RE 3311,Stralsund Hbf (ab 13:10),2
16:46 (+1),16:47,RE 3157,Falkenberg(Elster) (ab 15:18),3
