Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:22 (+2),00:24,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:39),10
00:26,00:26,RE 3366,Britz (ab 01:10),10
01:26 (+1),01:27,RE 3361,Schwedt(Oder) (ab 00:04),7
02:13 (+14),02:27,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),9
04:22 (+3),04:25,RE 3340,Berlin Hbf (ab 04:18),9
04:37 (+1),04:38,RE 3369,Eberswalde Hbf (ab 04:03),6
05:22 (+18),05:40,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Herzberg(Elster) (ab 03:51),9
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
06:03 (+34),06:37,RE 3503,Fürstenberg(Havel) (ab 05:09),6
06:03,06:03,RE 5,Plaaz (ab 13:08),
06:22 (+3),06:25,RE 3301,Angermünde (ab 05:32),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:37 (+2),06:39,ICE 904,München-Pasing (ab 23:21),10
06:51 (+1),06:52,RE 4352,Berlin Südkreuz (ab 06:34),10
07:03,07:03,RE 4353,Neustrelitz Hbf (ab 05:54),6
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28 (+3),07:31,RE 3304,Luckenwalde (ab 06:35),9
07:37 (+2),07:39,IC 2474,Magdeburg Hbf (ab 05:59),10
07:48,07:48,RB 18244,Werder(Havel) (ab 06:34),5
07:51,07:51,RE 3506,Berlin Südkreuz (ab 07:34),10
08:03 (+37),08:40,RE 3505,Fürstenberg(Havel) (ab 07:12),6
08:16 (+66),09:22,IC 2173,Rostock Hbf (ab 06:20),6
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:28,08:28,RE 3344,Halle(Saale)Hbf (ab 05:46),9
08:51 (+4),08:55,RE 4354,Berlin Südkreuz (ab 08:34),10
09:02 (+3),09:05,ICE 936,Berlin Südkreuz (ab 08:49),8
09:03 (+67),10:10,RE 18751,Oranienburg (ab 08:40),6
09:03 Ausfall,--:--,RE 4355,Rostock Hbf (ab 06:36),6
09:21 (+1),09:22,RE 3345,Schwedt(Oder) (ab 08:04),6
09:28 (+10),09:38,RE 3306,Luckenwalde (ab 08:35),9
09:40,09:40,RB 18248,Werder(Havel) (ab 08:34),5
09:43,09:43,IC 2272,Chemnitz Hbf (ab 06:26),9
09:51 Ausfall,--:--,RE 3508,Berlin Südkreuz (ab 09:34),9
09:56 (+1),09:57,RB 55796,Berlin Hbf (ab 09:53),10
10:02 (+8),10:10,RE 3507,Fürstenberg(Havel) (ab 09:12),6
10:16 (+22),10:38,IC 2175,Rostock Hbf (ab 08:20),6
10:22,10:22,RE 3305,Stralsund Hbf (ab 07:10),6
10:28,10:28,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:39,10:39,RB 18250,Werder(Havel) (ab 09:41),5
10:51 (+7),10:58,RE 4356,Berlin Südkreuz (ab 10:34),10
11:02 (+8),11:10,ICE 934,Darmstadt Hbf (ab 06:37),8
11:03 (+27),11:30,RE 4357,Rostock Hbf (ab 08:33),6
11:21 (+1),11:22,RE 3347,Schwedt(Oder) (ab 10:04),6
11:28 (+1),11:29,RE 3308,Luckenwalde (ab 10:35),9
11:40 (+2),11:42,RB 18252,Werder(Havel) (ab 10:41),5
11:43 (+10),11:53,IC 2270,Chemnitz Hbf (ab 08:26),9
11:51 (+16),12:07,RE 3510,Berlin Südkreuz (ab 11:34),9
11:56 (+7),12:03,ICE 1162,Stuttgart Hbf (ab 07:03),10
