Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05 (+7),00:12,RE 3182,Stendal Hbf (ab 22:50),3
00:13 (+4),00:17,ICE 2913,Hamburg-Altona (ab 21:26),12
00:13 (+4),00:17,ICE 901,Hamburg-Altona (ab 21:26),12
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:16 (+4),00:20,RB 21962,Flughafen BER (ab 23:42),14
00:19,00:19,RE 3360,Teltow (ab 00:00),
00:19,00:19,RE 3366,Berlin-Lichterfelde Ost (ab 00:05),6
00:21 (+1418),23:59,RE 73826,Berlin Ostkreuz (ab 00:06),14
00:23,00:23,RB 21964,Flughafen BER (ab 00:01),
00:26 (+39),01:05,ICE 947,Köln Hbf (ab 19:27),11
00:27,00:27,RB 93045,Senftenberg (ab 22:26),
00:27,00:27,RE 7,Wrist (ab 06:16),
00:30,00:30,ICE 592,München Hbf (ab 16:45),7
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),4
00:35 (+1),00:36,ICE 700,München Hbf (ab 19:09),5
00:36,00:36,RE 60912,Wustermark (ab 00:02),
00:36,00:36,RE 62038,Wustermark (ab 00:02),6
00:39,00:39,FEX,Flughafen BER (ab 00:16),
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),
00:45 (+1),00:46,RE 56316,Schwerin Hbf (ab 22:14),2
00:49 (+11),01:00,RE 3141,Cottbus Hbf (ab 23:03),13
00:50,00:50,RE 3140,Berlin-Charlottenburg (ab 00:42),
00:53,00:53,RE 91367,Fürstenwalde(Spree) (ab 00:00),
00:53 Ausfall,--:--,RE 93296,Fürstenwalde(Spree) (ab 00:00),
00:54 (+1),00:55,ICE 1500,München Hbf (ab 20:21),5
01:02,01:02,RB 93042,Berlin-Wannsee (ab 00:43),
01:02,01:02,RE 7,Berlin Ostkreuz (ab 00:12),
01:29,01:29,ICE 1707,Hamburg-Altona (ab 22:34),
01:40,01:40,RB 21969,Berlin-Charlottenburg (ab 01:30),
01:48,01:48,RE 73752,Frankfurt(Oder) (ab 00:29),
01:55 (+4),01:59,ICE 274,Basel SBB (ab 18:16),12
02:18 (+11),02:29,ICE 647,Köln Hbf (ab 21:26),12
02:47,02:47,RB 62089,Wustermark (ab 02:16),
02:55,02:55,RB 21803,Berlin-Charlottenburg (ab 02:46),
03:00 (+2),03:02,RB 21802,Flughafen BER (ab 02:26),
04:09,04:09,RE 73751,Berlin Zoologischer Garten (ab 04:04),11
04:13,04:13,RE 3705,Berlin Ostkreuz (ab 03:54),
04:20 (+7),04:27,ICE 646,Berlin Ostbahnhof (ab 04:09),14
04:24,04:24,ICE 277,Berlin Ostbahnhof (ab 04:15),13
04:28,04:28,RE 73801,Berlin-Charlottenburg (ab 04:20),
04:33 (+1),04:34,RE 3101,Berlin Ostkreuz (ab 04:16),13
04:35 (+1),04:36,ICE 1706,Berlin Südkreuz (ab 04:29),8
04:37,04:37,RE 73756,Berlin Ostkreuz (ab 04:23),14
04:38,04:38,RB 21813,Berlin-Charlottenburg (ab 04:29),
04:44,04:44,RB 21806,Flughafen BER (ab 04:10),
04:44,04:44,RE 3702,Bad Belzig (ab 03:41),11
04:45,04:45,RB 62094,Berlin Südkreuz (ab 04:38),8
04:45 (+4),04:49,RE 62040,Wustermark (ab 04:16),1
05:01,05:01,RE 73716,Frankfurt(Oder) (ab 03:38),13
05:06,05:06,RE 3144,Rathenow (ab 04:09),2
05:07,05:07,RE 56301,Berlin Südkreuz (ab 05:01),6
05:09,05:09,RB 21817,Berlin-Charlottenburg (ab 05:00),
05:13 (+1),05:14,RE 3707,Lübbenau(Spreewald) (ab 03:53),13
05:13,05:13,RE 62003,Baruth(Mark) (ab 04:19),7
05:14,05:14,RE 73753,Kirchmöser (ab 04:16),11
05:18,05:18,RE 3302,Jüterbog (ab 04:22),5
05:21 (+2),05:23,ICE 593,Berlin Gesundbrunnen (ab 05:16),4
05:22,05:22,RE 73758,Frankfurt(Oder) (ab 04:15),13
05:24,05:24,RE 2,Herne-Wanne-Eickel Hbf (ab 03:04),
05:24 Ausfall,--:--,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),11
05:25,05:25,ICE 946,Berlin Ostbahnhof (ab 05:15),14
05:32 (+2),05:34,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:35 (+4),05:39,ICE 1541,Köln Hbf (ab 23:27),11
05:35,05:35,RE 3103,Cottbus Hbf (ab 04:00),14
05:35,05:35,RE 62000,Elstal (ab 05:07),2
05:36,05:36,ICE 608,Berlin Südkreuz (ab 05:31),5
05:39,05:39,RB 21814,Flughafen BER (ab 05:16),
05:43 (+4),05:47,RE 3704,Dessau Hbf (ab 04:05),12
05:45,05:45,RB 62050,Wünsdorf-Waldstadt (ab 04:50),7
05:52,05:52,RB 18501,Cottbus Hbf (ab 04:24),
05:52,05:52,RE 18501,Cottbus Hbf (ab 04:24),8
05:52,05:52,RE 3167,Jüterbog (ab 05:02),7
05:57,05:57,RE 73713,Magdeburg Hbf (ab 04:12),11
05:59,05:59,RE 73718,Eisenhüttenstadt (ab 04:21),14
05:59,05:59,RE 93719,Eisenhüttenstadt (ab 04:21),
06:05,06:05,RE 3164,Stendal Hbf (ab 04:48),2
06:07,06:07,ICE 240,Berlin Ostbahnhof (ab 06:00),14
06:08,06:08,RE 21818,Flughafen BER (ab 05:46),8
06:11,06:11,RE 3503,St. Gallen(CH) (ab 21:25),4
06:12,06:12,RB 62051,Wustermark (ab 05:39),1
06:13,06:13,RB 73803,Brandenburg Hbf (ab 05:22),
06:13 (+1),06:14,RE 3709,Senftenberg (ab 04:11),13
06:13,06:13,RE 73803,Brandenburg Hbf (ab 05:22),12
06:14 (+8),06:22,EC 430,Przemysl Glowny (ab 18:49),13
06:15,06:15,RE 62005,Elsterwerda (ab 04:29),7
06:18,06:18,ES 453,Bruxelles Midi (ab 19:22),11
06:18,06:18,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22 (+9),06:31,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:22,06:22,RE 73760,Frankfurt(Oder) (ab 05:08),13
06:23,06:23,RE 21820,Flughafen BER (ab 06:01),8
06:24 Ausfall,--:--,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),12
06:25 (+1),06:26,ICE 279,Berlin Ostbahnhof (ab 06:15),14
06:30 (+2),06:32,ICE 904,München Hbf (ab 23:12),5
06:32 (+30),07:02,ICE 2830,Berlin Südkreuz (ab 06:26),7
06:35,06:35,RE 3105,Cottbus Hbf (ab 04:57),14
06:35,06:35,RE 73755,Brandenburg Hbf (ab 05:44),12
06:39,06:39,RB 21822,Flughafen BER (ab 06:16),
06:39,06:39,RE 62002,Elstal (ab 06:07),2 D - G
06:39,06:39,RE 73804,Berlin Ostbahnhof (ab 06:30),13
06:42 (+2),06:44,ICE 644,Berlin Ostbahnhof (ab 06:32),14
06:44 (+5),06:49,RE 3706,Dessau Hbf (ab 05:05),11
06:45,06:45,RB 62052,Rangsdorf (ab 06:21),7
06:48,06:48,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),12
06:50 (+1),06:51,RE 3147,Falkenberg(Elster) (ab 05:14),7
06:53,06:53,RB 18503,Cottbus Hbf (ab 05:23),
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),8
06:57 (+6),07:03,RE 73715,Magdeburg Hbf (ab 05:01),11
06:59,06:59,RE 73720,Frankfurt(Oder) (ab 05:42),14
07:06,07:06,ICE 1548,Berlin Ostbahnhof (ab 06:55),14
07:06,07:06,RE 3146,Stendal Hbf (ab 05:48),2
07:07 (+2),07:09,IC 2274,Dresden Hbf (ab 05:35),5
07:07 (+2),07:09,IC 2834,Dresden Hbf (ab 05:35),5
07:08,07:08,RE 21826,Flughafen BER (ab 06:46),8
07:12,07:12,RB 62053,Wustermark (ab 06:39),1
07:13 (+1),07:14,RE 3711,Senftenberg (ab 05:11),13
