Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:19,00:19,RE 3360,Eberswalde Hbf (an 01:04),
00:24 (+43),01:07,ICE 947,Berlin Südkreuz (an 00:29),2
00:29 (+22),00:51,ICE 1500,Berlin Gesundbrunnen (an 00:33),5
00:40,00:40,RE 3363,Jüterbog (an 01:41),1
00:48,00:48,ICE 1540,Bielefeld Hbf (an 04:00),
00:52,00:52,RB 21967,Naumburg(Saale)Hbf (an 12:50),5
01:52,01:52,RB 21969,Flughafen BER (an 02:14),6
02:57,02:57,RB 10,Frankfurt(Main)Hbf (an 20:04),
03:07,03:07,RB 21803,Flughafen BER (an 03:29),1
04:18,04:18,RE 3340,Angermünde (an 05:21),
04:22,04:22,RE 62001,Wismar (an 07:27),7
04:22,04:22,RE 8,Stuttgart Hbf (an 21:51),
04:28 (+1),04:29,ICE 646,Düsseldorf Hbf (an 09:12),4
04:34 (+1),04:35,ICE 277,Chur (an 14:22),7
04:45,04:45,RE 62040,Elsterwerda (an 06:29),2
04:46,04:46,RE 4350,Rostock Hbf (an 07:23),6
04:46,04:46,RE 5,Freilassing (an 23:36),
05:09,05:09,RE 3144,Berlin Südkreuz (an 05:15),
05:09,05:09,RE 4,Karlsruhe Hbf (an 21:53),
05:14,05:14,RE 4351,Berlin Südkreuz (an 05:23),
05:22,05:22,RE 3302,Stralsund Hbf (an 08:45),5
05:25,05:25,RE 62003,Wittenberge (an 06:56),7
05:27 (+1),05:28,ICE 593,München Hbf (an 13:15),4
05:29 (+1),05:30,ICE 608,Hamburg-Altona (an 07:41),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),
05:35 (+2),05:37,ICE 946,Düsseldorf Hbf (an 10:08),7
05:35 (+2),05:37,ICE 956,Köln Hbf (an 10:22),7
05:36 (+1),05:37,ICE 1501,München Hbf (an 09:41),4
05:43,05:43,RE 62000,Elsterwerda (an 07:15),2
05:46 (+2),05:48,RE 3504,Stralsund Hbf (an 08:51),6
05:54,05:54,RE 3167,Stendal Hbf (an 07:13),
06:09 (+1),06:10,ICE 808,Hamburg-Altona (an 08:22),7
06:12,06:12,RJ 251,Villach Hbf (an 18:27),3
06:12 (+1),06:13,RJX 251,Villach Hbf (an 18:27),3
06:14 (+1),06:15,ICE 240,Amsterdam Centraal (an 11:59),6
06:15,06:15,RE 3503,Berlin Südkreuz (an 06:23),4
06:21,06:21,RE 62005,Wismar (an 09:37),7
06:23,06:23,RE 3342,Angermünde (an 07:23),
06:29 (+1),06:30,ICE 503,München Hbf (an 11:07),3
06:31 (+1),06:32,ICE 279,Interlaken Ost (an 15:59),7
06:36 (+3),06:39,ICE 1003,München Hbf (an 10:45),4
06:40,06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),
06:44,06:44,RE 62002,Elsterwerda (an 08:31),2 D - G
06:46,06:46,RE 4352,Rostock Hbf (an 09:23),5
06:47 (+8),06:55,ICE 644,Düsseldorf Hbf (an 11:09),6
06:54,06:54,RE 3147,Berlin-Spandau (an 07:04),
07:04 (+3),07:07,ICE 654,Köln Hbf (an 11:14),7
07:06,07:06,ICE 2828,Westerland(Sylt) (an 17:03),4
07:06 (+1),07:07,ICE 750,Erfurt Hbf (an 08:48),4
07:09 (+3),07:12,RE 3146,Falkenberg(Elster) (an 08:44),2
07:14 (+3),07:17,RE 4353,Berlin Südkreuz (an 07:23),4
07:18 (+1),07:19,RE 62007,Wittenberge (an 08:56),5
07:22,07:22,RE 3304,Stralsund Hbf (an 10:44),6
07:27 (+1),07:28,ICE 2845,München Hbf (an 15:14),4
07:27 (+1),07:28,ICE 595,München Hbf (an 15:14),4
07:28 (+7),07:35,EC 171,Praha hl.n. (an 11:25),3
07:28 (+7),07:35,RJ 171,Praha hl.n. (an 11:25),3
07:32 (+15),07:47,RE 3343,Lutherstadt Wittenberg Hbf (an 09:06),2
07:36 (+1),07:37,ICE 1503,München Hbf (an 11:43),4
07:37 (+7),07:44,ICE 2826,Eisenach Hbf (an 14:46),6
07:37 (+1),07:38,ICE 606,Hamburg-Altona (an 09:40),6
07:43 (+1),07:44,RE 62004,Elsterwerda (an 09:14),2
07:45 (+4),07:49,ICE 649,Berlin Südkreuz (an 07:51),3
07:46 (+2),07:48,RE 3506,St. Gallen(CH) (an 23:34),6
07:47 (+1),07:48,ICE 944,Düsseldorf Hbf (an 12:08),7
07:47 (+1),07:48,ICE 954,Köln Hbf (an 12:22),7
07:52 (+1),07:53,RE 3169,Stendal Hbf (an 09:13),6
08:07,08:07,RB 18504,Flughafen BER (an 08:28),1
08:10,08:10,ICE 698,Berlin Gesundbrunnen (an 08:14),8
08:16 (+1),08:17,ICE 148,Amsterdam Centraal (an 14:01),7
08:19 (+21),08:40,FLX 1332,Hamburg Hbf (an 10:21),6
08:22 (+1),08:23,RE 62009,Wismar (an 11:37),8
08:23,08:23,RE 3344,Angermünde (an 09:23),
08:29 (+1),08:30,ICE 505,München Hbf (an 13:08),3
08:31 (+6),08:37,ICE 371,Basel SBB (an 15:48),8
08:34,08:34,RJ 870,Hamburg-Altona (an 10:40),6
08:35,08:35,ICE 806,Berlin Gesundbrunnen (an 08:44),
08:36 (+24),09:00,ICE 1005,München Hbf (an 12:46),4
08:39,08:39,DRF 1322,Köln Hbf (an 13:42),7
08:39 (+4),08:43,FLX 1322,Köln Hbf (an 13:41),7
08:40,08:40,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2 A - D
08:44,08:44,RE 62006,Elsterwerda (an 10:31),2 D - G
08:46 (+5),08:51,RE 4354,Rostock Hbf (an 11:23),5
