Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:09 (+12),00:21,ICE 947,Köln Hbf (ab 19:27),6
00:21,00:21,RE 60912,Wustermark (ab 00:02),
00:21,00:21,RE 62038,Wustermark (ab 00:02),5
01:03 (+9),01:12,RE 3165,Berlin Hbf (ab 00:53),
01:12 (+5),01:17,ICE 1707,Hamburg-Altona (ab 22:34),6
01:12 (+16),01:28,ICE 2923,Berlin Hbf (ab 01:32),6
01:12 (+5),01:17,ICE 2929,Wiener Neustadt Hbf (ab 12:02),
01:36 (+18),01:54,ICE 274,Basel SBB (ab 18:16),6
02:34,02:34,RB 62089,Wustermark (ab 02:16),5
03:14,03:14,RB 10,Berlin Hbf (ab 03:03),
03:14,03:14,RE 62090,Berlin Hbf (ab 03:03),
04:27 (+28),04:55,RB 18241,Berlin Gesundbrunnen (ab 04:14),4
04:33,04:33,RE 62040,Wustermark (ab 04:16),5
04:35,04:35,RE 62001,Berlin Hbf (ab 04:25),3
04:35,04:35,RE 8,Berlin Hbf (ab 04:25),
04:38 (+2),04:40,ICE 646,Berlin Ostbahnhof (ab 04:09),4
04:45 (+1),04:46,ICE 277,Berlin Ostbahnhof (ab 04:15),3
04:47,04:47,ICE 1706,Berlin Südkreuz (ab 04:29),4
04:47,04:47,ICE 2820,Berlin Südkreuz (ab 04:29),4
04:52,04:52,RE 3144,Rathenow (ab 04:09),6
04:53,04:53,RE 3101,Berlin Ostkreuz (ab 04:16),3
04:59,04:59,RB 62094,Berlin Südkreuz (ab 04:38),3
05:02,05:02,RE 2,Natrup-Hagen Hbf (ab 13:55),
05:02,05:02,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),5
05:04,05:04,RE 3145,Berlin Hbf (ab 04:54),4
05:04,05:04,RE 4,Berlin Hbf (ab 04:54),
05:20,05:20,RE 62000,Elstal (ab 05:07),5
05:26 (+1),05:27,RB 18240,Potsdam Hbf (ab 04:35),5
05:27,05:27,RB 18243,Berlin Gesundbrunnen (ab 05:14),4
05:38,05:38,RE 62003,Baruth(Mark) (ab 04:19),3
05:45 (+2),05:47,ICE 946,Berlin Ostbahnhof (ab 05:15),3
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),6
05:54 Ausfall,--:--,RE 3103,Cottbus Hbf (ab 04:00),3
05:56,05:56,ICE 608,Berlin Südkreuz (ab 05:31),4
05:59,05:59,RB 62050,Wünsdorf-Waldstadt (ab 04:50),3
05:59,05:59,RB 62051,Wustermark (ab 05:39),6
06:04,06:04,RE 3167,Jüterbog (ab 05:02),4
06:05 (+6),06:11,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),6
06:20,06:20,RE 62002,Elstal (ab 06:07),5
06:22,06:22,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),6
06:25,06:25,ICE 240,Berlin Ostbahnhof (ab 06:00),3
06:26 (+6),06:32,RB 18242,Potsdam Hbf (ab 05:35),5
06:28,06:28,RB 18245,Berlin Gesundbrunnen (ab 06:14),4
06:35,06:35,RE 62005,Elsterwerda (ab 04:29),3
06:44,06:44,ICE 279,Berlin Ostbahnhof (ab 06:15),4
06:47,06:47,ICE 1604,München Hbf (ab 06:19),
06:47,06:47,ICE 1704,Berlin Südkreuz (ab 06:26),3
06:52,06:52,RE 3146,Stendal Hbf (ab 05:48),6
06:54 Ausfall,--:--,RE 3105,Cottbus Hbf (ab 04:57),3
06:59,06:59,RB 62052,Rangsdorf (ab 06:21),3
06:59 (+2),07:01,RB 62053,Wustermark (ab 06:39),6
