Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 73749,Eisenhüttenstadt (an 01:41),1
00:19,00:19,RE 73826,Berlin Zoologischer Garten (an 00:28),4
00:25,00:25,RE 3745,Berlin-Wannsee (an 00:47),4
00:47,00:47,RE 3141,Berlin-Charlottenburg (an 01:00),3
01:46,01:46,RB 21969,Flughafen BER (an 02:15),
02:27,02:27,RE 3701,Berlin-Wannsee (an 02:48),
02:27,02:27,RE 3703,Berlin-Wannsee (an 02:48),
03:03,03:03,RE 73754,Berlin-Wannsee (an 03:26),
04:33,04:33,RE 73801,Frankfurt(Oder) (an 05:36),
04:35,04:35,RE 1,Bremen Hbf (an 23:05),
04:35,04:35,RE 73756,Berlin-Wannsee (an 04:57),
04:42,04:42,RB 21813,Berlin Ostbahnhof (an 04:50),
04:59,04:59,RE 94716,Brandenburg Hbf (an 05:57),
05:12,05:12,RE 3707,Berlin-Wannsee (an 05:34),
05:13,05:13,RB 21817,Berlin Ostbahnhof (an 05:20),
05:19,05:19,RE 73753,Frankfurt(Oder) (an 06:35),
05:20,05:20,RE 73758,Brandenburg Hbf (an 06:19),
05:29,05:29,RE 2,Frankfurt(Main)Hbf (an 16:51),
05:29,05:29,RE 3102,Cottbus Hbf (an 06:56),1
05:35,05:35,RE 3103,Hennigsdorf(b Berlin) (an 06:23),3
06:20,06:20,RE 73760,Brandenburg Hbf (an 07:19),3
06:29,06:29,RE 3104,Cottbus Hbf (an 07:57),1
06:35,06:35,RE 3105,Berlin-Spandau (an 06:54),
06:40,06:40,RE 73755,Frankfurt(Oder) (an 07:47),1
06:57,06:57,RE 73720,Magdeburg Hbf (an 08:50),3
07:20,07:20,RE 73762,Brandenburg Hbf (an 08:23),
07:20,07:20,RE 94762,Berlin-Wannsee (an 07:41),
07:35,07:35,RE 3107,Berlin-Spandau (an 07:54),
07:40,07:40,RE 73757,Frankfurt(Oder) (an 08:43),1
