Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:32,00:32,ICE 947,Berlin Südkreuz (an 00:50),6
01:05,01:05,RE 3165,Rathenow (an 01:54),3
02:36,02:36,RB 62089,Berlin Hbf (an 02:47),
03:10,03:10,RE 62090,Falkensee (an 03:20),
04:29,04:29,RE 62040,Elsterwerda (an 06:29),6
04:30,04:30,RB 18241,Potsdam Hbf (an 05:23),4
04:37 (+1),04:38,RE 62001,Wismar (an 07:27),3
04:37,04:37,RE 8,Würzburg Hbf (an 20:20),
04:40 (+2),04:42,ICE 646,Düsseldorf Hbf (an 09:11),4
04:44 (+3),04:47,ICE 277,Chur (an 14:22),3
04:54 (+2),04:56,RE 3144,Falkenberg(Elster) (an 06:44),6
04:56,04:56,RE 3101,Nauen (an 05:21),3
05:06,05:06,RE 2,München Hbf (an 22:16),
05:06,05:06,RE 3102,Cottbus Hbf (an 06:57),5
05:06,05:06,RE 3145,Stendal Hbf (an 06:13),4
05:06,05:06,RE 4,Hamburg Hbf (an 21:45),
05:22 (+1),05:23,RE 62000,Elsterwerda (an 07:15),5
05:23,05:23,RB 18600,Nauen (an 05:48),
05:29,05:29,RB 18240,Berlin-Charlottenburg (an 05:34),5
05:30,05:30,RB 18243,Potsdam Hbf (an 06:23),4
05:37,05:37,RE 62003,Wittenberge (an 06:56),4
05:44,05:44,RE 3601,Berlin-Charlottenburg (an 05:54),5
05:46,05:46,ICE 946,Düsseldorf Hbf (an 10:08),
05:46,05:46,ICE 956,Köln Hbf (an 10:12),
05:54,05:54,RE 3164,Jüterbog (an 06:54),6
05:56,05:56,RE 3103,Nauen (an 06:21),3
06:06,06:06,RE 3104,Cottbus Hbf (an 07:57),
06:06,06:06,RE 3167,Stendal Hbf (an 07:13),4
06:22,06:22,RE 62002,Elsterwerda (an 08:31),5
06:23,06:23,RB 18602,Falkensee (an 06:32),
06:26 (+1),06:27,ICE 240,Amsterdam Centraal (an 11:59),3
06:29,06:29,ICE 1272,Berlin Gesundbrunnen (an 06:58),6
06:29,06:29,ICE 1912,Berlin Gesundbrunnen (an 06:58),6
06:29,06:29,ICE 2910,Berlin Gesundbrunnen (an 06:58),6
06:29,06:29,RB 18242,Berlin-Charlottenburg (an 06:35),5
06:30,06:30,RB 18245,Potsdam Hbf (an 07:23),
06:37 (+1),06:38,RE 62005,Wismar (an 09:37),3
06:45 (+2),06:47,ICE 279,Interlaken Ost (an 15:59),4
06:54,06:54,RE 3146,Falkenberg(Elster) (an 08:44),6
06:56,06:56,RE 3105,Nauen (an 07:21),3
07:06,07:06,RE 3106,Cottbus Hbf (an 08:56),5
07:14 (+1),07:15,ICE 2810,Köln Hbf (an 12:06),4
07:14 (+1),07:15,ICE 644,Düsseldorf Hbf (an 11:11),
07:14 (+1),07:15,ICE 654,Köln Hbf (an 12:06),4
07:22,07:22,RE 62004,Elsterwerda (an 09:14),5
07:23,07:23,RB 18604,Falkensee (an 07:32),
07:30,07:30,RB 18247,Potsdam Hbf (an 08:23),
07:37,07:37,ICE 795,Karlsruhe Hbf (an 13:17),4
07:37 (+1),07:38,RE 62007,Wittenberge (an 08:56),3
07:44 (+1),07:45,RE 3607,Berlin Charlottenburg (an 07:54),
07:47,07:47,ICE 649,Berlin Südkreuz (an 08:09),6
07:54,07:54,RE 3166,Jüterbog (an 08:54),6
07:56,07:56,RE 3107,Nauen (an 08:21),3
07:59 (+3),08:02,ICE 2865,München Hbf (an 23:41),5
07:59 (+3),08:02,ICE 851,Berlin Südkreuz (an 08:21),5
07:59 (+2),08:01,ICE 944,Düsseldorf Hbf (an 12:08),4
07:59 (+2),08:01,ICE 954,Köln Hbf (an 12:12),
08:06,08:06,RE 3108,Cottbus Hbf (an 09:55),5
08:06,08:06,RE 3169,Stendal Hbf (an 09:13),4
08:12,08:12,ICE 1131,Saarbrücken Hbf (an 14:17),4
08:22 (+1),08:23,RE 62006,Elsterwerda (an 10:31),5
08:23,08:23,RB 18606,Falkensee (an 08:32),
08:26 (+3),08:29,ICE 148,Amsterdam Centraal (an 14:01),3
08:29,08:29,RB 18246,Berlin-Charlottenburg (an 08:34),5
08:30,08:30,RB 18249,Potsdam Hbf (an 09:23),4
08:37,08:37,RB 18607,Berlin-Charlottenburg (an 08:50),5
08:37 (+24),09:01,RE 62009,Wismar (an 11:37),3
08:45 (+5),08:50,ICE 371,Basel SBB (an 15:48),4
08:45,08:45,RE 3609,Berlin-Charlottenburg (an 08:55),5
08:46,08:46,ICE 841,Berlin Südkreuz (an 09:04),6
08:50 (+14),09:04,FLX 1322,Köln Hbf (an 13:41),4
08:54,08:54,RE 3148,Falkenberg(Elster) (an 10:44),6
08:56,08:56,RE 3109,Falkensee (an 09:05),
09:06,09:06,RE 3110,Cottbus Hbf (an 10:56),
09:06,09:06,RE 3149,Rathenow (an 09:54),4
09:11 (+86),10:37,ICE 541,Berlin Südkreuz (an 09:28),6
09:14 (+4),09:18,ICE 642,Düsseldorf Hbf (an 13:11),
09:14 (+4),09:18,ICE 652,Köln Hbf (an 14:06),
09:22,09:22,RE 62008,Berlin Südkreuz (an 09:49),
09:27 (+49),10:16,FLX 1237,Basel Bad Bf (an 17:12),6
09:29,09:29,RB 18248,Berlin-Charlottenburg (an 09:35),5
09:30,09:30,RB 18251,Potsdam Hbf (an 10:23),
09:30,09:30,RE 4319,Rostock Hbf (an 23:50),4
09:34,09:34,ICE 676,Berlin Hbf (an 09:45),
09:37 (+1),09:38,ICE 797,Frankfurt(M) Flughafen Fernbahnhof (an 13:52),4
09:37 (+1),09:38,RE 62011,Wittenberge (an 10:56),3
09:54,09:54,RE 3168,Jüterbog (an 10:54),6
09:56,09:56,RE 3111,Nauen (an 10:21),3
09:59,09:59,ICE 942,Düsseldorf Hbf (an 14:08),
09:59,09:59,ICE 952,Köln Hbf (an 14:12),
10:06,10:06,RE 10237,Münster(Westf)Hbf (an 23:35),5
10:06,10:06,RE 3112,Cottbus Hbf (an 11:55),
10:06 (+3),10:09,RE 3171,Stendal Hbf (an 11:13),4
10:22 (+7),10:29,RE 62010,Elsterwerda (an 12:31),5
10:24 (+18),10:42,ICE 843,Berlin Südkreuz (an 10:50),6
10:24 (+18),10:42,ICE 853,Berlin Südkreuz (an 10:50),6
10:26 (+15),10:41,ICE 146,Amsterdam Centraal (an 15:59),3
10:31 (+1),10:32,FLX 1234,Hamburg Hbf (an 12:21),4
10:33 (+1),10:34,ICE 996,Berlin-Charlottenburg (an 10:40),6
10:37,10:37,RE 62013,Wismar (an 13:37),3
10:45 (+1),10:46,RE 3613,Falkensee (an 10:32),
10:47 (+4),10:51,ICE 373,Chur (an 20:22),4
10:54,10:54,RE 3150,Falkenberg(Elster) (an 12:44),6
10:56,10:56,RE 3113,Nauen (an 11:21),3
10:59,10:59,ICE 553,Berlin Südkreuz (an 11:18),
11:06,11:06,RE 3114,Cottbus Hbf (an 12:56),
11:06 (+20),11:26,RE 3151,Rathenow (an 11:54),4
11:14 (+20),11:34,ICE 650,Köln Hbf (an 16:08),4
11:17 (+13),11:30,ICE 378,Berlin Hbf (an 11:34),6
11:17 (+5),11:22,ICE 543,Berlin Südkreuz (an 11:47),6
11:22,11:22,RE 62012,Baruth(Mark) (an 12:35),5
11:26 (+104),13:10,FLX 1239,Stuttgart Hbf (an 17:46),6
11:37 (+5),11:42,ICE 799,Karlsruhe Hbf (an 17:19),4
11:37,11:37,RE 62015,Wittenberge (an 12:56),3
11:44 (+1),11:45,RE 3615,Falkensee (an 11:31),
11:48 (+1),11:49,ICE 141,Berlin Südkreuz (an 12:08),6
11:54,11:54,RE 3170,Jüterbog (an 12:54),6
11:56,11:56,RE 3115,Nauen (an 12:21),3
11:59 (+1),12:00,ICE 940,Düsseldorf Hbf (an 16:23),4
11:59 (+1),12:00,ICE 950,Köln Hbf (an 16:11),
12:00 (+37),12:37,ICE 1138,Berlin Südkreuz (an 12:23),6
12:06,12:06,RE 3116,Cottbus Hbf (an 13:55),5
12:06 (+2),12:08,RE 3173,Stendal Hbf (an 13:13),4
12:12 (+8),12:20,ICE 1135,Frankfurt(M) Flughafen Regionalbf (an 16:20),4
12:12 (+8),12:20,ICE 2819,Frankfurt(Main)Hbf (an 15:56),4
12:22,12:22,RE 62014,Elsterwerda (an 14:31),5
12:26 (+2),12:28,ICE 144,Amsterdam Centraal (an 18:00),3
12:26,12:26,ICE 845,Berlin Südkreuz (an 12:49),
12:26,12:26,ICE 855,Berlin Südkreuz (an 12:49),
12:30,12:30,RB 18257,Potsdam Hbf (an 13:23),
12:33 (+95),14:08,ICE 994,Berlin-Charlottenburg (an 12:46),6
12:37,12:37,RE 62017,Wismar (an 15:37),3
12:45 (+8),12:53,ICE 375,Interlaken Ost (an 22:00),4
12:54,12:54,RE 3152,Falkenberg(Elster) (an 14:44),6
12:56,12:56,RE 3117,Nauen (an 13:21),3
13:06,13:06,RE 3118,Cottbus Hbf (an 14:56),5
13:06,13:06,RE 3153,Rathenow (an 13:54),4
13:11,13:11,ICE 545,Berlin Südkreuz (an 13:30),6
13:11,13:11,ICE 555,Berlin Südkreuz (an 13:18),
13:14 (+7),13:21,ICE 558,Köln Hbf (an 18:08),4
13:15 (+1),13:16,RE 3620,Neuruppin Rheinsberger Tor (an 14:25),
13:20 (+29),13:49,ICE 376,Berlin Hbf (an 13:32),6
13:22 (+4),13:26,RE 62016,Elsterwerda (an 15:14),5
13:30,13:30,RB 18259,Potsdam Hbf (an 14:23),
