Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:04,00:04,RE 3138,Cottbus Hbf (an 01:40),
00:11,00:11,RE 73826,Berlin Hbf (an 00:21),
00:17,00:17,RE 7,Neumünster (an 04:27),
00:43,00:43,RE 91367,Magdeburg Hbf (an 02:48),
01:04,01:04,RE 3140,Cottbus Hbf (an 02:40),1
01:38,01:38,RE 73752,Brandenburg Hbf (an 02:51),6
02:18,02:18,RE 3701,Beelitz-Heilstätten (an 03:13),
02:18,02:18,RE 3703,Berlin-Wannsee (an 02:48),
02:49,02:49,RE 3143,Frankfurt(Oder) (an 03:55),
02:49,02:49,RE 73793,Frankfurt(Oder)-Rosengarten (an 03:50),
03:40 (+3),03:43,RB 21805,Flughafen BER (an 04:03),6
04:04,04:04,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:09 (+1),04:10,ICE 646,Köln Hbf (an 09:33),3
04:15,04:15,ICE 277,Chur (an 14:22),6
04:23,04:23,RE 1,Homburg(Saar)Hbf (an 23:55),
04:23,04:23,RE 73751,Frankfurt(Oder) (an 05:29),1
04:28,04:28,RE 73756,Brandenburg Hbf (an 05:33),6
04:41,04:41,RE 73801,Frankfurt(Oder) (an 05:36),
04:51,04:51,RE 73716,Magdeburg Hbf (an 06:50),7
04:58,04:58,RE 3702,Senftenberg (an 06:41),2
05:04,05:04,RE 3707,Dessau Hbf (an 06:53),7
05:12,05:12,RE 73758,Brandenburg Hbf (an 06:19),7
05:15,05:15,ICE 946,Köln Hbf (an 10:35),6
05:25,05:25,RE 3103,Hennigsdorf(b Berlin) (an 06:23),7
05:28,05:28,RE 73753,Frankfurt(Oder) (an 06:35),1
05:38,05:38,RE 2,Regensburg Hbf (an 22:38),
05:38,05:38,RE 3102,Cottbus Hbf (an 06:56),1
05:49,05:49,RE 73718,Magdeburg Hbf (an 07:50),7
05:57,05:57,RE 3704,Senftenberg (an 07:41),1
05:57,05:57,RE 95111,Lübben(Spreewald) (an 06:56),
05:59,05:59,EC 41,Warszawa Wschodnia (an 11:15),3
06:00,06:00,ICE 240,Amsterdam Centraal (an 11:59),6
06:04,06:04,RE 3709,Dessau Hbf (an 07:53),7
06:11,06:11,RE 73713,Frankfurt(Oder) (an 07:18),
06:12,06:12,RE 73760,Brandenburg Hbf (an 07:19),7
06:15,06:15,ICE 279,Interlaken Ost (an 15:59),6
06:25,06:25,RE 3105,Berlin-Spandau (an 06:54),
06:30,06:30,RE 73804,Potsdam Hbf (an 07:05),
06:32 (+3),06:35,ICE 644,Köln Hbf (an 11:33),6
06:38,06:38,RE 3104,Cottbus Hbf (an 07:57),1
06:48,06:48,RE 73755,Frankfurt(Oder) (an 07:47),1
06:49,06:49,RE 73720,Magdeburg Hbf (an 08:50),6
06:55 (+2),06:57,ICE 1548,Köln Hbf (an 12:16),3
06:58,06:58,RE 3706,Senftenberg (an 08:41),2
07:04,07:04,RE 3711,Dessau Hbf (an 08:53),7
07:06,07:06,ICE 795,Karlsruhe Hbf (an 13:17),6
07:11,07:11,RE 73715,Frankfurt(Oder) (an 08:18),1
07:12,07:12,RE 73762,Brandenburg Hbf (an 08:23),7
07:18 (+1),07:19,IC 2432,Hannover Hbf (an 10:25),6
07:25,07:25,RE 3107,Hennigsdorf(b Berlin) (an 08:23),7
07:30,07:30,RE 73806,Berlin-Wannsee (an 07:58),
07:32,07:32,ICE 944,Köln Hbf (an 12:33),6
07:38,07:38,RE 3106,Cottbus Hbf (an 08:56),1
07:48,07:48,RE 73757,Frankfurt(Oder) (an 08:43),1
07:49,07:49,RE 73722,Magdeburg Hbf (an 09:50),7
07:56,07:56,ICE 148,Amsterdam Centraal (an 14:01),6
07:58,07:58,RE 3708,Senftenberg (an 09:41),2
08:00,08:00,EC 43,Warszawa Wschodnia (an 13:15),1
08:04,08:04,RE 3713,Dessau Hbf (an 09:53),7
08:11,08:11,RE 73717,Frankfurt(Oder) (an 09:18),1
08:17,08:17,ICE 371,Basel SBB (an 15:48),6
08:25,08:25,RE 3109,Hennigsdorf(b Berlin) (an 09:23),7
08:30,08:30,RE 73808,Brandenburg Hbf (an 09:33),
08:32 (+1),08:33,ICE 642,Köln Hbf (an 13:34),6
08:37,08:37,RE 3108,Cottbus Hbf (an 09:55),1
08:39,08:39,RB 18148,Berlin Hbf (an 08:50),
08:48 (+9),08:57,RE 73759,Frankfurt(Oder) (an 09:43),1
08:49,08:49,RE 73724,Magdeburg Hbf (an 10:50),7
08:55,08:55,ICE 1052,Köln Hbf (an 14:19),6
08:58 (+13),09:11,RE 3710,Senftenberg (an 10:41),2
09:01,09:01,EC 59,Przemyśl Główny (an 18:43),1
09:04 (+2),09:06,RE 3715,Dessau Hbf (an 10:53),7
09:08,09:08,ICE 2839,Wien Franz-Josefs-Bahnhof (an 14:56),
09:08,09:08,ICE 797,Frankfurt(M) Flughafen Fernbahnhof (an 13:52),3
09:11 (+8),09:19,RE 73719,Frankfurt(Oder) (an 10:18),1
09:12,09:12,RE 73766,Brandenburg Hbf (an 10:19),7
09:25,09:25,RE 3111,Hennigsdorf(b Berlin) (an 10:23),7
09:30,09:30,RB 73810,Potsdam Hbf (an 10:05),
09:30,09:30,RE 73810,Potsdam Hbf (an 10:05),
09:32,09:32,ICE 942,Köln Hbf (an 14:32),6
09:37,09:37,RE 3110,Cottbus Hbf (an 10:55),1
09:39,09:39,RB 18150,Berlin Hbf (an 09:50),
09:48,09:48,RE 73761,Frankfurt(Oder) (an 10:43),1
09:49,09:49,RE 73726,Magdeburg Hbf (an 11:50),7
09:56,09:56,ICE 146,Amsterdam Centraal (an 16:01),6
09:58,09:58,RE 3712,Senftenberg (an 11:41),2
10:00,10:00,EC 45,Warszawa Wschodnia (an 15:15),1
10:04 (+2),10:06,RE 3717,Dessau Hbf (an 11:53),7
10:11,10:11,RE 73721,Frankfurt(Oder) (an 11:18),1
10:12,10:12,RE 73768,Berlin Hbf (an 10:22),7
10:17,10:17,ICE 373,Chur (an 20:22),6
10:25,10:25,RE 3113,Berlin-Spandau (an 10:54),7
10:32,10:32,ICE 640,Köln Hbf (an 15:34),6
10:37,10:37,RE 3112,Cottbus Hbf (an 11:55),1
10:48,10:48,RE 73763,Frankfurt(Oder) (an 11:43),1
10:49,10:49,RE 73728,Magdeburg Hbf (an 12:50),7
10:58,10:58,RE 3714,Senftenberg (an 12:41),2
11:04,11:04,RE 3719,Dessau Hbf (an 12:53),7
11:06,11:06,ICE 799,Karlsruhe Hbf (an 17:19),3
11:11,11:11,RE 73723,Frankfurt(Oder) (an 12:18),1
11:12,11:12,RE 73770,Brandenburg Hbf (an 12:19),7
11:25,11:25,RE 3115,Hennigsdorf(b Berlin) (an 12:23),7
11:32,11:32,ICE 940,Köln Hbf (an 16:33),6
11:37,11:37,RE 3114,Cottbus Hbf (an 12:55),1
11:48 (+2),11:50,RE 73765,Frankfurt(Oder) (an 12:43),
11:49,11:49,RE 73730,Magdeburg Hbf (an 13:50),7
11:56,11:56,ICE 144,Amsterdam Centraal (an 18:00),6
11:58 (+3),12:01,RE 3716,Senftenberg (an 13:41),2
12:00,12:00,EC 47,Warszawa Wschodnia (an 17:15),1
12:04 (+7),12:11,RE 3721,Dessau Hbf (an 13:53),6
12:11 (+2),12:13,RE 73725,Frankfurt(Oder) (an 13:18),1
12:12 (+1),12:13,RE 73772,Brandenburg Hbf (an 13:19),7
12:17,12:17,ICE 375,Interlaken Ost (an 22:00),6
12:25,12:25,RE 3117,Hennigsdorf(b Berlin) (an 13:23),7
12:32 (+1),12:33,ICE 548,Köln Hbf (an 17:35),6
12:37,12:37,RE 3116,Cottbus Hbf (an 13:55),1
12:48,12:48,RE 73767,Frankfurt(Oder) (an 13:43),1
12:49,12:49,RE 73732,Magdeburg Hbf (an 14:50),7
12:58,12:58,RE 3718,Senftenberg (an 14:41),3
13:00,13:00,EC 57,Przemyśl Główny (an 22:43),1
13:04,13:04,RE 3723,Dessau Hbf (an 14:53),7
13:06,13:06,ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),3
13:11,13:11,RE 73727,Frankfurt(Oder) (an 14:18),1
13:12,13:12,RE 73774,Potsdam Charlottenhof (an 13:56),
13:25,13:25,RE 3119,Berlin-Spandau (an 13:54),7
13:32 (+3),13:35,ICE 848,Köln Hbf (an 18:33),6
13:37,13:37,RE 3118,Cottbus Hbf (an 14:55),1
13:48,13:48,RE 73769,Frankfurt(Oder) (an 14:43),1
13:49,13:49,RE 73734,Magdeburg Hbf (an 15:50),7
13:56,13:56,ICE 142,Amsterdam Centraal (an 20:01),6
13:58,13:58,RE 3720,Lübbenau(Spreewald) (an 15:03),2
14:00,14:00,EC 49,Warszawa Wschodnia (an 19:15),1
14:04,14:04,RE 3725,Dessau Hbf (an 15:53),7
14:11,14:11,RE 73729,Frankfurt(Oder) (an 15:18),1
14:12,14:12,RE 73776,Brandenburg Hbf (an 15:19),7
14:16,14:16,ICE 377,Brig (an 00:43),6
14:25,14:25,RE 3121,Hennigsdorf(b Berlin) (an 15:23),7
14:30,14:30,RE 73812,Brandenburg Hbf (an 15:33),7
14:32 (+2),14:34,ICE 546,Köln Hbf (an 19:35),6
14:38,14:38,RE 3120,Cottbus Hbf (an 15:55),
14:39,14:39,RB 18160,Berlin Hbf (an 14:50),
14:48,14:48,RE 28086,Frankfurt(Oder) (an 15:43),
14:48,14:48,RE 73771,Frankfurt(Oder) (an 15:43),1
14:49,14:49,RE 73736,Magdeburg Hbf (an 16:50),7
14:58,14:58,RE 3722,Lübbenau(Spreewald) (an 16:03),
15:00,15:00,EC 231,Gdynia Glowna (an 20:43),1
15:04,15:04,RE 3727,Dessau Hbf (an 16:53),7
15:06,15:06,ICE 995,Stuttgart Hbf (an 21:29),6
15:11,15:11,RE 73731,Frankfurt(Oder) (an 16:18),1
15:12,15:12,RE 73778,Brandenburg Hbf (an 16:23),
15:19 (+2),15:21,IC 2034,Hannover Hbf (an 18:23),6
15:25,15:25,RE 3123,Hennigsdorf(b Berlin) (an 16:23),7
15:30,15:30,RE 73814,Brandenburg Hbf (an 16:33),1
15:32 (+1),15:33,ICE 846,Köln Hbf (an 20:32),6
15:37,15:37,RE 3122,Cottbus Hbf (an 16:55),1
15:39,15:39,RB 18162,Berlin Zoologischer Garten (an 15:57),3
15:48,15:48,RE 28967,Frankfurt(Oder) (an 16:43),
15:48,15:48,RE 73773,Frankfurt(Oder) (an 16:43),1
15:49,15:49,RE 73738,Magdeburg Hbf (an 17:50),7
15:56,15:56,ICE 140,Amsterdam Centraal (an 22:01),6
15:58,15:58,RE 3724,Senftenberg (an 17:41),2
16:01,16:01,EC 247,Warszawa Wschodnia (an 21:19),1
16:04,16:04,RE 3729,Dessau Hbf (an 17:53),7
16:11,16:11,RE 73733,Frankfurt(Oder) (an 17:18),1
16:12 (+21),16:33,RE 73780,Brandenburg Hbf (an 17:19),7
16:15,16:15,ICE 379,Karlsruhe Hbf (an 21:59),
16:22,16:22,ICE 1904,Hamburg-Altona (an 19:24),
16:25,16:25,RE 3125,Hennigsdorf(b Berlin) (an 17:23),7
16:30,16:30,RE 73816,Brandenburg Hbf (an 17:33),1
16:32 (+2),16:34,ICE 544,Köln Hbf (an 21:35),6
16:37,16:37,RE 3124,Cottbus Hbf (an 17:55),1
16:39,16:39,RB 18164,Berlin Zoologischer Garten (an 16:57),3
16:48,16:48,RE 17454,Frankfurt(Oder) (an 17:43),
16:48 (+1),16:49,RE 73775,Frankfurt(Oder) (an 17:43),1
16:49,16:49,RE 73740,Magdeburg Hbf (an 18:50),7
16:58 (+23),17:21,RE 3726,Senftenberg (an 18:41),2
17:00,17:00,EC 55,Krakow Glowny (an 23:44),1
17:04 (+7),17:11,RE 3731,Dessau Hbf (an 18:53),7
17:06,17:06,ICE 997,Frankfurt(Main)Hbf (an 21:40),6
17:11 (+3),17:14,RE 73735,Frankfurt(Oder) (an 18:18),1
17:12,17:12,RE 73782,Brandenburg Hbf (an 18:24),7
17:20,17:20,IC 2232,Magdeburg Hbf (an 18:56),
17:20,17:20,IC 2828,Magdeburg Hbf (an 18:56),
17:25,17:25,RE 3127,Hennigsdorf(b Berlin) (an 18:23),7
17:30,17:30,RE 73818,Brandenburg Hbf (an 18:34),1
17:32 (+3),17:35,ICE 844,Köln Hbf (an 22:42),6
17:37,17:37,RE 3126,Cottbus Hbf (an 18:55),1
17:39,17:39,RB 18166,Berlin Zoologischer Garten (an 17:57),3
17:48 (+6),17:54,RE 73777,Frankfurt(Oder) (an 18:43),1
17:49,17:49,RE 73742,Magdeburg Hbf (an 19:50),7
17:56,17:56,ICE 742,Münster(Westf)Hbf (an 21:35),6
17:58,17:58,RE 3728,Senftenberg (an 19:41),2
18:00,18:00,EC 249,Warszawa Wschodnia (an 23:15),1
18:04 (+5),18:09,RE 3733,Dessau Hbf (an 19:53),6
18:11 (+3),18:14,RE 73737,Frankfurt(Oder) (an 19:18),1
18:12,18:12,RE 73784,Brandenburg Hbf (an 19:19),7
