Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:04,00:04,RE 3138,Cottbus Hbf (an 01:48),1
00:05,00:05,FEX,Berlin Gesundbrunnen (an 00:38),
00:05,00:05,RB 21962,Berlin Hbf (an 00:16),
00:11,00:11,RE 73826,Berlin Hbf (an 00:21),
00:11,00:11,RE 94749,Eisenhüttenstadt (an 01:41),
00:17 (+6),00:23,RE 3745,Bad Belzig (an 01:31),7
00:17,00:17,RE 7,Münster(Westf)Hbf (an 22:22),
00:43 (+2),00:45,RB 94796,Berlin Hbf (an 00:53),
00:43,00:43,RE 91367,Potsdam Hbf (an 01:22),
00:52 (+5),00:57,RE 3141,Berlin Hbf (an 01:02),
00:53,00:53,FEX,Berlin Gesundbrunnen (an 01:11),
00:53,00:53,RB 21968,Berlin Hbf (an 01:04),
00:59,00:59,RE 19905,Berlin Hbf (an 01:09),
01:04,01:04,RE 3140,Cottbus Hbf (an 02:51),
01:34,01:34,RE 93994,Frankfurt(Oder) (an 02:38),
01:38,01:38,RB 94752,Berlin-Wannsee (an 02:10),
01:38,01:38,RE 73752,Berlin-Wannsee (an 02:10),
01:44,01:44,RB 21800,Berlin Hbf (an 01:54),
02:18,02:18,RE 3701,Bad Belzig (an 03:33),7
02:18,02:18,RE 3703,Berlin-Wannsee (an 02:48),
02:44,02:44,RB 21802,Berlin Hbf (an 02:54),
02:49,02:49,RE 94793,Frankfurt(Oder) (an 03:55),
04:23,04:23,RE 94751,Frankfurt(Oder) (an 05:29),
04:28,04:28,RE 1,Gotha (an 21:29),
04:28,04:28,RE 94756,Berlin Hbf (an 04:37),
04:33,04:33,RE 21806,Berlin Hbf (an 04:44),
04:41,04:41,RE 73801,Frankfurt(Oder) (an 05:36),
04:51,04:51,RE 94716,Berlin-Wannsee (an 05:21),
05:04,05:04,RE 3707,Dessau Hbf (an 06:53),7
05:08 (+11),05:19,ICE 946,Köln Hbf (an 10:35),6
05:12,05:12,RE 93759,Potsdam Hbf (an 05:51),
05:12,05:12,RE 94758,Potsdam Hbf (an 05:51),
05:25,05:25,RE 3103,Hennigsdorf(b Berlin) (an 06:23),7
05:28,05:28,RB 94753,Frankfurt(Oder) (an 06:35),
05:28,05:28,RE 93754,Frankfurt(Oder) (an 06:35),
05:38 (+1),05:39,RE 3102,Cottbus Hbf (an 06:56),
05:49,05:49,RE 1,Gotha (an 21:29),
05:49 (+7),05:56,RE 94718,Berlin-Wannsee (an 06:20),
05:56,05:56,ICE 240,Amsterdam Centraal (an 11:59),
05:57,05:57,RE 3704,Senftenberg (an 07:41),1
05:57,05:57,RE 95111,Lübben(Spreewald) (an 06:56),
05:59,05:59,EC 41,Warszawa Wschodnia (an 11:15),3
06:11,06:11,RE 94713,Frankfurt(Oder) (an 07:18),
06:12 (+2),06:14,RE 94760,Potsdam Hbf (an 06:51),
06:21,06:21,ICE 644,Köln Hbf (an 11:32),6
06:23,06:23,ES 453,Praha hl.n. (an 10:51),2
06:25,06:25,RE 3105,Hennigsdorf(b Berlin) (an 07:23),7
06:31 (+1),06:32,IC 2432,Norddeich Mole (an 14:20),6
06:38,06:38,RE 3104,Cottbus Hbf (an 07:57),1
06:42 (+2),06:44,ICE 1548,Köln Hbf (an 12:16),3
06:48,06:48,RE 94755,Frankfurt(Oder) (an 07:47),
06:49,06:49,RE 94720,Berlin-Wannsee (an 07:20),
07:04,07:04,RE 3711,Dessau Hbf (an 08:53),7
07:06,07:06,ICE 2595,Frankfurt(Main)Hbf (an 12:26),
07:11,07:11,RE 94715,Frankfurt(Oder) (an 08:18),
07:12,07:12,RE 94762,Potsdam Hbf (an 07:51),
07:19,07:19,ICE 944,Köln Hbf (an 12:33),6
