Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:37,00:37,RE 3745,Senftenberg (ab 22:26),4
01:00,01:00,RE 3141,Cottbus Hbf (ab 23:03),3
05:46,05:46,RE 3103,Cottbus Hbf (ab 04:00),3
06:14,06:14,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:25,06:25,RE 73755,Brandenburg Hbf (ab 05:44),1
06:27,06:27,EC 430,Przemysl Glowny (ab 18:49),3
06:32,06:32,RE 73760,Frankfurt(Oder) (ab 05:08),4
07:11,07:11,RE 73720,Frankfurt(Oder) (ab 05:42),4
07:25,07:25,RE 73757,Brandenburg Hbf (ab 06:44),1
07:47,07:47,RE 73717,Magdeburg Hbf (ab 06:12),1
08:11,08:11,RE 73722,Frankfurt(Oder) (ab 06:42),4
08:14,08:14,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:25,08:25,RE 73759,Brandenburg Hbf (ab 07:44),1
08:47,08:47,RE 73719,Magdeburg Hbf (ab 07:12),1
09:14,09:14,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:25,09:25,RE 73761,Brandenburg Hbf (ab 08:44),1
09:34,09:34,RE 3712,Bad Belzig (ab 08:41),2
09:47,09:47,RE 73721,Magdeburg Hbf (ab 08:12),1
10:13,10:13,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:25,10:25,RE 73763,Brandenburg Hbf (ab 09:44),1
10:46,10:46,RE 3113,Cottbus Hbf (ab 09:03),3
10:47,10:47,RE 73723,Magdeburg Hbf (ab 09:12),1
11:14,11:14,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
11:25,11:25,RE 73765,Brandenburg Hbf (ab 10:44),1
11:34,11:34,RE 3716,Dessau Hbf (ab 10:05),2
11:47,11:47,RE 73725,Magdeburg Hbf (ab 10:12),1
12:14,12:14,RE 3116,Hennigsdorf(b Berlin) (ab 11:35),1
12:24,12:24,RE 3721,Senftenberg (ab 10:14),4
12:25,12:25,RE 73767,Brandenburg Hbf (ab 11:44),1
12:46,12:46,RE 3117,Cottbus Hbf (ab 11:03),3
12:47,12:47,RE 73727,Magdeburg Hbf (ab 11:12),1
13:11,13:11,RE 73732,Frankfurt(Oder) (ab 11:38),4
13:14,13:14,RE 3118,Hennigsdorf(b Berlin) (ab 12:35),1
13:25,13:25,RE 73769,Brandenburg Hbf (ab 12:44),1
13:34,13:34,RE 3720,Dessau Hbf (ab 12:05),2
13:46,13:46,RE 3119,Cottbus Hbf (ab 12:01),3
13:47,13:47,RE 73729,Magdeburg Hbf (ab 12:12),1
14:11,14:11,RE 73734,Frankfurt(Oder) (ab 12:38),4
14:14,14:14,RE 3120,Hennigsdorf(b Berlin) (ab 13:35),1
14:24,14:24,RE 3725,Senftenberg (ab 12:14),4
14:25,14:25,RE 73771,Brandenburg Hbf (ab 13:44),1
14:32,14:32,RE 73776,Frankfurt(Oder) (ab 13:07),4
14:34,14:34,RE 3722,Dessau Hbf (ab 13:05),2
14:46,14:46,RE 3121,Cottbus Hbf (ab 13:01),3
14:47,14:47,RE 73731,Magdeburg Hbf (ab 13:12),1
15:11,15:11,RE 73736,Frankfurt(Oder) (ab 13:38),4
15:14,15:14,RE 3122,Hennigsdorf(b Berlin) (ab 14:35),1
15:24,15:24,RE 3727,Berlin Ostbahnhof (ab 15:04),4
15:25,15:25,RE 73773,Brandenburg Hbf (ab 14:44),1
15:32,15:32,RE 73778,Frankfurt(Oder) (ab 14:07),4
15:34,15:34,RE 3724,Dessau Hbf (ab 14:05),2
15:46,15:46,RE 3123,Cottbus Hbf (ab 14:01),3
15:47,15:47,RE 73733,Magdeburg Hbf (ab 14:12),1
16:10,16:10,RE 73738,Frankfurt(Oder) (ab 14:38),4
16:13,16:13,RE 3124,Hennigsdorf(b Berlin) (ab 15:34),1
16:24,16:24,RE 3729,Senftenberg (ab 14:14),4
16:25,16:25,RE 73775,Brandenburg Hbf (ab 15:44),1
16:46,16:46,RE 3125,Cottbus Hbf (ab 15:01),3
16:47,16:47,RE 73735,Magdeburg Hbf (ab 15:12),1
17:14,17:14,RE 3126,Hennigsdorf(b Berlin) (ab 16:34),1
17:25,17:25,RE 73777,Brandenburg Hbf (ab 16:44),1
17:34,17:34,RE 3728,Dessau Hbf (ab 16:05),2
17:46,17:46,RE 3127,Cottbus Hbf (ab 16:01),3
18:14,18:14,RE 3128,Hennigsdorf(b Berlin) (ab 17:34),1
18:24,18:24,RE 3733,Senftenberg (ab 16:14),4
18:47,18:47,RE 73739,Magdeburg Hbf (ab 17:12),1
19:13,19:13,RE 3130,Hennigsdorf(b Berlin) (ab 18:34),1
19:25,19:25,RE 73781,Brandenburg Hbf (ab 18:44),1
19:34,19:34,RE 3732,Dessau Hbf (ab 18:05),2
19:46,19:46,RE 3131,Cottbus Hbf (ab 18:03),3
20:11,20:11,RE 73746,Frankfurt(Oder) (ab 18:38),4
20:14,20:14,RE 3132,Hennigsdorf(b Berlin) (ab 19:35),1
20:24,20:24,RE 3737,Senftenberg (ab 18:14),4
20:32,20:32,RE 73788,Frankfurt(Oder) (ab 19:07),4
20:46,20:46,RE 3133,Cottbus Hbf (ab 19:01),3
20:47,20:47,RE 73743,Magdeburg Hbf (ab 19:12),1
21:11,21:11,RE 73748,Frankfurt(Oder) (ab 19:42),4
21:14,21:14,RE 3134,Hennigsdorf(b Berlin) (ab 20:35),1
21:25,21:25,RE 73785,Brandenburg Hbf (ab 20:44),1
21:34,21:34,RE 3736,Dessau Hbf (ab 20:05),2
21:46,21:46,RE 3135,Cottbus Hbf (ab 20:01),3
21:47,21:47,RE 73745,Magdeburg Hbf (ab 20:12),1
22:05,22:05,RE 73790,Frankfurt(Oder) (ab 20:32),4
22:25,22:25,RE 73787,Brandenburg Hbf (ab 21:44),1
22:26,22:26,RE 3741,Senftenberg (ab 20:14),4
22:42,22:42,RE 3136,Hennigsdorf(b Berlin) (ab 22:02),2
22:46,22:46,RE 3137,Cottbus Hbf (ab 21:03),3
