Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:04,00:04,RE 73826,Frankfurt(Oder) (ab 23:07),
00:07,00:07,RE 3138,Hennigsdorf(b Berlin) (ab 23:00),1
00:10 (+4),00:14,RE 3745,Senftenberg (ab 22:26),2
00:14,00:14,RE 94749,Potsdam Hbf (ab 23:32),1
00:36,00:36,RB 94796,Frankfurt(Oder) (ab 23:32),
00:43,00:43,RE 3141,Cottbus Hbf (ab 23:01),
01:07,01:07,RE 3140,Berlin-Charlottenburg (ab 00:42),
01:31,01:31,RE 73752,Frankfurt(Oder) (ab 00:29),2
01:36,01:36,RE 94791,Potsdam Hbf (ab 00:53),
01:54,01:54,RE 93742,Medewitz(Mark) (ab 00:20),
01:58,01:58,RB 21969,Berlin-Charlottenburg (ab 01:33),
03:13,03:13,RB 21803,Berlin-Charlottenburg (ab 02:48),
03:43,03:43,RB 21805,Berlin-Charlottenburg (ab 03:18),
04:25,04:25,RE 73751,Berlin Zoologischer Garten (ab 04:04),
04:38,04:38,RE 21811,Berlin-Charlottenburg (ab 04:13),
04:44,04:44,RE 73801,Berlin-Charlottenburg (ab 04:20),
04:44,04:44,RE 94716,Frankfurt(Oder) (ab 03:38),2
04:54,04:54,RE 21813,Berlin-Charlottenburg (ab 04:29),
04:56,04:56,RE 3707,Lübbenau(Spreewald) (ab 03:53),2
05:00,05:00,RE 3702,Bad Belzig (ab 03:41),1
05:05,05:05,RE 94758,Frankfurt(Oder) (ab 04:15),
05:18,05:18,RE 3103,Cottbus Hbf (ab 04:00),2
05:20,05:20,RB 18303,Eberswalde Hbf (ab 04:35),13
05:24,05:24,RE 21817,Berlin-Charlottenburg (ab 05:00),
05:30,05:30,RB 94753,Berlin Zoologischer Garten (ab 05:09),
05:39,05:39,RB 18302,Blankenfelde(Teltow-Fläming) (ab 05:07),14
05:40,05:40,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),1
05:42,05:42,RE 94718,Eisenhüttenstadt (ab 04:21),2
05:44,05:44,RB 18203,Berlin-Lichtenberg (ab 05:41),13
05:56,05:56,RE 3709,Senftenberg (ab 04:11),2
05:59 (+2),06:01,RE 3704,Dessau Hbf (ab 04:05),1
06:01,06:01,RB 61102,Templin Stadt (ab 04:33),7
06:14,06:14,RE 94713,Berlin-Wannsee (ab 05:39),1
06:16,06:16,RB 18202,Ludwigsfelde (ab 05:38),14
06:18,06:18,RE 3105,Cottbus Hbf (ab 04:57),2
