Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
06:19,06:19,EC 430,Przemysl Glowny (ab 18:54),20
11:06,11:06,RB 61228,Werneuchen (ab 10:34),17
11:06,11:06,RB 61431,Müncheberg(Mark) (ab 10:25),16
11:08 (+36),11:44,EC 54,Kraków Główny (ab 04:10),21
11:15,11:15,RB 18315,Eberswalde Hbf (ab 10:35),21
11:22,11:22,RB 18212,Ludwigsfelde (ab 10:38),21
11:35,11:35,RB 61194,Werneuchen (ab 11:04),17
11:39,11:39,RB 18215,Oranienburg (ab 11:09),21
11:45,11:45,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),16
11:51,11:51,RB 61115,Berlin Ostkreuz (ab 11:48),15
11:56,11:56,RB 61114,Templin Stadt (ab 10:33),20
12:15,12:15,RB 18317,Eberswalde Hbf (ab 11:35),21
12:22,12:22,RB 18214,Ludwigsfelde (ab 11:38),21
13:13 (+60),14:13,EC 230,Gdynia Główna (ab 07:14),21
13:39,13:39,RB 18219,Oranienburg (ab 13:09),21
14:03 (+15),14:18,EC 48,Warszawa Wschodnia (ab 08:49),22
14:15,14:15,RB 18321,Eberswalde Hbf (ab 13:35),21
14:22,14:22,RB 18218,Ludwigsfelde (ab 13:38),21
14:39,14:39,RB 18221,Oranienburg (ab 14:09),21
14:45,14:45,RB 18320,Blankenfelde(Teltow-Fläming) (ab 14:09),16
14:56,14:56,RB 61120,Templin Stadt (ab 13:33),20
15:06,15:06,RB 61236,Werneuchen (ab 14:34),17
15:06,15:06,RB 61439,Müncheberg(Mark) (ab 14:25),16
15:08 (+64),16:12,EC 56,Przemyśl Główny (ab 05:16),21
15:15,15:15,RB 18323,Eberswalde Hbf (ab 14:35),21
15:22,15:22,RB 18220,Ludwigsfelde (ab 14:38),21
15:35,15:35,RB 61202,Werneuchen (ab 15:04),17
15:39,15:39,RB 18223,Oranienburg (ab 15:09),21
15:45,15:45,RB 18322,Blankenfelde(Teltow-Fläming) (ab 15:09),16
15:56,15:56,RB 61122,Templin Stadt (ab 14:33),20
16:03 (+35),16:38,EC 46,Warszawa Wschodnia (ab 10:49),22
16:15,16:15,RB 18325,Eberswalde Hbf (ab 15:35),21
16:22,16:22,RB 18222,Ludwigsfelde (ab 15:38),21
16:35,16:35,RB 61204,Werneuchen (ab 16:04),17
16:45,16:45,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),16
16:51,16:51,RB 61125,Berlin Ostkreuz (ab 16:48),15
17:22,17:22,RB 18224,Ludwigsfelde (ab 16:38),21
17:56,17:56,RB 61126,Templin Stadt (ab 16:33),20
18:03 (+13),18:16,EC 44,Warszawa Wschodnia (ab 12:41),22
18:39,18:39,RB 18229,Oranienburg (ab 18:09),21
19:08,19:08,EC 58,Przemyśl Główny (ab 09:09),22
19:22,19:22,RB 18228,Ludwigsfelde (ab 18:38),21
20:13,20:13,EC 42,Warszawa Wschodnia (ab 14:49),22
21:08,21:08,RB 80429,Magdeburg Hbf (ab 19:01),15
22:13,22:13,EC 40,Warszawa Wschodnia (ab 16:49),22
