Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:02,00:02,RE 3138,Bestensee (ab 00:38),
00:03,00:03,RB 21962,Flughafen BER (ab 23:42),7
00:09,00:09,RE 73826,Frankfurt(Oder) (ab 23:07),6
00:09,00:09,RE 90086,Berlin-Wannsee (ab 23:39),
00:15 (+18),00:33,RB 93045,Lübbenau(Spreewald) (ab 23:08),
00:15,00:15,RE 75445,Lübbenau(Spreewald) (ab 23:08),
00:23 (+9),00:32,ICE 2825,Köln Hbf (ab 08:29),
00:23 (+10),00:33,ICE 901,Hamburg-Altona (ab 21:26),1
00:36 (+32),01:08,ICE 947,Köln Hbf (ab 19:27),3
00:37,00:37,RE 3141,Lübbenau(Spreewald) (ab 23:29),6
00:41,00:41,RE 91367,Frankfurt(Oder) (ab 23:32),
00:51,00:51,RB 21968,Flughafen BER (ab 00:30),7
01:02,01:02,RE 2,Brand Tropical Islands (ab 06:18),
01:02 (+1),01:03,RE 3140,Berlin Zoologischer Garten (ab 00:46),1
01:02,01:02,RE 93240,Berlin-Charlottenburg (ab 00:42),
01:14,01:14,RE 94542,Berlin Zoologischer Garten (ab 00:57),
01:36 (+29),02:05,RE 73752,Frankfurt(Oder) (ab 00:29),6
01:40 (+3),01:43,ICE 1707,Hamburg-Altona (ab 22:34),2
01:40 (+3),01:43,ICE 2833,Hamburg-Altona (ab 22:34),2
01:42,01:42,RB 21800,Flughafen BER (ab 01:22),
01:53,01:53,FEX,Blankenfelde(Teltow-Fläming) (ab 23:09),
01:53,01:53,RB 21969,Berlin-Charlottenburg (ab 01:33),
02:07,02:07,ICE 274,Basel SBB (ab 18:16),2
02:42,02:42,RB 21802,Flughafen BER (ab 02:22),
03:08,03:08,RB 21803,Berlin-Charlottenburg (ab 02:48),
03:38,03:38,RB 21805,Berlin-Charlottenburg (ab 03:18),
04:16,04:16,RB 21809,Berlin Zoologischer Garten (ab 03:59),
04:21,04:21,RE 73751,Berlin Zoologischer Garten (ab 04:04),
04:31,04:31,RB 21806,Flughafen BER (ab 04:10),
