Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
04:58,04:58,RB 75800,Bützow (ab 21:37),2
05:39,05:39,RB 18302,Blankenfelde(Teltow-Fläming) (ab 05:09),14
07:32,07:32,IC 2274,Dresden Hbf (ab 05:35),14
07:39,07:39,RB 18306,Blankenfelde(Teltow-Fläming) (ab 07:09),14
08:16,08:16,RB 18206,Ludwigsfelde (ab 07:38),14
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:04),14
08:26 (+7),08:33,IC 2173,Rostock Hbf (ab 06:20),
08:38,08:38,RE 3108,Nauen (ab 07:39),13
08:39,08:39,RB 18308,Blankenfelde(Teltow-Fläming) (ab 08:09),14
09:01,09:01,RB 61108,Templin Stadt (ab 07:33),7
09:20,09:20,RB 18311,Eberswalde Hbf (ab 08:35),13
09:32 (+2),09:34,IC 2272,Chemnitz Hbf (ab 06:26),14
09:36,09:36,RE 3110,Nauen (ab 08:39),13
10:26 (+7),10:33,IC 2175,Rostock Hbf (ab 08:20),13
10:36,10:36,RE 3112,Nauen (ab 09:39),13
10:59,10:59,RE 75813,Berlin Ostbahnhof (ab 10:56),1
11:16,11:16,RB 18212,Ludwigsfelde (ab 10:38),14
11:31 (+1),11:32,IC 2270,Chemnitz Hbf (ab 08:26),14
11:36,11:36,RE 3114,Nauen (ab 10:39),13
11:39,11:39,RB 18314,Blankenfelde(Teltow-Fläming) (ab 11:09),14
11:44,11:44,RB 18215,Oranienburg (ab 11:09),13
11:56,11:56,RB 75814,Lübben(Spreewald) (ab 11:02),2
11:59,11:59,RE 75815,Berlin Ostbahnhof (ab 11:56),1
12:20,12:20,RB 18317,Eberswalde Hbf (ab 11:35),13
12:23,12:23,RE 3117,Cottbus Hbf (ab 11:03),14
12:26 (+3),12:29,IC 2177,Rostock Hbf (ab 10:21),13
12:36,12:36,RE 3116,Nauen (ab 11:39),13
12:39,12:39,RB 18316,Blankenfelde(Teltow-Fläming) (ab 12:09),14
