Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:22,00:22,RE 3,Jatznick (ab 05:23),
00:26,00:26,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:39),
00:43,00:43,ICE 2830,München Hbf (ab 19:09),
00:43,00:43,ICE 700,München Hbf (ab 19:09),8
01:02,01:02,ICE 1500,München Hbf (ab 20:21),8
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),
05:40,05:40,RB 18240,Potsdam Hbf (ab 04:35),
05:46,05:46,RE 3377,Angermünde (ab 04:55),
05:51,05:51,RE 5,Dannenwalde(Gransee) (ab 11:38),
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),
06:37 Ausfall,--:--,ICE 2814,München Hbf (ab 23:12),10
06:37 (+2),06:39,ICE 904,München Hbf (ab 23:12),10
06:40 (+7),06:47,RB 18242,Potsdam Hbf (ab 05:35),5
06:57,06:57,RE 3331,Angermünde (ab 06:01),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),
07:48,07:48,RB 18244,Potsdam Hbf (ab 06:35),5
07:58,07:58,RE 3335,Angermünde (ab 07:10),
08:03,08:03,RE 3505,Stralsund Hbf (ab 05:02),
08:14,08:14,ICE 2928,München Hbf (ab 21:06),8
08:14,08:14,ICE 698,München Hbf (ab 21:06),8
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),
08:28,08:28,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),
08:40,08:40,RB 18246,Potsdam Hbf (ab 07:35),5
08:44,08:44,ICE 806,Erfurt Hbf (ab 06:30),8
09:02 (+7),09:09,ICE 936,Eisenach Hbf (ab 06:37),8
09:03,09:03,RE 4355,Rostock Hbf (ab 06:36),
09:21,09:21,RE 3345,Schwedt(Oder) (ab 08:04),
09:28,09:28,RE 3306,Luckenwalde (ab 08:35),
09:31,09:31,ICE 1104,München Hbf (ab 05:17),8
09:40,09:40,RB 18248,Potsdam Hbf (ab 08:35),
10:02,10:02,RE 3507,Stralsund Hbf (ab 07:02),
10:22,10:22,RE 3305,Stralsund Hbf (ab 07:10),
