Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08,00:08,FEX,Rostock Hbf (ab 10:34),
00:08,00:08,RB 21962,Flughafen BER (ab 23:46),8
00:10 (+8),00:18,RE 3521,Stralsund Hbf (ab 21:06),4
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:19,00:19,RE 3360,Teltow (ab 00:00),
00:19 (+4),00:23,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),6
00:23 (+9),00:32,ICE 1500,Nürnberg Hbf (ab 21:36),5
00:23,00:23,RB 21964,Ludwigsfelde (ab 23:32),8
00:30 (+36),01:06,ICE 592,München Hbf (ab 16:45),7
00:30,00:30,RE 3319,Stralsund Hbf (ab 21:10),4
00:36 (+11),00:47,RE 62038,Wismar (ab 21:21),
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),5
00:49,00:49,ICE 947,Düsseldorf Hbf (ab 19:50),2
00:49,00:49,ICE 957,Düsseldorf Hbf (ab 19:50),2
00:53,00:53,RB 21968,Flughafen BER (ab 00:31),6
00:53 (+181),03:54,RJ 2579,Hamburg-Harburg (ab 22:41),
00:53 Ausfall,--:--,RJ 479,Braunschweig Hbf (ab 21:20),4
01:17 Ausfall,--:--,ICE 657,Köln Hbf (ab 19:49),2
01:33,01:33,RE 3361,Schwedt(Oder) (ab 00:04),5
01:44,01:44,RB 21800,Flughafen BER (ab 01:22),6
01:49,01:49,RB 62087,Nauen (ab 01:13),
02:00,02:00,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),6
02:43,02:43,FEX,Flughafen BER (ab 02:22),
02:47,02:47,RB 62089,Nauen (ab 02:11),
03:44,03:44,RB 62091,Nauen (ab 03:08),
04:25,04:25,ICE 646,Berlin Südkreuz (ab 04:18),4
04:40,04:40,RE 62040,Nauen (ab 04:03),2
04:45,04:45,RB 21813,Eberswalde Hbf (ab 04:03),1
05:04 (+8),05:12,RJ 478,Praha hl.n. (ab 00:33),5
05:18 Ausfall,--:--,RE 3302,Falkenberg(Elster) (ab 03:40),5
05:21,05:21,ICE 593,Berlin Gesundbrunnen (ab 05:16),4
05:25,05:25,ICE 608,Berlin Südkreuz (ab 05:20),
05:31,05:31,ICE 946,Berlin Südkreuz (ab 05:26),
05:32,05:32,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:32 (+3),05:35,ICE 1911,Berlin Gesundbrunnen (ab 05:26),4
05:36,05:36,RE 62000,Wittenberge (ab 04:02),2
05:42 (+73),06:55,ICE 1541,Köln Hbf (ab 23:27),1
05:52,05:52,RE 3167,Jüterbog (ab 05:02),
05:53,05:53,RE 18501,Cottbus Hbf (ab 04:24),
06:05,06:05,RE 4,Stendal Hbf (ab 04:48),
06:10 (+6),06:16,ICE 240,Berlin Südkreuz (ab 06:05),6
06:11,06:11,RE 3503,Neubrandenburg (ab 04:27),
06:15,06:15,RE 62005,Baruth(Mark) (ab 05:20),7
06:18,06:18,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22,06:22,ICE 503,Berlin Gesundbrunnen (ab 06:16),3
06:25,06:25,ICE 279,Berlin Südkreuz (ab 06:20),7
06:29,06:29,RE 3301,Angermünde (ab 05:32),2 A - D
06:30 (+2),06:32,ICE 904,München Hbf (ab 23:12),
06:32,06:32,ICE 1003,Berlin Gesundbrunnen (ab 06:26),4
06:35 (+7),06:42,RE 62002,Wittenberge (ab 05:05),2 D - G
06:43 (+1),06:44,RE 4352,Berlin Südkreuz (ab 06:34),5
06:50,06:50,RE 3147,Falkenberg(Elster) (ab 05:14),
06:53,06:53,RB 18503,Cottbus Hbf (ab 05:23),8
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),
07:00 (+8),07:08,ICE 654,Berlin Südkreuz (ab 06:52),7
07:02,07:02,ICE 750,Berlin Gesundbrunnen (ab 06:56),4
07:06 (+6),07:12,RE 3146,Rathenow (ab 06:09),
07:06,07:06,RE 62154,Rathenow (ab 06:09),
07:11 (+4),07:15,RE 4353,Neustrelitz Hbf (ab 06:00),
07:13,07:13,RE 62007,Elsterwerda (ab 05:29),5
07:18 (+4),07:22,RE 3304,Luckenwalde (ab 06:35),6
07:20 (+25),07:45,ICE 2585,Hamburg Hbf (ab 05:13),4
07:22,07:22,IC 60409,Darmstadt Hbf (ab 00:17),5
07:22,07:22,NJ 409,Darmstadt Hbf (ab 00:17),5
07:23,07:23,RB 21828,Flughafen BER (ab 07:01),
07:29 (+2),07:31,ICE 2816,Leipzig Hbf (ab 06:12),6
07:29 (+2),07:31,ICE 606,Leipzig Hbf (ab 06:12),6
07:29,07:29,RE 3343,Schwedt(Oder) (ab 06:04),
07:32,07:32,ICE 1503,Berlin Gesundbrunnen (ab 07:26),4
07:37,07:37,RE 62004,Schwerin Hbf (ab 04:56),2
07:39,07:39,RB 21830,Flughafen BER (ab 07:16),
07:39,07:39,RE 3506,Sargans (ab 22:35),6
07:46 (+94),09:20,EN 40476,Budapest-Nyugati (ab 19:30),5
07:46 (+94),09:20,NJ 456,Graz Hbf (ab 19:21),7
07:50,07:50,RE 3169,Jüterbog (ab 07:02),
07:52,07:52,RB 18505,Cottbus Hbf (ab 06:12),8
07:52,07:52,RE 18505,Cottbus Hbf (ab 06:12),
08:02 (+19),08:21,FLX 1332,Berlin Südkreuz (ab 07:57),5
08:05 (+16),08:21,RE 3166,Stendal Hbf (ab 06:47),
08:06 (+8),08:14,ICE 698,München Hbf (ab 22:46),8
08:09 (+11),08:20,IC 2474,Magdeburg Hbf (ab 06:40),4
08:09,08:09,RB 21834,Flughafen BER (ab 07:46),
08:12 (+24),08:36,ICE 148,Berlin Südkreuz (ab 08:06),7
08:13,08:13,ICE 851,Hannover Hbf (ab 06:09),
08:13,08:13,RE 3505,Grimmen (ab 05:24),
08:15 (+1),08:16,RE 62009,Baruth(Mark) (ab 07:20),8
08:19 (+27),08:46,RE 3344,Halle(Saale)Hbf (ab 05:46),6
08:22 (+17),08:39,ICE 505,Hamburg Hbf (ab 06:34),3
08:22 (+2),08:24,RE 21836,Flughafen BER (ab 08:01),
08:28,08:28,RJ 870,Dresden Hbf (ab 06:42),
08:29,08:29,RE 3303,Stralsund Hbf (ab 05:10),2 A - D
08:30 (+25),08:55,ICE 2570,Leipzig Hbf (ab 07:09),5
08:32,08:32,ICE 1005,Berlin Gesundbrunnen (ab 08:26),4
08:34 (+2),08:36,FLX 1320,Dresden Hbf (ab 06:53),7
08:35 (+1),08:36,RE 62006,Wittenberge (ab 07:05),2 D - G
08:39 (+1),08:40,RB 21838,Flughafen BER (ab 08:16),
08:40,08:40,EN 345,Stockholm Central (ab 17:28),-
08:43 (+8),08:51,RE 4354,Berlin Südkreuz (ab 08:34),5
08:52,08:52,RE 3149,Falkenberg(Elster) (ab 07:18),
08:53,08:53,RB 18507,Lübbenau(Spreewald) (ab 07:44),8
08:53,08:53,RE 18507,Lübbenau(Spreewald) (ab 07:44),
08:54 (+14),09:08,ICE 936,Eisenach Hbf (ab 06:37),6
08:55,08:55,ICE 841,Hannover Hbf (ab 06:50),
09:00 (+1),09:01,ICE 652,Berlin Südkreuz (ab 08:52),7
09:01,09:01,ICE 837,Berlin Gesundbrunnen (ab 08:56),4
09:06,09:06,RE 3148,Rathenow (ab 08:05),
09:08,09:08,RB 21842,Flughafen BER (ab 08:46),
09:13,09:13,RE 4355,Rostock Hbf (ab 06:34),
09:13 (+6),09:19,RE 62011,Elsterwerda (ab 07:29),5
09:18 (+17),09:35,RE 3306,Luckenwalde (ab 08:35),
09:19 (+21),09:40,ICE 541,Köln Hbf (ab 04:25),
09:23,09:23,ICE 1104,München Hbf (ab 05:17),
09:23 (+8),09:31,ICE 2587,Hamburg Hbf (ab 07:13),4
09:23,09:23,RE 21844,Flughafen BER (ab 09:01),
09:29 (+1),09:30,ICE 2832,Dresden Hbf (ab 18:11),6
09:29 (+4),09:33,ICE 604,Nürnberg Hbf (ab 05:37),6
09:29,09:29,RE 3345,Schwedt(Oder) (ab 08:04),
09:32,09:32,ICE 1505,Berlin Gesundbrunnen (ab 09:26),4
09:38,09:38,RE 62008,Wismar (ab 06:21),2
09:39,09:39,RE 3508,Sargans (ab 23:38),6
09:41 (+38),10:19,FLX 1237,Hamburg Hbf (ab 07:39),4
09:45 (+8),09:53,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),
09:52,09:52,RE 3171,Jüterbog (ab 09:02),
09:53,09:53,RE 18509,Lübbenau(Spreewald) (ab 08:44),
10:00 (+7),10:07,FLX 1234,Leipzig Hbf (ab 08:45),5
10:00 (+10),10:10,ICE 741,Münster(Westf)Hbf (ab 06:24),
10:05,10:05,RE 3168,Stendal Hbf (ab 08:47),
10:12,10:12,ICE 146,Berlin Südkreuz (ab 10:06),6
10:12 (+10),10:22,RE 3507,Zürich HB (ab 22:08),2
10:14 (+1),10:15,RE 62013,Baruth(Mark) (ab 09:20),8
10:20,10:20,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),
10:22 (+43),11:05,ICE 2865,Hamburg Hbf (ab 17:29),3
10:22 (+7),10:29,ICE 507,Hamburg Hbf (ab 08:34),3
10:23 (+1),10:24,ICE 1604,München Hbf (ab 04:36),
10:29,10:29,RE 3305,Stralsund Hbf (ab 07:10),2 A - D
10:29 (+3),10:32,RJ 384,Praha hl.n. (ab 06:31),6
10:30 (+6),10:36,ICE 2596,Frankfurt(Main)Hbf (ab 06:15),5
10:35 (+2),10:37,RE 62010,Wittenberge (ab 09:05),2 D - G
10:39 (+2),10:41,ICE 843,Köln Hbf (ab 05:26),3
10:39 (+2),10:41,ICE 853,Köln Hbf (ab 05:26),3
10:39 (+2),10:41,RB 21854,Flughafen BER (ab 10:16),
10:43 (+4),10:47,RE 4356,Berlin Südkreuz (ab 10:34),6
10:52,10:52,RB 18511,Lübbenau(Spreewald) (ab 09:44),
10:52,10:52,RE 18511,Lübbenau(Spreewald) (ab 09:44),
10:52 (+7),10:59,RE 3151,Falkenberg(Elster) (ab 09:18),
10:54 (+9),11:03,ICE 934,Darmstadt Hbf (ab 06:37),6
11:00,11:00,ICE 650,Berlin Südkreuz (ab 10:52),7
11:01 (+3),11:04,ICE 839,Stralsund Hbf (ab 08:07),4
11:06 (+4),11:10,RE 3150,Rathenow (ab 10:02),
11:08,11:08,RB 21858,Flughafen BER (ab 10:46),
11:09 (+51),12:00,ICE 543,Köln Hbf (ab 06:25),3
11:09 (+51),12:00,ICE 553,Köln Hbf (ab 06:14),2
11:11 (+11),11:22,RE 4357,Rostock Hbf (ab 08:34),
11:13 (+1),11:14,RE 62015,Elsterwerda (ab 09:29),5
11:18 (+7),11:25,RE 3308,Luckenwalde (ab 10:35),6
11:23 (+3),11:26,ICE 1102,München Hbf (ab 05:33),5
11:23 (+21),11:44,ICE 2589,Hamburg Hbf (ab 09:13),4
11:23,11:23,RB 21860,Flughafen BER (ab 11:01),
11:29 (+5),11:34,ICE 602,München Hbf (ab 06:49),6
11:29,11:29,RE 3347,Schwedt(Oder) (ab 10:04),
11:34 (+21),11:55,ICE 378,Karlsruhe Hbf (ab 05:59),2
11:38 (+8),11:46,RE 62012,Wismar (ab 08:21),2
11:39 (+2),11:41,RB 21862,Flughafen BER (ab 11:16),
11:41 (+106),13:27,FLX 1239,Hamburg Hbf (ab 09:39),4
11:43 (+3),11:46,RE 3510,Berlin Südkreuz (ab 11:34),6
11:47 (+1),11:48,ICE 1162,Stuttgart Hbf (ab 07:03),
11:53 (+37),12:30,RE 3173,Jüterbog (ab 11:02),8
11:55,11:55,RB 18513,Lübbenau(Spreewald) (ab 10:44),
11:55,11:55,RE 18513,Lübbenau(Spreewald) (ab 10:44),
12:00 (+6),12:06,FLX 1236,Stuttgart Hbf (ab 06:17),5
12:01 (+9),12:10,ICE 141,Amsterdam Centraal (ab 06:00),3
12:05 (+21),12:26,RE 3170,Stendal Hbf (ab 10:47),2
