Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:06,00:06,RE 73794,Brandenburg Hbf (an 00:54),4
00:34,00:34,RE 3745,Bad Belzig (an 01:32),1
02:02,02:02,RE 1,Verden(Aller) (an 23:41),
02:02,02:02,RE 73752,Brandenburg Hbf (an 02:51),3
03:17,03:17,RE 73754,Burg(Magdeburg) (an 04:43),3
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),4
05:13,05:13,RE 73716,Brandenburg Hbf (an 05:57),
05:33,05:33,RE 73758,Brandenburg Hbf (an 06:19),4
06:12,06:12,RE 73718,Brandenburg Hbf (an 06:57),
06:34,06:34,RE 73760,Brandenburg Hbf (an 07:19),1
07:03,07:03,RE 3608,Wittenberge (an 09:54),2
07:10,07:10,RE 73720,Brandenburg Hbf (an 07:57),
07:20,07:20,RE 3711,Potsdam Hbf (an 07:38),
07:22,07:22,RB 18247,Potsdam Hbf (an 08:23),3
07:34,07:34,RE 73762,Brandenburg Hbf (an 08:23),1
08:02,08:02,RE 3610,Wittenberge (an 10:54),2
08:10,08:10,RB 18606,Nauen (an 08:49),3
08:12,08:12,RE 73722,Burg(Magdeburg) (an 09:32),4
08:20,08:20,RE 3713,Potsdam Hbf (an 08:38),
08:34,08:34,RE 73764,Brandenburg Hbf (an 09:19),1
09:03,09:03,RE 3612,Wittenberge (an 11:54),
09:12,09:12,RE 73724,Burg(Magdeburg) (an 10:32),4
09:20,09:20,RE 3715,Dessau Hbf (an 10:53),2
09:22,09:22,RB 18251,Potsdam Hbf (an 10:23),
09:34,09:34,RE 73766,Brandenburg Hbf (an 10:19),1
10:02,10:02,RE 3614,Wittenberge (an 12:54),
10:12,10:12,RE 73726,Brandenburg Hbf (an 10:57),
10:16,10:16,RE 3717,Potsdam Hbf (an 10:38),
10:22,10:22,RB 18253,Potsdam Hbf (an 11:23),
10:34,10:34,RE 73768,Brandenburg Hbf (an 11:19),
11:03,11:03,RE 3616,Wittenberge (an 13:54),3
11:12,11:12,RE 73728,Brandenburg Hbf (an 11:57),
11:15 (+10),11:25,ICE 1546,Köln Hbf (an 16:19),
11:16,11:16,RE 3719,Potsdam Hbf (an 11:38),
11:22,11:22,RB 18255,Potsdam Hbf (an 12:23),
11:34,11:34,RE 73770,Brandenburg Hbf (an 12:19),
12:02,12:02,RE 3618,Wittenberge (an 14:54),2
12:10,12:10,RB 18614,Nauen (an 12:49),3
12:12,12:12,RE 73730,Brandenburg Hbf (an 12:57),
12:20,12:20,RE 3721,Potsdam Hbf (an 12:38),
12:22,12:22,RB 18257,Potsdam Hbf (an 13:23),3
12:34,12:34,RE 73772,Potsdam Hbf (an 12:51),
13:03,13:03,RE 3620,Wittenberge (an 15:54),
13:12,13:12,RE 73732,Potsdam Hbf (an 13:29),
13:15 (+3),13:18,ICE 1050,Köln Hbf (an 18:18),2
13:16,13:16,RE 3723,Potsdam Hbf (an 13:38),
13:22,13:22,RB 18259,Potsdam Hbf (an 14:23),
13:34,13:34,RE 73774,Potsdam Hbf (an 13:51),
14:02,14:02,RE 3622,Wittenberge (an 16:54),2
14:12,14:12,RE 73734,Brandenburg Hbf (an 14:57),
14:20,14:20,RE 3725,Potsdam Hbf (an 14:38),
14:22,14:22,RB 18261,Potsdam Hbf (an 15:23),
14:34,14:34,RE 73776,Brandenburg Hbf (an 15:19),
15:03,15:03,RE 3624,Wittenberge (an 17:54),3
15:11,15:11,RE 73736,Potsdam Hbf (an 15:29),
15:16,15:16,ICE 1544,Aachen Hbf (an 20:52),2
15:20,15:20,RE 3727,Potsdam Hbf (an 15:38),
15:22,15:22,RB 18263,Potsdam Hbf (an 16:23),
15:34,15:34,RE 73778,Potsdam Hbf (an 15:51),
16:02,16:02,RE 3626,Wittenberge (an 18:54),2
16:10,16:10,RB 18622,Nauen (an 16:49),3
16:10,16:10,RE 73738,Potsdam Hbf (an 16:29),
16:20,16:20,RE 3729,Potsdam Hbf (an 16:38),
16:22,16:22,RB 18265,Potsdam Hbf (an 17:23),3
16:34,16:34,RE 73780,Brandenburg Hbf (an 17:19),
17:03,17:03,RE 3628,Wittenberge (an 19:54),3
17:08,17:08,RB 18624,Nauen (an 17:49),1
17:10,17:10,RE 73740,Brandenburg Hbf (an 17:57),
17:16 (+1),17:17,ICE 1542,Köln Hbf (an 22:17),2
17:20,17:20,RE 3731,Potsdam Hbf (an 17:38),
17:22,17:22,RB 18267,Potsdam Hbf (an 18:23),
17:34,17:34,RE 73782,Brandenburg Hbf (an 18:19),
18:02,18:02,RB 3630,Wittenberge (an 20:54),2
18:02,18:02,RE 3630,Wittenberge (an 20:54),
18:10,18:10,RB 18626,Nauen (an 18:49),3
18:12,18:12,RE 73742,Brandenburg Hbf (an 18:57),
18:20,18:20,RE 3733,Potsdam Hbf (an 18:38),
18:22,18:22,RB 18269,Potsdam Hbf (an 19:23),
18:34,18:34,RE 73784,Brandenburg Hbf (an 19:19),
19:03,19:03,RB 3632,Wittenberge (an 21:54),2
