Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RB 94794,Potsdam Hbf (an 00:23),
00:02,00:02,RE 73795,Potsdam Hbf (an 00:23),
00:09 (+10),00:19,ICE 901,Berlin-Spandau (an 23:56),
00:40 (+82),02:02,ICE 947,Berlin Ostbahnhof (an 00:53),1
00:46,00:46,RE 3140,Cottbus Hbf (an 02:51),
00:57,00:57,RE 3742,Berlin Ostkreuz (an 01:20),2
00:57,00:57,RE 91542,Berlin Ostbahnhof (an 01:14),
01:02,01:02,RB 94796,Potsdam Hbf (an 01:22),
01:02,01:02,RE 91367,Potsdam Hbf (an 01:22),
01:11 (+2),01:13,RB 21968,Berlin-Charlottenburg (an 01:13),4
01:16,01:16,RE 93994,Frankfurt(Oder) (an 02:38),
01:16,01:16,RE 94791,Frankfurt(Oder) (an 02:38),
01:25,01:25,ICE 1707,Berlin Ostbahnhof (an 01:40),2
01:37,01:37,RB 21969,Flughafen BER (an 02:15),2
01:51 (+2),01:53,ICE 274,Berlin Ostbahnhof (an 02:07),2
02:01,02:01,RB 21800,Berlin-Charlottenburg (an 02:04),4
02:41 (+59),03:40,ICE 2887,Berlin Ostbahnhof (an 02:57),1
02:41 Ausfall,--:--,ICE 647,Berlin Ostbahnhof (an 02:57),
02:52,02:52,RB 21803,Berlin Ostbahnhof (an 03:08),
03:22,03:22,RB 21805,Berlin Ostbahnhof (an 03:38),
04:04,04:04,RE 73751,Frankfurt(Oder) (an 05:29),
04:16 (+21),04:37,ICE 646,Köln Hbf (an 09:33),4
04:17,04:17,RB 21811,Berlin Ostbahnhof (an 04:33),
04:21,04:21,RE 3705,Jeber-Bergfrieden (an 05:37),
04:24,04:24,RE 1,Gotha (an 22:35),
04:24,04:24,RE 73801,Frankfurt(Oder) (an 05:36),
04:33,04:33,RB 21813,Berlin Ostbahnhof (an 04:50),
04:35,04:35,ICE 277,Chur (an 14:22),3
04:39,04:39,RE 3702,Senftenberg (an 06:41),2
04:39,04:39,RE 91399,Lübbenau(Spreewald) (an 06:03),
04:42,04:42,RE 2,Lübben(Spreewald) (an 06:25),
04:42 (+14),04:56,RE 3101,Hennigsdorf(b Berlin) (an 05:23),4
05:09,05:09,RB 94753,Frankfurt(Oder) (an 06:35),
05:09,05:09,RE 93754,Frankfurt(Oder) (an 06:35),
05:09,05:09,RE 94716,Berlin-Wannsee (an 05:21),
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21 (+4),05:25,RE 3707,Dessau Hbf (an 06:53),3
05:30,05:30,RE 93759,Potsdam Hbf (an 05:51),
05:30,05:30,RE 94758,Berlin-Wannsee (an 05:41),
05:33 (+1),05:34,ICE 946,Köln Hbf (an 10:35),3
05:39,05:39,RE 3704,Senftenberg (an 07:41),2
05:39,05:39,RE 94704,Lübbenau(Spreewald) (an 07:03),
05:44,05:44,RE 3103,Hennigsdorf(b Berlin) (an 06:23),3
05:44,05:44,RE 92303,Berlin-Spandau (an 05:54),
05:44,05:44,RE 95005,Berlin-Spandau (an 05:54),
