Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:35,00:35,RE 75445,Berlin-Wannsee (an 00:47),
00:40 (+20),01:00,ICE 947,Berlin Ostbahnhof (an 00:53),2
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),1
00:57,00:57,RE 3141,Berlin-Charlottenburg (an 01:00),4
00:57,00:57,RE 3742,Berlin Ostbahnhof (an 01:14),
01:02,01:02,RE 73796,Magdeburg Hbf (an 02:48),
01:03 (+36),01:39,ICE 901,Berlin Ostbahnhof (an 00:23),
01:16,01:16,RE 73791,Erkner (an 01:53),2
01:58,01:58,RE 73752,Brandenburg Hbf (an 02:51),3
02:31 (+2),02:33,ICE 2889,Hamm(Westf)Hbf (an 23:03),
02:31,02:31,RE 3143,Berlin Ostbahnhof (an 02:48),
02:31,02:31,RE 73793,Erkner (an 03:09),2
02:36,02:36,RE 3701,Potsdam Medienstadt Babelsberg (an 02:54),
02:36,02:36,RE 3703,Berlin-Wannsee (an 02:48),
03:13,03:13,RE 73754,Magdeburg Hbf (an 05:08),
04:04,04:04,RE 73751,Berlin Ostbahnhof (an 04:21),
04:06,04:06,ICE 646,Herford (an 07:10),
04:21,04:21,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:24,04:24,RE 73801,Frankfurt(Oder) (an 05:36),
04:33,04:33,RB 21813,Flughafen BER (an 05:14),2
04:35,04:35,ICE 277,Chur (an 14:22),
04:39,04:39,RE 3702,Lübbenau(Spreewald) (an 06:03),
04:42,04:42,RE 2,Dresden Hbf (an 18:33),
04:42,04:42,RE 3101,Berlin-Spandau (an 04:53),
04:45,04:45,RE 1,Kaiserslautern Hbf (an 08:24),
04:45 (+2),04:47,RE 73756,Brandenburg Hbf (an 05:33),3
05:04,05:04,RB 21817,Berlin Ostbahnhof (an 05:20),
05:09,05:09,RE 73716,Magdeburg Hbf (an 06:50),3
05:09,05:09,RE 73753,Frankfurt(Oder) (an 06:35),2
05:09,05:09,RE 94716,Brandenburg Hbf (an 05:57),
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21,05:21,RE 3707,Dessau Hbf (an 06:53),3
05:30,05:30,RE 73758,Brandenburg Hbf (an 06:19),4
05:30,05:30,RE 93759,Brandenburg Hbf (an 06:19),
05:33 (+1),05:34,ICE 946,Köln Hbf (an 10:35),3
05:39,05:39,RE 3704,Senftenberg (an 07:41),2
05:39,05:39,RE 94704,Lübbenau(Spreewald) (an 07:03),
05:44,05:44,RE 3103,Berlin-Spandau (an 05:54),
05:44,05:44,RE 92303,Berlin-Spandau (an 05:54),
05:52,05:52,RE 73713,Frankfurt(Oder) (an 07:18),
06:08,06:08,RE 1,Verden(Aller) (an 07:41),
06:08,06:08,RE 73718,Magdeburg Hbf (an 07:50),4
06:30,06:30,RE 73755,Frankfurt(Oder) (an 07:47),2
06:30,06:30,RE 73760,Brandenburg Hbf (an 07:19),4
06:36,06:36,ICE 279,Interlaken Ost (an 15:59),3
06:39,06:39,RE 3706,Lübbenau(Spreewald) (an 08:03),2
06:44,06:44,ICE 1272,Berlin Ostbahnhof (an 07:02),1
06:44,06:44,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
06:47,06:47,RE 73804,Potsdam Hbf (an 07:05),
06:52,06:52,RE 73715,Frankfurt(Oder) (an 08:18),2
07:08,07:08,RE 73720,Magdeburg Hbf (an 08:50),4
07:21,07:21,RE 3711,Dessau Hbf (an 08:53),4
07:30,07:30,RE 73757,Frankfurt(Oder) (an 08:43),2
07:30,07:30,RE 73762,Brandenburg Hbf (an 08:23),4
07:39,07:39,RE 3708,Senftenberg (an 09:41),2
07:39,07:39,RE 95118,Lübbenau(Spreewald) (an 09:03),
07:44,07:44,RE 3107,Hennigsdorf(b Berlin) (an 08:23),4
07:52,07:52,RE 73717,Frankfurt(Oder) (an 09:18),2
08:08,08:08,RE 33682,Magdeburg Hbf (an 09:50),
08:08,08:08,RE 73722,Magdeburg Hbf (an 09:50),
08:19,08:19,RE 3108,Cottbus Hbf (an 09:55),1
08:21,08:21,RE 3713,Dessau Hbf (an 09:53),3
08:30,08:30,RE 73759,Frankfurt(Oder) (an 09:43),2
08:30,08:30,RE 73764,Brandenburg Hbf (an 09:19),
08:39,08:39,RE 3710,Senftenberg (an 10:41),2
08:44,08:44,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:52,08:52,RE 73719,Erkner (an 09:31),2
09:08,09:08,RE 33684,Magdeburg Hbf (an 10:50),
09:08,09:08,RE 73724,Magdeburg Hbf (an 10:50),3
09:19,09:19,RE 3110,Cottbus Hbf (an 10:55),1
09:21,09:21,RE 3715,Dessau Hbf (an 10:53),3
09:30,09:30,RE 73761,Erkner (an 10:10),2
09:30,09:30,RE 73766,Brandenburg Hbf (an 10:19),4
09:39,09:39,RE 3712,Senftenberg (an 11:41),1
09:39,09:39,RE 94712,Lübbenau(Spreewald) (an 11:03),
09:44,09:44,RE 3111,Hennigsdorf(b Berlin) (an 10:23),4
09:52,09:52,RE 73721,Erkner (an 10:31),2
09:55,09:55,RE 73850,Brandenburg Hbf (an 10:37),
10:08,10:08,RE 33686,Magdeburg Hbf (an 11:50),
10:08,10:08,RE 73726,Magdeburg Hbf (an 11:50),4
10:19,10:19,RE 3112,Cottbus Hbf (an 11:55),1
