Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:03 (+5),00:08,RE 3521,Grimmen (ab 21:28),6
00:03,00:03,RE 5,Wingst (ab 05:04),
00:22,00:22,RE 3319,Stralsund Hbf (ab 21:10),6
00:26,00:26,RE 3360,Teltow (ab 00:00),
00:26 (+3),00:29,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),10
00:33 (+16),00:49,ICE 1500,Nürnberg Hbf (ab 21:36),7
00:44 (+4),00:48,RE 3141,Cottbus Hbf (ab 23:03),7
01:03 (+2),01:05,RE 3742,Baitz (ab 00:04),
01:26,01:26,RE 3361,Schwedt(Oder) (ab 00:04),7
02:13,02:13,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),
05:27 (+4),05:31,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:36,05:36,RE 3103,Cottbus Hbf (ab 04:00),8
05:36,05:36,RE 92303,Cottbus Hbf (ab 04:00),
05:51 (+1),05:52,RE 3504,Berlin Südkreuz (ab 05:34),10
06:01,06:01,ES 453,Bruxelles Midi (ab 19:22),8
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:18,06:18,RE 2,Mainz Römisches Theater (ab 12:14),
06:22,06:22,RE 3301,Angermünde (ab 05:32),6
06:28 (+3),06:31,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:36,06:36,RE 3105,Cottbus Hbf (ab 04:57),7
06:37 (+3),06:40,ICE 904,München Hbf (ab 22:30),10
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
07:03,07:03,RE 4353,Neustrelitz Hbf (ab 06:00),
07:13 (+10),07:23,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),10
07:13,07:13,ICE 1922,Frankfurt(M) Flughafen Fernbf (ab 00:04),
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),6
07:23 (+6),07:29,NJ 409,Frankfurt(Main)Süd (ab 00:39),6
07:28,07:28,RE 3304,Luckenwalde (ab 06:35),9
07:38,07:38,RE 3107,Cottbus Hbf (ab 06:03),7
07:41 (+313),12:54,D 10301,Stockholm Central (ab 16:25),8
07:41 (+313),12:54,D 335,Malmö Central (ab 21:55),
07:51,07:51,RE 3506,Berlin Südkreuz (ab 07:34),10
08:03 (+4),08:07,RE 3505,Grimmen (ab 05:24),6
08:03,08:03,RE 5,München Ost (ab 00:02),
08:14 (+1),08:15,ICE 2834,Stuttgart Hbf (ab 00:51),
08:14 (+1),08:15,ICE 698,München Hbf (ab 22:35),8
08:19 (+13),08:32,IC 2474,Magdeburg Hbf (ab 06:40),9
08:22,08:22,RE 3303,Stralsund Hbf (ab 05:10),6
08:27,08:27,RE 3,Berlin-Lichterfelde Ost (ab 00:56),
08:27 (+3),08:30,RE 3344,Halle(Saale)Hbf (ab 05:46),8
08:36,08:36,RE 3109,Cottbus Hbf (ab 07:04),7
08:51 (+2),08:53,RE 4354,Berlin Südkreuz (ab 08:34),10
08:56 (+233),12:49,EN 345,Stockholm Central (ab 17:28),10
09:02 (+3),09:05,ICE 936,Eisenach Hbf (ab 06:37),7
09:03 (+19),09:22,RE 4355,Rostock Hbf (ab 06:34),6
09:19,09:19,RE 3110,Nauen (ab 08:39),8
09:21,09:21,RE 3345,Schwedt(Oder) (ab 08:04),6
09:28,09:28,RE 3306,Luckenwalde (ab 08:35),9
09:31 (+7),09:38,ICE 1104,München Hbf (ab 05:17),8
09:36,09:36,RE 3111,Cottbus Hbf (ab 08:04),7
09:51 (+11),10:02,RE 3508,Berlin Südkreuz (ab 09:34),9
10:02 (+9),10:11,RE 3507,Grimmen (ab 07:24),6
10:19,10:19,RE 3112,Nauen (ab 09:39),10
10:22,10:22,RE 3305,Stralsund Hbf (ab 07:10),6
10:28 (+3),10:31,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:31 (+8),10:39,ICE 1604,München Hbf (ab 06:19),8
10:36,10:36,RE 3113,Cottbus Hbf (ab 09:03),7
10:51 Ausfall,--:--,RE 4356,Berlin Südkreuz (ab 10:34),10
10:54 (+1),10:55,ICE 839,Stralsund Hbf (ab 08:07),6
11:02 (+1),11:03,ICE 934,Darmstadt Hbf (ab 06:37),9
11:03 (+7),11:10,RE 4357,Rostock Hbf (ab 08:34),6
11:19,11:19,RE 3114,Nauen (ab 10:39),8
11:21,11:21,RE 3347,Schwedt(Oder) (ab 10:04),6
11:28 (+1),11:29,RE 3308,Luckenwalde (ab 10:35),9
11:31 (+1),11:32,ICE 1102,München Hbf (ab 07:17),8
11:38,11:38,RE 3115,Cottbus Hbf (ab 10:03),7
11:51,11:51,RE 3510,Berlin Südkreuz (ab 11:34),9
11:56 (+31),12:27,ICE 1162,Stuttgart Hbf (ab 07:03),10
12:03 (+12),12:15,RE 3509,Grimmen (ab 09:24),6
12:19,12:19,RE 3116,Nauen (ab 11:39),10
12:22 (+2),12:24,RE 3307,Stralsund Hbf (ab 09:10),6
12:28 (+4),12:32,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),9
12:31 (+22),12:53,ICE 1602,München Hbf (ab 08:21),8
12:36,12:36,RE 3117,Cottbus Hbf (ab 11:03),7
12:51,12:51,RE 4358,Berlin Südkreuz (ab 12:34),10
12:54 (+1),12:55,ICE 931,Ostseebad Binz (ab 09:15),6
13:02 (+8),13:10,ICE 932,Frankfurt(Main)Hbf (ab 09:02),8
13:03 (+11),13:14,RE 4359,Rostock Hbf (ab 10:34),6
13:19,13:19,RE 3118,Nauen (ab 12:39),8
13:21 (+13),13:34,RE 3349,Schwedt(Oder) (ab 12:04),6
13:28,13:28,RE 3310,Luckenwalde (ab 12:35),9
13:31 (+8),13:39,ICE 1100,München Hbf (ab 09:19),8
13:38,13:38,RE 3119,Cottbus Hbf (ab 12:03),7
13:51 (+5),13:56,RE 3512,Berlin Südkreuz (ab 13:34),9
14:03 (+1),14:04,RE 3511,Grimmen (ab 11:24),6
14:19,14:19,RE 3120,Nauen (ab 13:39),10
14:22,14:22,RE 3309,Stralsund Hbf (ab 11:10),6
14:28,14:28,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),9
14:31 (+1),14:32,ICE 1600,München Hbf (ab 10:22),8
14:36 (+3),14:39,RE 3121,Cottbus Hbf (ab 13:03),
14:51,14:51,RE 4360,Berlin Südkreuz (ab 14:34),10
14:53 (+7),15:00,ICE 933,Ostseebad Binz (ab 11:24),7
15:02 (+4),15:06,ICE 930,Frankfurt(Main)Hbf (ab 11:02),9
15:03 (+1),15:04,RE 4361,Rostock Hbf (ab 12:34),6
15:19,15:19,RE 3122,Nauen (ab 14:39),10
15:21 (+1),15:22,RE 3351,Schwedt(Oder) (ab 14:04),6
15:28 (+2),15:30,RE 3312,Luckenwalde (ab 14:35),9
15:31 (+40),16:11,ICE 1008,München Hbf (ab 11:18),8
15:38,15:38,RE 3123,Cottbus Hbf (ab 14:02),
15:51 (+1),15:52,RE 3514,Berlin Südkreuz (ab 15:34),10
16:03,16:03,RE 3513,Grimmen (ab 13:24),6
16:19 (+10),16:29,RE 3124,Nauen (ab 15:39),10
16:22,16:22,RE 3311,Stralsund Hbf (ab 13:10),6
16:28,16:28,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),9
16:31 (+49),17:20,ICE 1508,München Hbf (ab 12:21),8
16:39,16:39,RE 3125,Cottbus Hbf (ab 15:03),
16:51 (+3),16:54,RE 4362,Berlin Südkreuz (ab 16:34),9
16:54 (+16),17:10,ICE 935,Ostseebad Binz (ab 13:24),6
16:59,16:59,RE 18493,Neustrelitz Hbf (ab 15:48),
17:02 (+28),17:30,ICE 838,Frankfurt(Main)Hbf (ab 13:02),10
17:03,17:03,RE 4363,Rostock Hbf (ab 14:34),6
17:19,17:19,RE 3126,Nauen (ab 16:39),8
17:21 (+8),17:29,RE 3353,Schwedt(Oder) (ab 16:04),6
17:28 (+12),17:40,RE 3314,Luckenwalde (ab 16:35),9
17:31 (+3),17:34,ICE 1006,München Hbf (ab 13:17),8
17:38 (+28),18:06,RE 3127,Cottbus Hbf (ab 16:03),7
17:39,17:39,ICE 1915,Stralsund Hbf (ab 14:24),6
17:39,17:39,ICE 1975,Stralsund Hbf (ab 14:24),6
17:51,17:51,RE 3516,Berlin Südkreuz (ab 17:36),
18:03 (+2),18:05,RE 3515,Grimmen (ab 15:24),
18:19,18:19,RE 3128,Nauen (ab 17:39),10
18:22,18:22,RE 3313,Stralsund Hbf (ab 15:14),6
18:28 (+19),18:47,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),10
18:31 (+19),18:50,ICE 1506,München Hbf (ab 14:21),8
18:36 (+2),18:38,RE 3129,Cottbus Hbf (ab 17:03),7
18:51 (+3),18:54,RE 4364,Berlin Südkreuz (ab 18:34),10
18:54,18:54,ICE 937,Ostseebad Binz (ab 15:24),6
19:03 (+13),19:16,ICE 751,Frankfurt(Main)Hbf (ab 15:02),8
19:03 (+1),19:04,RE 4365,Rostock Hbf (ab 16:34),6
19:06,19:06,RB 55781,Joachimsthal (ab 18:08),
19:06,19:06,RB 55797,Joachimsthal (ab 18:08),
19:19 (+9),19:28,RE 3130,Nauen (ab 18:39),8
19:21,19:21,RE 3355,Schwedt(Oder) (ab 18:04),5
19:28 (+7),19:35,RE 3316,Luckenwalde (ab 18:35),9
19:31 (+5),19:36,ICE 1004,München Hbf (ab 15:17),8
19:34 (+1),19:35,RE 3131,Cottbus Hbf (ab 18:03),7
19:51,19:51,RE 3518,Berlin Südkreuz (ab 19:34),9
20:03 (+1),20:04,RE 3517,Grimmen (ab 17:24),6
20:19,20:19,RE 3132,Nauen (ab 19:39),10
20:22,20:22,RE 3315,Stralsund Hbf (ab 17:10),6
20:28 (+2),20:30,RE 3356,Lutherstadt Wittenberg Hbf (ab 18:52),9
20:31 (+4),20:35,ICE 1504,München Hbf (ab 16:21),8
20:36,20:36,RE 3133,Cottbus Hbf (ab 19:03),
20:51 (+1),20:52,RE 4366,Berlin Südkreuz (ab 20:34),9
20:56,20:56,HBX,Berlin-Lichtenberg (ab 06:45),
20:56 (+66),22:02,RB 80429,Goslar (ab 17:05),9
20:56,20:56,RB 80439,Thale Hbf (ab 17:17),9
21:03 (+6),21:09,ICE 834,Frankfurt(Main)Hbf (ab 17:02),8
21:03 (+2),21:05,RE 4367,Rostock Hbf (ab 18:34),6
21:19,21:19,RE 3134,Nauen (ab 20:39),10
21:21,21:21,RE 3357,Schwedt(Oder) (ab 20:04),6
21:28,21:28,RE 3318,Luckenwalde (ab 20:35),9
21:31 (+8),21:39,ICE 1002,München Hbf (ab 17:19),8
21:34,21:34,RE 3135,Cottbus Hbf (ab 20:03),
21:45 (+2),21:47,ICE 2798,München Hbf (ab 16:47),7
21:45 (+2),21:47,ICE 502,München Hbf (ab 16:47),7
21:51,21:51,RE 3520,Berlin Südkreuz (ab 21:34),9
22:03 (+3),22:06,RE 3519,Grimmen (ab 19:24),6
22:22,22:22,RE 3317,Stralsund Hbf (ab 19:10),6
22:28 (+1),22:29,RE 3358,Lutherstadt Wittenberg Hbf (ab 20:52),9
22:31 (+49),23:20,ICE 1502,München Hbf (ab 18:21),8
22:34 (+8),22:42,ICE 1970,Dresden Hbf (ab 20:53),
22:34 (+5),22:39,RE 3137,Cottbus Hbf (ab 21:03),7
22:48,22:48,RE 2,Zeesen (ab 01:24),
22:48 (+3),22:51,RE 3136,Berlin-Spandau (ab 22:35),10
22:51 (+3),22:54,RE 4368,Berlin Südkreuz (ab 22:35),9
23:03 (+5),23:08,ICE 832,Frankfurt(Main)Hbf (ab 19:02),10
23:03 (+3),23:06,RE 4369,Rostock Hbf (ab 20:34),
23:26,23:26,RE 3359,Schwedt(Oder) (ab 22:04),6
23:28,23:28,RE 3320,Berlin Hbf (ab 23:24),9
23:32 (+11),23:43,ICE 1000,München Hbf (ab 19:18),8
23:51,23:51,RE 3522,Berlin Südkreuz (ab 23:34),9
23:54 (+8),00:02,RE 3138,Nauen (ab 23:08),10
