Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:09 (+28),00:37,ICE 901,Berlin Ostbahnhof (an 00:23),
00:22 (+17),00:39,ICE 947,Berlin Ostbahnhof (an 00:36),1
00:35,00:35,RE 3745,Bad Belzig (an 01:31),3
00:35,00:35,RE 7,Freiburg(Breisgau) Hbf (an 23:56),
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),1
00:57,00:57,RE 3141,Berlin-Charlottenburg (an 01:00),4
01:25 (+28),01:53,ICE 1707,Berlin Ostbahnhof (an 01:40),
01:37,01:37,RB 21969,Flughafen BER (an 02:15),2
02:52,02:52,RB 21803,Flughafen BER (an 03:33),2
03:22,03:22,RB 21805,Berlin Ostbahnhof (an 03:38),
03:59,03:59,RB 21809,Berlin Ostbahnhof (an 04:16),
04:04,04:04,RE 73751,Frankfurt(Oder) (an 05:29),2
04:17,04:17,RB 21811,Berlin Ostbahnhof (an 04:33),
04:21,04:21,RE 3705,Lübbenau(Spreewald) (an 04:57),
04:24,04:24,RE 73801,Frankfurt(Oder) (an 05:36),2
04:29,04:29,ICE 646,Wolfsburg Hbf (an 05:46),
04:33,04:33,RB 21813,Berlin Ostbahnhof (an 04:50),
04:35,04:35,ICE 277,Chur (an 14:22),
04:39,04:39,RE 3702,Oderin (an 05:42),
04:39,04:39,RE 81702,Lübbenau(Spreewald) (an 06:03),
04:45,04:45,RE 1,Bremen Hbf (an 23:05),
04:45,04:45,RE 73756,Potsdam Hbf (an 05:05),
05:04,05:04,FEX,Bruchsal (an 08:46),
05:04,05:04,RB 21817,Berlin Ostbahnhof (an 05:20),
05:09,05:09,RE 73716,Magdeburg Hbf (an 06:50),3
05:09,05:09,RE 73753,Frankfurt(Oder) (an 06:35),2
05:09,05:09,RE 94716,Magdeburg Hbf (an 06:50),
05:19,05:19,RE 2,Singen(Hohentwiel) (an 23:17),
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21,05:21,RE 3707,Dessau Hbf (an 06:53),3
05:30 (+15),05:45,ICE 1541,Berlin Ostbahnhof (an 05:46),1
05:30,05:30,RE 73758,Brandenburg Hbf (an 06:19),4
05:34,05:34,ICE 946,Köln Hbf (an 10:35),3
05:39,05:39,RE 3704,Lübbenau(Spreewald) (an 07:03),
05:44,05:44,RE 3103,Hennigsdorf(b Berlin) (an 06:23),4
05:52,05:52,RE 73713,Frankfurt(Oder) (an 07:18),
06:08,06:08,RE 73718,Magdeburg Hbf (an 07:50),4
06:19,06:19,RE 3104,Cottbus Hbf (an 07:57),1
06:30,06:30,RE 73755,Frankfurt(Oder) (an 07:47),2
06:30,06:30,RE 73760,Brandenburg Hbf (an 07:19),4
06:36,06:36,ICE 279,Interlaken Ost (an 15:59),3
06:39,06:39,RE 3706,Oderin (an 07:42),
06:44 (+4),06:48,ICE 1272,Frankfurt(M) Flughafen Fernbahnhof (an 23:46),1
06:44,06:44,RE 3105,Berlin-Spandau (an 06:54),
06:47,06:47,RE 73804,Brandenburg Hbf (an 07:33),
06:52,06:52,RE 73715,Frankfurt(Oder) (an 08:18),2
07:08,07:08,RE 73720,Magdeburg Hbf (an 08:50),4
07:19,07:19,RE 3106,Cottbus Hbf (an 08:56),1
07:21,07:21,RE 3711,Dessau Hbf (an 08:53),4
07:30,07:30,RE 73757,Frankfurt(Oder) (an 08:43),2
