Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:13,00:13,RE 3139,Cottbus Hbf (ab 21:58),4
00:26,00:26,RB 21962,Flughafen BER (ab 23:42),4
00:37,00:37,RE 3745,Senftenberg (ab 22:26),4
02:39,02:39,RE 3701,Berlin Ostkreuz (ab 02:13),3
05:24,05:24,RE 3707,Lübbenau(Spreewald) (ab 03:53),4
05:34,05:34,RE 3704,Bad Belzig (ab 04:41),2
05:46,05:46,RE 3103,Cottbus Hbf (ab 04:00),3
05:47,05:47,RE 94713,Berlin-Wannsee (ab 05:39),
06:14,06:14,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),1
06:27,06:27,EC 430,Przemysl Glowny (ab 18:49),3
06:32,06:32,RE 94760,Frankfurt(Oder) (ab 05:08),
06:34,06:34,RE 3706,Dessau Hbf (ab 05:05),2
06:46,06:46,RE 3105,Cottbus Hbf (ab 04:57),3
07:14,07:14,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:24,07:24,RE 3711,Senftenberg (ab 05:11),4
07:34,07:34,RE 3708,Bad Belzig (ab 06:41),2
07:46,07:46,RE 3107,Cottbus Hbf (ab 06:07),3
08:14,08:14,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:24,08:24,RE 3713,Berlin Ostbahnhof (ab 08:04),4
08:25,08:25,RE 94759,Potsdam Hbf (ab 08:10),
08:34,08:34,RE 3710,Dessau Hbf (ab 07:05),2
08:46,08:46,RE 3109,Cottbus Hbf (ab 07:03),3
08:47,08:47,RE 94719,Berlin-Wannsee (ab 08:39),
09:14,09:14,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:24,09:24,RE 3715,Senftenberg (ab 07:14),4
09:34,09:34,RE 3712,Bad Belzig (ab 08:41),2
09:47,09:47,RE 94721,Berlin-Wannsee (ab 09:39),
10:13,10:13,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:24,10:24,RE 3717,Senftenberg (ab 08:14),4
10:32,10:32,RE 94768,Frankfurt(Oder) (ab 09:08),
10:34,10:34,RE 3714,Dessau Hbf (ab 09:05),2
10:46,10:46,RE 3113,Cottbus Hbf (ab 09:03),3
11:11,11:11,RE 94728,Frankfurt(Oder) (ab 09:38),
11:14,11:14,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
11:24,11:24,RE 3719,Senftenberg (ab 09:14),4
11:34,11:34,RE 3716,Dessau Hbf (ab 10:05),2
11:46,11:46,RE 3115,Cottbus Hbf (ab 10:03),3
11:47,11:47,RE 94725,Berlin-Wannsee (ab 11:39),
12:14,12:14,RE 3116,Hennigsdorf(b Berlin) (ab 11:35),1
