Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08,00:08,ICE 1000,München Hbf (ab 19:18),7
00:22 (+20),00:42,RE 3319,Pasewalk (ab 22:44),6
00:26,00:26,RE 3360,Teltow (ab 00:00),
00:26,00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),10
00:39 (+33),01:12,RE 56316,Oranienburg (ab 00:15),6
00:50,00:50,ICE 700,München Hbf (ab 19:09),8
01:02,01:02,ICE 1500,München Hbf (ab 20:21),8
04:22,04:22,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),6
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:14,05:14,RE 56301,Berlin Südkreuz (ab 05:01),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Jüterbog (ab 04:22),9
05:40,05:40,RB 21,Niedernhausen(Taunus) (ab 00:05),
05:46,05:46,RE 3377,Angermünde (ab 04:55),
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),
06:22,06:22,RE 3301,Pasewalk (ab 04:44),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:37 (+2),06:39,ICE 904,München Hbf (ab 23:12),10
06:40,06:40,RB 18242,Potsdam Hbf (ab 05:35),
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),8
07:03,07:03,RE 4353,Rostock Hbf (ab 04:43),6
07:21 (+4),07:25,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:42 (+4),07:46,IC 2274,Dresden Hbf (ab 05:35),8
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:44,07:44,RB 61082,Wandlitzsee (ab 07:18),
07:48,07:48,RB 18244,Potsdam Hbf (ab 06:35),5
07:51,07:51,RE 3506,Berlin Südkreuz (ab 07:34),
07:58,07:58,RE 3335,Angermünde (ab 07:10),
08:03 (+9),08:12,RE 3505,Stralsund Hbf (ab 05:02),
08:14,08:14,ICE 698,München Hbf (ab 22:46),8
08:16 (+1),08:17,IC 2173,Rostock Hbf (ab 06:20),6
08:22 (+1),08:23,RE 3303,Stralsund Hbf (ab 05:10),6
08:28,08:28,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),
08:38,08:38,RE 52820,Schwerin Hbf (ab 06:14),
08:38 (+2),08:40,RE 56300,Schwerin Hbf (ab 06:14),
08:40,08:40,RB 18246,Potsdam Hbf (ab 07:35),
08:44,08:44,ICE 806,Erfurt Hbf (ab 06:30),8
08:51 (+6),08:57,RE 4354,Berlin Südkreuz (ab 08:34),10
09:02,09:02,ICE 936,Eisenach Hbf (ab 06:37),8
09:03 (+12),09:15,RE 4355,Rostock Hbf (ab 06:36),6
09:21,09:21,RE 3345,Schwedt(Oder) (ab 08:04),6
09:28,09:28,RE 3306,Luckenwalde (ab 08:35),9
09:31,09:31,ICE 1104,München Hbf (ab 05:17),8
09:40,09:40,RB 18248,Potsdam Hbf (ab 08:35),5
09:43,09:43,IC 2272,Chemnitz Hbf (ab 06:26),9
09:51,09:51,RE 3508,Berlin Südkreuz (ab 09:34),9
10:02 (+11),10:13,RE 3507,Buchs SG (ab 00:16),6
10:14,10:14,ICE 1976,Berlin Hbf (ab 10:07),
10:16 (+3),10:19,IC 2175,Rostock Hbf (ab 08:20),6
10:22,10:22,RE 3305,Stralsund Hbf (ab 07:10),6
10:28,10:28,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:31 (+10),10:41,ICE 1604,München Hbf (ab 06:19),8
10:39,10:39,RB 18250,Potsdam Hbf (ab 09:35),5
10:39,10:39,RE 56302,Schwerin Hbf (ab 08:14),9
10:43 (+8),10:51,ICE 2804,Frankfurt(Main)Hbf (ab 06:15),8
10:43 (+8),10:51,ICE 696,Frankfurt(Main)Hbf (ab 06:15),8
10:51 (+1),10:52,RE 4356,Berlin Südkreuz (ab 10:34),10
10:54 (+4),10:58,ICE 839,Stralsund Hbf (ab 08:07),6
11:02 (+1),11:03,ICE 934,Darmstadt Hbf (ab 06:37),8
11:03 (+2),11:05,RE 4357,Rostock Hbf (ab 08:33),6
11:21,11:21,RE 3347,Schwedt(Oder) (ab 10:04),6
11:28,11:28,RE 3308,Luckenwalde (ab 10:35),9
11:31 (+8),11:39,ICE 1102,München Hbf (ab 07:17),8
