Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08,00:08,RB 21962,Berlin Südkreuz (ab 00:00),
00:15 (+6),00:21,RB 62086,Baruth(Mark) (ab 23:19),
00:19,00:19,RE 3360,Lutherstadt Wittenberg Hbf (ab 22:52),
00:19,00:19,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:52),
00:22 (+18),00:40,ICE 947,Düsseldorf Hbf (ab 19:45),2
00:22 (+18),00:40,ICE 957,Köln Hbf (ab 19:36),2
00:23,00:23,FEX,Berlin Potsdamer Platz (ab 05:41),
00:23,00:23,ICE 1500,Nürnberg Hbf (ab 21:36),
00:23,00:23,RB 21964,Flughafen BER (ab 00:01),
00:30 (+44),01:14,ICE 592,München Hbf (ab 16:45),7
00:30,00:30,RE 3319,Hamburg Hbf (ab 16:21),
00:33 (+5),00:38,RE 62038,Wismar (ab 21:21),
00:39,00:39,RB 21966,Flughafen BER (ab 00:16),
00:53,00:53,RB 21968,Flughafen BER (ab 00:31),
00:53 (+71),02:04,RJ 2579,Hamburg-Harburg (ab 22:48),4
00:53 (+76),02:09,RJ 479,Hamburg-Harburg (ab 22:48),4
01:59 (+20),02:19,ICE 274,Basel SBB (ab 18:16),3
02:43,02:43,RB 21802,Flughafen BER (ab 02:22),
02:47,02:47,RB 62089,Nauen (ab 02:11),
04:25 (+2),04:27,ICE 646,Berlin Südkreuz (ab 04:18),4
04:31,04:31,ICE 277,Berlin Südkreuz (ab 04:25),7
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),
05:04 (+61),06:05,RJ 2578,Praha hl.n. (ab 00:33),5
05:04 (+54),05:58,RJ 478,Praha hl.n. (ab 00:33),5
05:06,05:06,RE 3144,Rathenow (ab 04:09),
05:08,05:08,RE 21810,Flughafen BER (ab 04:46),
05:11,05:11,RE 4351,Neustrelitz Hbf (ab 03:49),
05:13,05:13,RE 62003,Baruth(Mark) (ab 04:19),
05:18,05:18,RE 3302,Falkenberg(Elster) (ab 03:40),5
05:21,05:21,ICE 593,Berlin Gesundbrunnen (ab 05:16),4
