Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08 (+111),01:59,ICE 947,Köln Hbf (ab 19:27),6
00:11 (+26),00:37,ICE 705,Hamburg-Altona (ab 20:36),5
00:21,00:21,RE 60912,Wustermark (ab 00:02),
00:21,00:21,RE 62038,Wustermark (ab 00:02),5
00:35,00:35,RB 62086,Berlin Potsdamer Platz (ab 00:12),3
01:03,01:03,ICE 2819,Hamburg-Altona (ab 21:26),5
01:03 (+54),01:57,ICE 901,Hamburg-Altona (ab 21:26),5
01:03 (+2),01:05,RE 3165,Berlin Hbf (ab 00:53),3
01:12 (+31),01:43,ICE 1707,Hamburg-Altona (ab 22:34),6
01:32,01:32,RB 62087,Wustermark (ab 01:16),5
02:08,02:08,RE 62088,Berlin Hbf (ab 01:57),
02:34,02:34,RB 62089,Wustermark (ab 02:16),5
03:14,03:14,RE 62090,Berlin Hbf (ab 03:03),
03:31,03:31,RB 62091,Wustermark (ab 03:15),5
04:09,04:09,RB 10,Berlin Hbf (ab 03:57),
04:09,04:09,RE 62092,Berlin Hbf (ab 03:57),
04:33 (+2),04:35,RE 62040,Wustermark (ab 04:16),5
04:35 (+2),04:37,RE 62047,Berlin Hbf (ab 04:25),
04:35,04:35,RRB 88281,Berlin Hbf (ab 04:25),
04:47 (+3),04:50,ICE 1706,Berlin Südkreuz (ab 04:29),4
05:20,05:20,RE 62000,Elstal (ab 05:07),5
05:27,05:27,RB 18243,Berlin Gesundbrunnen (ab 05:14),4
05:38 (+1),05:39,RE 62003,Berlin Hbf (ab 05:25),3
05:38,05:38,RE 8,Hamburg Hbf (ab 03:06),
05:45,05:45,ICE 946,Berlin Ostbahnhof (ab 05:15),3
05:52,05:52,RE 3164,Stendal Hbf (ab 04:48),6
05:54,05:54,RE 3103,Cottbus Hbf (ab 04:00),3
05:56,05:56,ICE 2838,Berlin Südkreuz (ab 05:31),
05:56 (+1),05:57,ICE 608,Berlin Südkreuz (ab 05:31),
05:59,05:59,RB 62050,Berlin Südkreuz (ab 05:38),3
05:59 (+4),06:03,RB 62051,Wustermark (ab 05:39),6
06:04 (+1),06:05,RE 3167,Jüterbog (ab 05:02),4
06:05,06:05,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),6
