Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:08 (+20),00:28,ICE 947,Düsseldorf Hbf (ab 19:50),5
00:13 (+62),01:15,ICE 1540,Berlin Südkreuz (ab 23:39),3
00:14,00:14,ICE 2848,Berlin Hbf (ab 00:01),
00:21,00:21,RE 62038,Nauen (ab 00:05),
01:03,01:03,RE 3165,Berlin Hbf (ab 00:53),
01:39 (+3),01:42,ICE 274,Basel SBB (ab 18:16),5
03:08,03:08,RB 10,Berlin Hbf (ab 02:57),
03:08,03:08,RE 62090,Berlin Hbf (ab 02:57),3
04:16,04:16,RB 18241,Berlin Gesundbrunnen (ab 04:02),4
04:27,04:27,RE 62040,Nauen (ab 04:03),6
04:33,04:33,RE 62001,Berlin Hbf (ab 04:22),3
04:33,04:33,RE 8,Berlin Hbf (ab 04:22),
04:38,04:38,ICE 646,Berlin Südkreuz (ab 04:18),4
04:42,04:42,ICE 277,Berlin Südkreuz (ab 04:25),3
04:52,04:52,RE 3144,Rathenow (ab 04:09),6
05:04,05:04,RE 3102,Nauen (ab 04:39),5
05:04,05:04,RE 3145,Berlin Hbf (ab 04:54),4
05:04,05:04,RE 4,Berlin Hbf (ab 04:54),
05:13,05:13,RE 3604,Berlin-Charlottenburg (ab 05:06),3
05:20,05:20,RB 18600,Berlin-Charlottenburg (ab 05:10),4
05:20,05:20,RE 62000,Wittenberge (ab 04:05),5
05:20,05:20,RE 8,Neustadt am Rübenberge (ab 19:17),
05:27,05:27,RB 18240,Golm (ab 04:47),5
05:27,05:27,RB 21,Oberweimar (ab 20:44),
05:28,05:28,RB 18243,Berlin Gesundbrunnen (ab 05:14),4
05:35,05:35,RB 18601,Nauen (ab 05:11),
05:35,05:35,RE 62003,Baruth(Mark) (ab 04:19),4
05:45,05:45,ICE 946,Berlin Südkreuz (ab 05:26),4
05:45,05:45,ICE 956,Berlin Südkreuz (ab 05:26),4
06:20,06:20,RE 62002,Wittenberge (ab 05:05),5
06:24,06:24,ICE 240,Berlin Südkreuz (ab 06:05),3
06:24 (+87),07:51,ICE 2972,Frankfurt(Main)Hbf (ab 23:35),6
06:35 (+5),06:40,RE 62005,Elsterwerda (ab 04:29),3
06:43,06:43,ICE 279,Berlin Südkreuz (ab 06:20),4
07:01,07:01,IC 2432,Berlin-Charlottenburg (ab 06:00),3
07:04,07:04,RE 3106,Nauen (ab 06:39),5
07:10,07:10,RE 3608,Berlin-Charlottenburg (ab 07:03),3
07:12,07:12,ICE 644,Berlin Hbf (ab 06:47),
07:12,07:12,ICE 654,Berlin Südkreuz (ab 06:52),4
07:20 (+1),07:21,RE 62004,Wismar (ab 04:26),5
07:24,07:24,ICE 1548,Berlin Gesundbrunnen (ab 07:13),3
07:31,07:31,RE 62007,Elsterwerda (ab 05:29),3
07:34,07:34,ICE 795,Berlin-Charlottenburg (ab 07:26),4
07:57,07:57,ICE 944,Berlin Hbf (ab 07:47),4
07:57,07:57,ICE 954,Berlin Hbf (ab 07:47),4
08:04,08:04,RE 3108,Nauen (ab 07:39),5
08:13,08:13,RE 3610,Berlin-Charlottenburg (ab 08:02),3
08:20,08:20,RB 18606,Berlin-Charlottenburg (ab 08:10),4
08:20 (+4),08:24,RE 62006,Wittenberge (ab 07:05),5
08:24 (+49),09:13,ICE 148,Berlin Südkreuz (ab 08:06),3
08:27 (+2),08:29,RB 18246,Potsdam Hbf (ab 07:36),5
08:28,08:28,RB 18249,Berlin-Charlottenburg (ab 08:22),4
08:31 (+13),08:44,ICE 841,Hannover Hbf (ab 06:50),6
08:35,08:35,RB 18607,Nauen (ab 08:11),5
08:35,08:35,RE 62009,Elsterwerda (ab 06:40),3
08:43 (+2),08:45,ICE 371,Berlin Hbf (ab 08:31),4
08:43 (+15),08:58,RE 3609,Wittenberge (ab 06:05),5
08:48,08:48,DRF 1322,Berlin Südkreuz (ab 08:27),3
08:48 (+4),08:52,FLX 1322,Berlin Südkreuz (ab 08:27),4
08:52 (+2),08:54,RE 3148,Rathenow (ab 08:05),6
08:54,08:54,RE 3109,Cottbus Hbf (ab 07:04),3
09:04,09:04,RE 3110,Nauen (ab 08:39),5
09:04,09:04,RE 3149,Falkenberg(Elster) (ab 07:18),4
09:10 (+16),09:26,RE 3612,Berlin-Charlottenburg (ab 09:03),3
09:12 (+4),09:16,ICE 652,Berlin Südkreuz (ab 08:52),4
09:16,09:16,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),6
09:20,09:20,RE 62008,Wismar (ab 06:21),5
09:24 (+3),09:27,ICE 1052,Berlin Gesundbrunnen (ab 09:14),
09:27,09:27,RB 18248,Potsdam Hbf (ab 08:36),
09:31 (+17),09:48,ICE 741,Münster(Westf)Hbf (ab 06:24),
09:31 (+2),09:33,RE 62011,Elsterwerda (ab 07:29),3
09:34 (+2),09:36,ICE 797,Berlin Gesundbrunnen (ab 09:18),4
09:35 (+1),09:36,RB 18609,Nauen (ab 09:10),
09:42 (+4),09:46,RE 3611,Wittenberge (ab 07:05),
09:52,09:52,RE 3168,Stendal Hbf (ab 08:47),
09:54,09:54,RE 3111,Cottbus Hbf (ab 08:04),
09:57 (+36),10:33,ICE 1143,Köln Hbf (ab 05:26),
09:57 (+36),10:33,ICE 843,Köln Hbf (ab 05:26),5
09:57 (+36),10:33,ICE 853,Köln Hbf (ab 05:38),5
09:58 (+8),10:06,ICE 942,Berlin Hbf (ab 09:47),4
09:58,09:58,ICE 952,Berlin Hbf (ab 09:47),4
10:04,10:04,RE 3112,Nauen (ab 09:39),5
10:04 (+2),10:06,RE 3171,Jüterbog (ab 09:02),4
10:13 (+11),10:24,RE 3614,Berlin Charlottenburg (ab 10:02),3
10:20 (+10),10:30,RE 62010,Wittenberge (ab 09:05),5
10:22,10:22,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),6
10:24 (+15),10:39,ICE 146,Berlin Südkreuz (ab 10:06),3
10:27,10:27,RB 18250,Potsdam Hbf (ab 09:36),
10:29,10:29,DRF 1234,Berlin Südkreuz (ab 09:55),3
10:29,10:29,FLX 1234,Berlin Südkreuz (ab 09:55),3
10:31 (+17),10:48,ICE 1543,Essen Hbf (ab 06:44),6
10:35 (+12),10:47,RB 18611,Nauen (ab 10:11),
10:35 (+1),10:36,RE 62013,Elsterwerda (ab 08:40),3
10:43 (+27),11:10,RE 3613,Wittenberge (ab 08:05),5
10:43,10:43,RE 6,Kandel (ab 20:36),
10:44 (+19),11:03,ICE 543,Köln Hbf (ab 06:25),
10:44 (+19),11:03,ICE 553,Köln Hbf (ab 06:45),6
10:45 (+6),10:51,ICE 373,Berlin Hbf (ab 10:37),4
10:52 (+1),10:53,RE 3150,Rathenow (ab 10:02),
10:54 (+1),10:55,RE 3113,Cottbus Hbf (ab 09:03),3
11:04 (+7),11:11,RE 3114,Nauen (ab 10:39),5
11:04 (+6),11:10,RE 3151,Falkenberg(Elster) (ab 09:18),
11:10 (+30),11:40,RE 3616,Berlin-Charlottenburg (ab 11:03),3
11:12 (+7),11:19,ICE 650,Berlin Südkreuz (ab 10:52),4
11:15 (+10),11:25,ICE 378,Karlsruhe Hbf (ab 05:59),6
11:20,11:20,RB 18612,Berlin-Charlottenburg (ab 11:10),4
11:20 (+5),11:25,RE 62012,Wismar (ab 08:21),5
11:24 (+30),11:54,FLX 1339,Hamburg Hbf (ab 09:39),5
11:24 (+2),11:26,ICE 1546,Berlin-Charlottenburg (ab 11:14),3
11:27,11:27,RB 18252,Potsdam Hbf (ab 10:36),5
11:28,11:28,EN 344,S+U Lichtenberg Bhf (ab 19:06),
11:28,11:28,RB 18255,Berlin-Charlottenburg (ab 11:22),4
11:30 (+45),12:15,ICE 141,Amsterdam Centraal (ab 06:00),6
11:31 (+1),11:32,RE 62015,Elsterwerda (ab 09:29),3
11:34 (+1),11:35,ICE 799,Berlin-Charlottenburg (ab 11:28),4
11:35 (+1),11:36,RB 18613,Nauen (ab 11:10),5
11:42 (+1),11:43,RE 3615,Wittenberge (ab 09:05),5
11:52,11:52,RE 3170,Stendal Hbf (ab 10:47),6
11:54,11:54,RE 3115,Vetschau (ab 10:16),3
11:57 (+13),12:10,ICE 845,Köln Hbf (ab 07:26),5
11:57 (+13),12:10,ICE 855,Köln Hbf (ab 07:38),5
11:58,11:58,ICE 940,Berlin Hbf (ab 11:47),4
11:58,11:58,ICE 950,Berlin Hbf (ab 11:47),4
12:04,12:04,RE 3116,Nauen (ab 11:39),5
12:04 (+1),12:05,RE 3173,Jüterbog (ab 11:02),4
12:13,12:13,RE 3618,Berlin-Charlottenburg (ab 12:02),3
12:20 (+8),12:28,RE 62014,Wittenberge (ab 11:05),5
12:22 (+26),12:48,ICE 994,Stuttgart Hbf (ab 06:36),6
12:24 (+21),12:45,ICE 144,Berlin Südkreuz (ab 12:06),3
12:27,12:27,RB 18254,Potsdam Hbf (ab 11:36),5
12:31 (+34),13:05,ICE 1545,Essen Hbf (ab 08:44),6
12:35 (+9),12:44,RB 18615,Nauen (ab 12:11),
12:35 (+1),12:36,RE 62017,Baruth(Mark) (ab 11:21),3
12:42 (+9),12:51,ICE 375,Berlin Hbf (ab 12:31),4
12:43 (+7),12:50,RE 3617,Wittenberge (ab 10:05),5
12:44 (+46),13:30,ICE 545,Köln Hbf (ab 08:25),
12:44 (+46),13:30,ICE 555,Köln Hbf (ab 08:44),6
12:52 (+2),12:54,RE 3152,Rathenow (ab 12:02),6
12:54 (+3),12:57,IC 2035,Norddeich (ab 05:39),5
12:54,12:54,RE 3117,Vetschau (ab 11:16),3
13:04,13:04,RE 3118,Nauen (ab 12:39),5
13:04 (+13),13:17,RE 3153,Falkenberg(Elster) (ab 11:18),4
13:10,13:10,DRF 1321,Köln Hbf (ab 08:14),6
13:10 (+6),13:16,FLX 1321,Köln Hbf (ab 08:14),6
13:10 (+4),13:14,RE 3620,Berlin-Charlottenburg (ab 13:03),3
13:12,13:12,ICE 558,Berlin Südkreuz (ab 12:52),4
13:15 (+22),13:37,ICE 376,Basel SBB (ab 06:16),6
13:20,13:20,RE 62016,Wismar (ab 10:21),5
13:24 (+23),13:47,ICE 1050,Berlin Charlottenburg (ab 13:14),3
13:27,13:27,RB 18256,Potsdam Hbf (ab 12:36),
13:28,13:28,RB 18259,Berlin-Charlottenburg (ab 13:22),4
13:30 (+21),13:51,ICE 143,Amsterdam Centraal (ab 08:00),6
13:31 (+2),13:33,RE 62019,Elsterwerda (ab 11:29),3
13:34,13:34,ICE 993,Berlin-Charlottenburg (ab 13:28),4
13:35 (+1),13:36,RB 18617,Nauen (ab 13:10),
13:42 (+6),13:48,RE 3619,Wittenberge (ab 11:05),5
13:52 (+2),13:54,RE 3172,Stendal Hbf (ab 12:47),6
13:54 (+27),14:21,RE 3119,Cottbus Hbf (ab 12:03),3
13:57 (+37),14:34,ICE 847,Köln Hbf (ab 09:26),5
13:57 (+37),14:34,ICE 857,Köln Hbf (ab 09:38),5
13:58 (+2),14:00,ICE 848,Berlin Hbf (ab 13:47),4
13:58 (+2),14:00,ICE 858,Berlin Hbf (ab 13:47),4
14:04,14:04,RE 3120,Nauen (ab 13:39),5
14:04 (+1),14:05,RE 3175,Jüterbog (ab 13:02),4
14:13,14:13,RE 3622,Berlin-Charlottenburg (ab 14:02),3
14:20,14:20,RB 18618,Berlin-Charlottenburg (ab 14:10),4
14:20 (+2),14:22,RB 62018,Wittenberge (ab 13:05),5
14:20,14:20,RE 62018,Wittenberge (ab 13:05),
14:22 (+18),14:40,ICE 992,Frankfurt(M) Flughafen Fernbahnhof (ab 10:09),6
14:23 (+2),14:25,ICE 142,Berlin Südkreuz (ab 14:06),3
14:27,14:27,RB 18258,Potsdam Hbf (ab 13:36),5
14:28,14:28,RB 18261,Berlin-Charlottenburg (ab 14:22),4
14:29 (+18),14:47,FLX 1238,Stuttgart Hbf (ab 08:14),3
14:31 (+11),14:42,ICE 1547,Aachen Hbf (ab 09:06),6
14:35,14:35,RB 18619,Nauen (ab 14:11),5
14:35 (+3),14:38,RE 62021,Baruth(Mark) (ab 13:20),3
14:36 (+1),14:37,IC 2034,Berlin-Charlottenburg (ab 14:30),4
14:43,14:43,RE 3621,Wittenberge (ab 12:05),
14:44 (+59),15:43,ICE 547,Düsseldorf Hbf (ab 10:48),
14:44 (+59),15:43,ICE 557,Köln Hbf (ab 10:44),6
14:45 (+10),14:55,ICE 377,Berlin Hbf (ab 14:37),4
14:52 (+7),14:59,RE 3154,Rathenow (ab 14:02),6
14:54 (+2),14:56,RE 3121,Vetschau (ab 13:16),3
15:04 (+13),15:17,RE 3122,Nauen (ab 14:39),5
15:04 (+11),15:15,RE 3155,Falkenberg(Elster) (ab 13:18),4
15:10 (+1),15:11,RE 3624,Berlin-Charlottenburg (ab 15:03),3
15:12 (+73),16:25,EC 177,Hamburg-Altona (ab 13:17),5
15:12 (+7),15:19,ICE 556,Berlin Südkreuz (ab 14:52),4
15:12 (+73),16:25,RJ 177,Hamburg-Altona (ab 13:17),5
15:15 (+9),15:24,ICE 374,Interlaken Ost (ab 05:59),6
15:20,15:20,RB 18620,Berlin-Charlottenburg (ab 15:08),4
15:20 (+1),15:21,RE 62020,Wismar (ab 12:21),5
15:24 (+2),15:26,FLX 1243,Hamburg Hbf (ab 13:39),6
15:24 (+1),15:25,ICE 1544,Berlin-Charlottenburg (ab 15:16),3
15:27,15:27,RB 18260,Potsdam Hbf (ab 14:36),5
15:28,15:28,RB 18263,Berlin-Charlottenburg (ab 15:22),4
15:30 (+23),15:53,ICE 145,Amsterdam Centraal (ab 10:00),6
15:31,15:31,RE 62023,Elsterwerda (ab 13:29),3
15:35,15:35,ICE 995,Berlin-Charlottenburg (ab 15:27),4
15:35,15:35,RB 18621,Nauen (ab 15:10),5
15:42 (+1),15:43,RE 3623,Wittenberge (ab 13:05),5
15:52 (+2),15:54,RE 3174,Stendal Hbf (ab 14:47),6
15:54,15:54,RE 3123,Vetschau (ab 14:16),3
15:57 (+58),16:55,ICE 849,Düsseldorf Hbf (ab 11:50),5
15:57 (+58),16:55,ICE 859,Köln Hbf (ab 11:38),5
15:58 (+1),15:59,ICE 846,Berlin Hbf (ab 15:47),4
15:58 (+1),15:59,ICE 856,Berlin Hbf (ab 15:47),4
16:04,16:04,RE 3124,Nauen (ab 15:39),5
16:04 (+6),16:10,RE 3177,Jüterbog (ab 15:02),4
16:13 (+2),16:15,RE 3626,Berlin-Charlottenburg (ab 16:02),3
16:20,16:20,RB 62089,Wittenberge (ab 15:05),5
16:20 (+12),16:32,RE 62022,Wittenberge (ab 15:05),5
16:22 (+27),16:49,ICE 798,Karlsruhe Hbf (ab 10:40),6
16:23 (+3),16:26,ICE 140,Berlin Südkreuz (ab 16:06),3
16:27,16:27,RB 18262,Potsdam Hbf (ab 15:36),
16:31 (+33),17:04,ICE 1053,Münster(Westf)Hbf (ab 13:25),6
16:35 (+6),16:41,RB 18623,Nauen (ab 16:11),
16:35 (+2),16:37,RE 62025,Elsterwerda (ab 14:41),3
16:43 (+43),17:26,ICE 379,Berlin Hbf (ab 16:30),4
16:43,16:43,RE 3625,Wittenberge (ab 14:05),
16:44 (+42),17:26,ICE 549,Düsseldorf Hbf (ab 12:48),
16:44 (+42),17:26,ICE 559,Köln Hbf (ab 12:44),6
16:46 (+3),16:49,FLX 1328,Berlin Südkreuz (ab 16:28),3
16:47,16:47,DRF 1328,Berlin Südkreuz (ab 16:28),3
16:52 (+8),17:00,RE 3156,Rathenow (ab 16:02),6
16:54,16:54,RE 3125,Vetschau (ab 15:16),3
17:04,17:04,RE 3126,Nauen (ab 16:39),5
17:04 (+6),17:10,RE 3157,Falkenberg(Elster) (ab 15:18),4
17:10 (+2),17:12,RE 3628,Berlin-Charlottenburg (ab 17:03),3
17:12 (+10),17:22,ICE 554,Berlin Südkreuz (ab 16:52),4
17:15 (+4),17:19,ICE 372,Brig (ab 07:45),6
17:20 (+1),17:21,RE 62024,Wismar (ab 14:21),5
17:24 (+6),17:30,ICE 1542,Berlin Charlottenburg (ab 17:16),3
17:27,17:27,RB 18264,Potsdam Hbf (ab 16:36),
17:31 (+7),17:38,ICE 147,Amsterdam Centraal (ab 12:00),6
17:31 (+11),17:42,RE 62027,Elsterwerda (ab 15:29),3
17:34 (+7),17:41,ICE 997,Berlin-Charlottenburg (ab 17:28),4
17:35 (+1),17:36,RB 18625,Nauen (ab 17:10),
17:42 (+23),18:05,RE 3627,Wittenberge (ab 15:05),
17:52 (+4),17:56,RE 3176,Stendal Hbf (ab 16:47),
17:54,17:54,RE 3127,Vetschau (ab 16:16),3
17:57 (+30),18:27,ICE 941,Düsseldorf Hbf (ab 13:50),5
17:57 (+30),18:27,ICE 951,Köln Hbf (ab 13:38),5
17:58 (+2),18:00,ICE 844,Berlin Hbf (ab 17:47),4
17:58 (+2),18:00,ICE 854,Berlin Hbf (ab 17:47),4
18:04,18:04,RE 26117,Jüterbog (ab 17:02),
18:04,18:04,RE 3128,Nauen (ab 17:39),5
18:04 (+19),18:23,RE 3179,Jüterbog (ab 17:02),4
18:13 (+1),18:14,RB 3630,Diekirch (ab 05:51),3
18:20,18:20,RE 62026,Wittenberge (ab 17:05),
18:22 (+15),18:37,ICE 796,Frankfurt(M) Flughafen Fernbahnhof (ab 14:09),6
18:23 (+26),18:49,ICE 742,Berlin Südkreuz (ab 18:04),3
18:27,18:27,RB 18266,Potsdam Hbf (ab 17:36),
18:29,18:29,DRF 1352,Berlin Südkreuz (ab 17:55),3
18:29 (+3),18:32,FLX 1352,Berlin Südkreuz (ab 17:55),3
18:31 (+18),18:49,ICE 1549,Köln Hbf (ab 13:34),6
18:35,18:35,RB 18627,Nauen (ab 18:11),
18:35 (+4),18:39,RE 62029,Elsterwerda (ab 16:41),3
18:43 (+14),18:57,RB 3629,Diekirch (ab 04:51),
18:43 (+14),18:57,RE 3629,Wittenberge (ab 16:05),
18:44 (+14),18:58,ICE 641,Düsseldorf Hbf (ab 14:48),
18:44 (+14),18:58,ICE 651,Köln Hbf (ab 14:44),6
18:45 (+1),18:46,ICE 677,Berlin Hbf (ab 18:37),4
18:52 (+4),18:56,RE 3158,Rathenow (ab 18:02),
18:54,18:54,RE 3129,Cottbus Hbf (ab 17:03),3
19:04 (+1),19:05,RE 3130,Nauen (ab 18:39),5
19:04 (+11),19:15,RE 3159,Falkenberg(Elster) (ab 17:18),
19:10 (+16),19:26,RB 3632,Diekirch (ab 07:51),3
19:10 (+13),19:23,RE 3632,Berlin Charlottenburg (ab 19:03),
19:12 (+9),19:21,ICE 552,Berlin Südkreuz (ab 18:52),4
19:15 (+71),20:26,ICE 370,Zürich HB (ab 10:59),6
19:20,19:20,RB 18234,Berlin-Charlottenburg (ab 19:10),4
19:20 (+3),19:23,RE 62028,Wismar (ab 16:21),5
19:24 (+15),19:39,FLX 1247,Hamburg Hbf (ab 17:39),6
19:27,19:27,RB 18268,Potsdam Hbf (ab 18:36),
19:30 (+32),20:02,ICE 149,Amsterdam Centraal (ab 14:00),6
19:31 (+3),19:34,RE 62031,Elsterwerda (ab 17:29),3
19:34,19:34,ICE 999,Berlin-Charlottenburg (ab 19:28),4
19:35 (+1),19:36,RB 18629,Nauen (ab 19:10),
19:42 (+10),19:52,RB 3631,Wittenberge (ab 17:05),
19:42 (+10),19:52,RE 3631,Wittenberge (ab 17:05),
19:52,19:52,RE 2,Königs Wusterhausen (ab 00:23),
19:52,19:52,RE 3131,Vetschau (ab 18:16),3
19:52 (+1),19:53,RE 3178,Stendal Hbf (ab 18:47),
19:58 (+1),19:59,ICE 842,Berlin Hbf (ab 19:47),4
19:58 (+39),20:37,ICE 943,Düsseldorf Hbf (ab 15:50),5
19:58 (+39),20:37,ICE 953,Köln Hbf (ab 15:38),5
20:04,20:04,RE 3132,Nauen (ab 19:39),5
20:04 (+10),20:14,RE 3181,Jüterbog (ab 19:02),4
20:13,20:13,RB 3634,Diekirch (ab 09:51),3
20:20 (+9),20:29,RE 62030,Wittenberge (ab 19:05),
20:22 (+43),21:05,ICE 794,Karlsruhe Hbf (ab 14:40),6
20:27,20:27,RB 18270,Potsdam Hbf (ab 19:36),
20:31 (+17),20:48,ICE 1055,Münster(Westf)Hbf (ab 17:25),6
20:35,20:35,RB 18631,Nauen (ab 20:11),
20:35 (+1),20:36,RE 62033,Elsterwerda (ab 18:41),3
20:43 (+43),21:26,ICE 679,Berlin Hbf (ab 20:30),4
20:43 (+2),20:45,RB 3633,Diekirch (ab 08:51),
20:43 (+3),20:46,RE 3633,Wittenberge (ab 18:05),
20:44 (+50),21:34,ICE 643,Düsseldorf Hbf (ab 16:48),
20:44 (+50),21:34,ICE 653,Köln Hbf (ab 16:44),6
20:50,20:50,ICE 540,Berlin Hbf (ab 20:38),4
