Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,ICE 2566,Baden-Baden (ab 17:39),
00:15,00:15,RB 62086,Baruth(Mark) (ab 23:19),7
00:19 (+1),00:20,RE 3366,Teltow (ab 00:00),
00:20 (+9),00:29,ICE 901,Hamburg-Altona (ab 21:26),12
00:21,00:21,RE 73826,Berlin Ostkreuz (ab 00:06),
00:23,00:23,FEX,Berlin Potsdamer Platz (ab 14:26),
00:23,00:23,RB 21964,Ludwigsfelde (ab 23:32),
00:41 (+40),01:21,RE 3745,Berlin Ostkreuz (ab 00:26),14
00:53,00:53,RB 94796,Fürstenwalde(Spree) (ab 00:00),
00:53,00:53,RE 91367,Fürstenwalde(Spree) (ab 00:00),
00:54,00:54,ICE 947,Köln Hbf (ab 19:27),12
01:20,01:20,RE 93994,Potsdam Hbf (ab 00:53),
01:20 (+2),01:22,RE 94791,Potsdam Hbf (ab 00:53),12
01:29 (+3),01:32,ICE 1707,Hamburg-Altona (ab 22:34),12
01:33 (+11),01:44,RE 93942,Berlin-Charlottenburg (ab 01:24),11
01:42,01:42,RB 21969,Berlin-Charlottenburg (ab 01:33),
01:48,01:48,RE 73752,Frankfurt(Oder) (ab 00:29),7
01:48,01:48,RE 93453,Frankfurt(Oder) (ab 00:29),
03:56,03:56,ICE 646,Berlin Ostbahnhof (ab 03:48),14
04:13 (+1),04:14,RE 3705,Berlin Ostkreuz (ab 03:59),14
04:33,04:33,RE 2,Buldern (ab 00:34),
04:33,04:33,RE 3101,Berlin Ostkreuz (ab 04:16),13
04:35,04:35,ICE 1706,Berlin Südkreuz (ab 04:29),8
04:37,04:37,RE 1,Potsdam Park Sanssouci (ab 01:33),
04:37,04:37,RE 94756,Berlin Ostkreuz (ab 04:23),14
04:45 (+5),04:50,RB 62094,Berlin Südkreuz (ab 04:38),8
04:45,04:45,RE 3,Stralsund Hbf (ab 00:10),
04:45,04:45,RE 3369,Eberswalde Hbf (ab 04:03),4
04:45,04:45,RE 62040,Wustermark (ab 04:16),1
05:01,05:01,RE 94716,Frankfurt(Oder) (ab 03:38),13
05:06,05:06,RE 3144,Rathenow (ab 04:09),2
05:07,05:07,RB 56801,Berlin Südkreuz (ab 05:00),6
05:07,05:07,RE 56801,Berlin Südkreuz (ab 05:00),6
05:11,05:11,RE 4351,Neustrelitz Hbf (ab 03:49),4
05:13 (+1),05:14,RE 3707,Lübbenau(Spreewald) (ab 03:53),13
05:13 (+2),05:15,RE 62003,Baruth(Mark) (ab 04:19),7
05:18,05:18,RE 3302,Jüterbog (ab 04:22),5
05:22,05:22,RE 93759,Frankfurt(Oder) (ab 04:15),
05:22,05:22,RE 94758,Frankfurt(Oder) (ab 04:15),13
05:24 (+1),05:25,ICE 946,Berlin Ostbahnhof (ab 05:08),14
05:24,05:24,RE 3102,Hennigsdorf(b Berlin) (ab 04:33),11
05:29,05:29,RE 3341,Schwedt(Oder) (ab 04:04),2
05:32,05:32,ICE 1501,Berlin Gesundbrunnen (ab 05:26),4
05:35,05:35,RE 3103,Cottbus Hbf (ab 04:00),14
05:35,05:35,RE 62000,Elstal (ab 05:07),2
05:36,05:36,ICE 608,Berlin Südkreuz (ab 05:31),6
05:43,05:43,RE 3504,Berlin Südkreuz (ab 05:34),5
05:43 (+2),05:45,RE 3704,Wiesenburg(Mark) (ab 04:33),12
05:45,05:45,RB 62050,Wünsdorf-Waldstadt (ab 04:50),7
05:52,05:52,RE 3167,Jüterbog (ab 05:02),
05:53,05:53,RB 18501,Cottbus Hbf (ab 04:24),8
05:53,05:53,RE 18501,Cottbus Hbf (ab 04:24),
05:57,05:57,RE 94713,Berlin-Wannsee (ab 05:39),11
05:59,05:59,RE 93719,Eisenhüttenstadt (ab 04:21),
05:59 (+1),06:00,RE 94718,Eisenhüttenstadt (ab 04:21),14
06:03 (+1),06:04,ICE 240,Berlin Südkreuz (ab 05:50),5
06:05 (+1),06:06,RE 3164,Stendal Hbf (ab 04:48),
06:08,06:08,RE 21818,Flughafen BER (ab 05:46),
06:11,06:11,RE 3503,Neubrandenburg (ab 04:27),
06:12,06:12,RB 62051,Wustermark (ab 05:39),1
06:13,06:13,RE 3709,Senftenberg (ab 04:11),13
06:14,06:14,EC 430,Przemysl Glowny (ab 18:49),13
06:15 (+2),06:17,RE 62005,Elsterwerda (ab 04:29),7
06:18,06:18,ES 453,Bruxelles Midi (ab 19:22),11
06:18 (+1),06:19,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),6
06:22,06:22,ICE 2523,Berlin Gesundbrunnen (ab 06:18),
06:22,06:22,RE 94760,Frankfurt(Oder) (ab 05:08),
06:23,06:23,RE 21820,Flughafen BER (ab 06:01),
06:24,06:24,RE 3104,Hamburg Hbf (ab 05:26),12
06:27 Ausfall,--:--,ICE 1541,Köln Hbf (ab 23:28),6
06:28 (+1),06:29,ICE 644,Berlin Ostbahnhof (ab 06:21),14
06:29 (+2),06:31,RE 3301,Pasewalk (ab 04:44),2 A - D
06:30 (+2),06:32,ICE 904,München Hbf (ab 23:12),5
06:35,06:35,RE 3105,Cottbus Hbf (ab 04:57),14
06:35,06:35,RE 94755,Potsdam Hbf (ab 06:10),
06:39,06:39,RE 21822,Flughafen BER (ab 06:16),
06:39,06:39,RE 62002,Elstal (ab 06:07),2 D - G
06:43,06:43,RE 4352,Berlin Südkreuz (ab 06:34),5
06:44 (+7),06:51,RE 3706,Dessau Hbf (ab 05:05),11
06:45,06:45,RB 62052,Rangsdorf (ab 06:21),
06:48 (+13),07:01,ICE 1272,Frankfurt(Main)Hbf (ab 23:04),12
06:48 (+1),06:49,ICE 1548,Berlin Ostbahnhof (ab 06:42),14
06:50,06:50,RE 3147,Falkenberg(Elster) (ab 05:14),7
06:53,06:53,RB 18503,Cottbus Hbf (ab 05:23),
06:53,06:53,RE 18503,Cottbus Hbf (ab 05:23),8
06:57,06:57,RE 94715,Berlin-Wannsee (ab 06:39),
06:59,06:59,RE 94720,Frankfurt(Oder) (ab 05:42),
07:06,07:06,RE 3146,Stendal Hbf (ab 05:48),2
07:11 (+8),07:19,RE 4353,Rostock Hbf (ab 04:34),4
07:12,07:12,RB 62053,Wustermark (ab 06:39),1
07:13 (+7),07:20,RE 3711,Senftenberg (ab 05:11),13
07:13 (+6),07:19,RE 62007,Elsterwerda (ab 05:29),7
07:18,07:18,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:22,07:22,RE 94762,Frankfurt(Oder) (ab 06:11),
07:24,07:24,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),12
07:25 (+1),07:26,ICE 944,Berlin Ostbahnhof (ab 07:19),14
07:29 (+1),07:30,ICE 606,Erfurt Hbf (ab 05:05),6
07:29,07:29,RE 3343,Schwedt(Oder) (ab 06:04),2
07:32 (+43),08:15,IC 2274,Dresden Hbf (ab 05:27),5
07:32,07:32,ICE 1503,Berlin Gesundbrunnen (ab 07:26),4
07:32,07:32,ICE 2841,Berlin Gesundbrunnen (ab 07:26),4
07:34,07:34,ICE 2465,Hamburg-Altona (ab 04:36),3
07:35,07:35,RE 3107,Cottbus Hbf (ab 06:07),14
07:35,07:35,RE 94757,Potsdam Hbf (ab 07:10),
07:39,07:39,RE 21830,Flughafen BER (ab 07:16),8
07:39,07:39,RE 62004,Elstal (ab 07:07),2
07:43,07:43,RE 3506,Berlin Südkreuz (ab 07:34),6
07:44 (+2),07:46,RE 3708,Dessau Hbf (ab 06:05),11
07:46,07:46,ICE 2571,Berlin Gesundbrunnen (ab 07:41),3
07:46 (+1),07:47,RB 62054,Rangsdorf (ab 07:23),7
07:50,07:50,RB 18146,Berlin Ostbahnhof (ab 07:39),13
07:52,07:52,ICE 649,Hannover Hbf (ab 05:30),12
07:52,07:52,RE 3169,Jüterbog (ab 07:02),7
07:53 (+130),10:03,IC 60409,Zürich HB (ab 19:59),13
07:53 (+130),10:03,NJ 409,Zürich HB (ab 19:59),13
07:53,07:53,RB 18505,Cottbus Hbf (ab 06:12),
07:53,07:53,RE 18505,Cottbus Hbf (ab 06:12),8
07:57,07:57,RE 93718,Berlin-Wannsee (ab 07:39),
07:57,07:57,RE 94717,Berlin-Wannsee (ab 07:39),
07:59 (+1),08:00,FLX 1322,Berlin Südkreuz (ab 07:54),5
07:59,07:59,RE 94722,Frankfurt(Oder) (ab 06:42),
08:03,08:03,ICE 148,Berlin Südkreuz (ab 07:50),7
08:05,08:05,RE 3166,Stendal Hbf (ab 06:47),2
08:07 (+1),08:08,ICE 642,Berlin Ostbahnhof (ab 08:00),14
08:08,08:08,RB 18145,Berlin-Wannsee (ab 07:51),11
08:09,08:09,RB 21834,Flughafen BER (ab 07:46),8
08:12,08:12,RB 62055,Wustermark (ab 07:39),1
08:13 (+13),08:26,RE 3505,Stralsund Hbf (ab 05:02),3
08:13,08:13,RE 3713,Senftenberg (ab 06:14),13
08:15 (+26),08:41,RE 62009,Elsterwerda (ab 06:40),7 A - D
08:17,08:17,ICE 851,Hannover Hbf (ab 05:46),11
08:19 (+4),08:23,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),6
08:21,08:21,ICE 2295,Hamburg-Altona (ab 05:35),3
08:21,08:21,ICE 2525,Hamburg-Altona (ab 05:35),3
08:22,08:22,RB 94764,Frankfurt(Oder) (ab 07:11),
08:22,08:22,RE 94764,Frankfurt(Oder) (ab 07:11),
08:23,08:23,RE 21836,Flughafen BER (ab 08:01),8
08:24,08:24,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),12
08:29,08:29,RE 3303,Stralsund Hbf (ab 05:10),2 A - D
08:32,08:32,ICE 1005,Berlin Gesundbrunnen (ab 08:26),
08:32,08:32,ICE 806,Erfurt Hbf (ab 06:11),5
08:35,08:35,RE 3109,Cottbus Hbf (ab 07:03),14
08:35 (+4),08:39,RE 94759,Potsdam Hbf (ab 08:10),
08:37 (+123),10:40,EN 40476,Budapest-Nyugati (ab 19:30),
08:37 (+123),10:40,NJ 456,Graz Hbf (ab 19:41),
08:39,08:39,RE 21838,Flughafen BER (ab 08:16),8
08:39,08:39,RE 62006,Elstal (ab 08:07),2 D - G
08:40 (+1),08:41,D 10301,Stockholm Central (ab 16:25),
08:40 (+1),08:41,D 301,Malmö Central (ab 21:55),12
