Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:12,00:12,RE 3521,Stralsund Hbf (ab 21:08),
00:22,00:22,RE 3319,Stralsund Hbf (ab 21:10),
00:26,00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),
01:09 (+14),01:23,ICE 2566,Baden-Baden (ab 17:39),
01:26 (+75),02:41,ICE 1500,München Hbf (ab 20:21),
01:26,01:26,RE 3361,Schwedt(Oder) (ab 00:04),
02:13,02:13,RE 3362,Lutherstadt Wittenberg Hbf (ab 00:34),
02:49 (+3),02:52,RB 62089,Wustermark (ab 02:16),
04:22,04:22,RE 3340,Falkenberg(Elster) (ab 03:40),9
04:37,04:37,RE 3,Hof (Saale)Hbf (ab 13:28),
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),6
05:03,05:03,RE 4351,Neustrelitz Hbf (ab 03:49),
05:14,05:14,RE 56801,Berlin Südkreuz (ab 05:00),
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),
05:27,05:27,RE 3302,Falkenberg(Elster) (ab 03:40),9
05:34 (+5),05:39,RE 3601,Neuruppin West (ab 04:24),6
05:40 (+4),05:44,RB 18240,Werder(Havel) (ab 04:40),5
05:40,05:40,RB 21,Niedernhausen(Taunus) (ab 01:05),
05:46,05:46,RE 3377,Angermünde (ab 04:55),9
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
06:03,06:03,RE 3503,Neubrandenburg (ab 04:27),6
06:22,06:22,RE 3,Oberhausen Hbf (ab 00:16),
06:22,06:22,RE 3301,Pasewalk (ab 04:44),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:34,06:34,RE 3603,Wittstock(Dosse) (ab 04:53),
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:37 (+25),07:02,ICE 904,München Hbf (ab 23:12),10
06:40,06:40,RB 18242,Werder(Havel) (ab 05:37),
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),
07:03 (+7),07:10,RE 4353,Rostock Hbf (ab 04:34),
07:07 (+3),07:10,IC 2432,Cottbus Hbf (ab 05:27),7
07:21,07:21,RE 3343,Schwedt(Oder) (ab 06:04),
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),
07:34,07:34,RE 3607,Perleberg (ab 05:03),
07:34,07:34,RE 6,Hamburg-Altona (ab 22:32),
07:42,07:42,IC 2274,Dresden Hbf (ab 05:29),
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:44 (+1),07:45,RB 61082,Wandlitzsee (ab 07:18),
07:48,07:48,RB 18244,Wustermark (ab 07:09),
07:51,07:51,RE 3506,Berlin Südkreuz (ab 07:34),
07:58,07:58,RE 3335,Angermünde (ab 07:10),
