Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:02,00:02,RE 73794,Brandenburg Hbf (an 00:55),4
00:09 (+4),00:13,ICE 901,Berlin Ostbahnhof (an 00:23),2
00:22 (+3),00:25,ICE 947,Berlin Ostbahnhof (an 00:36),1
00:23,00:23,RB 21962,Berlin-Charlottenburg (an 00:26),4
00:35,00:35,RE 3745,Bad Belzig (an 01:31),3
00:46,00:46,RE 3140,Cottbus Hbf (an 02:40),
00:57,00:57,RE 3141,Berlin-Charlottenburg (an 01:00),4
00:57,00:57,RE 3742,Berlin Ostbahnhof (an 01:14),
01:16,01:16,RE 73791,Berlin Ostbahnhof (an 01:33),
01:25 (+4),01:29,ICE 1707,Berlin Ostbahnhof (an 01:40),2
01:58,01:58,RE 73752,Brandenburg Hbf (an 02:51),
02:31,02:31,RE 3143,Frankfurt(Oder) (an 03:55),
03:13,03:13,RE 73754,Magdeburg Hbf (an 05:08),
03:59,03:59,FEX,Bruchsal (an 18:05),
04:04,04:04,RE 1,Homburg(Saar)Hbf (an 23:55),
04:04,04:04,RE 73751,Frankfurt(Oder) (an 05:29),
04:24,04:24,RE 73801,Frankfurt(Oder) (an 05:36),
04:29,04:29,ICE 646,Herford (an 07:10),
04:35,04:35,ICE 277,Chur (an 14:22),
04:39,04:39,RE 3702,Lübbenau(Spreewald) (an 06:03),
04:45,04:45,RE 73756,Brandenburg Hbf (an 05:33),
05:09,05:09,RE 73716,Magdeburg Hbf (an 06:50),
05:09,05:09,RE 73753,Frankfurt(Oder) (an 06:35),2
05:19,05:19,RE 2,Dresden Hbf (an 20:33),
05:19,05:19,RE 3102,Cottbus Hbf (an 06:56),1
05:21,05:21,RE 3707,Dessau Hbf (an 06:53),3
05:30,05:30,ICE 1541,Berlin Ostbahnhof (an 05:46),1
05:30,05:30,RE 73758,Brandenburg Hbf (an 06:19),
05:34 (+1),05:35,ICE 946,Köln Hbf (an 10:35),3
05:39,05:39,RE 3704,Senftenberg (an 07:41),2
05:39,05:39,RE 94704,Lübben(Spreewald) (an 06:56),
05:44,05:44,RE 3103,Hennigsdorf(b Berlin) (an 06:23),4
05:52,05:52,RE 73713,Frankfurt(Oder) (an 07:18),
06:08,06:08,RE 73718,Magdeburg Hbf (an 07:50),4
06:19,06:19,RE 3104,Cottbus Hbf (an 07:57),1
06:30,06:30,RE 73755,Frankfurt(Oder) (an 07:47),2
06:30,06:30,RE 73760,Brandenburg Hbf (an 07:19),
06:36 (+2),06:38,ICE 279,Interlaken Ost (an 15:59),3
06:39,06:39,RE 3706,Lübben(Spreewald) (an 07:56),2
06:44,06:44,ICE 1272,Frankfurt(M) Flughafen Fernbahnhof (an 23:46),1
06:44,06:44,RE 3105,Hennigsdorf(b Berlin) (an 07:23),4
06:52,06:52,RE 73715,Frankfurt(Oder) (an 08:18),2
07:08,07:08,RE 73720,Magdeburg Hbf (an 08:50),4
07:19,07:19,RE 3106,Cottbus Hbf (an 08:56),1
07:21,07:21,RE 3711,Dessau Hbf (an 08:53),4
07:30,07:30,RE 73757,Frankfurt(Oder) (an 08:43),2
07:30,07:30,RE 73762,Brandenburg Hbf (an 08:23),4
07:39,07:39,IC 2432,Hannover Hbf (an 10:25),3
07:39,07:39,RE 3708,Senftenberg (an 09:41),2
07:39,07:39,RE 95118,Lübben(Spreewald) (an 08:56),
07:44,07:44,RE 3107,Hennigsdorf(b Berlin) (an 08:23),4
07:52,07:52,RE 73717,Frankfurt(Oder) (an 09:18),2
08:08,08:08,RE 73722,Magdeburg Hbf (an 09:50),
08:19,08:19,RE 3108,Cottbus Hbf (an 09:55),1
08:21,08:21,RE 3713,Dessau Hbf (an 09:53),3
08:30,08:30,RE 73759,Frankfurt(Oder) (an 09:43),2
08:30,08:30,RE 73764,Brandenburg Hbf (an 09:19),
08:39,08:39,RE 3710,Senftenberg (an 10:41),2
08:44,08:44,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:52,08:52,RE 73719,Frankfurt(Oder) (an 10:18),2
09:08,09:08,RE 73724,Magdeburg Hbf (an 10:50),
09:19,09:19,RE 3110,Cottbus Hbf (an 10:55),1
09:21,09:21,RE 3715,Dessau Hbf (an 10:53),3
09:30,09:30,RE 73761,Frankfurt(Oder) (an 10:43),2
09:30,09:30,RE 73766,Brandenburg Hbf (an 10:19),
09:39,09:39,RE 3712,Senftenberg (an 11:41),1
09:44,09:44,RE 3111,Hennigsdorf(b Berlin) (an 10:23),4
09:52,09:52,RE 73721,Frankfurt(Oder) (an 11:18),2
10:08,10:08,RE 73726,Magdeburg Hbf (an 11:50),
10:19,10:19,RE 3112,Cottbus Hbf (an 11:55),
10:21,10:21,RE 3717,Dessau Hbf (an 11:53),3
10:30,10:30,RE 73763,Frankfurt(Oder) (an 11:43),
10:30,10:30,RE 73768,Brandenburg Hbf (an 11:19),
10:39,10:39,RE 3714,Senftenberg (an 12:41),2
10:44,10:44,RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:52,10:52,RE 73723,Frankfurt(Oder) (an 12:18),
11:08,11:08,RE 73728,Magdeburg Hbf (an 12:50),
11:19,11:19,RE 3114,Cottbus Hbf (an 12:55),1
11:21,11:21,RE 3719,Dessau Hbf (an 12:53),3
11:30,11:30,RE 73765,Frankfurt(Oder) (an 12:43),2
11:30,11:30,RE 73770,Brandenburg Hbf (an 12:19),4
11:39,11:39,RE 3716,Senftenberg (an 13:41),2
11:44,11:44,RE 3115,Hennigsdorf(b Berlin) (an 12:23),4
11:52,11:52,RE 73725,Frankfurt(Oder) (an 13:18),2
12:08,12:08,RE 73730,Magdeburg Hbf (an 13:50),4
12:19,12:19,RE 3116,Cottbus Hbf (an 13:55),1
12:21,12:21,RE 3721,Dessau Hbf (an 13:53),3
12:30,12:30,RE 73767,Frankfurt(Oder) (an 13:43),2
12:30,12:30,RE 73772,Brandenburg Hbf (an 13:19),4
12:39,12:39,RE 3718,Senftenberg (an 14:41),2
12:44,12:44,RE 3117,Hennigsdorf(b Berlin) (an 13:23),4
12:52,12:52,RE 73727,Frankfurt(Oder) (an 14:18),2
13:08,13:08,RE 73732,Magdeburg Hbf (an 14:50),4
13:19,13:19,RE 3118,Cottbus Hbf (an 14:55),1
13:21,13:21,RE 3723,Dessau Hbf (an 14:53),3
13:30,13:30,RE 73769,Frankfurt(Oder) (an 14:43),2
13:30,13:30,RE 73774,Brandenburg Hbf (an 14:19),4
13:39 (+8),13:47,RE 3720,Senftenberg (an 15:41),2
13:44,13:44,RE 3119,Hennigsdorf(b Berlin) (an 14:23),4
13:52 (+1),13:53,RE 73729,Frankfurt(Oder) (an 15:18),2
14:08,14:08,RE 73734,Magdeburg Hbf (an 15:50),4
