Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:05,00:05,RE 3182,Stendal Hbf (ab 22:50),
00:22,00:22,RE 3319,Stralsund Rügendamm (ab 21:11),
00:26,00:26,RE 3366,Lutherstadt Wittenberg Hbf (ab 22:39),
00:37,00:37,RE 8,Ahrensburg (ab 01:21),
00:37,00:37,RE 92738,Berlin-Spandau (ab 00:24),
00:43 (+9),00:52,ICE 700,München Hbf (ab 19:09),8
01:02,01:02,ICE 1500,München Hbf (ab 20:21),8
02:51,02:51,RB 10,Berlin Hbf (ab 05:14),
04:22 (+7),04:29,RE 3340,Berlin Hbf (ab 04:18),9
04:37,04:37,RE 3369,Eberswalde Hbf (ab 04:03),6
04:51,04:51,RE 4350,Berlin Hbf (ab 04:46),9
05:03,05:03,RE 4351,Fürstenberg(Havel) (ab 04:01),6
05:14,05:14,RE 56301,Berlin Südkreuz (ab 05:01),9
05:22,05:22,RE 3341,Schwedt(Oder) (ab 04:04),6
05:27,05:27,RE 3302,Jüterbog (ab 04:22),9
05:40,05:40,RB 18240,Werder(Havel) (ab 04:37),
05:40,05:40,RB 21,Niedernhausen(Taunus) (ab 00:05),
05:46 (+2),05:48,RE 3377,Angermünde (ab 04:55),9
05:51,05:51,RE 3504,Berlin Südkreuz (ab 05:34),10
06:03 (+4),06:07,RE 3503,Fürstenberg(Havel) (ab 05:09),6
06:22,06:22,RE 3301,Pasewalk (ab 04:44),6
06:28,06:28,RE 3342,Lutherstadt Wittenberg Hbf (ab 04:52),10
06:35,06:35,NEB 61080,Klosterfelde (ab 06:02),
06:35,06:35,RB 61080,Klosterfelde (ab 06:02),9
06:37 (+3),06:40,ICE 904,München Hbf (ab 23:12),10
06:40,06:40,RB 18242,Werder(Havel) (ab 05:34),5
06:51,06:51,RE 4352,Berlin Südkreuz (ab 06:34),10
06:57,06:57,RE 3331,Angermünde (ab 06:01),8
07:03 (+1),07:04,RE 4353,Rostock Hbf (ab 04:43),6
07:21 (+6),07:27,RE 3343,Schwedt(Oder) (ab 06:04),6
07:28,07:28,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),9
07:44,07:44,NEB 61082,Wandlitzsee (ab 07:18),
07:48,07:48,RB 18244,Werder(Havel) (ab 06:34),5
07:51,07:51,RE 3506,Berlin Südkreuz (ab 07:34),10
07:58,07:58,RE 3335,Angermünde (ab 07:10),8
08:03 (+8),08:11,RE 3505,Fürstenberg(Havel) (ab 07:12),6
08:03,08:03,RE 5,Bernau a Chiemsee (ab 18:57),
08:16 (+12),08:28,IC 2173,Rostock Hbf (ab 06:20),6
08:22,08:22,RE 3303,Stralsund Rügendamm (ab 05:11),6
08:28,08:28,RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),9
08:38,08:38,RE 52820,Schwerin Hbf (ab 06:14),
08:38 (+4),08:42,RE 56300,Schwerin Hbf (ab 06:14),9
08:40,08:40,RB 18246,Werder(Havel) (ab 07:34),5
08:44,08:44,ICE 806,Erfurt Hbf (ab 06:30),8
08:51 (+1),08:52,RE 4354,Berlin Südkreuz (ab 08:34),10
09:02 (+4),09:06,ICE 936,Eisenach Hbf (ab 06:37),8
09:03 (+8),09:11,RE 4355,Rostock Hbf (ab 06:36),6
09:21 (+8),09:29,RE 3345,Schwedt(Oder) (ab 08:04),
09:28,09:28,RE 3306,Luckenwalde (ab 08:35),9
09:31,09:31,ICE 1104,München Hbf (ab 05:17),8
09:40 (+7),09:47,RB 18248,Werder(Havel) (ab 08:34),5
09:43,09:43,IC 2272,Chemnitz Hbf (ab 06:26),
09:51,09:51,RE 3508,Berlin Südkreuz (ab 09:34),9
10:02 (+1),10:03,RE 3507,Fürstenberg(Havel) (ab 09:12),6
10:16,10:16,IC 2175,Rostock Hbf (ab 08:20),6
10:22 (+4),10:26,RE 3305,Stralsund Rügendamm (ab 07:10),6
10:28,10:28,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),9
10:31,10:31,ICE 1604,München Hbf (ab 06:19),8
10:39 (+16),10:55,RB 18250,Werder(Havel) (ab 09:41),5
10:39 (+3),10:42,RE 56302,Schwerin Hbf (ab 08:14),9
10:51 (+1),10:52,RE 4356,Berlin Südkreuz (ab 10:34),10
10:54 (+1),10:55,ICE 2539,Ostseebad Binz (ab 07:20),6
10:54 (+1),10:55,ICE 839,Ostseebad Binz (ab 07:20),6
11:02 (+24),11:26,ICE 2810,Frankfurt(Main)Hbf (ab 07:02),8
11:02 (+24),11:26,ICE 934,Frankfurt(Main)Hbf (ab 07:02),8
11:03 (+1),11:04,RE 4357,Rostock Hbf (ab 08:33),6
11:21,11:21,RE 3347,Schwedt(Oder) (ab 10:04),6
11:28 (+2),11:30,RE 3308,Luckenwalde (ab 10:35),9
11:28,11:28,RE 92008,Luckenwalde (ab 10:35),9
11:31 (+39),12:10,ICE 1102,München Hbf (ab 07:17),8
11:40 (+17),11:57,RB 18252,Werder(Havel) (ab 10:41),5
11:43 (+1),11:44,IC 2270,Chemnitz Hbf (ab 08:26),9
11:51 (+1),11:52,RE 3510,Berlin Südkreuz (ab 11:34),9
11:56 (+1),11:57,ICE 1162,Stuttgart Hbf (ab 07:03),10
12:03,12:03,RE 3509,Fürstenberg(Havel) (ab 11:12),6
12:16 (+2),12:18,ICE 802,Nürnberg Hbf (ab 09:05),8
12:22 (+1),12:23,RE 3307,Stralsund Rügendamm (ab 09:11),6
12:28 (+23),12:51,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),9
12:31,12:31,ICE 1602,München Hbf (ab 08:21),8
12:39 (+6),12:45,RE 56304,Schwerin Hbf (ab 10:14),9
12:40 (+4),12:44,RB 18254,Werder(Havel) (ab 11:41),5
12:51 (+4),12:55,RE 4358,Berlin Südkreuz (ab 12:34),10
12:54 (+1),12:55,ICE 2451,Ostseebad Binz (ab 09:15),6
12:54 (+1),12:55,ICE 931,Ostseebad Binz (ab 09:15),6
13:02 (+4),13:06,ICE 932,Saarbrücken Hbf (ab 06:28),8
13:03 (+5),13:08,RE 4359,Rostock Hbf (ab 10:25),6
13:21 (+3),13:24,RE 3349,Schwedt(Oder) (ab 12:04),6
13:28,13:28,RB 92010,Luckenwalde (ab 12:35),9
13:28,13:28,RE 3310,Luckenwalde (ab 12:35),9
13:31 (+10),13:41,ICE 1100,München Hbf (ab 09:19),8
13:40 (+117),15:37,RB 18256,Werder(Havel) (ab 12:34),5
13:43 (+8),13:51,IC 2178,Dresden Hbf (ab 11:35),9
13:51,13:51,RE 3512,Berlin Südkreuz (ab 13:34),9
14:03,14:03,RE 3511,Fürstenberg(Havel) (ab 13:12),6
14:22 (+12),14:34,RE 3309,Stralsund Rügendamm (ab 11:11),6
14:28,14:28,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),9
14:31 (+2),14:33,ICE 1600,München Hbf (ab 10:22),8
14:39,14:39,RE 56306,Schwerin Hbf (ab 12:14),6
14:40,14:40,RB 18258,Werder(Havel) (ab 13:41),5
14:51 (+3),14:54,RE 4360,Berlin Südkreuz (ab 14:34),10
14:53 Ausfall,--:--,ICE 933,Ostseebad Binz (ab 11:24),7
15:02 (+6),15:08,ICE 930,Frankfurt(Main)Hbf (ab 11:02),7
15:03 (+4),15:07,RE 4361,Rostock Hbf (ab 12:50),6
15:21 (+1),15:22,RE 3351,Schwedt(Oder) (ab 14:04),6
15:28,15:28,RB 92012,Luckenwalde (ab 14:35),9
15:28,15:28,RE 3312,Luckenwalde (ab 14:35),9
15:31 (+5),15:36,ICE 1008,München Hbf (ab 11:18),8
15:40,15:40,RB 18260,Werder(Havel) (ab 14:41),5
15:50,15:50,NEB 61086,Basdorf (ab 15:27),
15:50 (+3),15:53,RB 61086,Basdorf (ab 15:27),9
15:51,15:51,RE 3514,Berlin Südkreuz (ab 15:34),10
16:03 (+1),16:04,RE 3513,Fürstenberg(Havel) (ab 15:12),6
16:13 (+1),16:14,ICE 1204,Innsbruck Hbf (ab 08:42),8
16:16 (+1),16:17,IC 2271,Rostock Hbf (ab 14:20),6
16:22,16:22,RB 92011,Stralsund Rügendamm (ab 13:11),6
16:22 (+1),16:23,RE 3311,Stralsund Rügendamm (ab 13:11),6
16:28 (+4),16:32,RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),9
16:31 (+16),16:47,ICE 1508,München Hbf (ab 12:21),8
16:39 (+2),16:41,RE 56308,Schwerin Hbf (ab 14:14),6
16:40 (+4),16:44,RB 18262,Werder(Havel) (ab 15:41),5
16:44,16:44,NEB 61088,Basdorf (ab 16:27),
16:44,16:44,RB 61088,Basdorf (ab 16:27),10
16:51 (+1),16:52,RE 4362,Berlin Südkreuz (ab 16:34),10
16:54 (+18),17:12,ICE 935,Ostseebad Binz (ab 13:24),6
17:02 (+30),17:32,ICE 2538,Frankfurt(Main)Hbf (ab 13:02),8
17:02 (+30),17:32,ICE 838,Frankfurt(Main)Hbf (ab 13:02),8
17:03,17:03,RE 4363,Rostock Hbf (ab 14:38),6
17:12 (+4),17:16,RE 3337,Angermünde (ab 16:17),9
17:21 (+4),17:25,RE 3353,Schwedt(Oder) (ab 16:04),6
17:28 (+9),17:37,RE 3314,Lutherstadt Wittenberg Hbf (ab 15:51),9
17:31 (+27),17:58,ICE 1006,München Hbf (ab 13:17),8
17:40,17:40,RB 18264,Werder(Havel) (ab 16:39),5
17:43 (+2),17:45,IC 2174,Dresden Hbf (ab 15:35),9
17:48,17:48,NEB 61090,Wandlitzsee (ab 17:20),
17:48 (+1),17:49,RB 61090,Wandlitzsee (ab 17:20),6
17:51,17:51,RE 3516,Berlin Südkreuz (ab 17:36),9
17:57,17:57,RE 3333,Angermünde (ab 17:09),7
18:03,18:03,RE 3515,Fürstenberg(Havel) (ab 17:12),6
18:13 (+5),18:18,ICE 706,München Hbf (ab 13:12),8
18:22,18:22,RE 3,München Hbf (ab 23:24),
18:22,18:22,RE 3313,Stralsund Rügendamm (ab 15:11),6
18:22,18:22,RE 92013,Stralsund Rügendamm (ab 15:11),6
18:28,18:28,RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),10
18:31 (+13),18:44,ICE 1506,München Hbf (ab 14:21),8
18:39,18:39,RE 56310,Schwerin Hbf (ab 16:14),6
18:40 (+6),18:46,RB 18266,Werder(Havel) (ab 17:39),5
18:51 (+2),18:53,RE 4364,Berlin Südkreuz (ab 18:34),10
18:54 (+2),18:56,ICE 2827,Ostseebad Binz (ab 15:24),6
18:54 (+2),18:56,ICE 937,Ostseebad Binz (ab 15:24),6
19:03 (+4),19:07,RE 4365,Rostock Hbf (ab 16:37),6
19:13 (+2),19:15,ICE 9591,Paris Est (ab 11:07),8
19:16,19:16,RE 3339,Angermünde (ab 18:16),9
19:21,19:21,RE 3355,Schwedt(Oder) (ab 18:04),5
19:28 (+9),19:37,RE 3316,Lutherstadt Wittenberg Hbf (ab 17:51),9
19:31 (+8),19:39,ICE 1004,München Hbf (ab 15:17),8
19:40,19:40,RB 18268,Werder(Havel) (ab 18:41),5
19:43,19:43,IC 2172,Dresden Hbf (ab 17:35),9
19:51,19:51,RE 3518,Berlin Südkreuz (ab 19:34),9
20:03 (+2),20:05,RE 3517,Fürstenberg(Havel) (ab 19:12),6
20:16 (+3),20:19,ICE 2840,Nürnberg Hbf (ab 16:26),8
