Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:43,00:43,RE 3141,Berlin-Charlottenburg (an 01:00),2
01:00,01:00,RE 3140,Cottbus Hbf (an 02:40),1
04:17,04:17,RE 73751,Frankfurt(Oder) (an 05:29),
04:27,04:27,RE 2,Dresden Hbf (an 20:33),
04:37,04:37,RE 73801,Frankfurt(Oder) (an 05:36),
04:53,04:53,RE 3702,Senftenberg (an 06:41),1
05:08,05:08,RE 3707,Dessau Hbf (an 06:53),2
05:35,05:35,RE 3103,Berlin-Spandau (an 05:54),
05:52,05:52,RE 3704,Senftenberg (an 07:41),1
06:08,06:08,RE 3709,Dessau Hbf (an 07:53),2
06:29,06:29,RE 3105,Berlin-Spandau (an 06:54),
06:53,06:53,RE 3706,Senftenberg (an 08:41),1
07:08,07:08,RE 3711,Dessau Hbf (an 08:53),2
07:16,07:16,RE 73762,Potsdam Hbf (an 07:51),
07:21,07:21,RE 73805,Berlin Ostbahnhof (an 07:24),1
07:34,07:34,RE 73806,Brandenburg Hbf (an 08:33),
07:35,07:35,RE 3107,Berlin-Spandau (an 07:54),
07:43,07:43,RE 73757,Frankfurt(Oder) (an 08:43),1
07:44,07:44,RB 18146,Potsdam Hbf (an 08:19),
07:53,07:53,RE 3708,Senftenberg (an 09:41),1
07:54,07:54,RE 73722,Magdeburg Hbf (an 09:50),2
08:06,08:06,RE 73717,Frankfurt(Oder) (an 09:18),1
08:08,08:08,RE 3713,Dessau Hbf (an 09:53),2
08:16,08:16,RE 73764,Brandenburg Hbf (an 09:19),2
08:33,08:33,RE 3108,Cottbus Hbf (an 09:55),1
08:34,08:34,RE 73808,Brandenburg Hbf (an 09:33),2
08:35,08:35,RE 3109,Hennigsdorf(b Berlin) (an 09:23),2
08:43,08:43,RE 73759,Frankfurt(Oder) (an 09:43),1
08:43,08:43,RJX 663,Wien Hbf (an 23:32),1
08:44,08:44,RB 18148,Golm (an 09:36),2
08:53,08:53,RE 3710,Senftenberg (an 10:41),1
08:54,08:54,RE 73724,Magdeburg Hbf (an 10:50),2
09:06,09:06,RE 73719,Frankfurt(Oder) (an 10:18),1
09:08,09:08,RE 3715,Dessau Hbf (an 10:53),2
09:16,09:16,RE 73766,Brandenburg Hbf (an 10:19),
09:17,09:17,RB 18147,Berlin Ostbahnhof (an 09:21),1
09:21,09:21,RE 73809,Berlin Ostbahnhof (an 09:24),1
09:33,09:33,RE 3110,Cottbus Hbf (an 10:55),1
09:34,09:34,RB 73810,Berlin Hbf (an 09:39),
09:34,09:34,RE 73810,Brandenburg Hbf (an 10:33),
09:35,09:35,RE 3111,Berlin-Spandau (an 09:54),
09:43,09:43,RE 73761,Frankfurt(Oder) (an 10:43),1
09:44,09:44,RB 18150,Berlin Hbf (an 09:50),
09:53,09:53,RE 3712,Senftenberg (an 11:41),1
09:54,09:54,RE 73726,Magdeburg Hbf (an 11:50),2
10:06 (+19),10:25,RE 73721,Frankfurt(Oder) (an 11:18),1
10:08 (+10),10:18,RE 3717,Dessau Hbf (an 11:53),2
10:16,10:16,RE 73768,Brandenburg Hbf (an 11:19),2
10:17,10:17,RB 18149,Berlin Ostbahnhof (an 10:21),1
10:21,10:21,RE 73811,Berlin Ostkreuz (an 10:31),1
10:33 (+2),10:35,RE 3112,Cottbus Hbf (an 11:55),1
10:35,10:35,RE 3113,Hennigsdorf(b Berlin) (an 11:23),2
10:43,10:43,RE 73763,Frankfurt(Oder) (an 11:43),1
10:53,10:53,RE 3714,Senftenberg (an 12:41),1
10:54 (+23),11:17,RE 73728,Magdeburg Hbf (an 12:50),2
11:06 (+19),11:25,RE 73723,Frankfurt(Oder) (an 12:18),1
11:08,11:08,RE 3719,Dessau Hbf (an 12:53),2
11:16,11:16,RE 73770,Brandenburg Hbf (an 12:19),2
11:29,11:29,RE 3115,Hennigsdorf(b Berlin) (an 12:23),2
11:33,11:33,RE 3114,Cottbus Hbf (an 12:55),1
11:43,11:43,RE 73765,Frankfurt(Oder) (an 12:43),1
11:53,11:53,RE 3716,Senftenberg (an 13:41),1
11:54,11:54,RE 73730,Magdeburg Hbf (an 13:50),2
12:06,12:06,RE 73725,Frankfurt(Oder) (an 13:18),1
12:08,12:08,RE 3721,Dessau Hbf (an 13:53),2
