Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:24,00:24,RE 3319,Berlin Hbf (an 00:30),6
00:29,00:29,RE 3360,Eberswalde Hbf (an 01:04),
00:29 (+11),00:40,RE 3366,Eberswalde Hbf (an 01:04),10
04:02,04:02,RB 18241,Potsdam Hbf (an 05:23),
04:15,04:15,RE 3705,Dessau Hbf (an 05:53),8
04:25,04:25,RE 3,Hannover Hbf (an 23:15),
04:25,04:25,RE 3340,Schwedt(Oder) (an 05:50),9
04:38,04:38,RE 3101,Berlin-Spandau (an 04:53),
04:41,04:41,RE 3369,Berlin Hbf (an 04:45),6
04:54,04:54,RE 4350,Frankfurt(Oder) (an 10:22),9
04:54,04:54,RE 5,Kassel-Wilhelmshöhe (an 20:18),
05:12 (+4),05:16,RE 4351,Berlin Südkreuz (an 05:24),
05:14,05:14,RB 18243,Potsdam Hbf (an 06:23),
05:16,05:16,ICE 2835,München Hbf (an 13:15),7
05:22,05:22,RE 3102,Cottbus Hbf (an 06:57),10
05:24,05:24,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),6
05:26,05:26,ICE 1501,München Hbf (an 09:41),
05:26,05:26,ICE 2891,München Hbf (an 19:12),
05:26,05:26,ICE 593,München Hbf (an 13:15),7
05:32 (+1),05:33,RE 3302,Stralsund Hbf (an 08:45),9
05:35 (+2),05:37,RE 3103,Nauen (an 06:21),7
05:35,05:35,RE 92303,Berlin-Spandau (an 05:52),
05:54,05:54,RE 3504,Grimmen (an 08:29),10
06:03,06:03,ES 453,Praha hl.n. (an 11:45),
06:06,06:06,RE 3503,Berlin Südkreuz (an 06:23),6
06:11,06:11,RE 3376,Angermünde (an 07:01),9
06:16,06:16,ICE 503,München Hbf (an 11:07),7
06:21,06:21,RE 10000,Cottbus Hbf (an 07:57),10
06:21,06:21,RE 2,Regensburg Hbf (an 21:12),
06:21,06:21,RE 3104,Cottbus Hbf (an 07:57),10
06:24 (+26),06:50,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),6
06:26 (+1),06:27,ICE 1003,München Hbf (an 10:45),7
06:30 (+536),15:26,ES 453,Praha hl.n. (an 11:45),8
06:32 (+2),06:34,RE 3342,Wismar (an 16:15),10
06:42 (+12),06:54,RE 3105,Köln Hbf (an 15:24),
06:54,06:54,RE 4352,Rostock Hbf (an 09:23),10
06:56,06:56,ICE 2806,Halle(Saale)Hbf (an 08:16),
06:56,06:56,ICE 750,Frankfurt(Main)Hbf (an 10:56),
07:06 (+4),07:10,RE 4353,Berlin Südkreuz (an 07:23),6
07:22,07:22,RE 3106,Cottbus Hbf (an 08:56),10
07:24,07:24,RE 3343,Luckenwalde (an 08:27),6
07:26 (+1),07:27,ICE 1503,München Hbf (an 11:43),7
07:33,07:33,RE 10237,Münster(Westf)Hbf (an 23:35),9
07:33 (+9),07:42,RE 3304,Stralsund Hbf (an 10:44),9
07:40,07:40,RE 3107,Nauen (an 08:21),7
07:54,07:54,RE 3506,St. Gallen(CH) (an 23:34),10
07:54,07:54,RE 5,Kassel-Wilhelmshöhe (an 14:18),
08:06,08:06,RE 3505,Berlin Südkreuz (an 08:24),
08:24,08:24,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),6
08:26 (+3),08:29,ICE 1005,München Hbf (an 12:46),7
08:26,08:26,RE 3108,Cottbus Hbf (an 09:55),10
08:32,08:32,RE 3344,Angermünde (an 09:23),
08:42,08:42,RE 3109,Berlin Hbf (an 20:13),7
08:54 (+1),08:55,RE 4354,Rostock Hbf (an 11:23),10
08:56 (+4),09:00,ICE 837,Frankfurt(Main)Hbf (an 12:56),6
09:03,09:03,ICE 936,Ostseebad Binz (an 12:29),8
09:06 (+8),09:14,RE 4355,Berlin Südkreuz (an 09:24),6
09:18 (+16),09:34,ICE 797,Frankfurt(M) Flughafen Fernbf (an 13:52),7
09:22,09:22,RE 3110,Cottbus Hbf (an 10:56),8
09:24,09:24,RE 3345,Luckenwalde (an 10:27),6
09:26 (+2),09:28,ICE 1505,München Hbf (an 13:43),7
09:32 (+1),09:33,RE 3306,Stralsund Hbf (an 12:44),9
09:42 (+42),10:24,RE 3111,Nauen (an 10:21),7
09:54,09:54,RE 3508,Grimmen (an 12:29),9
10:06 (+12),10:18,RE 3507,Berlin Südkreuz (an 10:24),6
10:18,10:18,ICE 1976,Waren(Müritz) (an 11:36),
10:22,10:22,RE 3112,Cottbus Hbf (an 11:55),10
10:24,10:24,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),6
10:32,10:32,RE 3346,Schwedt(Oder) (an 11:55),9
10:42,10:42,RE 3113,Nauen (an 11:21),7
10:54,10:54,RB 20232,Enschede (an 22:27),10
10:54 (+2),10:56,RE 4356,Rostock Hbf (an 13:23),10
10:56 (+2),10:58,ICE 839,Frankfurt(Main)Hbf (an 14:56),6
11:03 (+12),11:15,ICE 934,Ostseebad Binz (an 14:29),9
11:06 (+4),11:10,RE 4357,Berlin Südkreuz (an 11:23),6
11:22,11:22,RE 3114,Cottbus Hbf (an 12:56),8
11:24,11:24,RE 3347,Luckenwalde (an 12:27),6
11:32 (+1),11:33,RE 3308,Stralsund Hbf (an 14:44),9
11:42,11:42,RE 3115,Nauen (an 12:21),7
11:54 (+1),11:55,RE 3510,Grimmen (an 14:29),9
12:06 (+12),12:18,RE 3509,Berlin Südkreuz (an 12:23),6
12:22,12:22,RE 3116,Cottbus Hbf (an 13:55),10
12:24,12:24,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),6
12:32 (+2),12:34,RE 3348,Schwedt(Oder) (an 13:55),9
12:42 (+1),12:43,RE 3117,Nauen (an 13:21),7
12:54 (+1),12:55,RE 4358,Rostock Hbf (an 15:23),10
12:57 (+1),12:58,ICE 931,Frankfurt(Main)Hbf (an 16:56),6
13:03 (+11),13:14,ICE 932,Ostseebad Binz (an 16:41),8
13:06 (+4),13:10,RE 4359,Berlin Südkreuz (an 13:23),6
13:22,13:22,RE 3118,Cottbus Hbf (an 14:56),8
13:24 (+1),13:25,RE 3349,Luckenwalde (an 14:27),6
13:32 (+1),13:33,RE 3310,Stralsund Hbf (an 16:44),9
13:42,13:42,RE 3119,Nauen (an 14:21),7
13:54 (+1),13:55,RE 3512,Grimmen (an 16:29),9
14:06 (+4),14:10,RE 3511,Berlin Südkreuz (an 14:23),6
14:22,14:22,RE 3120,Cottbus Hbf (an 15:55),10
14:24 (+2),14:26,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),6
14:32 (+1),14:33,RE 3350,Schwedt(Oder) (an 15:55),9
14:42,14:42,RE 3121,Nauen (an 15:21),7
14:54 (+5),14:59,RE 4360,Rostock Hbf (an 17:23),10
14:57 (+2),14:59,ICE 933,Frankfurt(Main)Hbf (an 18:56),7
15:04 (+3),15:07,ICE 930,Ostseebad Binz (an 18:40),9
15:04,15:04,RB 18505,Ostseebad Binz (an 18:40),9
15:06 (+6),15:12,RE 4361,Berlin Südkreuz (an 15:23),6
15:10,15:10,RE 3336,Angermünde (an 16:01),
15:22,15:22,RE 3122,Cottbus Hbf (an 16:55),10
15:24,15:24,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),
15:32 (+3),15:35,RE 3312,Stralsund Hbf (an 18:44),9
15:42 (+21),16:03,RE 3123,Nauen (an 16:21),7
15:54 (+2),15:56,RE 3514,Grimmen (an 18:29),10
16:01,16:01,ICE 1163,Stuttgart Hbf (an 21:01),7
16:06 (+7),16:13,RE 3513,Berlin Südkreuz (an 16:24),6
16:11,16:11,RE 3330,Angermünde (an 17:02),10
16:22 (+1),16:23,RE 3124,Cottbus Hbf (an 17:56),10
16:24 (+1),16:25,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),6
16:32 (+2),16:34,RE 3352,Schwedt(Oder) (an 17:55),9
16:42,16:42,RE 3125,Nauen (an 17:20),7
16:54,16:54,RE 4362,Rostock Hbf (an 19:23),
16:57 (+1),16:58,ICE 935,Saarbrücken Hbf (an 23:29),6
17:03 (+11),17:14,ICE 838,Stralsund Hbf (an 19:46),10
17:06 (+13),17:19,RE 4363,Berlin Südkreuz (an 17:23),6
17:19 (+1),17:20,RE 3338,Angermünde (an 18:06),9
17:22,17:22,RE 3126,Cottbus Hbf (an 18:55),8
17:24,17:24,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),
17:25,17:25,ES 474,Paris Nord (an 11:08),
17:26 (+1),17:27,ICE 1603,München Hbf (an 22:06),7
17:32 (+1),17:33,RE 3314,Stralsund Hbf (an 20:44),9
17:42,17:42,RE 3127,Nauen (an 18:21),7
17:54 (+1),17:55,RE 3516,Grimmen (an 20:29),9
18:06 (+5),18:11,RE 3515,Berlin Südkreuz (an 18:23),6
18:09,18:09,RE 3332,Angermünde (an 19:01),7
18:22,18:22,RE 3128,Cottbus Hbf (an 19:55),10
18:24 (+1),18:25,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),6
18:32 (+1),18:33,RE 3354,Schwedt(Oder) (an 19:55),10
18:42 (+4),18:46,RE 3129,Nauen (an 19:21),7
18:54 (+1),18:55,RE 4364,Rostock Hbf (an 21:23),10
18:56 (+24),19:20,ICE 937,Frankfurt(Main)Hbf (an 22:56),6
19:06 (+4),19:10,RE 4365,Berlin Südkreuz (an 19:23),6
19:22,19:22,RE 3130,Cottbus Hbf (an 20:55),8
19:23,19:23,RE 3378,Angermünde (an 20:12),
19:24 (+5),19:29,RE 3355,Luckenwalde (an 20:27),5
19:32 (+1),19:33,RE 3316,Stralsund Hbf (an 22:49),9
19:36 (+1),19:37,RE 3131,Nauen (an 20:20),7
19:43,19:43,ICE 805,Halle(Saale)Hbf (an 20:59),
19:54 (+4),19:58,RE 3518,Grimmen (an 22:29),9
20:06 (+4),20:10,RE 3517,Berlin Südkreuz (an 20:22),6
20:22,20:22,RE 3132,Cottbus Hbf (an 21:56),10
20:24 (+5),20:29,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),6
20:32,20:32,RE 3356,Schwedt(Oder) (an 21:55),9
20:42 (+1),20:43,RE 3133,Nauen (an 21:37),7
20:54,20:54,RE 4366,Rostock Hbf (an 23:23),9
21:06 (+1),21:07,RE 4367,Berlin Südkreuz (an 21:23),6
21:18,21:18,ICE 699,München Hbf (an 07:27),7
21:22,21:22,RE 3134,Cottbus Hbf (an 22:56),10
21:24 (+2),21:26,RE 3357,Jüterbog (an 22:30),6
21:30 (+5),21:35,RE 3318,Pasewalk (an 23:19),9
21:40 (+1),21:41,RE 3135,Nauen (an 22:26),7
21:54,21:54,RE 3520,Neustrelitz Hbf (an 22:59),
22:32,22:32,RB 93358,Angermünde (an 23:27),
22:32,22:32,RE 3322,Angermünde (an 23:27),
22:40,22:40,RE 3137,Berlin-Spandau (an 22:55),
22:50,22:50,RE 3136,Cottbus Hbf (an 00:29),9
22:54 (+3),22:57,RE 4368,Rostock Hbf (an 01:21),9
23:01 (+318),04:19,ES 452,Bruxelles Midi (an 09:52),7
23:06 (+7),23:13,RE 4369,Berlin Hbf (an 23:11),6
23:20 (+1),23:21,ICE 905,München Hbf (an 07:15),7
23:28,23:28,RE 3359,Teltow (an 23:53),
23:31,23:31,RE 3320,Eberswalde Hbf (an 00:05),9
23:56 (+7),00:03,RE 3138,Cottbus Hbf (an 01:36),
