Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:38,00:38,RB 5189,Kostrzyn (an 01:53),
04:17,04:17,RB 18301,Wünsdorf-Waldstadt (an 05:18),22
04:41,04:41,RB 18201,Ludwigsfelde (an 05:24),22
04:47,04:47,RB 18300,Eberswalde Hbf (an 05:27),15
04:53,04:53,RB 61101,Templin Stadt (an 06:18),15
05:24,05:24,RB 18200,Oranienburg (an 05:52),22
05:41,05:41,RB 18203,Flughafen BER (an 06:05),
05:47,05:47,RB 18302,Eberswalde Hbf (an 06:27),16
05:58,05:58,RB 61102,Berlin Ostkreuz (an 06:01),20
06:17,06:17,RB 18305,Blankenfelde(Teltow-Fläming) (an 06:51),22
06:38,06:38,RB 5153,Kostrzyn (an 07:45),15
06:41,06:41,RB 18205,Ludwigsfelde (an 07:24),22
06:47,06:47,RB 18304,Eberswalde Hbf (an 07:27),15
07:17,07:17,RB 18307,Flughafen BER (an 07:40),
07:38,07:38,RB 5155,Kostrzyn (an 08:57),15
07:41,07:41,RB 18207,Ludwigsfelde (an 08:24),22
07:58,07:58,RB 18306,Eberswalde Hbf (an 08:38),
08:17,08:17,RB 18309,Flughafen BER (an 08:40),
08:38,08:38,RB 5157,Kostrzyn (an 09:52),15
08:41,08:41,RB 18209,Ludwigsfelde (an 09:24),22
08:47,08:47,RB 18308,Eberswalde Hbf (an 09:27),
09:38,09:38,RB 5159,Kostrzyn (an 10:54),15
09:41,09:41,RB 18211,Ludwigsfelde (an 10:24),21
09:44,09:44,RB 18311,Blankenfelde(Teltow-Fläming) (an 10:16),
09:51,09:51,RE 3345,Luckenwalde (an 10:50),
09:59,09:59,RB 18310,Eberswalde Hbf (an 10:48),
10:17,10:17,RB 18313,Blankenfelde(Teltow-Fläming) (an 10:51),
10:38,10:38,RB 5161,Kostrzyn (an 11:52),15
10:41,10:41,RB 18213,Ludwigsfelde (an 11:22),22
11:00,11:00,RB 18312,Eberswalde Hbf (an 11:44),
11:38,11:38,RB 5163,Kostrzyn (an 12:57),15
11:41,11:41,RB 18215,Ludwigsfelde (an 12:24),22
11:46,11:46,RB 18315,Blankenfelde(Teltow-Fläming) (an 12:18),
11:47,11:47,RB 18314,Eberswalde Hbf (an 12:27),
12:07,12:07,RE 3,Biberach(Riß) (an 23:17),
12:07,12:07,RE 3308,Stralsund Hbf (an 15:07),
12:38,12:38,RB 5165,Kostrzyn (an 13:52),15
12:53,12:53,RB 18317,Blankenfelde(Teltow-Fläming) (an 13:28),
13:17,13:17,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),
13:38,13:38,RB 5167,Kostrzyn (an 14:57),15
13:41,13:41,RB 18219,Ludwigsfelde (an 14:24),22
14:16,14:16,RB 18318,Eberswalde Hbf (an 14:58),16
14:24,14:24,RB 18218,Oranienburg (an 14:52),22
14:39,14:39,RB 61268,Berlin Ostkreuz (an 14:42),17
14:41,14:41,RB 18221,Ludwigsfelde (an 15:24),22
14:47,14:47,RB 18320,Eberswalde Hbf (an 15:27),16
14:53,14:53,RB 61121,Templin Stadt (an 16:18),15
14:55,14:55,RB 18321,Blankenfelde(Teltow-Fläming) (an 15:26),22
14:58,14:58,RB 61120,Berlin Ostkreuz (an 15:01),20
15:24,15:24,RB 18220,Oranienburg (an 15:52),22
15:38,15:38,RB 5171,Kostrzyn (an 16:57),15
15:39,15:39,RB 61270,Berlin Ostkreuz (an 15:42),17
15:41,15:41,RB 18223,Ludwigsfelde (an 16:24),22
15:57,15:57,RB 18323,Blankenfelde(Teltow-Fläming) (an 16:33),22
15:58,15:58,RB 61122,Berlin Ostkreuz (an 16:01),20
16:14,16:14,RB 18322,Eberswalde Hbf (an 16:57),
16:17,16:17,RB 18325,Blankenfelde(Teltow-Fläming) (an 16:51),
16:38,16:38,RB 5173,Kostrzyn (an 17:52),15
17:38,17:38,RB 5175,Kostrzyn (an 18:57),15
17:47,17:47,RB 18326,Eberswalde Hbf (an 18:27),
17:51,17:51,IC 2471,Dresden Hbf (an 19:54),
17:57,17:57,RB 18327,Blankenfelde(Teltow-Fläming) (an 18:36),
17:58,17:58,RB 61126,Berlin Ostkreuz (an 18:01),20
18:24,18:24,RB 18226,Oranienburg (an 18:52),22
18:38,18:38,RB 5177,Kostrzyn (an 19:52),15
18:39,18:39,RB 61276,Berlin Ostkreuz (an 18:42),17
18:41,18:41,RB 18229,Ludwigsfelde (an 19:24),22
