Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:01 (+50),00:51,ICE 1540,Köln Hbf (an 06:15),5
00:01 (+50),00:51,ICE 2824,Köln Hbf (an 06:15),5
00:01 (+60),01:01,ICE 2858,Siegburg/Bonn (an 13:17),5
00:22,00:22,RE 3366,Eberswalde Hbf (an 01:04),6
00:22,00:22,RE 92223,Bernau(b Berlin) (an 00:44),
00:24 (+41),01:05,ICE 947,Berlin Südkreuz (an 00:29),4
00:29 (+45),01:14,ICE 1500,Berlin Gesundbrunnen (an 00:33),5
00:53,00:53,RE 3165,Berlin-Spandau (an 01:03),
02:57,02:57,RB 10,Frankfurt(Main)Hbf (an 20:04),
02:57,02:57,RE 62090,Berlin-Spandau (an 03:08),
03:37,03:37,RB 21805,Flughafen BER (an 04:00),1
04:18,04:18,RE 3,Ulm Hbf (an 23:40),
04:18,04:18,RE 3340,Schwedt(Oder) (an 05:50),5
04:22,04:22,RB 21809,Berlin Südkreuz (an 04:29),
04:22 (+1),04:23,RE 62001,Wismar (an 07:27),7
04:22,04:22,RE 8,Stuttgart Hbf (an 16:53),
04:28 (+1),04:29,ICE 646,Düsseldorf Hbf (an 09:12),4
04:34,04:34,ICE 277,Chur (an 14:22),7
04:37,04:37,RB 21811,Berlin Südkreuz (an 04:44),
04:45,04:45,RE 62040,Elsterwerda (an 06:29),
04:46,04:46,RE 4350,Rostock Hbf (an 07:23),6
04:46,04:46,RE 5,Stralsund Hbf (an 22:51),
04:52,04:52,RB 21813,Berlin Südkreuz (an 04:59),
04:54,04:54,RE 3145,Stendal Hbf (an 06:13),5
04:54,04:54,RE 4,Hamburg Hbf (an 21:45),
05:09,05:09,RE 3144,Berlin Südkreuz (an 05:15),
05:14,05:14,RE 4351,Berlin Südkreuz (an 05:23),4
05:22,05:22,RB 21817,Berlin Südkreuz (an 05:29),
05:22 (+58),06:20,RE 3302,Pasewalk (an 07:15),5
05:25,05:25,RE 62003,Wittenberge (an 06:56),7
05:27 (+1),05:28,ICE 593,München Hbf (an 13:15),4
05:29,05:29,ICE 2806,Hamburg-Altona (an 07:41),6
05:29,05:29,ICE 608,Hamburg-Altona (an 07:41),6
05:32,05:32,RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),2
