Ankunft ▼,Ist ▼,Zugnr. ▼,von (Abfahrt) ▼,Gleis ▼
00:01,00:01,RB 61138,Templin Stadt (ab 22:33),8
00:33,00:33,RE 3141,Cottbus Hbf (ab 23:03),14
00:45,00:45,RE 93319,Stralsund Hbf (ab 21:10),14
04:39,04:39,RB 18300,Wünsdorf-Waldstadt (ab 03:43),14
04:44,04:44,RB 18201,Oranienburg (ab 04:09),13
04:46,04:46,RB 33716,Frankfurt(Oder) (ab 03:37),2
05:23,05:23,RE 3103,Cottbus Hbf (ab 04:00),14
05:36,05:36,RE 3102,Nauen (ab 04:39),13
05:40,05:40,RB 33718,Eisenhüttenstadt (ab 04:21),2
06:36,06:36,RE 3104,Nauen (ab 05:39),13
06:43,06:43,RB 33720,Frankfurt(Oder) (ab 05:41),2
07:14,07:14,RB 33715,Berlin Ostbahnhof (ab 07:11),1
07:32,07:32,IC 2274,Dresden Hbf (ab 05:35),
07:36,07:36,RE 3106,Nauen (ab 06:39),13
07:44,07:44,RB 33722,Frankfurt(Oder) (ab 06:42),2
07:51,07:51,RB 33757,Berlin Ostbahnhof (ab 07:48),1
07:59,07:59,RE 75807,Berlin Ostbahnhof (ab 07:56),1
08:14,08:14,RB 33717,Berlin Ostbahnhof (ab 08:11),1
08:23,08:23,RE 3109,Cottbus Hbf (ab 07:04),14
08:26,08:26,IC 2173,Rostock Hbf (ab 06:20),13
08:43,08:43,RB 33724,Frankfurt(Oder) (ab 07:41),2
08:50,08:50,RB 33759,Berlin Ostbahnhof (ab 08:47),1
08:59,08:59,RB 75809,Berlin Ostbahnhof (ab 08:56),1
09:23,09:23,RE 3111,Cottbus Hbf (ab 08:04),14
09:32,09:32,IC 2272,Chemnitz Hbf (ab 06:26),14
09:36,09:36,RE 3110,Nauen (ab 08:39),13
09:39,09:39,RB 18310,Blankenfelde(Teltow-Fläming) (ab 09:09),14
09:43,09:43,RB 33726,Frankfurt(Oder) (ab 08:37),2
09:44,09:44,RB 18211,Oranienburg (ab 09:09),13
09:51,09:51,RB 33761,Berlin Ostbahnhof (ab 09:48),1
09:59,09:59,RE 75811,Berlin Ostbahnhof (ab 09:56),1
10:14,10:14,RB 33721,Berlin Ostbahnhof (ab 10:11),1
10:20,10:20,RB 18313,Eberswalde Hbf (ab 09:35),13
10:26 (+1),10:27,IC 2175,Rostock Hbf (ab 08:20),13
10:36,10:36,RE 3112,Berlin Gesundbrunnen (ab 10:22),13
10:39,10:39,RB 18312,Blankenfelde(Teltow-Fläming) (ab 10:09),14
10:44,10:44,RB 18213,Oranienburg (ab 10:09),13
10:51,10:51,RB 33763,Berlin Ostbahnhof (ab 10:48),1
10:56,10:56,RE 75812,Lübben(Spreewald) (ab 10:02),2
10:59,10:59,RE 75813,Berlin Ostbahnhof (ab 10:56),1
11:01,11:01,RB 61112,Templin Stadt (ab 09:33),8
