Abfahrt ▼,Ist ▼,Zugnr. ▼,nach (Ankunft) ▼,Gleis ▼
00:39,00:39,RE 3745,Bad Belzig (an 01:31),4
00:42,00:42,RE 3140,Cottbus Hbf (an 02:40),3
00:53,00:53,RE 3742,Berlin Ostkreuz (an 01:20),1
01:06,01:06,RE 73796,Magdeburg Hbf (an 02:48),4
02:02,02:02,RE 73752,Brandenburg Hbf (an 02:51),3
02:27,02:27,RE 3143,Berlin Hbf (an 02:35),
02:27,02:27,RE 73793,Frankfurt(Oder) (an 03:55),1
03:17,03:17,RE 1,Vaihingen(Enz) (an 23:50),
03:17,03:17,RE 73754,Magdeburg Hbf (an 05:08),4
04:00,04:00,RE 73751,Frankfurt(Oder) (an 05:29),1
04:13,04:13,RB 21811,Berlin Hbf (an 04:22),
04:20,04:20,RE 73801,Frankfurt(Oder) (an 05:36),1
04:29,04:29,RB 21813,Flughafen BER (an 05:14),1
04:49,04:49,RE 73756,Brandenburg Hbf (an 05:33),4
05:00,05:00,RB 21817,Berlin Hbf (an 05:09),
05:05,05:05,RE 73753,Frankfurt(Oder) (an 06:35),1
05:15,05:15,RE 3102,Kunersdorf (an 06:47),
05:25,05:25,RE 3707,Dessau Hbf (an 06:53),4
05:33,05:33,RE 73758,Brandenburg Hbf (an 06:19),4
05:35,05:35,RE 3704,Senftenberg (an 07:41),2
05:47,05:47,RE 3103,Hennigsdorf(b Berlin) (an 06:23),3
05:48,05:48,RE 73713,Frankfurt(Oder) (an 07:18),
06:12,06:12,RE 73718,Magdeburg Hbf (an 07:50),4
06:15,06:15,RE 3104,Cottbus Hbf (an 07:57),1
06:26,06:26,RE 73755,Berlin Hbf (an 06:35),
06:35,06:35,RE 3706,Berlin Hbf (an 06:44),
06:48,06:48,RE 73715,Frankfurt(Oder) (an 08:18),1
07:10 (+9),07:19,RE 73720,Magdeburg Hbf (an 08:50),4
07:15 (+5),07:20,RE 3106,Cottbus Hbf (an 08:56),1
07:25,07:25,RE 3711,Dessau Hbf (an 08:53),4
07:26,07:26,RE 73757,Frankfurt(Oder) (an 08:43),1
07:33,07:33,RE 73762,Brandenburg Hbf (an 08:23),4
07:35,07:35,RE 3708,Senftenberg (an 09:41),2
07:39,07:39,IC 2432,Hannover Hbf (an 10:25),
07:47 (+4),07:51,RE 3107,Hennigsdorf(b Berlin) (an 08:23),3
07:48,07:48,RE 73717,Frankfurt(Oder) (an 09:18),1
08:12,08:12,RE 73722,Magdeburg Hbf (an 09:50),4
08:15,08:15,RE 3108,Cottbus Hbf (an 09:55),1
08:26,08:26,RE 73759,Frankfurt(Oder) (an 09:43),1
08:33,08:33,RE 73764,Brandenburg Hbf (an 09:19),4
08:35,08:35,RE 3710,Senftenberg (an 10:41),2
08:47,08:47,RE 3109,Hennigsdorf(b Berlin) (an 09:23),3
08:48,08:48,RE 73719,Frankfurt(Oder) (an 10:18),1
09:12,09:12,RE 73724,Magdeburg Hbf (an 10:50),4
09:15 (+5),09:20,RE 3110,Cottbus Hbf (an 10:55),1
09:25,09:25,RE 3715,Dessau Hbf (an 10:53),4
09:26,09:26,RE 73761,Frankfurt(Oder) (an 10:43),1
09:35,09:35,RE 3712,Senftenberg (an 11:41),2
09:47,09:47,RE 3111,Hennigsdorf(b Berlin) (an 10:23),3
09:48,09:48,RE 73721,Frankfurt(Oder) (an 11:18),1
10:12,10:12,RE 73726,Magdeburg Hbf (an 11:50),4
